Orthogroup	ML_TRX
OG0001738	ML234568a.p1
OG0001739	ML13711a.p1
OG0001739	ML13712a.p1
OG0001740	ML01549a.p1
OG0001741	ML049012a.p1
OG0001742	ML205716a.p1
OG0001744	ML11547a.p1
OG0001745	ML088814a.p1
OG0001746	ML219311a.p1
OG0001747	ML062227a.p1
OG0001747	ML062228a.p1
OG0001748	ML116924a.p1
OG0001749	ML09051a.p1
OG0001750	ML129319a.p1
OG0001751	ML00395a.p1
OG0001751	ML127023a.p1
OG0001751	ML135611a.p1
OG0001751	ML282532a.p1
OG0001752	ML289712a.p1
OG0001753	ML009014a.p1
OG0001754	ML104317a.p1
OG0001756	ML35704a.p1
OG0001780	ML02116a.p2
OG0001781	ML04716a.p1
OG0001786	ML12072a.p1
OG0001787	ML00363a.p1
OG0001789	ML096824a.p1
OG0001789	ML096825a.p1
OG0001790	ML10761a.p1
OG0001791	ML209112a.p1
OG0001793	ML200260a.p1
OG0001795	ML048211a.p1
OG0001795	ML074250a.p1
OG0001796	ML189312a.p1
OG0001798	ML14595a.p1
OG0001798	ML14598a.p1
OG0001799	ML322217a.p1
OG0001800	ML04307a.p1
OG0001800	ML14562a.p1
OG0001801	ML062226a.p1
OG0001802	ML120716a.p1
OG0001803	ML271523a.p1
OG0001804	ML00338a.p1
OG0001806	ML038710a.p1
OG0001807	ML200257a.p1
OG0001808	ML015112a.p1
OG0001809	ML046322a.p1
OG0001809	ML12611a.p1
OG0001810	ML12496a.p1
OG0001811	ML32999a.p1
OG0001812	ML273218a.p1
OG0001813	ML09752a.p1
OG0001814	ML044912a.p1
OG0001814	ML044913a.p1
OG0001815	ML160316a.p1
OG0001817	ML165811a.p1
OG0001817	ML16587a.p1
OG0001818	ML07455a.p1
OG0001819	ML001128a.p1
OG0001821	ML091714a.p1
OG0001822	ML05147a.p1
OG0001823	ML12318a.p1
OG0001824	ML306114a.p1
OG0001825	ML01311a.p1
OG0001825	ML01312a.p1
OG0001827	ML144210a.p1
OG0001828	ML062216a.p1
OG0001828	ML398317a.p1
OG0001830	ML064911a.p1
OG0001831	ML00212a.p1
OG0001831	ML068324a.p1
OG0001832	ML001918a.p1
OG0001832	ML03454a.p1
OG0001833	ML005132a.p1
OG0001834	ML040010a.p1
OG0001834	ML04009a.p1
OG0001836	ML007813a.p1
OG0001837	ML25743a.p1
OG0001838	ML218937a.p1
OG0001838	ML49321a.p1
OG0001839	ML233320a.p1
OG0001840	ML06039a.p1
OG0001842	ML006314a.p1
OG0001842	ML006315a.p1
OG0001844	ML001010a.p1
OG0001845	ML03181a.p1
OG0001846	ML18931a.p1
OG0001847	ML13371a.p1
OG0001848	ML032517a.p1
OG0001848	ML25885a.p1
OG0001850	ML05138a.p1
OG0001851	ML003513a.p1
OG0001851	ML460812a.p1
OG0001852	ML007419a.p1
OG0001852	ML007420a.p1
OG0001853	ML076013a.p1
OG0001854	ML12232a.p1
OG0001855	ML167022a.p1
OG0001855	ML200216a.p1
OG0001856	ML033620a.p1
OG0001857	ML009129a.p1
OG0001858	ML082721a.p1
OG0001859	ML00977a.p1
OG0001861	ML03803a.p1
OG0001862	ML271524a.p1
OG0001863	ML31013a.p1
OG0001864	ML00792a.p1
OG0001864	ML18101a.p1
OG0001865	ML30699a.p1
OG0001866	ML148533a.p1
OG0001867	ML025028a.p1
OG0001868	ML14585a.p1
OG0001869	ML00902a.p1
OG0001869	ML013510a.p1
OG0001873	ML033212a.p1
OG0001874	ML00871a.p1
OG0001877	ML054911a.p1
OG0001881	ML261720a.p1
OG0001881	ML327428a.p1
OG0001881	ML37461a.p1
OG0001891	ML020016a.p1
OG0001892	ML218944a.p1
OG0001893	ML02236a.p1
OG0001893	ML02238a.p1
OG0001895	ML154118a.p1
OG0001896	ML019121a.p1
OG0001896	ML02411a.p1
OG0001896	ML02872a.p1
OG0001896	ML02873a.p1
OG0001896	ML07535a.p1
OG0001896	ML07536a.p1
OG0001896	ML141738a.p1
OG0001896	ML15459a.p1
OG0001896	ML49541a.p1
OG0001898	ML128418a.p1
OG0001898	ML128421a.p1
OG0001900	ML14114a.p1
OG0001901	ML19858a.p1
OG0001902	ML342220a.p1
OG0001903	ML008321a.p1
OG0001904	ML02008a.p1
OG0001904	ML02009a.p1
OG0001904	ML030220a.p1
OG0001906	ML093014a.p1
OG0001908	ML020065a.p1
OG0001909	ML05804a.p1
OG0001913	ML16885a.p1
OG0001914	ML13113a.p1
OG0001915	ML13045a.p1
OG0001916	ML004911a.p1
OG0001918	ML057910a.p1
OG0001918	ML05798a.p1
OG0001920	ML14382a.p1
OG0001921	ML001920a.p1
OG0001922	ML23453a.p1
OG0001923	ML00631a.p1
OG0001923	ML01573a.p1
OG0001923	ML01574a.p1
OG0001924	ML148544a.p1
OG0001925	ML03316a.p1
OG0001925	ML040019a.p1
OG0001926	ML02403a.p1
OG0001927	ML03045a.p1
OG0001928	ML05081a.p1
OG0001929	ML29622a.p1
OG0001930	ML002614a.p1
OG0001930	ML116410a.p1
OG0001930	ML200240a.p1
OG0001931	ML089414a.p1
OG0001932	ML10425a.p1
OG0001933	ML210033a.p1
OG0001934	ML046319a.p1
OG0001935	ML123110a.p1
OG0001936	ML16039a.p1
OG0001937	ML09018a.p1
OG0001938	ML07633a.p1
OG0001939	ML21883a.p1
OG0001940	ML271531a.p1
OG0001941	ML154195a.p1
OG0001942	ML111715a.p1
OG0001943	ML37631a.p1
OG0001943	ML39331a.p1
OG0001944	ML10516a.p1
OG0001945	ML03246a.p1
OG0001945	ML258246a.p1
OG0001945	ML261715a.p1
OG0001946	ML03523a.p1
OG0001947	ML13373a.p1
OG0001948	ML093025a.p1
OG0001949	ML024912a.p1
OG0001949	ML19101a.p1
OG0001950	ML09531a.p1
OG0001950	ML15651a.p1
OG0001951	ML073250a.p1
OG0001951	ML073252a.p1
OG0001952	ML418613a.p1
OG0001953	ML13702a.p1
OG0001954	ML008012a.p1
OG0001955	ML079712a.p1
OG0001956	ML051212a.p1
OG0001957	ML068114a.p1
OG0001959	ML030922a.p1
OG0001961	ML030218a.p1
OG0001962	ML29627a.p1
OG0001963	ML154521a.p1
OG0001964	ML13091a.p1
OG0001966	ML220723a.p1
OG0001967	ML00508a.p1
OG0001970	ML022420a.p1
OG0001970	ML319810a.p1
OG0001971	ML049632a.p1
OG0001972	ML05208a.p1
OG0001974	ML12541a.p1
OG0001976	ML03266a.p1
OG0001977	ML06414a.p1
OG0001978	ML01491a.p1
OG0001979	ML091211a.p1
OG0001980	ML04007a.p1
OG0001981	ML082116a.p1
OG0001982	ML00787a.p1
OG0001985	ML102915a.p1
OG0001986	ML079710a.p1
OG0001986	ML079711a.p1
OG0001987	ML061713a.p1
OG0001988	ML049612a.p1
OG0001988	ML051320a.p1
OG0001989	ML114610a.p2
OG0001990	ML154192a.p1
OG0001991	ML009137a.p1
OG0001991	ML100013a.p1
OG0001992	ML216310a.p1
OG0001993	ML08644a.p1
OG0001994	ML00066a.p1
OG0001994	ML40949a.p1
OG0001995	ML00976a.p1
OG0001996	ML02882a.p1
OG0001997	ML07764a.p1
OG0001999	ML120725a.p1
OG0002000	ML01018a.p1
OG0002002	ML00365a.p1
OG0002004	ML012520a.p1
OG0002004	ML105417a.p1
OG0002008	ML01561a.p1
OG0002008	ML01739a.p1
OG0002008	ML024112a.p1
OG0002008	ML034630a.p1
OG0002008	ML044128a.p1
OG0002008	ML051718a.p1
OG0002008	ML055014a.p1
OG0002008	ML056943a.p1
OG0002008	ML082714a.p1
OG0002008	ML082716a.p1
OG0002008	ML085211a.p1
OG0002008	ML08729a.p1
OG0002008	ML10432a.p1
OG0002008	ML135614a.p1
OG0002008	ML17302a.p1
OG0002008	ML17996a.p1
OG0002008	ML181912a.p1
OG0002008	ML189315a.p1
OG0002008	ML234545a.p1
OG0002008	ML25121a.p1
OG0002008	ML273215a.p1
OG0002008	ML279615a.p1
OG0002008	ML36921a.p1
OG0002008	ML37363a.p1
OG0002008	ML43562a.p1
OG0002008	ML44428a.p2
OG0002008	ML475511a.p1
OG0002010	ML351731a.p1
OG0002018	ML005350a.p1
OG0002018	ML35321a.p1
OG0002020	ML054422a.p1
OG0002023	ML098314a.p1
OG0002025	ML12843a.p1
OG0002026	ML192010a.p1
OG0002027	ML46773a.p1
OG0002028	ML22911a.p1
OG0002029	ML221319a.p1
OG0002030	ML00832a.p1
OG0002031	ML04816a.p1
OG0002032	ML05926a.p1
OG0002033	ML05293a.p1
OG0002033	ML07861a.p1
OG0002037	ML017946a.p1
OG0002038	ML190415a.p1
OG0002039	ML18643a.p1
OG0002040	ML204425a.p1
OG0002041	ML09835a.p1
OG0002043	ML012512a.p1
OG0002045	ML25747a.p1
OG0002046	ML34634a.p1
OG0002047	ML21408a.p1
OG0002048	ML00424a.p1
OG0002050	ML06702a.p1
OG0002052	ML167027a.p1
OG0002053	ML02171a.p1
OG0002054	ML034313a.p1
OG0002057	ML05292a.p1
OG0002058	ML20394a.p1
OG0002059	ML01724a.p1
OG0002059	ML07281a.p1
OG0002060	ML086618a.p1
OG0002061	ML06831a.p1
OG0002062	ML048113a.p1
OG0002062	ML34224a.p1
OG0002063	ML20852a.p1
OG0002064	ML10512a.p1
OG0002065	ML01408a.p1
OG0002067	ML04142a.p1
OG0002068	ML02141a.p1
OG0002069	ML167041a.p1
OG0002072	ML01808a.p1
OG0002073	ML062219a.p1
OG0002075	ML05085a.p1
OG0002076	ML14304a.p1
OG0002078	ML221326a.p1
OG0002078	ML221328a.p1
OG0002078	ML221329a.p1
OG0002079	ML154130a.p1
OG0002080	ML11615a.p1
OG0002081	ML08278a.p1
OG0002083	ML13972a.p1
OG0002084	ML01944a.p1
OG0002085	ML16931a.p1
OG0002086	ML00337a.p1
OG0002087	ML06577a.p1
OG0002087	ML37638a.p1
OG0002088	ML004417a.p1
OG0002088	ML05493a.p1
OG0002088	ML073710a.p1
OG0002088	ML105426a.p1
OG0002090	ML032114a.p1
OG0002091	ML128422a.p1
OG0002091	ML23335a.p1
OG0002092	ML005325a.p1
OG0002094	ML148947a.p1
OG0002094	ML29681a.p1
OG0002095	ML005718a.p1
OG0002096	ML154196a.p1
OG0002097	ML10951a.p1
OG0002097	ML17035a.p1
OG0002098	ML444213a.p1
OG0002100	ML14586a.p1
OG0002102	ML086444a.p1
OG0002102	ML27965a.p1
OG0002103	ML01802a.p1
OG0002103	ML01803a.p1
OG0002105	ML03467a.p1
OG0002106	ML016312a.p1
OG0002108	ML14882a.p1
OG0002109	ML073012a.p1
OG0002110	ML00897a.p1
OG0002110	ML096928a.p1
OG0002110	ML13066a.p1
OG0002112	ML00125a.p1
OG0002113	ML21657a.p1
OG0002114	ML067010a.p1
OG0002115	ML08576a.p1
OG0002116	ML14491a.p1
OG0002117	ML007433a.p1
OG0002118	ML021128a.p1
OG0002119	ML398326a.p1
OG0002120	ML02752a.p1
OG0002121	ML01732a.p1
OG0002123	ML136016a.p1
OG0002124	ML00474a.p1
OG0002126	ML053812a.p1
OG0002127	ML463529a.p1
OG0002128	ML002224a.p1
OG0002129	ML002812a.p1
OG0002130	ML040518a.p1
OG0002131	ML044133a.p1
OG0002135	ML01485a.p2
OG0002136	ML16218a.p1
OG0002136	ML20647a.p1
OG0002137	ML019116a.p1
OG0002138	ML30554a.p1
OG0002158	ML01981a.p1
OG0002158	ML061521a.p1
OG0002159	ML120722a.p1
OG0002159	ML120723a.p1
OG0002160	ML220719a.p1
OG0002161	ML061716a.p2
OG0002164	ML03272a.p1
OG0002166	ML02542a.p1
OG0002170	ML074248a.p1
OG0002171	ML035010a.p1
OG0002172	ML13146a.p1
OG0002172	ML13147a.p1
OG0002173	ML23064a.p1
OG0002174	ML07374a.p1
OG0002175	ML076012a.p1
OG0002177	ML003018a.p1
OG0002177	ML02114a.p1
OG0002178	ML204426a.p1
OG0002178	ML205618a.p1
OG0002179	ML07803a.p1
OG0002180	ML329514a.p1
OG0002182	ML018010a.p1
OG0002183	ML02876a.p1
OG0002184	ML00101a.p1
OG0002184	ML270545a.p1
OG0002185	ML221323a.p1
OG0002185	ML32952a.p1
OG0002186	ML074229a.p1
OG0002187	ML084437a.p1
OG0002187	ML084438a.p1
OG0002188	ML03124a.p1
OG0002189	ML011713a.p1
OG0002189	ML011715a.p1
OG0002189	ML024911a.p1
OG0002191	ML195914a.p1
OG0002192	ML077642a.p1
OG0002193	ML019148a.p1
OG0002194	ML073015a.p2
OG0002195	ML09053a.p1
OG0002196	ML00628a.p1
OG0002198	ML009612a.p1
OG0002199	ML04492a.p1
OG0002200	ML13537a.p1
OG0002200	ML221324a.p1
OG0002202	ML42441a.p1
OG0002204	ML08632a.p1
OG0002205	ML046321a.p1
OG0002206	ML296212a.p1
OG0002206	ML296215a.p1
OG0002207	ML010119a.p1
OG0002208	ML23405a.p1
OG0002210	ML01254a.p1
OG0002212	ML053017a.p1
OG0002213	ML12233a.p1
OG0002213	ML12234a.p1
OG0002214	ML27056a.p1
OG0002215	ML03872a.p1
OG0002216	ML20025a.p1
OG0002218	ML008720a.p1
OG0002220	ML47557a.p1
OG0002221	ML212011a.p1
OG0002223	ML220717a.p1
OG0002223	ML220718a.p1
OG0002224	ML358813a.p1
OG0002225	ML04204a.p1
OG0002226	ML00221a.p1
OG0002227	ML02007a.p1
OG0002228	ML003512a.p1
OG0002229	ML05391a.p1
OG0002230	ML01416a.p1
OG0002231	ML306117a.p1
OG0002232	ML104328a.p1
OG0002233	ML20875a.p1
OG0002234	ML14472a.p1
OG0002235	ML21003a.p1
OG0002235	ML282514a.p1
OG0002236	ML06516a.p1
OG0002236	ML50516a.p1
OG0002237	ML078913a.p1
OG0002239	ML001922a.p1
OG0002240	ML08231a.p1
OG0002240	ML32211a.p1
OG0002241	ML004929a.p1
OG0002242	ML02115a.p1
OG0002243	ML165814a.p1
OG0002244	ML00913a.p1
OG0002245	ML08217a.p1
OG0002245	ML18601a.p1
OG0002246	ML040411a.p1
OG0002247	ML138311a.p1
OG0002248	ML070265a.p1
OG0002250	ML065733a.p1
OG0002251	ML131119a.p1
OG0002252	ML40942a.p1
OG0002253	ML068129a.p1
OG0002254	ML040735a.p1
OG0002254	ML053634a.p1
OG0002255	ML068320a.p1
OG0002256	ML067114a.p1
OG0002258	ML007326a.p1
OG0002266	ML02113a.p1
OG0002282	ML149643a.p1
OG0002284	ML039725a.p1
OG0002291	ML000314a.p1
OG0002292	ML000122a.p1
OG0002293	ML343435a.p1
OG0002293	ML39941a.p1
OG0002294	ML005336a.p1
OG0002295	ML05042a.p1
OG0002297	ML005215a.p1
OG0002298	ML23998a.p1
OG0002300	ML149648a.p1
OG0002301	ML030528a.p1
OG0002302	ML028017a.p1
OG0002302	ML032524a.p1
OG0002303	ML066513a.p1
OG0002304	ML01623a.p1
OG0002305	ML012517a.p1
OG0002308	ML13971a.p1
OG0002310	ML021138a.p1
OG0002311	ML218940a.p1
OG0002312	ML00383a.p1
OG0002313	ML005318a.p1
OG0002315	ML128222a.p1
OG0002318	ML09258a.p1
OG0002322	ML329519a.p1
OG0002323	ML073267a.p2
OG0002324	ML353015a.p1
OG0002325	ML076024a.p1
OG0002326	ML12704a.p1
OG0002326	ML435826a.p1
OG0002327	ML07768a.p2
OG0002328	ML01915a.p1
OG0002329	ML00747a.p1
OG0002329	ML028013a.p1
OG0002330	ML073219a.p1
OG0002331	ML015410a.p1
OG0002332	ML039722a.p1
OG0002333	ML463514a.p1
OG0002336	ML07306a.p1
OG0002337	ML279621a.p1
OG0002338	ML04795a.p1
OG0002338	ML04796a.p1
OG0002339	ML306112a.p1
OG0002340	ML09863a.p1
OG0002341	ML12826a.p1
OG0002342	ML282529a.p1
OG0002343	ML193215a.p1
OG0002344	ML07539a.p1
OG0002345	ML463526a.p1
OG0002347	ML20837a.p1
OG0002348	ML12044a.p1
OG0002349	ML03874a.p1
OG0002349	ML13376a.p1
OG0002350	ML065325a.p1
OG0002351	ML128226a.p1
OG0002352	ML13115a.p1
OG0002352	ML13117a.p1
OG0002353	ML11548a.p1
OG0002354	ML04794a.p1
OG0002355	ML07141a.p1
OG0002357	ML358836a.p1
OG0002357	ML47556a.p1
OG0002358	ML034639a.p1
OG0002359	ML012513a.p1
OG0002361	ML01594a.p1
OG0002362	ML221316a.p1
OG0002362	ML221318a.p1
OG0002363	ML143023a.p1
OG0002364	ML044114a.p1
OG0002367	ML018032a.p1
OG0002368	ML019230a.p1
OG0002368	ML085028a.p1
OG0002370	ML05201a.p1
OG0002371	ML03273a.p1
OG0002372	ML094335a.p1
OG0002373	ML015744a.p1
OG0002375	ML10513a.p1
OG0002376	ML073021a.p1
OG0002379	ML18193a.p1
OG0002380	ML00812a.p1
OG0002381	ML047950a.p1
OG0002382	ML07634a.p1
OG0002383	ML14884a.p1
OG0002384	ML01918a.p1
OG0002384	ML06701a.p1
OG0002385	ML082317a.p1
OG0002386	ML03293a.p1
OG0002387	ML05441a.p1
OG0002388	ML009125a.p1
OG0002390	ML06166a.p1
OG0002391	ML010120a.p1
OG0002392	ML06461a.p1
OG0002392	ML069115a.p1
OG0002394	ML07753a.p1
OG0002395	ML00448a.p1
OG0002396	ML034637a.p1
OG0002397	ML27463a.p1
OG0002398	ML032918a.p1
OG0002399	ML044124a.p1
OG0002399	ML044125a.p1
OG0002400	ML049316a.p1
OG0002421	ML23456a.p1
OG0002424	ML09927a.p1
OG0002428	ML051724a.p1
OG0002429	ML185512a.p1
OG0002436	ML010620a.p1
OG0002439	ML12422a.p1
OG0002440	ML05972a.p1
OG0002442	ML18192a.p1
OG0002443	ML09002a.p1
OG0002444	ML009135a.p1
OG0002446	ML07147a.p1
OG0002447	ML149610a.p1
OG0002449	ML00309a.p1
OG0002450	ML076010a.p1
OG0002451	ML19913a.p1
OG0002452	ML08633a.p1
OG0002453	ML09303a.p1
OG0002455	ML02612a.p1
OG0002455	ML02614a.p1
OG0002457	ML091227a.p1
OG0002459	ML26703a.p1
OG0002461	ML04079a.p1
OG0002462	ML024910a.p1
OG0002463	ML03311a.p1
OG0002464	ML012031a.p1
OG0002465	ML14272a.p1
OG0002467	ML02031a.p1
OG0002468	ML012511a.p1
OG0002469	ML00215a.p1
OG0002469	ML00841a.p1
OG0002470	ML047312a.p1
OG0002471	ML193210a.p1
OG0002472	ML00801a.p1
OG0002473	ML022414a.p1
OG0002475	ML13538a.p1
OG0002476	ML073269a.p1
OG0002477	ML008314a.p1
OG0002477	ML082120a.p1
OG0002478	ML08262a.p1
OG0002479	ML00985a.p1
OG0002479	ML21094a.p1
OG0002480	ML04215a.p1
OG0002481	ML21939a.p1
OG0002482	ML148946a.p1
OG0002482	ML325910a.p1
OG0002483	ML04286a.p1
OG0002485	ML01037a.p1
OG0002485	ML047912a.p1
OG0002485	ML095318a.p1
OG0002487	ML161313a.p1
OG0002488	ML016358a.p1
OG0002489	ML015740a.p1
OG0002491	ML013519a.p1
OG0002492	ML002620a.p1
OG0002492	ML348720a.p1
OG0002493	ML174715a.p1
OG0002495	ML006121a.p1
OG0002496	ML32591a.p1
OG0002498	ML20878a.p1
OG0002499	ML463528a.p1
OG0002500	ML148534a.p1
OG0002502	ML10421a.p1
OG0002503	ML19672a.p1
OG0002506	ML01278a.p1
OG0002507	ML017320a.p1
OG0002507	ML21763a.p1
OG0002508	ML17728a.p1
OG0002509	ML28258a.p1
OG0002510	ML002125a.p1
OG0002511	ML46359a.p1
OG0002512	ML13714a.p1
OG0002513	ML033613a.p1
OG0002513	ML105424a.p1
OG0002515	ML204442a.p1
OG0002516	ML276930a.p1
OG0002517	ML21314a.p1
OG0002518	ML10422a.p1
OG0002519	ML106626a.p1
OG0002520	ML017919a.p1
OG0002521	ML29311a.p1
OG0002523	ML05447a.p1
OG0002525	ML02314a.p1
OG0002526	ML008019a.p1
OG0002527	ML01881a.p1
OG0002528	ML017928a.p1
OG0002529	ML029517a.p1
OG0002530	ML07711a.p1
OG0002531	ML14594a.p1
OG0002532	ML14779a.p1
OG0002533	ML34223a.p1
OG0002534	ML034612a.p1
OG0002534	ML15973a.p1
OG0002534	ML35606a.p1
OG0002535	ML047926a.p1
OG0002536	ML220722a.p1
OG0002537	ML234023a.p1
OG0002540	ML033628a.p1
OG0002541	ML04824a.p1
OG0002542	ML004416a.p1
OG0002547	ML003229a.p1
OG0002549	ML019126a.p1
OG0002550	ML239524a.p1
OG0002551	ML23333a.p1
OG0002552	ML084429a.p1
OG0002553	ML073230a.p1
OG0002554	ML06918a.p1
OG0002555	ML02636a.p1
OG0002556	ML218941a.p1
OG0002557	ML083014a.p1
OG0002560	ML032516a.p1
OG0002585	ML09422a.p1
OG0002586	ML003514a.p1
OG0002587	ML15021a.p1
OG0002588	ML15455a.p1
OG0002596	ML01204a.p1
OG0002597	ML234565a.p1
OG0002599	ML00462a.p1
OG0002600	ML154522a.p1
OG0002601	ML07726a.p2
OG0002604	ML022415a.p1
OG0002604	ML21933a.p1
OG0002605	ML14252a.p1
OG0002606	ML10263a.p1
OG0002608	ML22357a.p1
OG0002609	ML017419a.p1
OG0002610	ML056926a.p1
OG0002611	ML069718a.p1
OG0002614	ML002210a.p1
OG0002615	ML220728a.p1
OG0002616	ML01774a.p1
OG0002616	ML01775a.p1
OG0002616	ML03474a.p1
OG0002618	ML06579a.p1
OG0002619	ML08234a.p1
OG0002620	ML082110a.p1
OG0002621	ML234548a.p1
OG0002621	ML234549a.p1
OG0002622	ML06707a.p1
OG0002623	ML084218a.p1
OG0002624	ML21208a.p1
OG0002626	ML043515a.p1
OG0002627	ML21315a.p1
OG0002628	ML250612a.p1
OG0002629	ML398311a.p1
OG0002630	ML18105a.p1
OG0002633	ML034642a.p1
OG0002634	ML076316a.p1
OG0002634	ML09064a.p1
OG0002635	ML05901a.p1
OG0002635	ML16581a.p1
OG0002636	ML061712a.p1
OG0002637	ML004411a.p1
OG0002639	ML17033a.p1
OG0002644	ML019130a.p1
OG0002645	ML305536a.p1
OG0002646	ML00471a.p1
OG0002647	ML007315a.p1
OG0002647	ML01608a.p1
OG0002647	ML12342a.p1
OG0002648	ML398318a.p1
OG0002649	ML05175a.p1
OG0002652	ML061717a.p1
OG0002653	ML174757a.p1
OG0002655	ML104323a.p1
OG0002656	ML09681a.p1
OG0002658	ML12323a.p1
OG0002659	ML04648a.p1
OG0002660	ML17597a.p1
OG0002661	ML005222a.p1
OG0002662	ML10794a.p1
OG0002663	ML131114a.p1
OG0002664	ML174713a.p1
OG0002665	ML02205a.p1
OG0002665	ML065722a.p1
OG0002666	ML000720a.p1
OG0002666	ML05164a.p1
OG0002667	ML22074a.p1
OG0002668	ML062213a.p1
OG0002669	ML06465a.p1
OG0002670	ML007427a.p1
OG0002671	ML18441a.p1
OG0002673	ML000712a.p1
OG0002674	ML13245a.p1
OG0002675	ML07465a.p1
OG0002676	ML10541a.p1
OG0002677	ML12319a.p1
OG0002678	ML306911a.p1
OG0002679	ML04831a.p1
OG0002680	ML01464a.p1
OG0002681	ML050711a.p1
OG0002682	ML261713a.p1
OG0002683	ML463524a.p1
OG0002684	ML47373a.p1
OG0002685	ML00743a.p1
OG0002685	ML00746a.p1
OG0002686	ML320913a.p1
OG0002688	ML43662a.p1
OG0002689	ML01733a.p1
OG0002692	ML111717a.p1
OG0002693	ML23641a.p1
OG0002694	ML027313a.p1
OG0002694	ML45131a.p1
OG0002695	ML271521a.p1
OG0002696	ML306124a.p1
OG0002697	ML05371a.p1
OG0002698	ML11613a.p1
OG0002699	ML067110a.p1
OG0002700	ML46356a.p1
OG0002701	ML10119a.p1
OG0002703	ML042730a.p1
OG0002704	ML07428a.p1
OG0002705	ML28358a.p1
OG0002706	ML14258a.p1
OG0002707	ML00072a.p1
OG0002707	ML33424a.p1
OG0002708	ML267918a.p1
OG0002709	ML12662a.p1
OG0002709	ML29314a.p1
OG0002709	ML45741a.p1
OG0002711	ML00414a.p1
OG0002712	ML002636a.p1
OG0002714	ML09734a.p1
OG0002717	ML045249a.p1
OG0002718	ML011722a.p1
OG0002719	ML105422a.p1
OG0002721	ML293114a.p1
OG0002721	ML293115a.p1
OG0002722	ML065737a.p1
OG0002723	ML18259a.p1
OG0002723	ML398336a.p1
OG0002724	ML065754a.p1
OG0002725	ML064933a.p1
OG0002725	ML064934a.p1
OG0002726	ML322216a.p1
OG0002727	ML071160a.p1
OG0002728	ML046515a.p1
OG0002729	ML33171a.p1
OG0002729	ML35177a.p1
OG0002730	ML15252a.p1
OG0002731	ML01494a.p1
OG0002732	ML003271a.p1
OG0002733	ML139111a.p1
OG0002734	ML353012a.p1
OG0002735	ML007429a.p1
OG0002735	ML177210a.p1
OG0002738	ML154141a.p1
OG0002739	ML21622a.p1
OG0002740	ML069128a.p1
OG0002743	ML00351a.p1
OG0002743	ML00352a.p1
OG0002743	ML154135a.p1
OG0002743	ML27465a.p1
OG0002744	ML076318a.p1
OG0002746	ML25882a.p1
OG0002748	ML21725a.p1
OG0002751	ML258243a.p1
OG0002772	ML019210a.p1
OG0002773	ML31984a.p1
OG0002774	ML09921a.p1
OG0002776	ML08665a.p1
OG0002777	ML073274a.p1
OG0002778	ML068310a.p1
OG0002782	ML045231a.p1
OG0002784	ML205619a.p1
OG0002786	ML102243a.p1
OG0002787	ML068123a.p1
OG0002789	ML06913a.p1
OG0002790	ML07146a.p1
OG0002792	ML00411a.p1
OG0002792	ML010517a.p1
OG0002793	ML067123a.p1
OG0002795	ML02117a.p1
OG0002795	ML102252a.p1
OG0002796	ML31403a.p1
OG0002797	ML086612a.p1
OG0002797	ML19855a.p1
OG0002798	ML00531a.p1
OG0002799	ML03447a.p1
OG0002800	ML038816a.p1
OG0002802	ML002619a.p1
OG0002803	ML167037a.p1
OG0002805	ML104313a.p1
OG0002806	ML05078a.p1
OG0002807	ML02667a.p1
OG0002808	ML19121a.p1
OG0002809	ML01206a.p1
OG0002810	ML085735a.p1
OG0002811	ML007314a.p1
OG0002813	ML132020a.p1
OG0002814	ML034641a.p1
OG0002815	ML007812a.p1
OG0002816	ML32215a.p1
OG0002817	ML055915a.p1
OG0002817	ML44425a.p1
OG0002818	ML00947a.p1
OG0002819	ML076029a.p1
OG0002820	ML034644a.p1
OG0002822	ML25766a.p1
OG0002823	ML038827a.p1
OG0002824	ML016366a.p1
OG0002825	ML09536a.p1
OG0002828	ML001121a.p2
OG0002828	ML18722a.p1
OG0002828	ML20914a.p1
OG0002828	ML24284a.p1
OG0002829	ML05971a.p1
OG0002830	ML12321a.p1
OG0002831	ML10804a.p1
OG0002833	ML089417a.p1
OG0002835	ML053614a.p1
OG0002835	ML053615a.p1
OG0002836	ML057912a.p1
OG0002837	ML120726a.p1
OG0002839	ML21625a.p1
OG0002840	ML047110a.p2
OG0002841	ML020010a.p1
OG0002843	ML05597a.p1
OG0002844	ML09256a.p1
OG0002845	ML02445a.p1
OG0002846	ML45521a.p1
OG0002847	ML007428a.p1
OG0002848	ML273217a.p1
OG0002849	ML070832a.p1
OG0002849	ML070833a.p1
OG0002850	ML059810a.p2
OG0002850	ML05989a.p1
OG0002851	ML358821a.p1
OG0002852	ML47931a.p1
OG0002854	ML070817a.p1
OG0002855	ML26178a.p1
OG0002857	ML095511a.p1
OG0002858	ML45833a.p1
OG0002859	ML27055a.p1
OG0002860	ML1541107a.p1
OG0002861	ML18353a.p1
OG0002863	ML008120a.p1
OG0002863	ML20257a.p1
OG0002865	ML11646a.p1
OG0002866	ML23313a.p1
OG0002867	ML03813a.p1
OG0002868	ML12161a.p1
OG0002870	ML132519a.p1
OG0002871	ML00142a.p1
OG0002872	ML061714a.p1
OG0002873	ML116923a.p1
OG0002874	ML02913a.p1
OG0002876	ML07343a.p1
OG0002877	ML30081a.p1
OG0002879	ML014817a.p2
OG0002880	ML143038a.p2
OG0002881	ML040519a.p1
OG0002881	ML19919a.p1
