Orthogroup	CE_TRX
OG0000685	F56F3.4.p1
OG0000686	C01G6.1a.p1
OG0000686	C01G6.1b.p1
OG0000686	F32A5.5a.p1
OG0000686	F32A5.5b.p1
OG0000686	K02G10.7a.p1
OG0000686	K02G10.7b.p1
OG0000686	M02F4.8.p1
OG0000686	Y69E1A.7.p1
OG0000687	F09B12.3.p1
OG0000687	Y37D8A.2.p1
OG0000687	Y54F10AM.8.p1
OG0000688	D1009.5.p1
OG0000695	C07A12.7a.p1
OG0000695	C07A12.7b.p1
OG0000695	C07A12.7c.p1
OG0000695	C07G1.5.p1
OG0000697	W09D6.6.p1
OG0000697	Y74C10AR.3.p1
OG0000699	Y106G6H.5.p1
OG0000699	Y37E3.17a.p1
OG0000699	Y37E3.17b.p1
OG0000700	T20H4.4.p1
OG0000701	M116.5.p1
OG0000701	W04D2.1a.p1
OG0000701	W04D2.1b.p1
OG0000701	W04D2.1c.p1
OG0000701	W04D2.1d.p1
OG0000702	B0035.13.p1
OG0000702	C39B5.14.p1
OG0000702	C40H1.2.p1
OG0000702	C40H1.7.p1
OG0000702	C40H1.8.p1
OG0000702	C40H1.9.p1
OG0000702	F25A2.1.p1
OG0000702	F28H7.3.p1
OG0000702	F46G10.4.p1
OG0000702	F58B6.1.p1
OG0000702	K03H6.2.p1
OG0000702	K08B12.1.p1
OG0000702	K11E4.1.p1
OG0000702	T08B1.4a.p1
OG0000702	T08B1.4b.p1
OG0000702	T10B5.7.p1
OG0000702	T21H3.1a.p1
OG0000702	T21H3.1b.p1
OG0000702	Y110A7A.7.p1
OG0000702	Y46H3A.5.p1
OG0000702	Y49E10.16a.p1
OG0000702	Y49E10.16b.p1
OG0000702	Y49E10.18.p1
OG0000702	Y49E10.25.p1
OG0000702	Y51A2B.4.p1
OG0000702	Y51H4A.5.p1
OG0000702	Y54G2A.45.p1
OG0000702	ZK262.2.p1
OG0000702	ZK262.3.p1
OG0000703	F56F10.4.p1
OG0000703	M01A10.2a.p1
OG0000703	M01A10.2b.p1
OG0000703	M01A10.2c.p1
OG0000703	M01A10.2d.p1
OG0000703	M01A10.2e.p1
OG0000703	M01A10.2f.p1
OG0000706	C27A12.6.p1
OG0000706	C27A12.7a.p1
OG0000706	C27A12.7b.p1
OG0000706	C27A12.8.p1
OG0000706	T12E12.1.p1
OG0000706	Y57A10A.31.p1
OG0000706	Y73F8A.34a.p1
OG0000706	Y73F8A.34c.p1
OG0000706	Y73F8A.34d.p1
OG0000707	F13B10.2a.p1
OG0000707	F13B10.2c.p1
OG0000707	F13B10.2d.p1
OG0000708	Y66D12A.14.p1
OG0000709	C30G12.2.p1
OG0000709	C55A6.3.p1
OG0000709	C55A6.4.p1
OG0000709	C55A6.5.p1
OG0000709	C55A6.6.p1
OG0000709	C55A6.7.p1
OG0000709	F20G2.1.p1
OG0000709	F20G2.2.p1
OG0000709	K08F4.9.p1
OG0000709	T04B2.6a.p1
OG0000709	T04B2.6b.p1
OG0000709	ZK697.14.p1
OG0000710	D2023.2a.p1
OG0000710	D2023.2b.p1
OG0000714	C14B9.8.p1
OG0000714	Y67D8A.2a.p1
OG0000714	Y67D8A.2b.p1
OG0000714	Y67D8A.2c.p1
OG0000716	T05H4.13a.p1
OG0000716	T05H4.13b.p1
OG0000716	T05H4.13c.p1
OG0000716	T08B1.3.p1
OG0000718	C26E6.4.p1
OG0000718	F09F7.3.p1
OG0000719	C08F8.4.p1
OG0000719	C54G7.2.p1
OG0000719	R155.1a.p1
OG0000719	R155.1b.p1
OG0000719	ZK550.1.p1
OG0000720	Y54E10A.9a.p1
OG0000720	Y54E10A.9b.p1
OG0000720	Y54E10A.9c.p1
OG0000720	Y71H2AM.19.p1
OG0000721	C06H2.3.p1
OG0000722	C27D6.4a.p1
OG0000722	C27D6.4b.p1
OG0000722	C27D6.4c.p1
OG0000722	F57B10.1.p1
OG0000723	F29B9.2a.p1
OG0000723	F29B9.2b.p1
OG0000723	F43G6.6.p1
OG0000723	T26A5.5a.p1
OG0000723	T26A5.5b.p1
OG0000724	F35G12.3a.p1
OG0000724	F35G12.3b.p1
OG0000724	F46G11.3.p1
OG0000725	AC3.10.p1
OG0000725	ZK757.4a.p1
OG0000725	ZK757.4b.p1
OG0000725	ZK757.4c.p1
OG0000725	ZK757.4d.p1
OG0000725	ZK757.4e.p1
OG0000725	ZK757.4f.p1
OG0000726	T21B10.7.p1
OG0000727	F59A1.10.p1
OG0000727	K07B1.4a.p1
OG0000727	K07B1.4b.p1
OG0000727	W01A11.2.p1
OG0000727	Y53G8B.2.p1
OG0000732	W09D10.1.p1
OG0000734	C32E8.11.p1
OG0000735	C01G5.2.p1
OG0000735	D2030.6.p1
OG0000737	C01A2.4.p1
OG0000737	Y46G5A.12.p1
OG0000738	C29F7.3.p1
OG0000738	F13E6.2.p1
OG0000738	F38B2.4a.p1
OG0000738	F40F8.1.p1
OG0000739	F55H2.6.p1
OG0000740	F42A10.4a.p1
OG0000740	F42A10.4b.p1
OG0000741	C12D8.1a.p1
OG0000741	C12D8.1b.p1
OG0000741	C12D8.1c.p1
OG0000741	C36E6.1b.p1
OG0000741	M01A10.1.p1
OG0000741	ZK418.9a.p1
OG0000741	ZK418.9b.p1
OG0000742	C44C1.5a.p1
OG0000742	C44C1.5b.p1
OG0000742	Y60A3A.7.p1
OG0000744	Y71H2AM.8.p1
OG0000744	Y92H12BR.6.p1
OG0000745	Y57G11C.4.p1
OG0000746	C18B12.6.p1
OG0000746	K09E9.2.p1
OG0000747	B0491.3.p1
OG0000747	C27H6.4a.p1
OG0000747	C27H6.4b.p1
OG0000747	C27H6.4c.p1
OG0000747	F33H2.6.p1
OG0000747	F36H12.11.p1
OG0000747	R13H9.1.p1
OG0000747	T05G5.7a.p1
OG0000747	T05G5.7b.p1
OG0000747	T23B3.3.p1
OG0000747	Y48A6C.3.p1
OG0000758	R10E12.1a.p1
OG0000758	R10E12.1b.p1
OG0000758	R10E12.1c.p1
OG0000758	R10E12.1d.p1
OG0000758	Y53H1C.2a.p1
OG0000758	Y53H1C.2b.p1
OG0000759	F18C12.2a.p1
OG0000759	F18C12.2b.p1
OG0000761	F01G4.3.p1
OG0000761	W08D2.7.p1
OG0000762	R02E12.4.p1
OG0000765	C30H6.2.p1
OG0000765	Y55F3BL.2.p1
OG0000766	F39B2.10.p1
OG0000766	T05C3.5.p1
OG0000768	C06A8.1a.p1
OG0000768	C06A8.1b.p1
OG0000769	C05D11.11a.p1
OG0000769	C05D11.11b.p1
OG0000770	F55A12.3.p1
OG0000774	T04C9.4b.p1
OG0000774	T04C9.4c.p1
OG0000776	R05G6.7.p1
OG0000777	ZK1127.6.p1
OG0000777	ZK1127.9a.p1
OG0000777	ZK1127.9b.p1
OG0000777	ZK1127.9c.p1
OG0000777	ZK1127.9d.p1
OG0000777	ZK1127.9e.p1
OG0000778	R151.2a.p1
OG0000778	R151.2b.p1
OG0000778	R151.2c.p1
OG0000778	R151.2d.p1
OG0000779	C07G1.8.p1
OG0000779	DY3.5.p1
OG0000779	F10D7.3.p1
OG0000779	Y34D9A.6.p1
OG0000779	ZC334.7.p1
OG0000779	ZK121.1a.p1
OG0000783	Y73F8A.1.p1
OG0000783	ZK945.9.p1
OG0000787	C56A3.6a.p1
OG0000787	C56A3.6b.p1
OG0000787	C56A3.6c.p1
OG0000787	C56A3.6d.p1
OG0000787	Y67H2A.4a.p1
OG0000787	Y67H2A.4d.p1
OG0000788	C16A3.3.p1
OG0000790	F13D11.4.p1
OG0000792	C16A3.8.p1
OG0000794	F45G2.9.p1
OG0000794	R74.7.p1
OG0000795	F14B4.2a.p1
OG0000795	F14B4.2b.p1
OG0000795	H25P06.1.p1
OG0000795	Y77E11A.1.p1
OG0000796	F27D9.5.p1
OG0000796	F32B6.2.p1
OG0000797	F31E3.3.p1
OG0000797	F44B9.8.p1
OG0000798	Y52D3.1a.p1
OG0000798	Y59A8B.23a.p1
OG0000798	Y59A8B.23b.p1
OG0000798	Y59A8B.23c.p1
OG0000799	C45G9.2.p1
OG0000799	F36A2.2.p1
OG0000800	C36E6.3.p1
OG0000800	C36E6.5.p1
OG0000800	C56G7.1.p1
OG0000808	F33H2.5.p1
OG0000809	Y87G2A.3.p1
OG0000809	ZK792.8.p1
OG0000810	F35H8.5.p1
OG0000811	K11H12.1.p1
OG0000811	Y105E8A.11.p1
OG0000812	F56B6.4a.p1
OG0000812	F56B6.4b.p1
OG0000812	F56B6.4c.p1
OG0000812	T10B10.8.p1
OG0000812	T25E12.5.p1
OG0000813	VW02B12L.3.p1
OG0000813	Y59A8B.7.p1
OG0000813	Y59A8B.9.p1
OG0000814	C46C11.1a.p1
OG0000814	C46C11.1b.p1
OG0000815	F09C3.1.p1
OG0000816	F25B5.3a.p1
OG0000816	F25B5.3b.p1
OG0000816	F25B5.3c.p1
OG0000816	F25B5.3d.p1
OG0000816	Y10G11A.1a.p1
OG0000816	Y10G11A.1b.p1
OG0000817	F35H8.7.p1
OG0000817	Y53C12A.1.p1
OG0000817	Y60A9A.1.p1
OG0000819	F22B5.7.p1
OG0000820	Y108G3AL.7.p1
OG0000821	F37D6.1.p1
OG0000822	W04D2.6a.p1
OG0000822	W04D2.6b.p1
OG0000822	W04D2.6c.p1
OG0000823	T23B5.4a.p1
OG0000823	T23B5.4b.p1
OG0000823	W03F8.3.p1
OG0000824	R01H10.3a.p1
OG0000824	R01H10.3b.p1
OG0000824	R01H10.3c.p1
OG0000824	R01H10.3d.p1
OG0000826	F32H2.1a.p1
OG0000826	F32H2.1b.p1
OG0000831	C03H5.2.p1
OG0000831	M02B1.1a.p1
OG0000831	M02B1.1b.p1
OG0000831	M02B1.1c.p1
OG0000833	R07B7.11.p1
OG0000836	K12D12.2.p1
OG0000837	F30A10.3.p1
OG0000837	T20F7.3.p1
OG0000837	Y22D7AR.6.p1
OG0000837	ZK795.1.p1
OG0000838	F49E7.1a.p1
OG0000838	Y39A1A.5.p1
OG0000839	C25A1.7a.p1
OG0000839	C25A1.7b.p1
OG0000839	R11A8.6.p1
OG0000840	R06A4.8.p1
OG0000841	F07A11.2a.p1
OG0000841	F07A11.2b.p1
OG0000841	F22B3.4.p1
OG0000844	T25E12.4a.p1
OG0000844	T25E12.4b.p1
OG0000844	T25E12.4c.p1
OG0000844	T25E12.4d.p1
OG0000844	W09C5.5.p1
OG0000846	F39B2.11.p1
OG0000846	ZC97.1a.p1
OG0000848	C48E7.3.p1
OG0000849	F26E4.11.p1
OG0000849	F55A11.3.p1
OG0000850	C02F5.3.p1
OG0000850	T28D6.6a.p1
OG0000850	T28D6.6b.p1
OG0000851	F28B3.7a.p1
OG0000851	F28B3.7b.p1
OG0000852	C33D12.2.p1
OG0000852	C52D10.12.p1
OG0000852	R04E5.2.p1
OG0000853	C05H8.1a.p1
OG0000853	C05H8.1b.p1
OG0000855	M28.5.p1
OG0000855	Y48A6B.3.p1
OG0000857	C26C6.1a.p1
OG0000859	C01A2.3.p1
OG0000859	Y55F3AR.1.p1
OG0000860	B0491.8a.p1
OG0000860	B0491.8b.p1
OG0000860	B0491.8c.p1
OG0000860	E04F6.11a.p1
OG0000860	E04F6.11b.p1
OG0000860	T06F4.2a.p1
OG0000860	T06F4.2b.p1
OG0000860	T27D12.2a.p1
OG0000860	T27D12.2b.p1
OG0000861	C54F6.14.p1
OG0000861	D1037.3.p1
OG0000862	F15D4.1.p1
OG0000864	F25H2.3.p1
OG0000864	K10B3.6a.p1
OG0000864	K10B3.6b.p1
OG0000864	K10B3.6c.p1
OG0000864	K10B3.6d.p1
OG0000864	T05H10.7a.p1
OG0000864	T05H10.7b.p1
OG0000867	F13H8.3.p1
OG0000867	Y43F8C.13.p1
OG0000868	D2063.1.p1
OG0000868	K12G11.3.p1
OG0000868	K12G11.4.p1
OG0000869	ZK550.3.p1
OG0000876	ZK643.2.p1
OG0000880	F17C11.9a.p1
OG0000880	F17C11.9b.p1
OG0000880	F17C11.9c.p1
OG0000881	F18A1.5.p1
OG0000882	H38K22.2a.p1
OG0000882	H38K22.2b.p1
OG0000883	B0240.1.p1
OG0000883	F08F3.3.p1
OG0000884	C01B10.8.p1
OG0000884	C17E4.11.p1
OG0000884	Y34B4A.7.p1
OG0000885	C26B9.5.p1
OG0000885	F56F10.1.p1
OG0000885	K12H4.7a.p1
OG0000885	K12H4.7b.p1
OG0000887	C12C8.2a.p1
OG0000887	C12C8.2b.p1
OG0000887	F22B8.6.p1
OG0000887	ZK1127.10.p1
OG0000888	W02C12.3a.p1
OG0000888	W02C12.3b.p1
OG0000888	W02C12.3c.p1
OG0000888	W02C12.3d.p1
OG0000888	W02C12.3e.p1
OG0000888	W02C12.3f.p1
OG0000888	W02C12.3g.p1
OG0000888	W02C12.3h.p1
OG0000889	D1009.1a.p1
OG0000889	F28D1.9.p1
OG0000890	T23G7.4.p1
OG0000891	F53G12.1.p1
OG0000891	W04G5.2a.p1
OG0000892	C07D10.2a.p1
OG0000892	C07D10.2b.p1
OG0000892	C50C3.8.p1
OG0000892	F37A4.9.p1
OG0000892	T16H12.5a.p1
OG0000892	T16H12.5b.p1
OG0000892	Y105E8B.4.p1
OG0000892	ZK858.4.p1
OG0000893	C43E11.10.p1
OG0000893	Y39A1A.12.p1
OG0000894	K08F8.6.p1
OG0000895	C36A4.9a.p1
OG0000895	C36A4.9b.p1
OG0000896	C30H6.7a.p1
OG0000896	F23B12.5.p1
OG0000898	EEED8.8.p1
OG0000899	C46C2.1a.p1
OG0000899	C46C2.1b.p1
OG0000899	C46C2.1c.p1
OG0000899	C46C2.1d.p1
OG0000899	C46C2.1e.p1
OG0000899	C46C2.1f.p1
OG0000899	C46C2.1g.p1
OG0000899	C46C2.1h.p1
OG0000899	C46C2.1i.p1
OG0000899	C46C2.1j.p1
OG0000899	C46C2.1k.p1
OG0000899	C46C2.1l.p1
OG0000899	C46C2.1m.p1
OG0000901	T01B11.2a.p1
OG0000901	T01B11.2b.p1
OG0000901	T09B4.8.p1
OG0000902	F20C5.4.p1
OG0000902	R08C7.2a.p1
OG0000902	R08C7.2b.p1
OG0000902	R08C7.2c.p1
OG0000903	F16F9.4.p1
OG0000903	F27C8.6.p1
OG0000903	T09B9.1.p1
OG0000903	Y43F8A.3a.p1
OG0000903	Y43F8A.3b.p1
OG0000913	C27C12.7.p1
OG0000913	T23F1.7a.p1
OG0000913	T23F1.7b.p1
OG0000913	T23F1.7c.p1
OG0000914	R07B7.4a.p1
OG0000914	R07B7.4b.p1
OG0000914	R07B7.5.p1
OG0000915	T27B1.1.p1
OG0000916	C25F6.2a.p1
OG0000916	C25F6.2b.p1
OG0000917	Y76A2A.2a.p1
OG0000917	Y76A2A.2b.p1
OG0000918	T14F9.3.p1
OG0000919	T19C9.10.p1
OG0000919	Y18H1A.6.p1
OG0000920	B0511.6.p1
OG0000920	Y23H5B.6.p1
OG0000921	ZK1307.6.p1
OG0000922	C08H9.2a.p1
OG0000922	C08H9.2b.p1
OG0000923	R10E4.2a.p1
OG0000923	R10E4.2b.p1
OG0000923	R10E4.2c.p1
OG0000923	R10E4.2e.p1
OG0000923	R10E4.2f.p1
OG0000923	R10E4.2g.p1
OG0000923	R10E4.2i.p1
OG0000923	R10E4.2j.p1
OG0000923	R10E4.2k.p1
OG0000923	R10E4.2l.p1
OG0000923	R10E4.2m.p1
OG0000923	R10E4.2n.p1
OG0000923	R10E4.2o.p1
OG0000923	R10E4.2p.p1
OG0000923	R10E4.2q.p1
OG0000923	R10E4.2r.p1
OG0000924	R04B5.5.p1
OG0000924	R04B5.6.p1
OG0000925	R05G6.5.p1
OG0000925	Y48G8AL.15.p1
OG0000927	F58D5.1a.p1
OG0000927	F58D5.1b.p1
OG0000928	R06B10.5.p1
OG0000928	Y46G5A.1a.p1
OG0000928	Y46G5A.1b.p1
OG0000928	Y46G5A.1c.p1
OG0000928	Y46G5A.1d.p1
OG0000929	F20C5.1a.p1
OG0000929	F20C5.1b.p1
OG0000929	F20C5.1c.p1
OG0000929	F20C5.1d.p1
OG0000929	F20C5.1e.p1
OG0000929	H23L24.5.p1
OG0000930	R08D7.5.p1
OG0000931	W08E3.3a.p1
OG0000931	W08E3.3b.p1
OG0000932	Y23H5A.7a.p1
OG0000932	Y23H5A.7b.p1
OG0000932	Y23H5A.8.p1
OG0000933	K09F5.5.p1
OG0000934	D2021.2a.p1
OG0000934	D2021.2b.p1
OG0000934	H32C10.3.p1
OG0000935	F53G12.10.p1
OG0000937	E02H4.3a.p1
OG0000937	E02H4.3b.p1
OG0000939	C09G4.2a.p1
OG0000939	C09G4.2b.p1
OG0000939	C09G4.2c.p1
OG0000939	C09G4.2d.p1
OG0000939	F55A8.2a.p1
OG0000939	F55A8.2b.p1
OG0000939	F55A8.2c.p1
OG0000939	F55A8.2e.p1
OG0000939	F55A8.2f.p1
OG0000940	F58E10.3a.p1
OG0000940	Y54G11A.3.p1
OG0000941	B0416.1.p1
OG0000941	T13G4.3.p1
OG0000942	C47E12.3.p1
OG0000942	F10C2.5.p1
OG0000942	ZC506.1.p1
OG0000943	B0524.2.p1
OG0000943	C05D11.7a.p1
OG0000943	C05D11.7b.p1
OG0000943	D1054.1.p1
OG0000944	F25H2.10.p1
OG0000945	M03A8.2.p1
OG0000946	F10G8.3.p1
OG0000946	Y54G9A.6.p1
OG0000947	C24H11.7.p1
OG0000948	T02G5.7.p1
OG0000948	T02G5.8.p1
OG0000949	ZK829.4.p1
OG0000950	F21H11.2a.p1
OG0000950	F21H11.2b.p1
OG0000952	T21B10.2a.p1
OG0000952	T21B10.2b.p1
OG0000952	T21B10.2c.p1
OG0000954	T02C1.1.p1
OG0000958	F58A3.1a.p1
OG0000958	F58A3.1b.p1
OG0000958	F58A3.1c.p1
OG0000963	C50B8.2.p1
OG0000963	T27F2.3.p1
OG0000964	ZK930.1a.p1
OG0000964	ZK930.1b.p1
OG0000965	M01E5.5a.p1
OG0000965	M01E5.5b.p1
OG0000968	R07B7.1.p1
OG0000970	C41C4.4a.p1
OG0000970	C41C4.4b.p1
OG0000973	R144.7a.p1
OG0000973	R144.7b.p1
OG0000974	Y48G8AL.8a.p1
OG0000974	Y48G8AL.8b.p1
OG0000975	K02D10.5.p1
OG0000975	T14G12.2.p1
OG0000975	Y22F5A.3a.p1
OG0000975	Y22F5A.3b.p1
OG0000978	C09F9.3a.p1
OG0000978	C09F9.3b.p1
OG0000978	C09F9.3c.p1
OG0000978	C09F9.3d.p1
OG0000978	C09F9.3e.p1
OG0000978	DH11.1.p1
OG0000978	F30F8.2.p1
OG0000979	F37F2.3.p1
OG0000979	F56B3.10.p1
OG0000979	R107.7.p1
OG0000979	T28A11.11.p1
OG0000981	F33C8.1a.p1
OG0000981	F33C8.1b.p1
OG0000982	C36B7.6.p1
OG0000982	R166.2.p1
OG0000982	T13H5.8.p1
OG0000983	C24B5.2a.p1
OG0000983	C24B5.2b.p1
OG0000983	C24B5.2c.p1
OG0000983	F32D1.1.p1
OG0000984	F25D7.1.p1
OG0000984	R151.6.p1
OG0000985	F54H12.1a.p1
OG0000985	F54H12.1b.p1
OG0000985	F54H12.1c.p1
OG0000986	T26A5.8.p1
OG0000986	W10D9.4.p1
OG0000987	W03G9.2.p1
OG0000987	W03G9.4.p1
OG0000987	Y45G5AM.2.p1
OG0000988	T05H4.4.p1
OG0000988	T05H4.5.p1
OG0000990	F09E5.15a.p1
OG0000990	F09E5.15b.p1
OG0000990	R07E5.2.p1
OG0000991	F02E9.4a.p1
OG0000991	F02E9.4b.p1
OG0000993	C17C3.12a.p1
OG0000993	C55B7.4a.p1
OG0000993	C55B7.4b.p1
OG0000993	K06A5.6.p1
OG0000993	T10E9.9.p1
OG0000994	C14B9.4a.p1
OG0000994	C14B9.4b.p1
OG0000994	F55G1.8.p1
OG0000994	Y71F9B.7.p1
OG0000995	F18E2.3.p1
OG0000996	Y56A3A.1a.p1
OG0000996	Y56A3A.1b.p1
OG0000997	F35G12.9.p1
OG0000997	R10A10.2.p1
OG0000997	ZK287.5.p1
OG0000998	F13G3.5a.p1
OG0000998	F13G3.5b.p1
OG0000999	R11H6.2.p1
OG0000999	Y57E12AL.1a.p1
OG0000999	Y57E12AL.1b.p1
OG0001004	ZK563.2.p1
OG0001012	C03A3.2.p1
OG0001018	F09F7.4a.p1
OG0001018	F09F7.4b.p1
OG0001019	F41E6.5a.p1
OG0001019	F41E6.5b.p1
OG0001020	C44E4.4.p1
OG0001021	C56E6.9.p1
OG0001021	F18C5.3.p1
OG0001022	W04A8.7.p1
OG0001023	M01B12.5a.p1
OG0001023	M01B12.5b.p1
OG0001023	ZK632.3.p1
OG0001024	Y61A9LA.10.p1
OG0001025	F36F2.4.p1
OG0001026	K07E3.3.p1
OG0001026	K07E3.4a.p1
OG0001026	K07E3.4b.p1
OG0001028	R09B3.1a.p1
OG0001028	R09B3.1b.p1
OG0001029	F28H6.3.p1
OG0001029	R03A10.4a.p1
OG0001029	R03A10.4b.p1
OG0001030	F47G4.3.p1
OG0001030	K11H3.1a.p1
OG0001030	K11H3.1b.p1
OG0001030	K11H3.1c.p1
OG0001030	K11H3.1d.p1
OG0001032	C15F1.7a.p1
OG0001032	C15F1.7b.p1
OG0001032	F55H2.1a.p1
OG0001032	F55H2.1b.p1
OG0001032	ZK430.3.p1
OG0001034	C11E4.1.p1
OG0001034	C11E4.2.p1
OG0001034	F26E4.12.p1
OG0001034	F55A3.5.p1
OG0001034	R03G5.5a.p1
OG0001034	R03G5.5b.p1
OG0001034	R05H10.5.p1
OG0001034	T09A12.2a.p1
OG0001034	T09A12.2b.p1
OG0001034	Y94H6A.4.p1
OG0001035	C32D5.6.p1
OG0001036	D2023.6.p1
OG0001037	F33H1.2.p1
OG0001037	K10B3.7.p1
OG0001037	K10B3.8.p1
OG0001037	T09F3.3.p1
OG0001038	Y56A3A.13.p1
OG0001039	ZK593.4.p1
OG0001040	T13F2.3a.p1
OG0001040	T13F2.3b.p1
OG0001041	ZC190.4.p1
OG0001042	Y48G10A.3.p1
OG0001042	ZK1073.1.p1
OG0001044	B0393.1.p1
OG0001054	Y41D4B.19a.p1
OG0001054	Y41D4B.19b.p1
OG0001055	Y63D3A.6a.p1
OG0001055	Y63D3A.6b.p1
OG0001056	C16A3.7.p1
OG0001058	Y41D4A.6.p1
OG0001061	F25H8.1a.p1
OG0001061	F25H8.1b.p1
OG0001061	F46F11.10.p1
OG0001062	F29C12.3a.p1
OG0001062	F29C12.3b.p1
OG0001062	F29C12.3c.p1
OG0001063	C47A10.5a.p1
OG0001063	C47A10.5b.p1
OG0001063	F18E3.7a.p1
OG0001063	F20H11.5.p1
OG0001063	Y69A2AR.5.p1
OG0001068	F58E10.4.p1
OG0001069	F58H1.3a.p1
OG0001069	Y48C3A.18a.p1
OG0001069	Y48C3A.18b.p1
OG0001069	Y48C3A.18c.p1
OG0001070	D1014.3.p1
OG0001071	R148.6.p1
OG0001072	T14G10.1.p1
OG0001073	C32D5.9.p1
OG0001074	B0205.7.p1
OG0001075	C06E7.1a.p1
OG0001075	C06E7.3a.p1
OG0001075	C06E7.3b.p1
OG0001075	C49F5.1.p1
OG0001075	T13A10.11a.p1
OG0001075	T13A10.11b.p1
OG0001076	Y82E9BR.18.p1
OG0001077	B0303.9.p1
OG0001077	C56C10.1.p1
OG0001078	F54E4.1.p1
OG0001079	K07A1.8.p1
OG0001079	T04G9.3.p1
OG0001080	Y76B12C.7.p1
OG0001081	F33H2.3.p1
OG0001081	F37E3.2.p1
OG0001081	T05H4.3.p1
OG0001081	T19H12.2.p1
OG0001082	K04D7.1.p1
OG0001084	R11H6.1.p1
OG0001084	Y71H2AM.11.p1
OG0001085	F38H4.7.p1
OG0001092	C04A11.4.p1
OG0001092	Y37D8A.13.p1
OG0001094	C27F2.10.p1
OG0001096	C14H10.1.p1
OG0001096	H13N06.5.p1
OG0001096	T28F3.3.p1
OG0001097	ZK1307.8.p1
OG0001098	Y113G7B.23.p1
OG0001099	T05F1.3.p1
OG0001100	ZK430.1.p1
OG0001101	F30A10.6.p1
OG0001103	T07D4.4a.p1
OG0001103	T07D4.4b.p1
OG0001103	T07D4.4c.p1
OG0001103	T07D4.4d.p1
OG0001103	T07D4.4e.p1
OG0001105	F29C12.4.p1
OG0001105	Y119D3B.14.p1
OG0001106	C24H11.6.p1
OG0001106	Y55F3AM.8.p1
OG0001108	T12A2.2.p1
OG0001109	R07B1.12.p1
OG0001111	C01F1.6.p1
OG0001111	C18F10.7a.p1
OG0001111	C18F10.7b.p1
OG0001111	C36F7.2.p1
OG0001112	C41C4.6.p1
OG0001112	K02F2.4.p1
OG0001112	R05F9.9.p1
OG0001112	Y38A8.3.p1
OG0001113	C33E10.10.p1
OG0001113	T25G12.13.p1
OG0001113	T25G12.7.p1
OG0001114	T19D2.2.p1
OG0001115	C50F7.4.p1
OG0001115	F47B10.1.p1
OG0001116	K07A1.11.p1
OG0001116	K07A1.12.p1
OG0001117	C07H6.3.p1
OG0001117	R107.6.p1
OG0001117	ZC84.3.p1
OG0001119	T01G9.6a.p1
OG0001119	T01G9.6b.p1
OG0001120	VF11C1L.1.p1
OG0001121	M03D4.1a.p1
OG0001121	M03D4.1b.p1
OG0001121	M03D4.1c.p1
OG0001122	T04A8.14.p1
OG0001123	C32E8.10a.p1
OG0001123	C32E8.10b.p1
OG0001123	C32E8.10c.p1
OG0001123	C32E8.10d.p1
OG0001123	C32E8.10e.p1
OG0001123	C32E8.10f.p1
OG0001123	C32E8.10h.p1
OG0001124	C09D4.4a.p1
OG0001124	C09D4.4b.p1
OG0001124	C09D4.4c.p1
OG0001125	T08B2.5f.p1
OG0001125	T08B2.5g.p1
OG0001129	F17A2.5.p1
OG0001129	F22A3.5.p1
OG0001129	F31E3.1.p1
OG0001135	C56G2.7.p1
OG0001137	F23C8.6.p1
OG0001138	F28B3.1.p1
OG0001138	F28B3.4.p1
OG0001139	C52E12.4.p1
OG0001140	ZK20.3.p1
OG0001141	M04B2.3.p1
OG0001141	Y105E8B.7.p1
OG0001142	E04F6.4.p1
OG0001142	F09G2.8a.p1
OG0001142	F09G2.8b.p1
OG0001142	T05C3.6a.p1
OG0001142	T05C3.6b.p1
OG0001142	Y51A2D.13a.p1
OG0001142	Y51A2D.13b.p1
OG0001144	Y73F8A.27.p1
OG0001147	F32B5.8.p1
OG0001147	M04G12.2.p1
OG0001148	Y71H10A.2.p1
OG0001149	C06G8.1.p1
OG0001149	C54F6.4.p1
OG0001149	K02D7.5.p1
OG0001149	Y39A1A.8.p1
OG0001150	Y110A7A.14.p1
OG0001151	F26H9.6.p1
OG0001152	F40E10.6.p1
OG0001153	ZC477.9a.p1
OG0001153	ZC477.9b.p1
OG0001153	ZC477.9c.p1
OG0001154	Y71H2B.5.p1
OG0001156	F53H1.1.p1
OG0001157	R07E5.10a.p1
OG0001158	R151.3.p1
OG0001160	C01F6.5.p1
OG0001160	C02B10.4.p1
OG0001160	F23B2.6.p1
OG0001160	M18.7a.p1
OG0001161	B0035.1a.p1
OG0001161	B0035.1b.p1
OG0001162	B0041.4.p1
OG0001163	AH9.2.p1
OG0001163	M02B7.2.p1
OG0001163	R02D3.8.p1
OG0001163	T07A9.5a.p1
OG0001163	T07A9.5b.p1
OG0001165	K02E10.2a.p1
OG0001165	K02E10.2b.p1
OG0001166	C27A12.9.p1
OG0001166	F28C6.4a.p1
OG0001166	F28C6.4b.p1
OG0001168	ZK1010.2.p1
OG0001170	B0218.1a.p1
OG0001170	B0218.1b.p1
OG0001170	B0218.2.p1
OG0001170	F58H7.2.p1
OG0001170	Y41C4A.2.p1
OG0001170	Y53F4B.18.p1
OG0001170	Y56A3A.12a.p1
OG0001170	Y56A3A.12b.p1
OG0001170	Y56A3A.5.p1
OG0001181	C38C10.5a.p1
