Orthogroup	Ihof_TRX
OG0002315	Ihof_5244
OG0002317	Ihof_4940
OG0002318	Ihof_10208
OG0002318	Ihof_9527
OG0002320	Ihof_10056
OG0002322	Ihof_7181
OG0002322	Ihof_7707
OG0002323	Ihof_4563
OG0002324	Ihof_5449
OG0002325	Ihof_2940
OG0002327	Ihof_8254
OG0002327	Ihof_986
OG0002328	Ihof_8569
OG0002329	Ihof_5786
OG0002330	Ihof_1277
OG0002330	Ihof_8043
OG0002331	Ihof_9816
OG0002332	Ihof_1929
OG0002332	Ihof_2596
OG0002333	Ihof_2228
OG0002336	Ihof_50
OG0002338	Ihof_3261
OG0002339	Ihof_3801
OG0002339	Ihof_6768
OG0002340	Ihof_5611
OG0002341	Ihof_6214
OG0002342	Ihof_1831
OG0002343	Ihof_2483
OG0002344	Ihof_3310
OG0002344	Ihof_7515
OG0002345	Ihof_4139
OG0002347	Ihof_6115
OG0002348	Ihof_8803
OG0002349	Ihof_8680
OG0002350	Ihof_8091
OG0002351	Ihof_5387
OG0002351	Ihof_6159
OG0002351	Ihof_6958
OG0002352	Ihof_10167
OG0002352	Ihof_7329
OG0002352	Ihof_7504
OG0002353	Ihof_1521
OG0002354	Ihof_10245
OG0002355	Ihof_4929
OG0002355	Ihof_9968
OG0002357	Ihof_6261
OG0002357	Ihof_9198
OG0002358	Ihof_1069
OG0002358	Ihof_289
OG0002358	Ihof_5540
OG0002359	Ihof_7853
OG0002361	Ihof_7811
OG0002362	Ihof_8388
OG0002363	Ihof_7480
OG0002364	Ihof_3369
OG0002364	Ihof_442
OG0002364	Ihof_4787
OG0002364	Ihof_86
OG0002367	Ihof_5994
OG0002368	Ihof_5855
OG0002370	Ihof_7551
OG0002371	Ihof_10359
OG0002372	Ihof_9970
OG0002373	Ihof_7417
OG0002374	Ihof_3305
OG0002376	Ihof_4666
OG0002379	Ihof_6294
OG0002380	Ihof_6499
OG0002381	Ihof_6928
OG0002382	Ihof_2241
OG0002382	Ihof_3130
OG0002382	Ihof_4409
OG0002383	Ihof_7041
OG0002384	Ihof_6080
OG0002385	Ihof_6382
OG0002385	Ihof_8529
OG0002386	Ihof_5263
OG0002387	Ihof_913
OG0002388	Ihof_1294
OG0002388	Ihof_9170
OG0002390	Ihof_3677
OG0002391	Ihof_132
OG0002391	Ihof_1885
OG0002391	Ihof_5323
OG0002392	Ihof_9949
OG0002395	Ihof_6439
OG0002396	Ihof_7217
OG0002397	Ihof_10665
OG0002397	Ihof_3279
OG0002397	Ihof_9660
OG0002398	Ihof_1151
OG0002399	Ihof_2025
OG0002399	Ihof_2026
OG0002399	Ihof_2027
OG0002399	Ihof_4699
OG0002399	Ihof_5132
OG0002399	Ihof_8249
OG0002399	Ihof_8984
OG0002399	Ihof_8986
OG0002399	Ihof_8988
OG0002400	Ihof_7276
OG0002400	Ihof_9280
OG0002424	Ihof_6229
OG0002428	Ihof_3905
OG0002429	Ihof_1871
OG0002430	Ihof_3150
OG0002432	Ihof_5915
OG0002432	Ihof_7282
OG0002435	Ihof_4188
OG0002436	Ihof_6193
OG0002439	Ihof_8153
OG0002440	Ihof_2828
OG0002442	Ihof_7454
OG0002442	Ihof_7881
OG0002443	Ihof_6965
OG0002444	Ihof_4527
OG0002444	Ihof_8745
OG0002447	Ihof_1372
OG0002447	Ihof_3355
OG0002447	Ihof_8294
OG0002447	Ihof_8842
OG0002447	Ihof_8843
OG0002448	Ihof_1598
OG0002448	Ihof_8493
OG0002449	Ihof_4493
OG0002450	Ihof_7164
OG0002451	Ihof_2425
OG0002452	Ihof_2929
OG0002452	Ihof_9099
OG0002452	Ihof_9638
OG0002453	Ihof_9373
OG0002456	Ihof_2832
OG0002457	Ihof_3563
OG0002459	Ihof_4841
OG0002461	Ihof_6315
OG0002461	Ihof_7022
OG0002463	Ihof_9554
OG0002464	Ihof_10714
OG0002464	Ihof_4617
OG0002465	Ihof_1706
OG0002467	Ihof_5598
OG0002467	Ihof_6784
OG0002468	Ihof_8327
OG0002469	Ihof_1160
OG0002469	Ihof_3296
OG0002469	Ihof_7300
OG0002470	Ihof_3058
OG0002471	Ihof_3010
OG0002472	Ihof_6799
OG0002473	Ihof_5408
OG0002475	Ihof_8314
OG0002476	Ihof_10004
OG0002477	Ihof_1207
OG0002478	Ihof_6092
OG0002479	Ihof_2170
OG0002480	Ihof_10128
OG0002480	Ihof_8381
OG0002482	Ihof_2178
OG0002482	Ihof_3959
OG0002483	Ihof_7808
OG0002485	Ihof_10350
OG0002485	Ihof_5343
OG0002487	Ihof_8446
OG0002487	Ihof_8471
OG0002487	Ihof_9282
OG0002489	Ihof_9532
OG0002491	Ihof_7387
OG0002492	Ihof_8612
OG0002493	Ihof_1785
OG0002494	Ihof_1046
OG0002495	Ihof_6000
OG0002497	Ihof_2635
OG0002498	Ihof_9921
OG0002499	Ihof_9561
OG0002500	Ihof_10593
OG0002502	Ihof_5536
OG0002503	Ihof_6860
OG0002505	Ihof_3179
OG0002506	Ihof_2393
OG0002506	Ihof_2728
OG0002507	Ihof_3451
OG0002508	Ihof_2880
OG0002508	Ihof_5293
OG0002509	Ihof_7815
OG0002509	Ihof_9479
OG0002510	Ihof_10321
OG0002511	Ihof_5934
OG0002512	Ihof_7306
OG0002514	Ihof_8734
OG0002515	Ihof_4333
OG0002516	Ihof_2778
OG0002517	Ihof_7756
OG0002518	Ihof_1447
OG0002519	Ihof_6030
OG0002520	Ihof_3083
OG0002520	Ihof_5746
OG0002521	Ihof_2169
OG0002521	Ihof_610
OG0002521	Ihof_9397
OG0002522	Ihof_2694
OG0002523	Ihof_4969
OG0002526	Ihof_8423
OG0002527	Ihof_8533
OG0002529	Ihof_8904
OG0002530	Ihof_9417
OG0002531	Ihof_3217
OG0002531	Ihof_8193
OG0002532	Ihof_290
OG0002533	Ihof_6457
OG0002534	Ihof_6855
OG0002536	Ihof_8162
OG0002537	Ihof_10685
OG0002538	Ihof_1023
OG0002539	Ihof_4602
OG0002540	Ihof_5720
OG0002541	Ihof_8392
OG0002542	Ihof_8556
OG0002546	Ihof_10067
OG0002546	Ihof_1919
OG0002547	Ihof_8016
OG0002549	Ihof_6087
OG0002549	Ihof_6557
OG0002550	Ihof_2451
OG0002551	Ihof_7947
OG0002552	Ihof_1351
OG0002553	Ihof_2331
OG0002553	Ihof_6357
OG0002554	Ihof_4514
OG0002554	Ihof_8371
OG0002556	Ihof_1589
OG0002556	Ihof_3197
OG0002556	Ihof_3772
OG0002557	Ihof_2455
OG0002560	Ihof_177
OG0002560	Ihof_7924
OG0002585	Ihof_10018
OG0002585	Ihof_153
OG0002587	Ihof_4654
OG0002596	Ihof_9128
OG0002597	Ihof_7537
OG0002599	Ihof_6900
OG0002600	Ihof_7423
OG0002601	Ihof_5889
OG0002604	Ihof_9206
OG0002605	Ihof_9796
OG0002606	Ihof_1128
OG0002606	Ihof_3746
OG0002607	Ihof_463
OG0002608	Ihof_3967
OG0002609	Ihof_7390
OG0002611	Ihof_4836
OG0002612	Ihof_6706
OG0002613	Ihof_4880
OG0002613	Ihof_708
OG0002614	Ihof_4826
OG0002615	Ihof_10531
OG0002615	Ihof_5186
OG0002616	Ihof_9686
OG0002618	Ihof_10409
OG0002619	Ihof_8502
OG0002620	Ihof_3702
OG0002621	Ihof_8378
OG0002622	Ihof_9888
OG0002623	Ihof_1890
OG0002623	Ihof_4428
OG0002624	Ihof_5856
OG0002624	Ihof_6732
OG0002626	Ihof_3839
OG0002627	Ihof_7103
OG0002628	Ihof_5190
OG0002629	Ihof_10667
OG0002630	Ihof_10726
OG0002634	Ihof_1434
OG0002636	Ihof_2098
OG0002637	Ihof_1495
OG0002637	Ihof_2970
OG0002637	Ihof_4581
OG0002637	Ihof_5582
OG0002637	Ihof_6151
OG0002637	Ihof_7440
OG0002639	Ihof_5863
OG0002639	Ihof_6717
OG0002644	Ihof_8512
OG0002645	Ihof_9647
OG0002646	Ihof_2888
OG0002647	Ihof_115
OG0002648	Ihof_10518
OG0002649	Ihof_8501
OG0002652	Ihof_6652
OG0002653	Ihof_2224
OG0002655	Ihof_9918
OG0002656	Ihof_6262
OG0002658	Ihof_8891
OG0002659	Ihof_5093
OG0002660	Ihof_6517
OG0002661	Ihof_10180
OG0002661	Ihof_5528
OG0002661	Ihof_690
OG0002662	Ihof_1396
OG0002664	Ihof_8535
OG0002665	Ihof_8386
OG0002667	Ihof_8427
OG0002667	Ihof_9714
OG0002669	Ihof_3446
OG0002670	Ihof_8271
OG0002671	Ihof_1450
OG0002673	Ihof_4711
OG0002674	Ihof_3356
OG0002675	Ihof_2758
OG0002676	Ihof_8176
OG0002677	Ihof_7732
OG0002678	Ihof_8338
OG0002679	Ihof_10026
OG0002680	Ihof_5548
OG0002681	Ihof_202
OG0002682	Ihof_9770
OG0002683	Ihof_8714
OG0002684	Ihof_1684
OG0002684	Ihof_3545
OG0002685	Ihof_2488
OG0002686	Ihof_564
OG0002688	Ihof_864
OG0002689	Ihof_1089
OG0002689	Ihof_6052
OG0002691	Ihof_6882
OG0002692	Ihof_8353
OG0002694	Ihof_5792
OG0002695	Ihof_6516
OG0002696	Ihof_9000
OG0002697	Ihof_5803
OG0002698	Ihof_4185
OG0002698	Ihof_8089
OG0002699	Ihof_2449
OG0002699	Ihof_838
OG0002700	Ihof_2770
OG0002701	Ihof_5288
OG0002701	Ihof_8589
OG0002703	Ihof_1668
OG0002703	Ihof_6339
OG0002703	Ihof_991
OG0002704	Ihof_10173
OG0002705	Ihof_4511
OG0002705	Ihof_8525
OG0002706	Ihof_1801
OG0002706	Ihof_4763
OG0002707	Ihof_4658
OG0002708	Ihof_4812
OG0002709	Ihof_1115
OG0002709	Ihof_6170
OG0002709	Ihof_7813
OG0002711	Ihof_7524
OG0002712	Ihof_2303
OG0002714	Ihof_5584
OG0002714	Ihof_6272
OG0002715	Ihof_7500
OG0002717	Ihof_7616
OG0002718	Ihof_1197
OG0002719	Ihof_1768
OG0002721	Ihof_2667
OG0002721	Ihof_6524
OG0002722	Ihof_1146
OG0002723	Ihof_5148
OG0002723	Ihof_8886
OG0002724	Ihof_10416
OG0002725	Ihof_7358
OG0002726	Ihof_3020
OG0002727	Ihof_1335
OG0002728	Ihof_7933
OG0002729	Ihof_3607
OG0002729	Ihof_5635
OG0002730	Ihof_7341
OG0002731	Ihof_9548
OG0002732	Ihof_3440
OG0002733	Ihof_697
OG0002734	Ihof_3294
OG0002737	Ihof_7592
OG0002738	Ihof_1729
OG0002738	Ihof_2187
OG0002739	Ihof_4629
OG0002740	Ihof_1497
OG0002744	Ihof_2615
OG0002744	Ihof_4203
OG0002746	Ihof_9065
OG0002748	Ihof_7468
OG0002750	Ihof_7307
OG0002751	Ihof_3231
OG0002772	Ihof_917
OG0002773	Ihof_9486
OG0002774	Ihof_6914
OG0002777	Ihof_10493
OG0002777	Ihof_9961
OG0002784	Ihof_8418
OG0002786	Ihof_4747
OG0002787	Ihof_5734
OG0002788	Ihof_5509
OG0002790	Ihof_4884
OG0002791	Ihof_7290
OG0002792	Ihof_4894
OG0002792	Ihof_5241
OG0002793	Ihof_8905
OG0002795	Ihof_4417
OG0002796	Ihof_625
OG0002798	Ihof_10445
OG0002799	Ihof_1247
OG0002800	Ihof_1621
OG0002801	Ihof_2074
OG0002801	Ihof_2075
OG0002803	Ihof_9225
OG0002805	Ihof_8637
OG0002806	Ihof_3379
OG0002807	Ihof_9839
OG0002808	Ihof_6095
OG0002808	Ihof_6460
OG0002808	Ihof_7177
OG0002809	Ihof_7791
OG0002810	Ihof_8057
OG0002811	Ihof_4692
OG0002813	Ihof_10022
OG0002814	Ihof_7832
OG0002815	Ihof_9759
OG0002816	Ihof_4272
OG0002818	Ihof_1469
OG0002819	Ihof_7503
OG0002820	Ihof_2418
OG0002822	Ihof_3134
OG0002823	Ihof_4346
OG0002823	Ihof_6906
OG0002824	Ihof_5303
OG0002825	Ihof_7159
OG0002829	Ihof_1315
OG0002829	Ihof_6061
OG0002830	Ihof_5546
OG0002831	Ihof_4641
OG0002832	Ihof_8394
OG0002833	Ihof_10620
OG0002833	Ihof_6395
OG0002835	Ihof_605
OG0002836	Ihof_10233
OG0002837	Ihof_7474
OG0002839	Ihof_1350
OG0002841	Ihof_5665
OG0002843	Ihof_8410
OG0002844	Ihof_1634
OG0002844	Ihof_8830
OG0002845	Ihof_9516
OG0002846	Ihof_10608
OG0002846	Ihof_8827
OG0002847	Ihof_5563
OG0002847	Ihof_672
OG0002848	Ihof_6359
OG0002848	Ihof_671
OG0002849	Ihof_6611
OG0002850	Ihof_4273
OG0002851	Ihof_7579
OG0002852	Ihof_6624
OG0002853	Ihof_7985
OG0002854	Ihof_2222
OG0002855	Ihof_7136
OG0002856	Ihof_4889
OG0002857	Ihof_3876
OG0002858	Ihof_9906
OG0002859	Ihof_9635
OG0002860	Ihof_6795
OG0002861	Ihof_6447
OG0002863	Ihof_7187
OG0002864	Ihof_10250
OG0002865	Ihof_1815
OG0002866	Ihof_8087
OG0002866	Ihof_9183
OG0002867	Ihof_2850
OG0002868	Ihof_4938
OG0002870	Ihof_6305
OG0002871	Ihof_1021
OG0002872	Ihof_2771
OG0002874	Ihof_3834
OG0002874	Ihof_822
OG0002876	Ihof_2990
OG0002876	Ihof_5837
OG0002877	Ihof_9611
OG0002879	Ihof_10112
OG0002879	Ihof_1964
OG0002880	Ihof_8415
OG0002881	Ihof_4646
OG0002882	Ihof_7781
OG0002883	Ihof_6278
OG0002884	Ihof_1911
OG0002885	Ihof_10290
OG0002885	Ihof_416
OG0002887	Ihof_6594
OG0002888	Ihof_4649
OG0002888	Ihof_5650
OG0002889	Ihof_1105
OG0002889	Ihof_2705
OG0002889	Ihof_7
OG0002890	Ihof_6077
OG0002891	Ihof_6226
OG0002893	Ihof_8042
OG0002896	Ihof_7129
OG0002897	Ihof_6913
OG0002898	Ihof_2926
OG0002898	Ihof_6596
OG0002899	Ihof_3141
OG0002899	Ihof_5363
OG0002899	Ihof_7701
OG0002900	Ihof_3198
OG0002901	Ihof_8867
OG0002903	Ihof_317
OG0002903	Ihof_5943
OG0002903	Ihof_6042
OG0002903	Ihof_6997
OG0002903	Ihof_8143
OG0002904	Ihof_6532
OG0002905	Ihof_3086
OG0002907	Ihof_4118
OG0002909	Ihof_5088
OG0002910	Ihof_3614
OG0002911	Ihof_8292
OG0002912	Ihof_6650
OG0002914	Ihof_1701
OG0002916	Ihof_9097
OG0002917	Ihof_7795
OG0002918	Ihof_1510
OG0002919	Ihof_2107
OG0002919	Ihof_842
OG0002920	Ihof_2838
OG0002920	Ihof_6120
OG0002921	Ihof_6213
OG0002922	Ihof_4227
OG0002923	Ihof_2848
OG0002925	Ihof_2369
OG0002926	Ihof_413
OG0002927	Ihof_7222
OG0002928	Ihof_6643
OG0002929	Ihof_746
OG0002930	Ihof_5179
OG0002931	Ihof_8902
OG0002932	Ihof_4621
OG0002933	Ihof_5055
OG0002934	Ihof_297
OG0002934	Ihof_483
OG0002935	Ihof_4451
OG0002937	Ihof_7858
OG0002938	Ihof_7014
OG0002939	Ihof_5419
OG0002942	Ihof_1029
OG0002943	Ihof_9547
OG0002945	Ihof_1790
OG0002947	Ihof_7509
OG0002949	Ihof_3830
OG0002950	Ihof_3009
OG0002950	Ihof_7816
OG0002987	Ihof_1470
OG0002987	Ihof_8118
OG0002990	Ihof_10615
OG0002991	Ihof_9041
OG0002992	Ihof_10423
OG0003001	Ihof_7182
OG0003002	Ihof_4893
OG0003002	Ihof_8762
OG0003004	Ihof_7436
OG0003008	Ihof_7404
OG0003009	Ihof_2663
OG0003011	Ihof_10426
OG0003011	Ihof_6273
OG0003012	Ihof_519
OG0003013	Ihof_10247
OG0003015	Ihof_10447
OG0003016	Ihof_10579
OG0003017	Ihof_9408
OG0003018	Ihof_5458
OG0003018	Ihof_7326
OG0003019	Ihof_5054
OG0003021	Ihof_5312
OG0003022	Ihof_3703
OG0003023	Ihof_1415
OG0003024	Ihof_6341
OG0003024	Ihof_9341
OG0003026	Ihof_7085
OG0003027	Ihof_6941
OG0003028	Ihof_10241
OG0003029	Ihof_6836
OG0003030	Ihof_6032
OG0003031	Ihof_3406
OG0003032	Ihof_6696
OG0003033	Ihof_10242
OG0003035	Ihof_1030
OG0003036	Ihof_332
OG0003037	Ihof_10160
OG0003038	Ihof_2308
OG0003039	Ihof_3976
OG0003040	Ihof_9258
OG0003043	Ihof_1602
OG0003044	Ihof_2960
OG0003047	Ihof_3530
OG0003047	Ihof_5822
OG0003048	Ihof_2734
OG0003049	Ihof_1788
OG0003051	Ihof_6321
OG0003052	Ihof_8764
OG0003053	Ihof_376
OG0003054	Ihof_5205
OG0003054	Ihof_7728
OG0003055	Ihof_8999
OG0003057	Ihof_8343
OG0003058	Ihof_2051
OG0003059	Ihof_9722
OG0003060	Ihof_10637
OG0003062	Ihof_9522
OG0003063	Ihof_10569
OG0003065	Ihof_4421
OG0003066	Ihof_121
OG0003066	Ihof_1452
OG0003066	Ihof_178
OG0003066	Ihof_7674
OG0003067	Ihof_1346
OG0003069	Ihof_8382
OG0003070	Ihof_1970
OG0003070	Ihof_4424
OG0003072	Ihof_5882
OG0003072	Ihof_7478
OG0003073	Ihof_1982
OG0003074	Ihof_4834
OG0003075	Ihof_2395
OG0003075	Ihof_5411
OG0003076	Ihof_1432
OG0003077	Ihof_795
OG0003078	Ihof_8114
OG0003079	Ihof_1068
OG0003079	Ihof_6473
OG0003080	Ihof_2925
OG0003080	Ihof_3431
OG0003081	Ihof_10077
OG0003082	Ihof_1031
OG0003084	Ihof_704
OG0003085	Ihof_4062
OG0003086	Ihof_7308
OG0003087	Ihof_6117
OG0003089	Ihof_6606
OG0003090	Ihof_2971
OG0003091	Ihof_9372
OG0003092	Ihof_7913
OG0003094	Ihof_2783
OG0003094	Ihof_8237
OG0003095	Ihof_3422
OG0003095	Ihof_4675
OG0003098	Ihof_1204
OG0003099	Ihof_5050
OG0003100	Ihof_5027
OG0003101	Ihof_4382
OG0003103	Ihof_1789
OG0003103	Ihof_4988
OG0003103	Ihof_7566
OG0003104	Ihof_4991
OG0003105	Ihof_10453
OG0003106	Ihof_696
OG0003107	Ihof_78
OG0003109	Ihof_3427
OG0003110	Ihof_3357
OG0003110	Ihof_9144
OG0003111	Ihof_6494
OG0003113	Ihof_9688
OG0003114	Ihof_8992
OG0003115	Ihof_5069
OG0003116	Ihof_1950
OG0003116	Ihof_4391
OG0003117	Ihof_4494
OG0003117	Ihof_7745
OG0003118	Ihof_1597
OG0003119	Ihof_5209
OG0003120	Ihof_6207
OG0003122	Ihof_7069
OG0003123	Ihof_7054
OG0003125	Ihof_8949
OG0003125	Ihof_9404
OG0003126	Ihof_5273
OG0003126	Ihof_5466
OG0003127	Ihof_5626
OG0003128	Ihof_10314
OG0003129	Ihof_5065
OG0003130	Ihof_3897
OG0003131	Ihof_6216
OG0003134	Ihof_2327
OG0003135	Ihof_9979
OG0003136	Ihof_5247
OG0003136	Ihof_5506
OG0003136	Ihof_9411
OG0003137	Ihof_9153
OG0003138	Ihof_10719
OG0003139	Ihof_8854
OG0003140	Ihof_4199
OG0003142	Ihof_9863
OG0003143	Ihof_5545
OG0003145	Ihof_7874
OG0003146	Ihof_7626
OG0003148	Ihof_1359
OG0003150	Ihof_10647
OG0003152	Ihof_5907
OG0003154	Ihof_7421
OG0003156	Ihof_8969
OG0003157	Ihof_7486
OG0003157	Ihof_7487
OG0003159	Ihof_9337
OG0003160	Ihof_8158
OG0003162	Ihof_10146
OG0003163	Ihof_3557
OG0003164	Ihof_1282
OG0003164	Ihof_6660
OG0003168	Ihof_7160
OG0003169	Ihof_456
OG0003170	Ihof_2496
OG0003171	Ihof_7657
OG0003172	Ihof_6350
OG0003172	Ihof_8663
OG0003173	Ihof_6998
OG0003173	Ihof_7935
OG0003174	Ihof_5349
OG0003176	Ihof_2642
OG0003176	Ihof_4577
OG0003179	Ihof_2627
OG0003180	Ihof_9730
OG0003181	Ihof_9162
OG0003182	Ihof_3615
OG0003182	Ihof_6623
OG0003182	Ihof_9146
OG0003183	Ihof_3275
OG0003185	Ihof_3711
OG0003186	Ihof_3421
OG0003187	Ihof_1868
OG0003188	Ihof_3828
OG0003190	Ihof_7767
OG0003224	Ihof_3298
OG0003224	Ihof_6247
OG0003225	Ihof_10488
OG0003226	Ihof_2173
OG0003227	Ihof_4867
OG0003228	Ihof_814
OG0003228	Ihof_8277
OG0003229	Ihof_6349
OG0003233	Ihof_9819
OG0003235	Ihof_7940
OG0003236	Ihof_6930
OG0003237	Ihof_10093
OG0003238	Ihof_7943
OG0003239	Ihof_4800
OG0003240	Ihof_1685
OG0003240	Ihof_1824
OG0003241	Ihof_8831
OG0003243	Ihof_8522
OG0003244	Ihof_6579
OG0003245	Ihof_5061
OG0003246	Ihof_5716
OG0003249	Ihof_4603
OG0003252	Ihof_4135
OG0003253	Ihof_2573
OG0003254	Ihof_9632
OG0003255	Ihof_856
OG0003257	Ihof_8957
OG0003258	Ihof_7030
OG0003259	Ihof_7413
OG0003260	Ihof_10174
OG0003260	Ihof_6703
OG0003264	Ihof_5672
OG0003265	Ihof_7919
OG0003268	Ihof_1425
OG0003269	Ihof_5234
OG0003270	Ihof_6798
OG0003272	Ihof_1961
OG0003274	Ihof_2756
OG0003274	Ihof_7597
OG0003275	Ihof_1723
OG0003276	Ihof_10562
OG0003276	Ihof_10563
OG0003277	Ihof_10668
OG0003279	Ihof_4917
OG0003281	Ihof_5895
OG0003282	Ihof_10387
OG0003282	Ihof_5558
OG0003284	Ihof_10602
OG0003285	Ihof_3678
OG0003286	Ihof_6846
OG0003287	Ihof_6834
OG0003288	Ihof_6712
OG0003289	Ihof_1719
OG0003290	Ihof_6104
OG0003291	Ihof_6458
OG0003292	Ihof_904
OG0003293	Ihof_5105
OG0003295	Ihof_3188
OG0003296	Ihof_10605
OG0003297	Ihof_2353
OG0003298	Ihof_3631
OG0003299	Ihof_4480
OG0003300	Ihof_3404
OG0003302	Ihof_6508
OG0003303	Ihof_9166
OG0003304	Ihof_5251
OG0003305	Ihof_1444
OG0003307	Ihof_4526
OG0003308	Ihof_5519
OG0003309	Ihof_8923
OG0003311	Ihof_6237
OG0003314	Ihof_7116
OG0003315	Ihof_2066
OG0003317	Ihof_10133
OG0003318	Ihof_7600
OG0003320	Ihof_645
OG0003323	Ihof_9900
OG0003324	Ihof_495
OG0003325	Ihof_6889
OG0003325	Ihof_7819
OG0003326	Ihof_8375
OG0003328	Ihof_327
OG0003328	Ihof_8682
OG0003330	Ihof_10398
OG0003331	Ihof_5424
OG0003332	Ihof_8966
OG0003336	Ihof_8403
OG0003337	Ihof_1121
OG0003337	Ihof_3219
OG0003338	Ihof_6145
OG0003339	Ihof_2494
OG0003340	Ihof_9
OG0003341	Ihof_9072
OG0003342	Ihof_6360
OG0003343	Ihof_5139
OG0003343	Ihof_715
OG0003344	Ihof_5787
OG0003346	Ihof_8989
OG0003347	Ihof_5220
OG0003348	Ihof_159
OG0003348	Ihof_5045
OG0003348	Ihof_8879
OG0003349	Ihof_8364
OG0003350	Ihof_615
OG0003350	Ihof_616
OG0003351	Ihof_9602
OG0003352	Ihof_8098
OG0003353	Ihof_7292
OG0003355	Ihof_9246
OG0003356	Ihof_6573
OG0003358	Ihof_2268
OG0003359	Ihof_5083
OG0003360	Ihof_4569
OG0003361	Ihof_2749
OG0003362	Ihof_7978
OG0003364	Ihof_1941
OG0003365	Ihof_10227
OG0003366	Ihof_6943
OG0003370	Ihof_3789
OG0003371	Ihof_4821
OG0003372	Ihof_1149
OG0003372	Ihof_449
OG0003373	Ihof_8926
OG0003374	Ihof_5337
OG0003376	Ihof_3900
OG0003378	Ihof_9365
OG0003380	Ihof_6274
OG0003381	Ihof_6772
OG0003382	Ihof_4162
OG0003383	Ihof_9253
OG0003385	Ihof_9742
OG0003386	Ihof_1397
OG0003387	Ihof_6320
OG0003388	Ihof_2751
OG0003388	Ihof_4528
OG0003388	Ihof_6397
OG0003390	Ihof_6326
OG0003391	Ihof_9028
OG0003392	Ihof_868
OG0003393	Ihof_125
OG0003393	Ihof_830
OG0003394	Ihof_6613
OG0003395	Ihof_3403
OG0003396	Ihof_4050
OG0003399	Ihof_9735
OG0003401	Ihof_4542
OG0003402	Ihof_6426
OG0003403	Ihof_6053
OG0003404	Ihof_9748
OG0003406	Ihof_800
OG0003407	Ihof_4164
OG0003409	Ihof_2787
OG0003410	Ihof_10530
OG0003410	Ihof_1725
OG0003411	Ihof_3173
OG0003412	Ihof_1465
OG0003414	Ihof_10346
OG0003416	Ihof_4108
OG0003416	Ihof_7029
OG0003417	Ihof_5029
OG0003417	Ihof_8029
OG0003418	Ihof_10073
OG0003419	Ihof_6814
OG0003420	Ihof_9325
OG0003424	Ihof_9164
OG0003429	Ihof_2602
OG0003429	Ihof_5791
OG0003429	Ihof_7952
OG0003429	Ihof_8823
OG0003430	Ihof_6728
OG0003431	Ihof_10619
OG0003431	Ihof_136
OG0003431	Ihof_4712
OG0003431	Ihof_9335
OG0003433	Ihof_3110
OG0003436	Ihof_9614
OG0003483	Ihof_9627
OG0003485	Ihof_1794
OG0003485	Ihof_5668
OG0003487	Ihof_6677
OG0003488	Ihof_4777
OG0003489	Ihof_6220
OG0003489	Ihof_9875
OG0003490	Ihof_8871
OG0003495	Ihof_9529
OG0003497	Ihof_8704
OG0003501	Ihof_3641
OG0003505	Ihof_5985
OG0003506	Ihof_7677
OG0003507	Ihof_4406
OG0003508	Ihof_5872
OG0003509	Ihof_6991
OG0003511	Ihof_3708
OG0003513	Ihof_7066
OG0003516	Ihof_9876
OG0003517	Ihof_10478
OG0003518	Ihof_10390
OG0003522	Ihof_8503
OG0003523	Ihof_10614
OG0003524	Ihof_2982
OG0003525	Ihof_680
OG0003527	Ihof_10161
OG0003528	Ihof_292
OG0003531	Ihof_5204
OG0003533	Ihof_3210
OG0003534	Ihof_3893
OG0003536	Ihof_6282
OG0003538	Ihof_2821
OG0003539	Ihof_9929
OG0003540	Ihof_7518
OG0003541	Ihof_8563
OG0003542	Ihof_4309
OG0003543	Ihof_7485
OG0003544	Ihof_4517
OG0003544	Ihof_9393
OG0003545	Ihof_9689
OG0003546	Ihof_2246
OG0003546	Ihof_2769
OG0003546	Ihof_8995
OG0003547	Ihof_5297
OG0003548	Ihof_2860
OG0003549	Ihof_2394
OG0003550	Ihof_6585
OG0003551	Ihof_6734
OG0003553	Ihof_2068
OG0003554	Ihof_4154
OG0003555	Ihof_4275
OG0003556	Ihof_1202
OG0003557	Ihof_6201
OG0003558	Ihof_8148
OG0003559	Ihof_2849
OG0003560	Ihof_6401
OG0003561	Ihof_8026
OG0003564	Ihof_7324
OG0003566	Ihof_6130
OG0003567	Ihof_3216
OG0003569	Ihof_10341
OG0003569	Ihof_7628
OG0003570	Ihof_3475
OG0003571	Ihof_3676
OG0003571	Ihof_4700
OG0003572	Ihof_3914
OG0003572	Ihof_4554
OG0003573	Ihof_8169
OG0003574	Ihof_1423
OG0003574	Ihof_7844
OG0003575	Ihof_10692
OG0003576	Ihof_5350
OG0003576	Ihof_7375
OG0003577	Ihof_1398
OG0003579	Ihof_7100
OG0003580	Ihof_877
OG0003581	Ihof_3662
OG0003582	Ihof_1999
OG0003583	Ihof_368
OG0003584	Ihof_4488
OG0003586	Ihof_4268
OG0003588	Ihof_1316
OG0003591	Ihof_10254
OG0003592	Ihof_109
OG0003592	Ihof_6700
OG0003592	Ihof_7315
OG0003593	Ihof_7836
OG0003594	Ihof_4548
OG0003595	Ihof_5547
OG0003596	Ihof_7642
OG0003597	Ihof_911
OG0003598	Ihof_8480
OG0003599	Ihof_7127
OG0003600	Ihof_9123
OG0003601	Ihof_4611
OG0003602	Ihof_3250
OG0003603	Ihof_3315
