Orthogroup	SU_TRX
OG0003482	WHL22.355538.1.p1
OG0003482	WHL22.355538.2.p1
OG0003482	WHL22.355538.4.p1
OG0003482	WHL22.355538.5.p1
OG0003482	WHL22.505633.0.p1
OG0003482	WHL22.505636.0.p1
OG0003482	WHL22.505636.1.p1
OG0003482	WHL22.505639.0.p1
OG0003483	WHL22.35036.1.p1
OG0003483	WHL22.35036.1.p2
OG0003483	WHL22.35036.2.p1
OG0003485	WHL22.458252.0.p1
OG0003485	WHL22.713663.0.p1
OG0003487	WHL22.169163.0.p1
OG0003488	WHL22.423810.0.p1
OG0003488	WHL22.423810.1.p1
OG0003488	WHL22.423810.2.p1
OG0003489	WHL22.273537.0.p1
OG0003490	WHL22.423553.0.p1
OG0003491	WHL22.610705.0.p1
OG0003491	WHL22.610705.1.p1
OG0003491	WHL22.614256.0.p1
OG0003491	WHL22.614262.0.p1
OG0003492	WHL22.586232.0.p1
OG0003492	WHL22.586232.1.p1
OG0003493	WHL22.281957.0.p1
OG0003493	WHL22.281957.1.p1
OG0003493	WHL22.281963.1.p1
OG0003493	WHL22.281981.0.p1
OG0003493	WHL22.570926.0.p1
OG0003495	WHL22.733622.0.p1
OG0003496	WHL22.610202.0.p1
OG0003496	WHL22.610266.0.p1
OG0003496	WHL22.610266.1.p1
OG0003497	WHL22.476552.0.p1
OG0003501	WHL22.737702.0.p1
OG0003502	WHL22.529849.0.p1
OG0003502	WHL22.560769.0.p1
OG0003503	WHL22.389896.0.p1
OG0003503	WHL22.389896.1.p1
OG0003503	WHL22.389896.2.p1
OG0003504	WHL22.195408.0.p1
OG0003504	WHL22.289043.0.p1
OG0003504	WHL22.289049.0.p1
OG0003504	WHL22.289049.1.p1
OG0003505	WHL22.232578.0.p1
OG0003505	WHL22.420612.0.p1
OG0003506	WHL22.377791.0.p1
OG0003507	WHL22.645332.1.p1
OG0003507	WHL22.645332.4.p1
OG0003508	WHL22.247130.0.p1
OG0003509	WHL22.508751.0.p1
OG0003511	WHL22.683953.0.p1
OG0003512	WHL22.459332.0.p1
OG0003513	WHL22.83141.0.p1
OG0003513	WHL22.83141.1.p1
OG0003513	WHL22.83141.2.p1
OG0003516	WHL22.674665.0.p1
OG0003517	WHL22.502019.0.p1
OG0003518	WHL22.746125.0.p1
OG0003518	WHL22.746135.0.p1
OG0003519	WHL22.135615.0.p1
OG0003519	WHL22.334694.0.p1
OG0003519	WHL22.537566.4.p1
OG0003521	WHL22.23653.0.p1
OG0003521	WHL22.350754.0.p1
OG0003522	WHL22.70431.0.p1
OG0003523	WHL22.203677.2.p1
OG0003523	WHL22.741125.0.p1
OG0003524	WHL22.222152.2.p1
OG0003525	WHL22.191113.0.p1
OG0003527	WHL22.54287.0.p1
OG0003528	WHL22.97126.0.p1
OG0003531	WHL22.577630.0.p1
OG0003531	WHL22.723852.0.p1
OG0003531	WHL22.723852.1.p1
OG0003531	WHL22.723852.2.p1
OG0003533	WHL22.33898.0.p1
OG0003534	WHL22.562376.0.p1
OG0003536	WHL22.41321.0.p1
OG0003536	WHL22.41321.1.p1
OG0003536	WHL22.633362.0.p1
OG0003538	WHL22.516956.0.p1
OG0003538	WHL22.516956.1.p1
OG0003538	WHL22.516956.2.p1
OG0003539	WHL22.586411.0.p1
OG0003540	WHL22.119358.0.p1
OG0003541	WHL22.452300.1.p1
OG0003541	WHL22.452303.0.p1
OG0003541	WHL22.473150.0.p1
OG0003542	WHL22.228302.0.p1
OG0003542	WHL22.228302.1.p1
OG0003542	WHL22.228302.4.p1
OG0003543	WHL22.54311.1.p1
OG0003544	WHL22.226846.0.p1
OG0003544	WHL22.674907.0.p1
OG0003544	WHL22.674907.1.p1
OG0003545	WHL22.665154.5.p1
OG0003546	WHL22.85180.2.p1
OG0003547	WHL22.424294.0.p1
OG0003549	WHL22.17762.0.p1
OG0003549	WHL22.17762.1.p1
OG0003550	WHL22.443555.0.p1
OG0003550	WHL22.443558.0.p1
OG0003551	WHL22.438584.0.p1
OG0003552	WHL22.439768.0.p1
OG0003552	WHL22.439768.1.p1
OG0003552	WHL22.439768.2.p1
OG0003552	WHL22.439774.0.p1
OG0003553	WHL22.106744.0.p1
OG0003553	WHL22.640491.0.p1
OG0003554	WHL22.184759.0.p1
OG0003555	WHL22.305787.0.p1
OG0003555	WHL22.713661.0.p1
OG0003556	WHL22.231964.0.p1
OG0003556	WHL22.231964.1.p1
OG0003556	WHL22.283108.0.p1
OG0003557	WHL22.450389.0.p1
OG0003560	WHL22.694680.0.p1
OG0003560	WHL22.694680.1.p1
OG0003561	WHL22.681316.0.p2
OG0003563	WHL22.763183.2.p1
OG0003564	WHL22.296463.0.p1
OG0003564	WHL22.296463.2.p1
OG0003564	WHL22.296469.0.p1
OG0003566	WHL22.737636.0.p1
OG0003567	WHL22.591681.0.p1
OG0003569	WHL22.467600.1.p1
OG0003570	WHL22.361786.0.p1
OG0003570	WHL22.738795.0.p1
OG0003571	WHL22.228330.0.p1
OG0003572	WHL22.249443.0.p1
OG0003572	WHL22.249443.1.p1
OG0003573	WHL22.472570.0.p1
OG0003574	WHL22.68077.1.p1
OG0003575	WHL22.547918.0.p1
OG0003575	WHL22.547918.1.p1
OG0003576	WHL22.312233.0.p1
OG0003576	WHL22.312234.1.p1
OG0003577	WHL22.357868.0.p1
OG0003579	WHL22.19186.0.p1
OG0003580	WHL22.49177.0.p1
OG0003581	WHL22.476649.0.p1
OG0003583	WHL22.426005.0.p1
OG0003584	WHL22.264899.0.p1
OG0003585	WHL22.661740.1.p1
OG0003586	WHL22.445761.0.p1
OG0003588	WHL22.464655.0.p2
OG0003590	WHL22.551269.0.p1
OG0003590	WHL22.59731.0.p1
OG0003590	WHL22.59731.1.p1
OG0003591	WHL22.241688.0.p1
OG0003591	WHL22.327151.1.p1
OG0003592	WHL22.672172.0.p1
OG0003593	WHL22.389768.0.p1
OG0003594	WHL22.34206.0.p1
OG0003594	WHL22.34206.2.p1
OG0003595	WHL22.154338.0.p1
OG0003596	WHL22.241461.1.p1
OG0003596	WHL22.565308.0.p1
OG0003597	WHL22.111811.0.p1
OG0003598	WHL22.300816.0.p1
OG0003598	WHL22.627117.0.p1
OG0003599	WHL22.538512.0.p1
OG0003600	WHL22.192611.2.p1
OG0003601	WHL22.753255.0.p1
OG0003602	WHL22.147375.0.p1
OG0003602	WHL22.735051.2.p1
OG0003604	WHL22.278154.0.p1
OG0003604	WHL22.278154.2.p1
OG0003608	WHL22.520655.0.p1
OG0003608	WHL22.520655.1.p1
OG0003608	WHL22.520655.2.p1
OG0003609	WHL22.658586.0.p1
OG0003609	WHL22.658586.1.p1
OG0003610	WHL22.421631.0.p1
OG0003610	WHL22.421631.1.p1
OG0003611	WHL22.538836.1.p1
OG0003612	WHL22.648024.0.p1
OG0003613	WHL22.694332.0.p1
OG0003613	WHL22.694338.1.p1
OG0003613	WHL22.694338.5.p1
OG0003613	WHL22.694338.6.p1
OG0003614	WHL22.737357.0.p1
OG0003615	WHL22.573851.0.p1
OG0003615	WHL22.573851.1.p1
OG0003615	WHL22.573854.0.p1
OG0003617	WHL22.553106.0.p1
OG0003617	WHL22.553106.1.p1
OG0003618	WHL22.605584.0.p1
OG0003618	WHL22.605584.1.p1
OG0003619	WHL22.665153.6.p1
OG0003620	WHL22.707603.0.p1
OG0003620	WHL22.707612.0.p1
OG0003621	WHL22.738708.0.p1
OG0003622	WHL22.343869.0.p1
OG0003622	WHL22.343869.1.p1
OG0003623	WHL22.512044.0.p1
OG0003624	WHL22.443541.0.p1
OG0003625	WHL22.324143.0.p1
OG0003628	WHL22.539050.0.p1
OG0003629	WHL22.539058.0.p1
OG0003630	WHL22.181124.0.p1
OG0003631	WHL22.18561.0.p1
OG0003631	WHL22.667897.0.p1
OG0003632	WHL22.344298.0.p1
OG0003633	WHL22.745468.1.p1
OG0003633	WHL22.745468.2.p1
OG0003634	WHL22.162414.0.p1
OG0003636	WHL22.71721.0.p1
OG0003636	WHL22.71721.1.p1
OG0003637	WHL22.97344.0.p1
OG0003638	WHL22.467544.0.p1
OG0003638	WHL22.467544.1.p1
OG0003638	WHL22.467585.0.p1
OG0003639	WHL22.60646.0.p1
OG0003640	WHL22.642708.0.p1
OG0003641	WHL22.479562.0.p1
OG0003643	WHL22.515220.0.p1
OG0003644	WHL22.483422.0.p1
OG0003644	WHL22.483423.1.p1
OG0003644	WHL22.510204.0.p1
OG0003644	WHL22.510213.0.p2
OG0003645	WHL22.24185.0.p1
OG0003646	WHL22.555990.0.p1
OG0003647	WHL22.426757.0.p1
OG0003647	WHL22.426760.0.p1
OG0003647	WHL22.437406.0.p1
OG0003647	WHL22.437409.0.p1
OG0003648	WHL22.385492.0.p1
OG0003648	WHL22.46184.0.p1
OG0003649	WHL22.117882.0.p1
OG0003650	WHL22.255708.0.p1
OG0003650	WHL22.256017.0.p1
OG0003650	WHL22.552122.0.p1
OG0003651	WHL22.290629.0.p1
OG0003651	WHL22.290819.0.p1
OG0003651	WHL22.290819.1.p1
OG0003652	WHL22.759844.0.p1
OG0003653	WHL22.658096.0.p1
OG0003653	WHL22.658096.1.p1
OG0003653	WHL22.658096.2.p1
OG0003653	WHL22.658096.6.p1
OG0003657	WHL22.127489.0.p1
OG0003657	WHL22.127513.0.p1
OG0003659	WHL22.739183.0.p1
OG0003660	WHL22.441746.0.p1
OG0003660	WHL22.441758.0.p1
OG0003662	WHL22.535085.0.p1
OG0003662	WHL22.544736.0.p1
OG0003662	WHL22.544739.0.p1
OG0003662	WHL22.544812.1.p1
OG0003663	WHL22.683578.1.p1
OG0003663	WHL22.735439.0.p1
OG0003664	WHL22.462897.0.p1
OG0003665	WHL22.627977.0.p1
OG0003665	WHL22.627977.1.p1
OG0003665	WHL22.627977.2.p1
OG0003665	WHL22.627977.3.p1
OG0003665	WHL22.627977.4.p1
OG0003666	WHL22.444454.0.p1
OG0003666	WHL22.91197.0.p1
OG0003667	WHL22.30831.0.p1
OG0003667	WHL22.30831.1.p1
OG0003668	WHL22.469806.0.p1
OG0003669	WHL22.104700.0.p1
OG0003669	WHL22.185480.0.p1
OG0003669	WHL22.185480.1.p1
OG0003669	WHL22.62609.0.p1
OG0003669	WHL22.62630.0.p1
OG0003669	WHL22.62630.1.p1
OG0003671	WHL22.624355.0.p1
OG0003672	WHL22.329877.0.p1
OG0003672	WHL22.640413.0.p1
OG0003672	WHL22.640413.1.p1
OG0003672	WHL22.640413.2.p1
OG0003675	WHL22.714500.0.p1
OG0003676	WHL22.586017.0.p2
OG0003677	WHL22.334701.0.p1
OG0003677	WHL22.537598.0.p1
OG0003678	WHL22.298764.0.p1
OG0003678	WHL22.298779.0.p1
OG0003679	WHL22.693879.0.p2
OG0003680	WHL22.108672.0.p1
OG0003681	WHL22.76605.0.p1
OG0003681	WHL22.76605.1.p1
OG0003681	WHL22.76605.2.p1
OG0003681	WHL22.76605.3.p1
OG0003682	WHL22.218134.0.p1
OG0003682	WHL22.602855.0.p1
OG0003684	WHL22.209862.1.p1
OG0003684	WHL22.209871.1.p1
OG0003685	WHL22.228770.0.p1
OG0003687	WHL22.261975.1.p1
OG0003687	WHL22.262006.0.p1
OG0003688	WHL22.289142.1.p1
OG0003688	WHL22.289142.2.p1
OG0003689	WHL22.271649.0.p1
OG0003689	WHL22.271649.1.p1
OG0003689	WHL22.271649.2.p1
OG0003689	WHL22.271649.3.p1
OG0003689	WHL22.271649.4.p1
OG0003689	WHL22.271649.5.p1
OG0003690	WHL22.418567.0.p1
OG0003690	WHL22.418567.2.p1
OG0003690	WHL22.609083.1.p1
OG0003692	WHL22.581577.0.p1
OG0003692	WHL22.581577.1.p1
OG0003693	WHL22.121109.0.p1
OG0003694	WHL22.305030.0.p1
OG0003694	WHL22.362096.0.p1
OG0003694	WHL22.85479.0.p1
OG0003694	WHL22.85479.1.p1
OG0003695	WHL22.224086.0.p1
OG0003695	WHL22.543004.0.p1
OG0003695	WHL22.543040.0.p1
OG0003695	WHL22.614947.0.p1
OG0003696	WHL22.16108.1.p1
OG0003697	WHL22.394580.0.p1
OG0003697	WHL22.394580.1.p1
OG0003697	WHL22.622650.1.p1
OG0003699	WHL22.698788.0.p1
OG0003699	WHL22.698797.2.p1
OG0003702	WHL22.448249.0.p1
OG0003702	WHL22.663037.0.p2
OG0003702	WHL22.663074.0.p1
OG0003703	WHL22.192539.0.p1
OG0003703	WHL22.192539.1.p1
OG0003703	WHL22.636129.0.p1
OG0003705	WHL22.607504.0.p1
OG0003705	WHL22.607636.0.p1
OG0003705	WHL22.607636.1.p1
OG0003705	WHL22.607667.0.p1
OG0003708	WHL22.447703.0.p1
OG0003708	WHL22.447703.1.p1
OG0003709	WHL22.197044.0.p1
OG0003709	WHL22.658471.0.p1
OG0003720	WHL22.147005.0.p1
OG0003720	WHL22.147005.1.p1
OG0003720	WHL22.147005.2.p1
OG0003720	WHL22.20686.0.p1
OG0003720	WHL22.413127.0.p1
OG0003720	WHL22.53232.1.p1
OG0003720	WHL22.53232.2.p1
OG0003720	WHL22.53232.3.p1
OG0003720	WHL22.629000.0.p1
OG0003720	WHL22.691597.0.p1
OG0003720	WHL22.69901.0.p1
OG0003720	WHL22.69901.1.p1
OG0003742	WHL22.306341.0.p1
OG0003742	WHL22.306341.1.p1
OG0003742	WHL22.306341.2.p1
OG0003744	WHL22.114683.0.p1
OG0003745	WHL22.605564.0.p3
OG0003746	WHL22.763155.0.p1
OG0003747	WHL22.585094.0.p1
OG0003748	WHL22.34967.4.p1
OG0003748	WHL22.34967.5.p1
OG0003749	WHL22.529533.0.p1
OG0003750	WHL22.415934.0.p1
OG0003752	WHL22.68308.0.p1
OG0003752	WHL22.68308.1.p1
OG0003754	WHL22.246058.1.p1
OG0003755	WHL22.572896.0.p1
OG0003756	WHL22.143157.0.p1
OG0003757	WHL22.493036.0.p1
OG0003757	WHL22.91680.1.p1
OG0003757	WHL22.91690.0.p1
OG0003758	WHL22.522628.0.p1
OG0003758	WHL22.522628.1.p1
OG0003758	WHL22.522628.2.p1
OG0003759	WHL22.599370.0.p1
OG0003760	WHL22.626989.0.p1
OG0003761	WHL22.741771.0.p1
OG0003761	WHL22.741771.1.p1
OG0003761	WHL22.741777.0.p1
OG0003762	WHL22.284003.1.p1
OG0003764	WHL22.461311.1.p1
OG0003764	WHL22.461311.2.p1
OG0003765	WHL22.434108.0.p2
OG0003765	WHL22.550004.0.p1
OG0003765	WHL22.550004.1.p1
OG0003767	WHL22.478838.0.p1
OG0003768	WHL22.72444.0.p1
OG0003770	WHL22.596525.0.p1
OG0003771	WHL22.346551.0.p1
OG0003771	WHL22.346551.1.p2
OG0003771	WHL22.346551.2.p1
OG0003771	WHL22.555807.0.p1
OG0003771	WHL22.585851.0.p1
OG0003774	WHL22.189974.0.p1
OG0003774	WHL22.189974.1.p1
OG0003774	WHL22.189974.2.p1
OG0003774	WHL22.189977.0.p1
OG0003774	WHL22.419869.0.p1
OG0003774	WHL22.419869.0.p2
OG0003776	WHL22.636330.0.p1
OG0003778	WHL22.647767.1.p1
OG0003781	WHL22.307301.3.p1
OG0003781	WHL22.307301.4.p1
OG0003781	WHL22.307350.1.p1
OG0003781	WHL22.307350.2.p1
OG0003782	WHL22.301420.0.p1
OG0003782	WHL22.301420.1.p1
OG0003783	WHL22.393140.0.p1
OG0003784	WHL22.154446.0.p1
OG0003785	WHL22.521485.0.p1
OG0003786	WHL22.116291.0.p1
OG0003788	WHL22.700700.0.p1
OG0003788	WHL22.700700.1.p1
OG0003788	WHL22.700700.2.p1
OG0003788	WHL22.700700.3.p1
OG0003788	WHL22.700700.4.p1
OG0003790	WHL22.568972.0.p1
OG0003790	WHL22.568972.1.p1
OG0003790	WHL22.568972.3.p1
OG0003792	WHL22.538169.1.p1
OG0003792	WHL22.553795.0.p1
OG0003792	WHL22.636102.0.p1
OG0003793	WHL22.313162.0.p1
OG0003794	WHL22.78205.0.p1
OG0003794	WHL22.78208.1.p1
OG0003796	WHL22.24744.0.p1
OG0003797	WHL22.317713.0.p1
OG0003797	WHL22.365534.0.p1
OG0003797	WHL22.365534.3.p1
OG0003797	WHL22.723257.0.p1
OG0003798	WHL22.116431.0.p1
OG0003798	WHL22.116431.1.p1
OG0003800	WHL22.275972.0.p1
OG0003802	WHL22.110300.1.p1
OG0003802	WHL22.110300.2.p1
OG0003803	WHL22.150232.0.p1
OG0003803	WHL22.150232.1.p1
OG0003804	WHL22.450414.1.p1
OG0003804	WHL22.450516.0.p1
OG0003804	WHL22.450516.1.p1
OG0003805	WHL22.185051.0.p1
OG0003807	WHL22.51675.0.p1
OG0003808	WHL22.436185.0.p1
OG0003808	WHL22.436185.1.p1
OG0003808	WHL22.511881.0.p1
OG0003809	WHL22.249428.0.p1
OG0003810	WHL22.744450.0.p1
OG0003812	WHL22.768948.0.p1
OG0003812	WHL22.768948.1.p1
OG0003814	WHL22.443525.0.p1
OG0003815	WHL22.60652.0.p1
OG0003816	WHL22.625426.0.p1
OG0003816	WHL22.625426.1.p1
OG0003817	WHL22.153936.0.p2
OG0003817	WHL22.153936.1.p1
OG0003818	WHL22.191360.1.p1
OG0003818	WHL22.191360.2.p1
OG0003818	WHL22.191360.3.p1
OG0003818	WHL22.565539.0.p1
OG0003818	WHL22.644855.0.p1
OG0003818	WHL22.644864.0.p1
OG0003818	WHL22.737287.0.p1
OG0003818	WHL22.737315.0.p1
OG0003819	WHL22.77899.0.p1
OG0003820	WHL22.711243.0.p1
OG0003823	WHL22.683936.0.p1
OG0003824	WHL22.244166.0.p1
OG0003824	WHL22.327182.0.p1
OG0003825	WHL22.262913.0.p1
OG0003825	WHL22.262913.1.p1
OG0003825	WHL22.262913.2.p1
OG0003826	WHL22.504335.0.p1
OG0003826	WHL22.504335.1.p1
OG0003826	WHL22.504335.2.p1
OG0003826	WHL22.504335.3.p1
OG0003827	WHL22.710403.0.p1
OG0003828	WHL22.437748.0.p1
OG0003829	WHL22.47793.0.p1
OG0003830	WHL22.72528.0.p1
OG0003831	WHL22.420198.0.p1
OG0003831	WHL22.420198.1.p1
OG0003831	WHL22.420198.5.p2
OG0003831	WHL22.420198.6.p2
OG0003831	WHL22.420198.7.p2
OG0003832	WHL22.523886.0.p2
OG0003832	WHL22.523887.2.p4
OG0003832	WHL22.576594.0.p2
OG0003833	WHL22.528432.0.p1
OG0003833	WHL22.637377.0.p1
OG0003833	WHL22.718792.0.p1
OG0003834	WHL22.556999.0.p1
OG0003835	WHL22.417184.0.p1
OG0003836	WHL22.275006.0.p1
OG0003836	WHL22.275006.1.p1
OG0003837	WHL22.557008.0.p1
OG0003838	WHL22.565029.0.p1
OG0003839	WHL22.464156.0.p1
OG0003839	WHL22.464156.1.p1
OG0003840	WHL22.594965.0.p1
OG0003841	WHL22.385220.0.p3
OG0003841	WHL22.385220.1.p3
OG0003842	WHL22.742000.0.p1
OG0003842	WHL22.742000.1.p1
OG0003843	WHL22.732593.0.p1
OG0003844	WHL22.377142.0.p1
OG0003844	WHL22.377145.0.p1
OG0003844	WHL22.465819.0.p1
OG0003845	WHL22.525796.0.p1
OG0003846	WHL22.191744.0.p1
OG0003849	WHL22.348749.0.p1
OG0003850	WHL22.605259.0.p1
OG0003851	WHL22.605275.0.p1
OG0003852	WHL22.619286.0.p1
OG0003852	WHL22.661977.0.p1
OG0003852	WHL22.661998.0.p1
OG0003852	WHL22.662001.0.p1
OG0003853	WHL22.569336.0.p1
OG0003853	WHL22.569336.1.p1
OG0003856	WHL22.226251.0.p1
OG0003856	WHL22.226251.1.p1
OG0003856	WHL22.571219.0.p1
OG0003857	WHL22.337649.0.p1
OG0003857	WHL22.376114.0.p1
OG0003858	WHL22.307302.0.p1
OG0003860	WHL22.654888.0.p1
OG0003862	WHL22.577733.0.p1
OG0003862	WHL22.728993.0.p1
OG0003863	WHL22.91187.1.p1
OG0003864	WHL22.250240.0.p1
OG0003864	WHL22.69652.0.p1
OG0003865	WHL22.521509.0.p1
OG0003866	WHL22.750234.0.p1
OG0003866	WHL22.750234.1.p1
OG0003867	WHL22.269456.6.p1
OG0003869	WHL22.55172.0.p1
OG0003871	WHL22.567551.0.p1
OG0003871	WHL22.567551.1.p1
OG0003871	WHL22.567551.2.p1
OG0003872	WHL22.496885.0.p1
OG0003873	WHL22.30330.0.p1
OG0003873	WHL22.30330.1.p1
OG0003874	WHL22.75869.0.p2
OG0003875	WHL22.466062.0.p1
OG0003876	WHL22.538389.0.p1
OG0003876	WHL22.538389.1.p1
OG0003876	WHL22.538389.2.p1
OG0003877	WHL22.167966.1.p1
OG0003878	WHL22.143620.0.p1
OG0003879	WHL22.20436.0.p1
OG0003879	WHL22.246072.0.p1
OG0003880	WHL22.671796.0.p1
OG0003881	WHL22.458553.0.p1
OG0003881	WHL22.458553.1.p1
OG0003881	WHL22.458553.4.p1
OG0003882	WHL22.160340.0.p1
OG0003882	WHL22.533478.0.p1
OG0003882	WHL22.533481.0.p1
OG0003883	WHL22.333971.0.p1
OG0003883	WHL22.333978.1.p1
OG0003883	WHL22.604450.0.p1
OG0003884	WHL22.74360.0.p1
OG0003886	WHL22.24574.0.p1
OG0003886	WHL22.24575.1.p2
OG0003887	WHL22.125061.1.p1
OG0003887	WHL22.125221.0.p1
OG0003887	WHL22.633124.0.p1
OG0003888	WHL22.90358.0.p1
OG0003889	WHL22.104240.0.p1
OG0003889	WHL22.636510.0.p1
OG0003890	WHL22.209276.3.p1
OG0003891	WHL22.231569.0.p1
OG0003891	WHL22.400370.0.p1
OG0003891	WHL22.400370.1.p1
OG0003892	WHL22.496719.0.p1
OG0003892	WHL22.693820.0.p1
OG0003893	WHL22.520995.1.p1
OG0003895	WHL22.739129.0.p1
OG0003896	WHL22.371946.0.p1
OG0003896	WHL22.371946.1.p1
OG0003896	WHL22.371950.0.p1
OG0003896	WHL22.371950.1.p1
OG0003897	WHL22.294939.0.p1
OG0003897	WHL22.343763.0.p1
OG0003897	WHL22.389102.2.p1
OG0003898	WHL22.307917.0.p1
OG0003899	WHL22.203663.0.p1
OG0003899	WHL22.203663.1.p1
OG0003899	WHL22.487453.0.p1
OG0003900	WHL22.653575.0.p1
OG0003900	WHL22.653578.0.p1
OG0003900	WHL22.664968.3.p1
OG0003901	WHL22.312204.0.p1
OG0003901	WHL22.312204.1.p1
OG0003903	WHL22.376040.0.p1
OG0003905	WHL22.13069.0.p1
OG0003906	WHL22.191634.0.p2
OG0003906	WHL22.604953.0.p1
OG0003906	WHL22.604953.1.p1
OG0003907	WHL22.668682.0.p1
OG0003907	WHL22.668682.1.p1
OG0003908	WHL22.70104.0.p1
OG0003909	WHL22.244698.0.p1
OG0003909	WHL22.533509.0.p1
OG0003910	WHL22.325465.0.p1
OG0003910	WHL22.52913.0.p1
OG0003911	WHL22.616099.0.p1
OG0003912	WHL22.451259.0.p1
OG0003912	WHL22.451265.0.p1
OG0003913	WHL22.497666.0.p1
OG0003914	WHL22.215733.0.p1
OG0003914	WHL22.215733.1.p1
OG0003914	WHL22.368652.0.p1
OG0003915	WHL22.520970.0.p1
OG0003916	WHL22.308530.0.p1
OG0003916	WHL22.308530.1.p1
OG0003916	WHL22.308928.0.p1
OG0003916	WHL22.308933.0.p1
OG0003917	WHL22.167432.0.p1
OG0003918	WHL22.674264.0.p1
OG0003919	WHL22.771217.0.p1
OG0003921	WHL22.246591.0.p1
OG0003922	WHL22.564460.1.p1
OG0003924	WHL22.538548.0.p1
OG0003925	WHL22.411959.0.p1
OG0003926	WHL22.369435.0.p1
OG0003929	WHL22.100496.1.p1
OG0003929	WHL22.100574.0.p1
OG0003929	WHL22.189156.0.p1
OG0003930	WHL22.549955.1.p1
OG0003930	WHL22.747817.0.p1
OG0003931	WHL22.29527.0.p1
OG0003933	WHL22.215713.0.p1
OG0003935	WHL22.655027.0.p1
OG0003937	WHL22.235356.0.p1
OG0003937	WHL22.631831.1.p1
OG0003937	WHL22.631831.3.p1
OG0003938	WHL22.287105.0.p1
OG0003938	WHL22.287105.2.p1
OG0003939	WHL22.647680.0.p1
OG0003940	WHL22.215391.0.p1
OG0003941	WHL22.727579.0.p1
OG0003942	WHL22.376144.0.p1
OG0003943	WHL22.215254.0.p1
OG0003946	WHL22.5403.0.p1
OG0003946	WHL22.5424.0.p1
OG0003948	WHL22.458696.0.p1
OG0003948	WHL22.458696.1.p1
OG0003950	WHL22.434648.0.p1
OG0003950	WHL22.434648.1.p1
OG0003951	WHL22.316708.0.p1
OG0003951	WHL22.317210.0.p1
OG0003951	WHL22.649461.0.p1
OG0003954	WHL22.738816.0.p1
OG0003955	WHL22.357870.0.p1
OG0003959	WHL22.469735.0.p1
OG0003959	WHL22.469735.1.p1
OG0003959	WHL22.469735.4.p1
OG0003959	WHL22.608184.0.p1
OG0003959	WHL22.608184.1.p1
OG0003959	WHL22.608184.2.p1
OG0003960	WHL22.18009.0.p1
OG0003960	WHL22.18009.1.p1
OG0003990	WHL22.603522.0.p1
OG0003990	WHL22.603522.1.p1
OG0003990	WHL22.603522.4.p1
OG0003990	WHL22.603522.5.p1
OG0003990	WHL22.603529.0.p1
OG0003991	WHL22.473594.1.p1
OG0003991	WHL22.579971.0.p1
OG0003991	WHL22.579971.2.p1
OG0003994	WHL22.5141.0.p1
OG0003994	WHL22.5141.1.p1
OG0003998	WHL22.288129.1.p1
OG0003999	WHL22.712852.0.p1
OG0004001	WHL22.31506.1.p1
OG0004004	WHL22.508016.0.p1
OG0004004	WHL22.672875.0.p1
OG0004008	WHL22.51371.0.p1
OG0004008	WHL22.55278.0.p1
OG0004008	WHL22.55278.0.p2
OG0004009	WHL22.718162.0.p1
OG0004009	WHL22.718186.0.p1
OG0004010	WHL22.108681.0.p1
OG0004010	WHL22.23420.0.p1
OG0004010	WHL22.298293.0.p1
OG0004013	WHL22.142776.0.p1
OG0004015	WHL22.329183.0.p1
OG0004016	WHL22.249622.0.p1
OG0004016	WHL22.330555.0.p1
OG0004018	WHL22.453009.1.p1
OG0004020	WHL22.115647.0.p1
OG0004020	WHL22.115647.1.p1
OG0004021	WHL22.203776.0.p1
OG0004021	WHL22.203776.1.p1
OG0004021	WHL22.203776.2.p1
OG0004021	WHL22.203776.3.p1
OG0004022	WHL22.235592.0.p1
OG0004022	WHL22.479676.0.p1
OG0004022	WHL22.479679.0.p1
OG0004022	WHL22.479682.0.p1
OG0004024	WHL22.730093.0.p1
OG0004025	WHL22.722880.0.p1
OG0004026	WHL22.375742.0.p1
OG0004027	WHL22.302095.0.p1
OG0004028	WHL22.631791.0.p1
OG0004028	WHL22.631791.1.p1
OG0004028	WHL22.631791.2.p1
OG0004028	WHL22.631791.3.p1
OG0004030	WHL22.157483.1.p1
OG0004030	WHL22.157483.2.p1
OG0004030	WHL22.296488.0.p1
OG0004031	WHL22.224480.0.p1
OG0004031	WHL22.54256.0.p1
OG0004034	WHL22.402600.0.p1
OG0004034	WHL22.5130.0.p1
OG0004037	WHL22.158817.1.p1
OG0004037	WHL22.158817.2.p1
OG0004037	WHL22.158820.0.p1
OG0004038	WHL22.621501.0.p1
OG0004040	WHL22.591685.0.p1
OG0004042	WHL22.241023.0.p1
OG0004043	WHL22.323946.0.p1
OG0004044	WHL22.26456.0.p1
OG0004045	WHL22.424761.1.p1
OG0004045	WHL22.674266.1.p1
OG0004047	WHL22.74912.1.p1
OG0004048	WHL22.223224.0.p1
OG0004048	WHL22.569188.0.p1
OG0004049	WHL22.248669.0.p1
OG0004050	WHL22.380391.0.p1
OG0004051	WHL22.125392.0.p1
OG0004051	WHL22.29961.0.p1
OG0004051	WHL22.29961.1.p1
OG0004051	WHL22.415265.1.p1
OG0004051	WHL22.426420.0.p1
OG0004053	WHL22.373709.0.p1
OG0004053	WHL22.373709.1.p1
OG0004053	WHL22.65059.0.p1
OG0004054	WHL22.475690.0.p1
