Orthogroup	Clim_TRX
OG0003618	Clim_g2274
OG0003619	Clim_g3559
OG0003621	Clim_g2857
OG0003622	Clim_g1196
OG0003623	Clim_g2223
OG0003625	Clim_g5028
OG0003626	Clim_g5986
OG0003628	Clim_g2008
OG0003629	Clim_g2207
OG0003630	Clim_g1242
OG0003631	Clim_g1525
OG0003633	Clim_g770
OG0003634	Clim_g3043
OG0003636	Clim_g327
OG0003639	Clim_g761
OG0003640	Clim_g5106
OG0003641	Clim_g4778
OG0003642	Clim_g3191
OG0003644	Clim_g6988
OG0003645	Clim_g1448
OG0003647	Clim_g5504
OG0003649	Clim_g428
OG0003650	Clim_g5301
OG0003651	Clim_g4324
OG0003652	Clim_g1282
OG0003653	Clim_g4377
OG0003657	Clim_g1469
OG0003659	Clim_g6053
OG0003663	Clim_g1175
OG0003664	Clim_g4420
OG0003665	Clim_g2777
OG0003666	Clim_g243
OG0003667	Clim_g5489
OG0003669	Clim_g524
OG0003670	Clim_g4070
OG0003672	Clim_g2611
OG0003675	Clim_g4395
OG0003676	Clim_g893
OG0003677	Clim_g556
OG0003678	Clim_g348
OG0003680	Clim_g3544
OG0003681	Clim_g1591
OG0003682	Clim_g402
OG0003684	Clim_g3868
OG0003685	Clim_g1735
OG0003686	Clim_g3207
OG0003687	Clim_g2010
OG0003688	Clim_g360
OG0003692	Clim_g6125
OG0003693	Clim_g2292
OG0003694	Clim_g3252
OG0003697	Clim_g3405
OG0003699	Clim_g3345
OG0003699	Clim_g6747
OG0003702	Clim_g1718
OG0003703	Clim_g208
OG0003705	Clim_g6449
OG0003708	Clim_g1874
OG0003709	Clim_g4217
OG0003720	Clim_g4963
OG0003742	Clim_g292
OG0003744	Clim_g3630
OG0003745	Clim_g4243
OG0003746	Clim_g3458
OG0003748	Clim_g1888
OG0003749	Clim_g2120
OG0003750	Clim_g679
OG0003752	Clim_g737
OG0003754	Clim_g3240
OG0003755	Clim_g4068
OG0003756	Clim_g1723
OG0003758	Clim_g5438
OG0003760	Clim_g3478
OG0003762	Clim_g5502
OG0003763	Clim_g4644
OG0003764	Clim_g3955
OG0003765	Clim_g5199
OG0003767	Clim_g811
OG0003768	Clim_g3517
OG0003771	Clim_g6208
OG0003774	Clim_g2263
OG0003777	Clim_g1290
OG0003777	Clim_g6340
OG0003778	Clim_g5262
OG0003782	Clim_g1822
OG0003783	Clim_g2361
OG0003784	Clim_g4537
OG0003785	Clim_g2110
OG0003786	Clim_g92
OG0003790	Clim_g3619
OG0003792	Clim_g1053
OG0003792	Clim_g5587
OG0003792	Clim_g6354
OG0003793	Clim_g2816
OG0003794	Clim_g5201
OG0003796	Clim_g5895
OG0003797	Clim_g2841
OG0003798	Clim_g1787
OG0003798	Clim_g3200
OG0003800	Clim_g5831
OG0003801	Clim_g5633
OG0003802	Clim_g2460
OG0003803	Clim_g2087
OG0003804	Clim_g6444
OG0003805	Clim_g1998
OG0003808	Clim_g2596
OG0003809	Clim_g6950
OG0003814	Clim_g3443
OG0003815	Clim_g2818
OG0003816	Clim_g1334
OG0003817	Clim_g4749
OG0003818	Clim_g5691
OG0003819	Clim_g2940
OG0003821	Clim_g6293
OG0003824	Clim_g2881
OG0003827	Clim_g2233
OG0003828	Clim_g5778
OG0003830	Clim_g4125
OG0003832	Clim_g5481
OG0003834	Clim_g3589
OG0003835	Clim_g4027
OG0003836	Clim_g5478
OG0003837	Clim_g3998
OG0003838	Clim_g4713
OG0003840	Clim_g1647
OG0003840	Clim_g4959
OG0003841	Clim_g380
OG0003842	Clim_g6255
OG0003843	Clim_g6430
OG0003845	Clim_g5594
OG0003849	Clim_g362
OG0003850	Clim_g1313
OG0003851	Clim_g6617
OG0003853	Clim_g1369
OG0003856	Clim_g4750
OG0003857	Clim_g5628
OG0003858	Clim_g1915
OG0003860	Clim_g4928
OG0003862	Clim_g4954
OG0003862	Clim_g5179
OG0003864	Clim_g4639
OG0003865	Clim_g6185
OG0003866	Clim_g5164
OG0003867	Clim_g4172
OG0003869	Clim_g49
OG0003871	Clim_g2411
OG0003872	Clim_g1920
OG0003873	Clim_g6486
OG0003874	Clim_g1671
OG0003875	Clim_g1024
OG0003876	Clim_g1549
OG0003877	Clim_g3837
OG0003879	Clim_g3977
OG0003880	Clim_g650
OG0003881	Clim_g5249
OG0003882	Clim_g2977
OG0003883	Clim_g2067
OG0003884	Clim_g1207
OG0003886	Clim_g517
OG0003887	Clim_g3995
OG0003888	Clim_g3664
OG0003890	Clim_g5558
OG0003893	Clim_g4392
OG0003894	Clim_g2178
OG0003895	Clim_g5456
OG0003896	Clim_g4089
OG0003897	Clim_g637
OG0003898	Clim_g1652
OG0003899	Clim_g1994
OG0003900	Clim_g1782
OG0003901	Clim_g3680
OG0003905	Clim_g1969
OG0003906	Clim_g3069
OG0003907	Clim_g6715
OG0003908	Clim_g1479
OG0003910	Clim_g2730
OG0003913	Clim_g124
OG0003915	Clim_g1991
OG0003917	Clim_g510
OG0003918	Clim_g1350
OG0003919	Clim_g5331
OG0003920	Clim_g4592
OG0003921	Clim_g3268
OG0003922	Clim_g4497
OG0003924	Clim_g830
OG0003925	Clim_g5175
OG0003925	Clim_g6028
OG0003929	Clim_g2662
OG0003930	Clim_g9
OG0003931	Clim_g6381
OG0003931	Clim_g6955
OG0003933	Clim_g5019
OG0003935	Clim_g1331
OG0003937	Clim_g3026
OG0003938	Clim_g1010
OG0003939	Clim_g6389
OG0003940	Clim_g5525
OG0003941	Clim_g1668
OG0003942	Clim_g3867
OG0003943	Clim_g1077
OG0003946	Clim_g5783
OG0003948	Clim_g4708
OG0003950	Clim_g4971
OG0003951	Clim_g2478
OG0003954	Clim_g2398
OG0003959	Clim_g6276
OG0003959	Clim_g980
OG0003960	Clim_g5171
OG0003990	Clim_g5418
OG0003991	Clim_g5711
OG0003998	Clim_g1106
OG0003999	Clim_g4973
OG0004009	Clim_g1555
OG0004010	Clim_g2345
OG0004013	Clim_g100
OG0004015	Clim_g2112
OG0004016	Clim_g2442
OG0004018	Clim_g276
OG0004020	Clim_g3922
OG0004021	Clim_g2902
OG0004022	Clim_g2202
OG0004023	Clim_g4353
OG0004024	Clim_g6513
OG0004025	Clim_g2472
OG0004026	Clim_g3614
OG0004027	Clim_g6599
OG0004028	Clim_g4868
OG0004030	Clim_g6091
OG0004031	Clim_g1156
OG0004034	Clim_g1712
OG0004037	Clim_g6475
OG0004038	Clim_g5333
OG0004040	Clim_g4634
OG0004042	Clim_g789
OG0004043	Clim_g4523
OG0004044	Clim_g5919
OG0004045	Clim_g2866
OG0004047	Clim_g5939
OG0004048	Clim_g133
OG0004049	Clim_g2295
OG0004050	Clim_g5601
OG0004051	Clim_g1527
OG0004052	Clim_g1202
OG0004053	Clim_g1540
OG0004054	Clim_g1237
OG0004056	Clim_g283
OG0004056	Clim_g907
OG0004058	Clim_g3681
OG0004058	Clim_g4490
OG0004060	Clim_g2358
OG0004061	Clim_g1487
OG0004062	Clim_g5739
OG0004063	Clim_g1829
OG0004064	Clim_g4838
OG0004064	Clim_g5141
OG0004064	Clim_g6284
OG0004065	Clim_g6625
OG0004066	Clim_g6576
OG0004068	Clim_g4613
OG0004074	Clim_g5674
OG0004075	Clim_g1576
OG0004076	Clim_g3796
OG0004077	Clim_g112
OG0004078	Clim_g1452
OG0004079	Clim_g1013
OG0004082	Clim_g772
OG0004083	Clim_g1330
OG0004087	Clim_g6219
OG0004087	Clim_g6631
OG0004088	Clim_g4813
OG0004090	Clim_g5952
OG0004091	Clim_g4525
OG0004092	Clim_g456
OG0004092	Clim_g5474
OG0004093	Clim_g3705
OG0004094	Clim_g4035
OG0004095	Clim_g1656
OG0004098	Clim_g990
OG0004099	Clim_g4308
OG0004100	Clim_g5853
OG0004101	Clim_g2208
OG0004102	Clim_g1338
OG0004103	Clim_g2242
OG0004104	Clim_g3447
OG0004106	Clim_g6373
OG0004108	Clim_g5392
OG0004108	Clim_g6573
OG0004108	Clim_g981
OG0004109	Clim_g2868
OG0004111	Clim_g5593
OG0004114	Clim_g3005
OG0004115	Clim_g5144
OG0004117	Clim_g4196
OG0004118	Clim_g5737
OG0004119	Clim_g449
OG0004120	Clim_g3549
OG0004121	Clim_g5777
OG0004123	Clim_g4533
OG0004125	Clim_g5709
OG0004127	Clim_g4712
OG0004128	Clim_g4807
OG0004129	Clim_g638
OG0004131	Clim_g5183
OG0004132	Clim_g4471
OG0004133	Clim_g4831
OG0004134	Clim_g4616
OG0004136	Clim_g6532
OG0004138	Clim_g4989
OG0004139	Clim_g4702
OG0004140	Clim_g2654
OG0004142	Clim_g6464
OG0004143	Clim_g1806
OG0004144	Clim_g465
OG0004145	Clim_g1165
OG0004146	Clim_g1420
OG0004147	Clim_g2057
OG0004149	Clim_g6159
OG0004150	Clim_g2930
OG0004152	Clim_g5042
OG0004153	Clim_g1201
OG0004154	Clim_g3391
OG0004157	Clim_g2176
OG0004159	Clim_g5973
OG0004164	Clim_g4595
OG0004165	Clim_g5158
OG0004165	Clim_g6479
OG0004166	Clim_g6627
OG0004167	Clim_g1979
OG0004168	Clim_g731
OG0004169	Clim_g3718
OG0004170	Clim_g812
OG0004171	Clim_g525
OG0004172	Clim_g1265
OG0004173	Clim_g5344
OG0004174	Clim_g3394
OG0004175	Clim_g2011
OG0004186	Clim_g3599
OG0004193	Clim_g5200
OG0004194	Clim_g2769
OG0004200	Clim_g3349
OG0004201	Clim_g2457
OG0004244	Clim_g3970
OG0004245	Clim_g32
OG0004246	Clim_g1908
OG0004247	Clim_g466
OG0004247	Clim_g5622
OG0004249	Clim_g4612
OG0004251	Clim_g6769
OG0004253	Clim_g5520
OG0004254	Clim_g2425
OG0004257	Clim_g2084
OG0004267	Clim_g4381
OG0004268	Clim_g2196
OG0004271	Clim_g6345
OG0004273	Clim_g1145
OG0004275	Clim_g1880
OG0004276	Clim_g1990
OG0004279	Clim_g4690
OG0004279	Clim_g6225
OG0004281	Clim_g6324
OG0004283	Clim_g400
OG0004284	Clim_g1935
OG0004285	Clim_g1089
OG0004286	Clim_g6314
OG0004287	Clim_g256
OG0004288	Clim_g3701
OG0004289	Clim_g2872
OG0004291	Clim_g6575
OG0004293	Clim_g1821
OG0004295	Clim_g4366
OG0004298	Clim_g1939
OG0004299	Clim_g6402
OG0004301	Clim_g2005
OG0004302	Clim_g3543
OG0004306	Clim_g1128
OG0004307	Clim_g4296
OG0004308	Clim_g899
OG0004311	Clim_g4293
OG0004312	Clim_g824
OG0004314	Clim_g5788
OG0004315	Clim_g1966
OG0004318	Clim_g4751
OG0004323	Clim_g4546
OG0004326	Clim_g1590
OG0004329	Clim_g2851
OG0004337	Clim_g1186
OG0004338	Clim_g4854
OG0004339	Clim_g3483
OG0004340	Clim_g2390
OG0004343	Clim_g6237
OG0004345	Clim_g6470
OG0004346	Clim_g6781
OG0004350	Clim_g3092
OG0004353	Clim_g6509
OG0004355	Clim_g1919
OG0004361	Clim_g6431
OG0004363	Clim_g2871
OG0004364	Clim_g6753
OG0004366	Clim_g2524
OG0004367	Clim_g4167
OG0004368	Clim_g6743
OG0004369	Clim_g2009
OG0004372	Clim_g178
OG0004373	Clim_g64
OG0004375	Clim_g6079
OG0004376	Clim_g390
OG0004377	Clim_g5560
OG0004379	Clim_g5373
OG0004380	Clim_g2785
OG0004381	Clim_g464
OG0004382	Clim_g1716
OG0004383	Clim_g900
OG0004387	Clim_g4159
OG0004388	Clim_g6506
OG0004389	Clim_g6679
OG0004390	Clim_g282
OG0004391	Clim_g60
OG0004392	Clim_g1449
OG0004393	Clim_g4502
OG0004394	Clim_g5223
OG0004395	Clim_g1875
OG0004397	Clim_g451
OG0004400	Clim_g4967
OG0004401	Clim_g6641
OG0004402	Clim_g1062
OG0004406	Clim_g3343
OG0004407	Clim_g3531
OG0004408	Clim_g1754
OG0004411	Clim_g2467
OG0004412	Clim_g4478
OG0004414	Clim_g5595
OG0004415	Clim_g3397
OG0004416	Clim_g2644
OG0004417	Clim_g4590
OG0004417	Clim_g4591
OG0004417	Clim_g4722
OG0004421	Clim_g1911
OG0004422	Clim_g3121
OG0004423	Clim_g544
OG0004424	Clim_g6343
OG0004428	Clim_g3642
OG0004429	Clim_g1921
OG0004431	Clim_g408
OG0004432	Clim_g5136
OG0004438	Clim_g232
OG0004443	Clim_g1973
OG0004444	Clim_g5370
OG0004454	Clim_g1556
OG0004489	Clim_g337
OG0004490	Clim_g192
OG0004495	Clim_g1533
OG0004496	Clim_g1498
OG0004498	Clim_g332
OG0004501	Clim_g1121
OG0004506	Clim_g6256
OG0004507	Clim_g273
OG0004509	Clim_g3323
OG0004512	Clim_g6233
OG0004513	Clim_g2416
OG0004514	Clim_g3858
OG0004515	Clim_g1251
OG0004516	Clim_g2360
OG0004518	Clim_g5428
OG0004520	Clim_g4805
OG0004521	Clim_g3932
OG0004525	Clim_g5272
OG0004527	Clim_g6
OG0004528	Clim_g5271
OG0004529	Clim_g818
OG0004530	Clim_g3309
OG0004532	Clim_g2572
OG0004534	Clim_g200
OG0004536	Clim_g1688
OG0004538	Clim_g6016
OG0004539	Clim_g1432
OG0004540	Clim_g2978
OG0004541	Clim_g5911
OG0004548	Clim_g95
OG0004549	Clim_g4535
OG0004551	Clim_g2040
OG0004552	Clim_g2408
OG0004553	Clim_g5909
OG0004554	Clim_g2445
OG0004555	Clim_g3152
OG0004556	Clim_g3843
OG0004556	Clim_g4843
OG0004558	Clim_g2121
OG0004559	Clim_g1495
OG0004560	Clim_g3692
OG0004563	Clim_g3649
OG0004564	Clim_g5940
OG0004565	Clim_g1539
OG0004568	Clim_g4215
OG0004571	Clim_g2216
OG0004573	Clim_g6507
OG0004575	Clim_g1341
OG0004576	Clim_g5887
OG0004577	Clim_g496
OG0004578	Clim_g3871
OG0004579	Clim_g4051
OG0004581	Clim_g4995
OG0004583	Clim_g3811
OG0004584	Clim_g4566
OG0004585	Clim_g5292
OG0004587	Clim_g5685
OG0004589	Clim_g4574
OG0004590	Clim_g2894
OG0004593	Clim_g6737
OG0004595	Clim_g3455
OG0004596	Clim_g1037
OG0004597	Clim_g23
OG0004598	Clim_g1872
OG0004599	Clim_g2910
OG0004600	Clim_g4314
OG0004602	Clim_g3794
OG0004603	Clim_g1905
OG0004607	Clim_g1280
OG0004609	Clim_g469
OG0004610	Clim_g1877
OG0004612	Clim_g6166
OG0004613	Clim_g3202
OG0004615	Clim_g2456
OG0004616	Clim_g6387
OG0004618	Clim_g6692
OG0004619	Clim_g4031
OG0004621	Clim_g2973
OG0004622	Clim_g4780
OG0004624	Clim_g3032
OG0004632	Clim_g3948
OG0004633	Clim_g4188
OG0004634	Clim_g3897
OG0004635	Clim_g2591
OG0004638	Clim_g6136
OG0004639	Clim_g1633
OG0004640	Clim_g3475
OG0004641	Clim_g1558
OG0004643	Clim_g5246
OG0004644	Clim_g6498
OG0004645	Clim_g4460
OG0004653	Clim_g3385
OG0004656	Clim_g6739
OG0004657	Clim_g727
OG0004660	Clim_g5720
OG0004661	Clim_g833
OG0004663	Clim_g2588
OG0004664	Clim_g2683
OG0004665	Clim_g5588
OG0004668	Clim_g1580
OG0004669	Clim_g6127
OG0004670	Clim_g965
OG0004672	Clim_g1541
OG0004672	Clim_g1542
OG0004673	Clim_g4113
OG0004674	Clim_g6155
OG0004675	Clim_g2201
OG0004675	Clim_g259
OG0004676	Clim_g5420
OG0004677	Clim_g3991
OG0004685	Clim_g1009
OG0004686	Clim_g3007
OG0004687	Clim_g3034
OG0004696	Clim_g6372
OG0004698	Clim_g1843
OG0004705	Clim_g5559
OG0004706	Clim_g4220
OG0004746	Clim_g82
OG0004749	Clim_g3760
OG0004751	Clim_g537
OG0004757	Clim_g6545
OG0004765	Clim_g135
OG0004766	Clim_g1092
OG0004767	Clim_g3805
OG0004768	Clim_g6553
OG0004771	Clim_g5642
OG0004772	Clim_g2993
OG0004774	Clim_g2436
OG0004774	Clim_g3217
OG0004777	Clim_g3660
OG0004778	Clim_g296
OG0004779	Clim_g6039
OG0004781	Clim_g4921
OG0004782	Clim_g960
OG0004784	Clim_g6117
OG0004785	Clim_g6735
OG0004786	Clim_g3958
OG0004789	Clim_g3206
OG0004790	Clim_g5078
OG0004791	Clim_g1239
OG0004794	Clim_g1840
OG0004797	Clim_g334
OG0004798	Clim_g562
OG0004800	Clim_g6168
OG0004802	Clim_g879
OG0004804	Clim_g6555
OG0004805	Clim_g2282
OG0004808	Clim_g6075
OG0004809	Clim_g2128
OG0004811	Clim_g272
OG0004813	Clim_g2954
OG0004815	Clim_g3558
OG0004817	Clim_g2934
OG0004821	Clim_g299
OG0004822	Clim_g4206
OG0004823	Clim_g5258
OG0004826	Clim_g3259
OG0004829	Clim_g1770
OG0004829	Clim_g6922
OG0004830	Clim_g2217
OG0004832	Clim_g2284
OG0004833	Clim_g484
OG0004836	Clim_g1823
OG0004839	Clim_g4688
OG0004844	Clim_g3166
OG0004845	Clim_g365
OG0004857	Clim_g6643
OG0004858	Clim_g5038
OG0004860	Clim_g1192
OG0004863	Clim_g2750
OG0004864	Clim_g3193
OG0004864	Clim_g3923
OG0004865	Clim_g4939
OG0004867	Clim_g341
OG0004868	Clim_g2889
OG0004871	Clim_g5103
OG0004872	Clim_g3188
OG0004875	Clim_g6717
OG0004876	Clim_g5372
OG0004879	Clim_g3677
OG0004881	Clim_g122
OG0004884	Clim_g3829
OG0004887	Clim_g1459
OG0004888	Clim_g417
OG0004888	Clim_g4981
OG0004889	Clim_g5690
OG0004891	Clim_g367
OG0004896	Clim_g3054
OG0004901	Clim_g2141
OG0004904	Clim_g1858
OG0004906	Clim_g475
OG0004910	Clim_g6657
OG0004912	Clim_g6907
OG0004913	Clim_g643
OG0004916	Clim_g8
OG0004919	Clim_g3288
OG0004922	Clim_g4358
OG0004994	Clim_g4283
OG0004999	Clim_g2702
OG0005003	Clim_g5173
OG0005007	Clim_g2737
OG0005008	Clim_g797
OG0005015	Clim_g6710
OG0005017	Clim_g1134
OG0005020	Clim_g5286
OG0005023	Clim_g5252
OG0005024	Clim_g4343
OG0005027	Clim_g54
OG0005030	Clim_g3741
OG0005033	Clim_g6231
OG0005037	Clim_g5635
OG0005038	Clim_g598
OG0005039	Clim_g4522
OG0005040	Clim_g2919
OG0005042	Clim_g2332
OG0005042	Clim_g2732
OG0005043	Clim_g5388
OG0005044	Clim_g5114
OG0005045	Clim_g2893
OG0005046	Clim_g308
OG0005050	Clim_g2794
OG0005052	Clim_g969
OG0005056	Clim_g6703
OG0005057	Clim_g2614
OG0005062	Clim_g2225
OG0005069	Clim_g791
OG0005074	Clim_g5422
OG0005075	Clim_g6818
OG0005077	Clim_g1636
OG0005079	Clim_g1648
OG0005085	Clim_g436
OG0005087	Clim_g3449
OG0005088	Clim_g1230
OG0005089	Clim_g4093
OG0005090	Clim_g4811
OG0005100	Clim_g4795
OG0005104	Clim_g4411
OG0005107	Clim_g6374
OG0005110	Clim_g371
OG0005112	Clim_g5407
OG0005114	Clim_g2594
OG0005115	Clim_g6254
OG0005118	Clim_g5979
OG0005121	Clim_g6902
OG0005125	Clim_g391
OG0005126	Clim_g2122
OG0005127	Clim_g2503
OG0005129	Clim_g633
OG0005130	Clim_g1437
OG0005131	Clim_g2563
OG0005136	Clim_g3719
OG0005145	Clim_g563
OG0005159	Clim_g6010
OG0005160	Clim_g5671
OG0005162	Clim_g4304
OG0005164	Clim_g6017
OG0005175	Clim_g1476
OG0005248	Clim_g2071
OG0005252	Clim_g2992
OG0005258	Clim_g2908
OG0005267	Clim_g1138
OG0005271	Clim_g2983
OG0005272	Clim_g4034
OG0005273	Clim_g6240
OG0005274	Clim_g880
OG0005275	Clim_g2504
OG0005279	Clim_g6750
OG0005280	Clim_g2258
OG0005282	Clim_g4758
OG0005283	Clim_g4263
OG0005285	Clim_g2721
OG0005286	Clim_g593
OG0005288	Clim_g3236
OG0005289	Clim_g3597
OG0005291	Clim_g5898
OG0005293	Clim_g3481
OG0005299	Clim_g590
OG0005301	Clim_g871
OG0005311	Clim_g3278
OG0005313	Clim_g640
OG0005316	Clim_g2452
OG0005321	Clim_g3047
OG0005324	Clim_g747
OG0005331	Clim_g2139
OG0005333	Clim_g6541
OG0005337	Clim_g3765
OG0005346	Clim_g602
OG0005348	Clim_g3587
OG0005355	Clim_g4547
OG0005356	Clim_g865
OG0005357	Clim_g952
OG0005360	Clim_g2537
OG0005361	Clim_g4143
OG0005365	Clim_g3624
OG0005367	Clim_g1167
OG0005368	Clim_g6116
OG0005370	Clim_g4925
OG0005373	Clim_g5231
OG0005375	Clim_g1904
OG0005376	Clim_g5929
OG0005376	Clim_g5930
OG0005377	Clim_g5097
OG0005379	Clim_g1670
OG0005380	Clim_g2465
OG0005390	Clim_g1272
OG0005392	Clim_g2631
OG0005393	Clim_g1203
OG0005398	Clim_g1066
OG0005400	Clim_g5060
OG0005401	Clim_g6019
OG0005428	Clim_g5468
OG0005430	Clim_g3177
OG0005435	Clim_g3492
OG0005440	Clim_g5282
OG0005442	Clim_g5128
OG0005443	Clim_g3329
OG0005461	Clim_g3930
OG0005462	Clim_g4169
OG0005519	Clim_g2849
OG0005519	Clim_g3665
OG0005527	Clim_g4054
OG0005535	Clim_g1499
OG0005547	Clim_g1169
OG0005548	Clim_g6393
OG0005549	Clim_g5844
OG0005553	Clim_g2668
OG0005556	Clim_g41
OG0005560	Clim_g5942
OG0005561	Clim_g5135
OG0005568	Clim_g4325
OG0005569	Clim_g2899
OG0005570	Clim_g626
OG0005571	Clim_g4383
OG0005572	Clim_g5466
OG0005575	Clim_g2492
OG0005578	Clim_g5079
OG0005579	Clim_g4330
OG0005580	Clim_g6069
OG0005581	Clim_g974
OG0005583	Clim_g3666
OG0005585	Clim_g1457
OG0005586	Clim_g2761
OG0005591	Clim_g3196
OG0005592	Clim_g1615
OG0005593	Clim_g5962
OG0005597	Clim_g5306
OG0005606	Clim_g4063
OG0005608	Clim_g5638
OG0005610	Clim_g5100
OG0005611	Clim_g3997
OG0005612	Clim_g3723
OG0005614	Clim_g985
OG0005617	Clim_g5754
OG0005619	Clim_g3754
OG0005622	Clim_g5446
OG0005623	Clim_g2653
OG0005627	Clim_g629
OG0005628	Clim_g4388
OG0005634	Clim_g3504
OG0005636	Clim_g3720
OG0005639	Clim_g3127
OG0005645	Clim_g5738
OG0005647	Clim_g5304
OG0005650	Clim_g4348
OG0005651	Clim_g3761
OG0005658	Clim_g11
OG0005671	Clim_g6307
OG0005674	Clim_g37
OG0005685	Clim_g1708
OG0005686	Clim_g3941
OG0005689	Clim_g6112
OG0005712	Clim_g2051
OG0005792	Clim_g1856
OG0005802	Clim_g2805
OG0005807	Clim_g1443
OG0005808	Clim_g5139
OG0005810	Clim_g3604
OG0005816	Clim_g1711
OG0005820	Clim_g3318
OG0005826	Clim_g2448
OG0005827	Clim_g3338
OG0005830	Clim_g4895
OG0005839	Clim_g4669
OG0005841	Clim_g4124
OG0005843	Clim_g5059
OG0005851	Clim_g5240
OG0005856	Clim_g1386
OG0005864	Clim_g6154
OG0005865	Clim_g3707
OG0005871	Clim_g2704
OG0005877	Clim_g2695
OG0005878	Clim_g1518
OG0005879	Clim_g509
OG0005882	Clim_g5247
OG0005890	Clim_g841
OG0005898	Clim_g289
OG0005902	Clim_g414
OG0005905	Clim_g161
OG0005905	Clim_g878
OG0005908	Clim_g6290
OG0005909	Clim_g2950
OG0005914	Clim_g6716
OG0005914	Clim_g6910
OG0005919	Clim_g1057
OG0005922	Clim_g4017
OG0005934	Clim_g2860
OG0005942	Clim_g1349
OG0005942	Clim_g3093
OG0005942	Clim_g4637
OG0005949	Clim_g6119
OG0005964	Clim_g2229
OG0005978	Clim_g2215
OG0006085	Clim_g3465
OG0006085	Clim_g4878
OG0006085	Clim_g4890
OG0006085	Clim_g6557
OG0006100	Clim_g1027
OG0006100	Clim_g4376
OG0006100	Clim_g447
OG0006103	Clim_g1025
OG0006111	Clim_g91
OG0006119	Clim_g2161
OG0006122	Clim_g2933
OG0006134	Clim_g3300
OG0006137	Clim_g1912
OG0006142	Clim_g568
OG0006144	Clim_g2733
OG0006155	Clim_g5061
OG0006159	Clim_g6986
OG0006160	Clim_g3334
OG0006165	Clim_g4128
OG0006166	Clim_g3885
OG0006171	Clim_g5145
OG0006177	Clim_g6540
OG0006184	Clim_g3045
OG0006187	Clim_g591
OG0006188	Clim_g4151
OG0006189	Clim_g298
OG0006194	Clim_g3552
OG0006200	Clim_g6022
OG0006207	Clim_g4910
OG0006210	Clim_g1111
OG0006211	Clim_g4830
OG0006218	Clim_g5140
OG0006221	Clim_g2245
OG0006224	Clim_g2976
OG0006267	Clim_g375
OG0006273	Clim_g5871
OG0006286	Clim_g4184
OG0006286	Clim_g4464
OG0006286	Clim_g4625
OG0006286	Clim_g6688
OG0006286	Clim_g6689
OG0006386	Clim_g5971
OG0006395	Clim_g5791
OG0006413	Clim_g749
OG0006420	Clim_g6496
OG0006425	Clim_g280
OG0006434	Clim_g4323
OG0006435	Clim_g5534
OG0006439	Clim_g2423
OG0006457	Clim_g6476
OG0006463	Clim_g5532
OG0006464	Clim_g506
OG0006466	Clim_g1472
OG0006487	Clim_g4668
OG0006489	Clim_g4357
OG0006492	Clim_g168
OG0006494	Clim_g2304
OG0006498	Clim_g6241
OG0006501	Clim_g148
OG0006506	Clim_g1873
OG0006509	Clim_g4421
OG0006512	Clim_g3189
OG0006513	Clim_g2003
OG0006515	Clim_g4802
OG0006516	Clim_g3242
OG0006520	Clim_g1249
OG0006521	Clim_g5743
OG0006525	Clim_g6592
OG0006526	Clim_g4448
OG0006531	Clim_g3690
OG0006532	Clim_g3464
OG0006536	Clim_g870
OG0006537	Clim_g39
OG0006538	Clim_g3940
OG0006560	Clim_g1862
OG0006574	Clim_g3430
OG0006587	Clim_g4297
OG0006623	Clim_g851
OG0006625	Clim_g2837
OG0006626	Clim_g3050
OG0006627	Clim_g4605
OG0006628	Clim_g6147
OG0006726	Clim_g4018
OG0006746	Clim_g2255
OG0006759	Clim_g2822
OG0006767	Clim_g2845
OG0006768	Clim_g4752
OG0006773	Clim_g5452
OG0006774	Clim_g4363
OG0006783	Clim_g4022
OG0006785	Clim_g819
OG0006797	Clim_g4203
OG0006808	Clim_g1765
OG0006814	Clim_g6915
OG0006823	Clim_g3583
OG0006825	Clim_g3369
OG0006832	Clim_g6459
OG0006844	Clim_g450
OG0006860	Clim_g4594
OG0006865	Clim_g3255
OG0006872	Clim_g6772
OG0006882	Clim_g6639
OG0006890	Clim_g4273
OG0006942	Clim_g3646
OG0006981	Clim_g5198
OG0006985	Clim_g1570
OG0006987	Clim_g320
OG0006992	Clim_g5317
OG0007155	Clim_g3015
OG0007158	Clim_g5389
OG0007171	Clim_g234
OG0007190	Clim_g5941
OG0007217	Clim_g4692
OG0007244	Clim_g343
OG0007252	Clim_g1387
OG0007267	Clim_g5954
OG0007307	Clim_g3814
OG0007380	Clim_g541
OG0007390	Clim_g3782
OG0007392	Clim_g4665
OG0007540	Clim_g2624
OG0007556	Clim_g5838
OG0007561	Clim_g2753
OG0007589	Clim_g1742
OG0007599	Clim_g1931
OG0007605	Clim_g487
OG0007609	Clim_g5665
OG0007612	Clim_g1968
OG0007618	Clim_g1445
OG0007622	Clim_g2937
OG0007659	Clim_g3
OG0007679	Clim_g3014
OG0007685	Clim_g6559
OG0007694	Clim_g5847
OG0007700	Clim_g6404
OG0007759	Clim_g5519
OG0007767	Clim_g2828
OG0007843	Clim_g2029
OG0007843	Clim_g2825
OG0007846	Clim_g5760
OG0008033	Clim_g756
OG0008085	Clim_g823
OG0008117	Clim_g5230
OG0008133	Clim_g4372
OG0008141	Clim_g3499
OG0008262	Clim_g4642
OG0008374	Clim_g1923
OG0008377	Clim_g2366
OG0008378	Clim_g4721
