Orthogroup	Sdes_TRX
OG0003360	Sdes_comp9595_c0_seq1m1078
OG0003361	Sdes_comp19018_c0_seq1m9563
OG0003361	Sdes_comp23741_c0_seq1m21912
OG0003362	Sdes_comp19635_c0_seq1m11415
OG0003362	Sdes_comp20595_c0_seq1m15581
OG0003363	Sdes_comp21707_c0_seq1m20287
OG0003364	Sdes_comp21294_c0_seq1m19936
OG0003364	Sdes_comp9920_c0_seq1m1461
OG0003365	Sdes_comp19798_c0_seq1m11896
OG0003366	Sdes_comp20138_c0_seq1m13233
OG0003366	Sdes_comp20138_c0_seq2m13238
OG0003366	Sdes_comp20138_c0_seq3m13239
OG0003368	Sdes_comp10655_c0_seq1m2350
OG0003368	Sdes_comp10655_c1_seq1m2351
OG0003368	Sdes_comp16181_c0_seq1m5430
OG0003368	Sdes_comp19932_c0_seq1m12398
OG0003368	Sdes_comp19932_c0_seq2m12403
OG0003370	Sdes_comp16060_c0_seq1m5265
OG0003371	Sdes_comp22867_c0_seq1m21241
OG0003371	Sdes_comp9182_c0_seq1m651
OG0003372	Sdes_comp20478_c0_seq1m14797
OG0003372	Sdes_comp20478_c0_seq2m14799
OG0003373	Sdes_comp14948_c0_seq1m3664
OG0003374	Sdes_comp23155_c0_seq1m21458
OG0003374	Sdes_comp23156_c0_seq1m21459
OG0003374	Sdes_comp8803_c0_seq1m182
OG0003375	Sdes_comp19727_c0_seq1m11690
OG0003375	Sdes_comp19727_c0_seq3m11691
OG0003375	Sdes_comp19727_c0_seq4m11692
OG0003375	Sdes_comp19727_c0_seq5m11693
OG0003376	Sdes_comp20017_c0_seq1m12718
OG0003376	Sdes_comp20017_c0_seq2m12720
OG0003376	Sdes_comp20017_c0_seq3m12721
OG0003376	Sdes_comp20017_c0_seq4m12722
OG0003377	Sdes_comp9457_c0_seq1m922
OG0003378	Sdes_comp15133_c0_seq1m3943
OG0003380	Sdes_comp21786_c0_seq1m20353
OG0003381	Sdes_comp18494_c0_seq1m8505
OG0003381	Sdes_comp9127_c0_seq1m590
OG0003382	Sdes_comp17017_c0_seq2m6219
OG0003382	Sdes_comp17017_c0_seq3m6220
OG0003383	Sdes_comp20125_c0_seq1m13176
OG0003383	Sdes_comp20125_c0_seq2m13179
OG0003385	Sdes_comp15110_c0_seq1m3913
OG0003386	Sdes_comp11062_c0_seq1m2686
OG0003386	Sdes_comp17999_c0_seq1m7265
OG0003386	Sdes_comp21152_c0_seq1m19825
OG0003387	Sdes_comp10120_c0_seq1m1731
OG0003388	Sdes_comp14493_c0_seq1m3501
OG0003388	Sdes_comp18320_c0_seq1m8041
OG0003388	Sdes_comp18320_c0_seq2m8042
OG0003390	Sdes_comp18560_c0_seq2m8656
OG0003390	Sdes_comp18560_c0_seq3m8657
OG0003391	Sdes_comp15282_c0_seq2m4132
OG0003391	Sdes_comp22838_c0_seq1m21222
OG0003392	Sdes_comp18727_c0_seq1m9062
OG0003392	Sdes_comp18727_c0_seq2m9063
OG0003392	Sdes_comp18727_c0_seq3m9064
OG0003392	Sdes_comp18727_c0_seq4m9065
OG0003393	Sdes_comp20774_c0_seq1m16815
OG0003393	Sdes_comp20774_c0_seq2m16816
OG0003393	Sdes_comp20774_c0_seq3m16817
OG0003394	Sdes_comp11860_c0_seq1m2883
OG0003395	Sdes_comp11759_c0_seq1m2835
OG0003396	Sdes_comp21849_c0_seq1m20406
OG0003398	Sdes_comp11756_c0_seq1m2833
OG0003399	Sdes_comp9995_c0_seq1m1571
OG0003401	Sdes_comp13926_c0_seq1m3339
OG0003401	Sdes_comp13926_c0_seq2m3340
OG0003402	Sdes_comp16124_c0_seq1m5354
OG0003403	Sdes_comp18671_c0_seq1m8916
OG0003404	Sdes_comp10307_c0_seq1m1945
OG0003405	Sdes_comp20393_c0_seq1m14338
OG0003406	Sdes_comp16663_c0_seq1m5955
OG0003406	Sdes_comp24230_c0_seq1m22233
OG0003407	Sdes_comp18315_c0_seq1m8032
OG0003408	Sdes_comp17039_c0_seq1m6235
OG0003409	Sdes_comp17669_c0_seq1m6939
OG0003410	Sdes_comp18532_c0_seq1m8593
OG0003410	Sdes_comp24267_c0_seq1m22265
OG0003411	Sdes_comp15376_c0_seq1m4250
OG0003412	Sdes_comp14987_c0_seq2m3724
OG0003412	Sdes_comp15033_c0_seq1m3804
OG0003414	Sdes_comp18640_c1_seq1m8838
OG0003414	Sdes_comp18640_c1_seq2m8840
OG0003417	Sdes_comp24223_c0_seq1m22227
OG0003418	Sdes_comp23576_c0_seq1m21780
OG0003419	Sdes_comp21741_c0_seq1m20309
OG0003419	Sdes_comp21742_c0_seq1m20312
OG0003420	Sdes_comp13447_c0_seq1m3198
OG0003420	Sdes_comp22775_c0_seq1m21177
OG0003421	Sdes_comp10179_c0_seq1m1792
OG0003421	Sdes_comp10179_c0_seq2m1793
OG0003421	Sdes_comp26069_c0_seq1m22903
OG0003423	Sdes_comp18443_c0_seq1m8368
OG0003424	Sdes_comp10007_c0_seq1m1591
OG0003424	Sdes_comp18222_c0_seq1m7803
OG0003426	Sdes_comp20684_c0_seq10m16209
OG0003426	Sdes_comp20684_c0_seq11m16211
OG0003426	Sdes_comp20684_c0_seq12m16213
OG0003426	Sdes_comp20684_c0_seq1m16187
OG0003426	Sdes_comp20684_c0_seq2m16190
OG0003426	Sdes_comp20684_c0_seq3m16192
OG0003426	Sdes_comp20684_c0_seq4m16194
OG0003426	Sdes_comp20684_c0_seq5m16196
OG0003426	Sdes_comp20684_c0_seq6m16199
OG0003426	Sdes_comp20684_c0_seq7m16201
OG0003426	Sdes_comp20684_c0_seq8m16204
OG0003426	Sdes_comp20684_c0_seq9m16207
OG0003428	Sdes_comp20076_c0_seq2m12986
OG0003428	Sdes_comp20076_c0_seq3m12989
OG0003428	Sdes_comp9884_c0_seq1m1420
OG0003429	Sdes_comp10328_c0_seq1m1973
OG0003429	Sdes_comp16172_c0_seq1m5419
OG0003429	Sdes_comp19831_c0_seq1m12035
OG0003429	Sdes_comp19831_c0_seq1m12036
OG0003429	Sdes_comp19831_c0_seq2m12038
OG0003430	Sdes_comp18701_c0_seq1m9001
OG0003431	Sdes_comp15562_c0_seq1m4530
OG0003433	Sdes_comp9363_c0_seq1m832
OG0003436	Sdes_comp19084_c0_seq4m9722
OG0003446	Sdes_comp21703_c0_seq1m20279
OG0003448	Sdes_comp20785_c0_seq10m16906
OG0003448	Sdes_comp20785_c0_seq11m16907
OG0003448	Sdes_comp20785_c0_seq12m16909
OG0003448	Sdes_comp20785_c0_seq13m16910
OG0003448	Sdes_comp20785_c0_seq14m16913
OG0003448	Sdes_comp20785_c0_seq15m16914
OG0003448	Sdes_comp20785_c0_seq16m16916
OG0003448	Sdes_comp20785_c0_seq16m16917
OG0003448	Sdes_comp20785_c0_seq1m16889
OG0003448	Sdes_comp20785_c0_seq2m16891
OG0003448	Sdes_comp20785_c0_seq3m16893
OG0003448	Sdes_comp20785_c0_seq3m16894
OG0003448	Sdes_comp20785_c0_seq4m16896
OG0003448	Sdes_comp20785_c0_seq5m16897
OG0003448	Sdes_comp20785_c0_seq6m16899
OG0003448	Sdes_comp20785_c0_seq7m16900
OG0003448	Sdes_comp20785_c0_seq8m16902
OG0003448	Sdes_comp20785_c0_seq9m16904
OG0003453	Sdes_comp19862_c0_seq1m12123
OG0003479	Sdes_comp11688_c0_seq1m2808
OG0003479	Sdes_comp11688_c0_seq2m2809
OG0003479	Sdes_comp15002_c0_seq1m3757
OG0003483	Sdes_comp18329_c0_seq1m8055
OG0003483	Sdes_comp18329_c0_seq2m8057
OG0003485	Sdes_comp10513_c0_seq1m2206
OG0003485	Sdes_comp20204_c1_seq1m13519
OG0003487	Sdes_comp10343_c0_seq1m1989
OG0003488	Sdes_comp10982_c0_seq1m2618
OG0003489	Sdes_comp18648_c0_seq1m8852
OG0003489	Sdes_comp18648_c0_seq1m8854
OG0003489	Sdes_comp22436_c0_seq1m20895
OG0003490	Sdes_comp23336_c0_seq1m21602
OG0003491	Sdes_comp17287_c0_seq1m6483
OG0003491	Sdes_comp17287_c0_seq2m6484
OG0003495	Sdes_comp19201_c0_seq2m10056
OG0003496	Sdes_comp13989_c0_seq1m3356
OG0003496	Sdes_comp22469_c0_seq1m20920
OG0003496	Sdes_comp22470_c0_seq1m20921
OG0003496	Sdes_comp25502_c0_seq1m22793
OG0003496	Sdes_comp25614_c0_seq1m22814
OG0003497	Sdes_comp17177_c0_seq1m6349
OG0003497	Sdes_comp17177_c0_seq2m6355
OG0003497	Sdes_comp8955_c0_seq1m374
OG0003501	Sdes_comp20917_c0_seq1m18271
OG0003502	Sdes_comp9225_c0_seq1m708
OG0003503	Sdes_comp21844_c0_seq1m20398
OG0003504	Sdes_comp21286_c0_seq1m19924
OG0003505	Sdes_comp24870_c0_seq1m22571
OG0003506	Sdes_comp20037_c1_seq1m12840
OG0003507	Sdes_comp11775_c0_seq1m2845
OG0003508	Sdes_comp10006_c0_seq1m1589
OG0003509	Sdes_comp20553_c0_seq1m15318
OG0003509	Sdes_comp20553_c0_seq1m15319
OG0003509	Sdes_comp20553_c0_seq2m15322
OG0003509	Sdes_comp20553_c0_seq2m15323
OG0003511	Sdes_comp19850_c0_seq1m12083
OG0003511	Sdes_comp20033_c0_seq1m12819
OG0003512	Sdes_comp18769_c0_seq1m9163
OG0003512	Sdes_comp18769_c3_seq1m9165
OG0003513	Sdes_comp18621_c0_seq1m8803
OG0003513	Sdes_comp22530_c0_seq1m20971
OG0003514	Sdes_comp23737_c0_seq1m21909
OG0003516	Sdes_comp19784_c0_seq1m11851
OG0003517	Sdes_comp14253_c0_seq1m3445
OG0003517	Sdes_comp14253_c0_seq2m3447
OG0003519	Sdes_comp20296_c0_seq3m13904
OG0003519	Sdes_comp20296_c0_seq5m13910
OG0003521	Sdes_comp22243_c0_seq1m20739
OG0003521	Sdes_comp22244_c0_seq1m20740
OG0003521	Sdes_comp22287_c0_seq1m20773
OG0003522	Sdes_comp16428_c0_seq1m5764
OG0003523	Sdes_comp14932_c0_seq1m3631
OG0003524	Sdes_comp16525_c0_seq1m5839
OG0003525	Sdes_comp15401_c0_seq1m4279
OG0003527	Sdes_comp18542_c0_seq2m8613
OG0003527	Sdes_comp18542_c0_seq6m8614
OG0003528	Sdes_comp20647_c0_seq5m15903
OG0003531	Sdes_comp20018_c0_seq1m12724
OG0003533	Sdes_comp17234_c0_seq1m6425
OG0003533	Sdes_comp17234_c0_seq2m6426
OG0003534	Sdes_comp20944_c0_seq1m18485
OG0003534	Sdes_comp20944_c0_seq3m18489
OG0003534	Sdes_comp20944_c0_seq3m18490
OG0003534	Sdes_comp20944_c0_seq5m18495
OG0003534	Sdes_comp20944_c0_seq5m18497
OG0003534	Sdes_comp20944_c0_seq8m18500
OG0003536	Sdes_comp19413_c0_seq1m10748
OG0003536	Sdes_comp19413_c0_seq3m10751
OG0003536	Sdes_comp19413_c0_seq4m10753
OG0003536	Sdes_comp19413_c0_seq4m10755
OG0003539	Sdes_comp15021_c0_seq1m3789
OG0003539	Sdes_comp15021_c0_seq2m3792
OG0003540	Sdes_comp17934_c0_seq1m7194
OG0003541	Sdes_comp19725_c0_seq1m11684
OG0003542	Sdes_comp17552_c0_seq2m6797
OG0003543	Sdes_comp20951_c0_seq1m18643
OG0003544	Sdes_comp15114_c0_seq1m3920
OG0003545	Sdes_comp18644_c0_seq1m8843
OG0003546	Sdes_comp18964_c0_seq1m9493
OG0003546	Sdes_comp20583_c0_seq1m15535
OG0003546	Sdes_comp20583_c0_seq2m15536
OG0003547	Sdes_comp22159_c0_seq1m20675
OG0003548	Sdes_comp10541_c0_seq1m2233
OG0003548	Sdes_comp18625_c0_seq1m8810
OG0003548	Sdes_comp22609_c0_seq1m21035
OG0003549	Sdes_comp17306_c0_seq1m6512
OG0003549	Sdes_comp21213_c0_seq1m19871
OG0003549	Sdes_comp25012_c0_seq1m22639
OG0003550	Sdes_comp19136_c0_seq1m9865
OG0003550	Sdes_comp22275_c0_seq1m20767
OG0003551	Sdes_comp9517_c0_seq1m988
OG0003553	Sdes_comp17121_c0_seq1m6284
OG0003553	Sdes_comp17121_c0_seq2m6285
OG0003554	Sdes_comp19795_c0_seq1m11885
OG0003555	Sdes_comp19068_c0_seq1m9671
OG0003555	Sdes_comp19068_c0_seq2m9674
OG0003556	Sdes_comp9789_c0_seq1m1316
OG0003556	Sdes_comp9789_c0_seq2m1320
OG0003557	Sdes_comp20656_c0_seq1m15950
OG0003557	Sdes_comp20656_c0_seq3m15953
OG0003558	Sdes_comp20393_c0_seq1m14339
OG0003559	Sdes_comp17196_c0_seq1m6371
OG0003560	Sdes_comp15596_c0_seq1m4581
OG0003561	Sdes_comp22270_c0_seq1m20762
OG0003563	Sdes_comp20871_c0_seq1m17782
OG0003563	Sdes_comp20871_c0_seq2m17785
OG0003563	Sdes_comp20871_c0_seq3m17788
OG0003563	Sdes_comp20871_c0_seq4m17791
OG0003563	Sdes_comp20871_c0_seq5m17794
OG0003563	Sdes_comp20871_c0_seq6m17797
OG0003563	Sdes_comp20871_c0_seq7m17800
OG0003563	Sdes_comp20871_c0_seq8m17803
OG0003564	Sdes_comp9336_c0_seq1m816
OG0003566	Sdes_comp22787_c0_seq1m21184
OG0003567	Sdes_comp23342_c0_seq1m21608
OG0003567	Sdes_comp8879_c0_seq1m273
OG0003569	Sdes_comp20805_c0_seq1m17137
OG0003570	Sdes_comp23176_c0_seq1m21477
OG0003571	Sdes_comp12629_c0_seq1m2997
OG0003571	Sdes_comp13499_c0_seq1m3211
OG0003571	Sdes_comp24307_c0_seq1m22295
OG0003572	Sdes_comp15116_c0_seq1m3923
OG0003572	Sdes_comp15116_c0_seq2m3925
OG0003573	Sdes_comp20629_c0_seq1m15773
OG0003574	Sdes_comp18293_c0_seq1m7984
OG0003575	Sdes_comp11816_c0_seq1m2870
OG0003575	Sdes_comp19502_c0_seq4m11021
OG0003575	Sdes_comp19502_c0_seq5m11022
OG0003575	Sdes_comp19502_c0_seq6m11023
OG0003576	Sdes_comp18556_c0_seq1m8645
OG0003577	Sdes_comp10148_c0_seq1m1761
OG0003579	Sdes_comp20522_c0_seq1m15125
OG0003580	Sdes_comp20860_c0_seq1m17705
OG0003580	Sdes_comp20860_c0_seq1m17706
OG0003581	Sdes_comp19825_c0_seq1m12001
OG0003581	Sdes_comp19825_c0_seq2m12002
OG0003582	Sdes_comp18485_c0_seq1m8480
OG0003583	Sdes_comp19220_c0_seq1m10113
OG0003584	Sdes_comp18496_c0_seq1m8510
OG0003584	Sdes_comp18496_c0_seq1m8511
OG0003584	Sdes_comp18496_c0_seq2m8512
OG0003586	Sdes_comp18595_c0_seq1m8741
OG0003586	Sdes_comp18595_c0_seq2m8742
OG0003588	Sdes_comp17485_c0_seq1m6721
OG0003590	Sdes_comp15052_c0_seq1m3827
OG0003591	Sdes_comp20974_c0_seq1m19065
OG0003591	Sdes_comp20974_c0_seq2m19066
OG0003591	Sdes_comp20974_c0_seq3m19067
OG0003592	Sdes_comp23503_c0_seq1m21732
OG0003592	Sdes_comp24219_c0_seq1m22225
OG0003593	Sdes_comp19083_c0_seq1m9715
OG0003593	Sdes_comp19083_c0_seq2m9716
OG0003594	Sdes_comp15727_c0_seq1m4762
OG0003594	Sdes_comp21976_c0_seq1m20519
OG0003595	Sdes_comp18216_c0_seq1m7793
OG0003596	Sdes_comp14104_c0_seq1m3380
OG0003596	Sdes_comp24116_c0_seq1m22159
OG0003597	Sdes_comp21521_c0_seq1m20137
OG0003598	Sdes_comp18349_c0_seq1m8110
OG0003599	Sdes_comp9430_c0_seq1m893
OG0003600	Sdes_comp10533_c0_seq1m2223
OG0003601	Sdes_comp10113_c0_seq1m1722
OG0003602	Sdes_comp20969_c0_seq1m19007
OG0003602	Sdes_comp20969_c0_seq2m19012
OG0003602	Sdes_comp20969_c0_seq2m19013
OG0003602	Sdes_comp20969_c0_seq3m19017
OG0003602	Sdes_comp20969_c0_seq4m19021
OG0003603	Sdes_comp15568_c0_seq1m4539
OG0003603	Sdes_comp15568_c0_seq2m4541
OG0003608	Sdes_comp10009_c0_seq1m1593
OG0003609	Sdes_comp14956_c0_seq1m3670
OG0003609	Sdes_comp22750_c0_seq1m21153
OG0003610	Sdes_comp16788_c0_seq1m6030
OG0003610	Sdes_comp16788_c0_seq2m6036
OG0003610	Sdes_comp16788_c0_seq3m6039
OG0003610	Sdes_comp16788_c0_seq6m6044
OG0003611	Sdes_comp17694_c0_seq2m6962
OG0003613	Sdes_comp10810_c0_seq1m2471
OG0003613	Sdes_comp10811_c0_seq1m2473
OG0003613	Sdes_comp22704_c0_seq1m21120
OG0003614	Sdes_comp14700_c0_seq1m3556
OG0003615	Sdes_comp19388_c0_seq1m10688
OG0003617	Sdes_comp9728_c0_seq1m1230
OG0003617	Sdes_comp9728_c0_seq2m1231
OG0003618	Sdes_comp10230_c0_seq1m1854
OG0003619	Sdes_comp19779_c0_seq1m11840
OG0003620	Sdes_comp15036_c0_seq1m3806
OG0003620	Sdes_comp19994_c0_seq1m12622
OG0003620	Sdes_comp19994_c0_seq2m12624
OG0003620	Sdes_comp22722_c0_seq1m21136
OG0003621	Sdes_comp23094_c0_seq1m21416
OG0003622	Sdes_comp15436_c0_seq1m4330
OG0003622	Sdes_comp15436_c0_seq2m4331
OG0003623	Sdes_comp22251_c0_seq1m20746
OG0003623	Sdes_comp22252_c0_seq1m20748
OG0003624	Sdes_comp15743_c0_seq1m4783
OG0003624	Sdes_comp15743_c0_seq2m4784
OG0003625	Sdes_comp20898_c0_seq1m18051
OG0003626	Sdes_comp20291_c0_seq2m13881
OG0003626	Sdes_comp21436_c0_seq1m20069
OG0003628	Sdes_comp17452_c0_seq1m6678
OG0003629	Sdes_comp21843_c0_seq1m20395
OG0003630	Sdes_comp14866_c0_seq1m3600
OG0003631	Sdes_comp10078_c0_seq1m1675
OG0003632	Sdes_comp10197_c0_seq1m1812
OG0003633	Sdes_comp9258_c0_seq1m736
OG0003634	Sdes_comp18510_c0_seq1m8552
OG0003636	Sdes_comp17227_c0_seq1m6405
OG0003636	Sdes_comp17227_c0_seq1m6406
OG0003636	Sdes_comp17227_c0_seq2m6408
OG0003636	Sdes_comp17227_c0_seq2m6409
OG0003636	Sdes_comp17227_c0_seq3m6411
OG0003636	Sdes_comp17227_c0_seq3m6412
OG0003638	Sdes_comp17304_c0_seq1m6509
OG0003639	Sdes_comp16268_c0_seq1m5576
OG0003640	Sdes_comp17262_c0_seq1m6458
OG0003640	Sdes_comp17262_c0_seq1m6461
OG0003640	Sdes_comp17262_c0_seq2m6462
OG0003641	Sdes_comp15831_c0_seq1m4914
OG0003642	Sdes_comp17504_c0_seq1m6735
OG0003642	Sdes_comp17504_c0_seq3m6736
OG0003642	Sdes_comp17504_c0_seq3m6737
OG0003643	Sdes_comp20020_c0_seq2m12732
OG0003643	Sdes_comp20020_c0_seq3m12735
OG0003643	Sdes_comp20020_c0_seq5m12738
OG0003645	Sdes_comp9781_c0_seq1m1306
OG0003646	Sdes_comp19485_c0_seq1m10972
OG0003646	Sdes_comp20369_c0_seq3m14193
OG0003646	Sdes_comp20369_c0_seq4m14195
OG0003647	Sdes_comp20301_c0_seq1m13917
OG0003649	Sdes_comp20877_c0_seq1m17863
OG0003649	Sdes_comp20877_c0_seq2m17866
OG0003650	Sdes_comp19368_c0_seq1m10621
OG0003651	Sdes_comp20169_c0_seq1m13337
OG0003651	Sdes_comp20169_c0_seq2m13339
OG0003652	Sdes_comp20409_c0_seq1m14436
OG0003652	Sdes_comp20802_c0_seq1m17121
OG0003652	Sdes_comp20802_c0_seq2m17125
OG0003653	Sdes_comp18294_c0_seq1m7985
OG0003653	Sdes_comp18294_c0_seq2m7986
OG0003653	Sdes_comp18294_c0_seq3m7987
OG0003653	Sdes_comp18294_c0_seq4m7988
OG0003657	Sdes_comp19642_c0_seq1m11429
OG0003659	Sdes_comp20866_c0_seq1m17758
OG0003659	Sdes_comp20866_c0_seq2m17763
OG0003660	Sdes_comp20304_c0_seq1m13921
OG0003662	Sdes_comp15295_c0_seq1m4148
OG0003662	Sdes_comp18774_c0_seq1m9170
OG0003664	Sdes_comp19363_c0_seq1m10607
OG0003664	Sdes_comp19363_c0_seq2m10611
OG0003664	Sdes_comp19363_c0_seq3m10613
OG0003665	Sdes_comp9718_c0_seq1m1216
OG0003666	Sdes_comp10654_c0_seq1m2349
OG0003666	Sdes_comp19434_c0_seq1m10819
OG0003667	Sdes_comp19317_c0_seq1m10452
OG0003667	Sdes_comp19317_c0_seq2m10454
OG0003667	Sdes_comp19317_c0_seq3m10456
OG0003668	Sdes_comp19651_c0_seq1m11454
OG0003668	Sdes_comp19651_c0_seq2m11456
OG0003668	Sdes_comp19651_c0_seq3m11457
OG0003670	Sdes_comp20729_c0_seq1m16531
OG0003670	Sdes_comp20729_c0_seq2m16532
OG0003670	Sdes_comp20729_c0_seq3m16533
OG0003670	Sdes_comp20729_c0_seq4m16534
OG0003672	Sdes_comp20948_c0_seq1m18570
OG0003675	Sdes_comp15038_c0_seq1m3810
OG0003675	Sdes_comp15038_c0_seq2m3811
OG0003675	Sdes_comp15038_c0_seq3m3812
OG0003676	Sdes_comp19318_c0_seq1m10458
OG0003676	Sdes_comp19318_c0_seq2m10460
OG0003676	Sdes_comp19318_c0_seq3m10461
OG0003676	Sdes_comp19318_c0_seq4m10464
OG0003677	Sdes_comp18695_c0_seq1m8988
OG0003678	Sdes_comp10111_c0_seq1m1721
OG0003678	Sdes_comp19124_c0_seq1m9837
OG0003679	Sdes_comp9281_c0_seq1m765
OG0003680	Sdes_comp22245_c0_seq1m20741
OG0003681	Sdes_comp11414_c0_seq1m2752
OG0003681	Sdes_comp11414_c0_seq2m2754
OG0003682	Sdes_comp20934_c0_seq1m18373
OG0003682	Sdes_comp20934_c0_seq2m18374
OG0003682	Sdes_comp20934_c0_seq4m18376
OG0003682	Sdes_comp20934_c0_seq5m18379
OG0003682	Sdes_comp21592_c0_seq1m20194
OG0003684	Sdes_comp20576_c0_seq1m15477
OG0003685	Sdes_comp19793_c0_seq1m11884
OG0003686	Sdes_comp20815_c0_seq1m17246
OG0003687	Sdes_comp10049_c0_seq1m1643
OG0003687	Sdes_comp16208_c0_seq1m5474
OG0003689	Sdes_comp18340_c0_seq1m8076
OG0003689	Sdes_comp18515_c0_seq1m8557
OG0003690	Sdes_comp16379_c0_seq1m5732
OG0003690	Sdes_comp16379_c0_seq2m5733
OG0003690	Sdes_comp21681_c0_seq1m20259
OG0003690	Sdes_comp23063_c0_seq1m21400
OG0003692	Sdes_comp20402_c0_seq1m14387
OG0003692	Sdes_comp20402_c0_seq2m14390
OG0003692	Sdes_comp20402_c0_seq3m14392
OG0003692	Sdes_comp20402_c0_seq4m14393
OG0003692	Sdes_comp20402_c0_seq4m14394
OG0003692	Sdes_comp20402_c0_seq5m14395
OG0003692	Sdes_comp20402_c0_seq5m14396
OG0003692	Sdes_comp20402_c0_seq6m14398
OG0003692	Sdes_comp20402_c0_seq7m14400
OG0003692	Sdes_comp20402_c0_seq8m14402
OG0003693	Sdes_comp10524_c0_seq1m2212
OG0003693	Sdes_comp10524_c0_seq2m2214
OG0003693	Sdes_comp9692_c0_seq2m1191
OG0003694	Sdes_comp18507_c0_seq1m8540
OG0003694	Sdes_comp18507_c0_seq2m8543
OG0003695	Sdes_comp8999_c0_seq1m417
OG0003696	Sdes_comp23002_c0_seq1m21344
OG0003697	Sdes_comp10499_c0_seq1m2194
OG0003697	Sdes_comp15476_c0_seq1m4394
OG0003697	Sdes_comp16736_c0_seq1m6013
OG0003697	Sdes_comp24352_c0_seq1m22313
OG0003699	Sdes_comp13801_c0_seq1m3295
OG0003702	Sdes_comp18903_c0_seq1m9349
OG0003702	Sdes_comp18903_c0_seq2m9351
OG0003703	Sdes_comp19210_c0_seq1m10079
OG0003703	Sdes_comp19210_c0_seq2m10082
OG0003703	Sdes_comp22385_c0_seq1m20852
OG0003705	Sdes_comp24484_c0_seq1m22388
OG0003708	Sdes_comp18117_c0_seq1m7565
OG0003708	Sdes_comp18117_c0_seq2m7566
OG0003708	Sdes_comp18117_c0_seq3m7567
OG0003708	Sdes_comp18117_c0_seq4m7568
OG0003708	Sdes_comp18117_c0_seq5m7569
OG0003708	Sdes_comp18117_c0_seq6m7570
OG0003709	Sdes_comp18928_c1_seq1m9398
OG0003709	Sdes_comp18928_c1_seq2m9399
OG0003709	Sdes_comp18928_c1_seq3m9400
OG0003709	Sdes_comp18928_c1_seq4m9401
OG0003709	Sdes_comp18928_c1_seq4m9402
OG0003742	Sdes_comp16196_c0_seq1m5450
OG0003744	Sdes_comp19246_c0_seq1m10194
OG0003744	Sdes_comp19246_c0_seq2m10195
OG0003745	Sdes_comp17605_c0_seq1m6863
OG0003745	Sdes_comp18953_c0_seq1m9466
OG0003746	Sdes_comp13398_c0_seq1m3178
OG0003746	Sdes_comp19988_c0_seq1m12606
OG0003747	Sdes_comp18265_c0_seq1m7895
OG0003748	Sdes_comp20238_c0_seq1m13634
OG0003748	Sdes_comp20238_c0_seq2m13640
OG0003750	Sdes_comp19354_c0_seq1m10586
OG0003750	Sdes_comp19354_c0_seq2m10587
OG0003750	Sdes_comp19354_c0_seq3m10589
OG0003750	Sdes_comp19354_c0_seq4m10591
OG0003752	Sdes_comp10337_c0_seq1m1982
OG0003754	Sdes_comp15239_c0_seq1m4074
OG0003755	Sdes_comp18358_c0_seq1m8127
OG0003755	Sdes_comp18358_c0_seq2m8128
OG0003755	Sdes_comp23464_c0_seq1m21708
OG0003756	Sdes_comp15584_c0_seq1m4569
OG0003756	Sdes_comp19435_c0_seq1m10821
OG0003757	Sdes_comp19026_c0_seq1m9585
OG0003758	Sdes_comp15823_c0_seq1m4900
OG0003759	Sdes_comp20198_c0_seq1m13491
OG0003759	Sdes_comp20198_c0_seq2m13495
OG0003759	Sdes_comp20198_c0_seq3m13498
OG0003759	Sdes_comp20198_c0_seq4m13500
OG0003759	Sdes_comp20198_c0_seq5m13503
OG0003760	Sdes_comp20754_c0_seq1m16720
OG0003760	Sdes_comp24689_c0_seq1m22481
OG0003761	Sdes_comp25772_c0_seq1m22845
OG0003762	Sdes_comp18115_c0_seq1m7561
OG0003762	Sdes_comp9756_c0_seq1m1272
OG0003763	Sdes_comp20248_c0_seq1m13682
OG0003764	Sdes_comp20050_c0_seq1m12913
OG0003764	Sdes_comp20050_c0_seq2m12917
OG0003765	Sdes_comp17889_c1_seq1m7155
OG0003767	Sdes_comp20958_c0_seq1m18702
OG0003767	Sdes_comp20958_c0_seq2m18705
OG0003767	Sdes_comp20958_c0_seq3m18709
OG0003768	Sdes_comp16058_c0_seq1m5263
OG0003770	Sdes_comp12826_c0_seq1m3019
OG0003770	Sdes_comp12826_c0_seq2m3020
OG0003771	Sdes_comp11806_c0_seq1m2864
OG0003777	Sdes_comp20155_c0_seq1m13295
OG0003777	Sdes_comp20155_c0_seq2m13298
OG0003777	Sdes_comp20155_c0_seq3m13300
OG0003777	Sdes_comp20155_c0_seq4m13302
OG0003777	Sdes_comp9909_c0_seq1m1450
OG0003778	Sdes_comp20224_c0_seq3m13606
OG0003781	Sdes_comp15003_c0_seq1m3758
OG0003781	Sdes_comp21539_c0_seq1m20153
OG0003782	Sdes_comp18559_c0_seq1m8651
OG0003783	Sdes_comp22498_c0_seq1m20945
OG0003784	Sdes_comp14860_c0_seq1m3595
OG0003785	Sdes_comp12046_c0_seq1m2920
OG0003785	Sdes_comp22733_c0_seq1m21143
OG0003790	Sdes_comp15445_c0_seq1m4340
OG0003792	Sdes_comp8445_c1_seq1m78
OG0003793	Sdes_comp15206_c0_seq1m4037
OG0003793	Sdes_comp15210_c0_seq1m4041
OG0003794	Sdes_comp20846_c0_seq1m17559
