Orthogroup	Cfra_TRX
OG0002514	Cfra_2852T1
OG0002515	Cfra_4786T1
OG0002516	Cfra_2215T1
OG0002517	Cfra_1211T1
OG0002518	Cfra_4364T1
OG0002519	Cfra_5832T1
OG0002520	Cfra_3390T1
OG0002522	Cfra_5867T1
OG0002523	Cfra_4949T1
OG0002525	Cfra_6714T1
OG0002526	Cfra_4022T1
OG0002527	Cfra_6206T1
OG0002528	Cfra_2372T1
OG0002529	Cfra_1283T1
OG0002530	Cfra_1120T1
OG0002531	Cfra_4805T1
OG0002532	Cfra_3327T1
OG0002533	Cfra_0301T1
OG0002534	Cfra_6971T1
OG0002536	Cfra_3805T1
OG0002537	Cfra_2967T1
OG0002538	Cfra_1601T1
OG0002538	Cfra_6725T1
OG0002539	Cfra_3313T1
OG0002540	Cfra_3697T1
OG0002541	Cfra_7046T1
OG0002546	Cfra_4329T1
OG0002547	Cfra_1181T1
OG0002549	Cfra_5550T1
OG0002550	Cfra_3074T1
OG0002551	Cfra_0077T1
OG0002552	Cfra_4859T1
OG0002554	Cfra_7788T1
OG0002555	Cfra_6734T1
OG0002556	Cfra_6212T1
OG0002557	Cfra_7185T1
OG0002560	Cfra_0605T1
OG0002585	Cfra_1465T1
OG0002587	Cfra_7625T1
OG0002588	Cfra_0949T1
OG0002588	Cfra_2616T1
OG0002588	Cfra_6953T1
OG0002596	Cfra_6735T1
OG0002597	Cfra_2915T1
OG0002599	Cfra_3508T1
OG0002600	Cfra_6261T1
OG0002601	Cfra_4739T1
OG0002604	Cfra_2133T1
OG0002605	Cfra_3366T1
OG0002606	Cfra_2250T1
OG0002607	Cfra_1703T1
OG0002608	Cfra_6350T1
OG0002609	Cfra_8125T1
OG0002610	Cfra_5826T1
OG0002611	Cfra_5582T1
OG0002612	Cfra_0864T1
OG0002613	Cfra_1285T1
OG0002613	Cfra_2225T1
OG0002614	Cfra_5273T1
OG0002615	Cfra_4486T1
OG0002616	Cfra_1727T1
OG0002618	Cfra_5513T1
OG0002619	Cfra_2854T1
OG0002620	Cfra_6980T1
OG0002621	Cfra_3178T1
OG0002622	Cfra_2301T1
OG0002622	Cfra_6173T1
OG0002623	Cfra_4118T1
OG0002624	Cfra_1410T1
OG0002626	Cfra_0092T1
OG0002627	Cfra_5701T1
OG0002628	Cfra_2166T1
OG0002629	Cfra_8510T1
OG0002630	Cfra_6024T1
OG0002633	Cfra_7991T1
OG0002634	Cfra_2824T1
OG0002636	Cfra_3557T1
OG0002637	Cfra_1421T1
OG0002639	Cfra_7754T1
OG0002644	Cfra_2861T1
OG0002645	Cfra_0965T1
OG0002646	Cfra_8076T1
OG0002647	Cfra_5913T1
OG0002648	Cfra_0991T1
OG0002649	Cfra_3252T1
OG0002652	Cfra_8083T1
OG0002653	Cfra_0524T1
OG0002655	Cfra_7301T1
OG0002658	Cfra_3418T1
OG0002659	Cfra_5737T1
OG0002660	Cfra_5366T1
OG0002661	Cfra_3650T1
OG0002662	Cfra_3051T1
OG0002664	Cfra_2335T1
OG0002665	Cfra_3003T1
OG0002667	Cfra_2724T1
OG0002669	Cfra_8169T1
OG0002670	Cfra_3804T1
OG0002671	Cfra_3897T1
OG0002673	Cfra_4305T1
OG0002674	Cfra_0014T1
OG0002675	Cfra_7979T1
OG0002676	Cfra_0835T1
OG0002677	Cfra_1934T1
OG0002678	Cfra_6102T1
OG0002679	Cfra_5535T1
OG0002680	Cfra_3645T1
OG0002681	Cfra_4335T1
OG0002682	Cfra_1820T1
OG0002683	Cfra_5871T1
OG0002684	Cfra_2706T1
OG0002685	Cfra_8164T1
OG0002686	Cfra_2789T1
OG0002688	Cfra_0451T1
OG0002689	Cfra_3941T1
OG0002691	Cfra_1239T1
OG0002692	Cfra_7687T1
OG0002693	Cfra_0263T1
OG0002694	Cfra_3528T1
OG0002695	Cfra_3001T1
OG0002696	Cfra_4913T1
OG0002697	Cfra_3280T1
OG0002698	Cfra_0252T1
OG0002698	Cfra_1486T1
OG0002699	Cfra_7842T1
OG0002700	Cfra_3350T1
OG0002701	Cfra_0934T1
OG0002701	Cfra_8244T1
OG0002703	Cfra_0218T1
OG0002704	Cfra_8225T1
OG0002705	Cfra_0546T1
OG0002706	Cfra_7973T1
OG0002707	Cfra_2610T1
OG0002708	Cfra_5430T1
OG0002709	Cfra_1434T1
OG0002711	Cfra_6222T1
OG0002712	Cfra_0074T1
OG0002714	Cfra_1227T1
OG0002715	Cfra_5434T1
OG0002717	Cfra_4409T1
OG0002717	Cfra_8050T1
OG0002718	Cfra_8580T1
OG0002719	Cfra_6475T1
OG0002721	Cfra_5274T1
OG0002722	Cfra_5160T1
OG0002723	Cfra_5684T1
OG0002724	Cfra_4809T1
OG0002725	Cfra_5950T1
OG0002726	Cfra_8407T1
OG0002727	Cfra_4461T1
OG0002727	Cfra_7998T1
OG0002728	Cfra_3060T1
OG0002729	Cfra_7662T1
OG0002730	Cfra_6738T1
OG0002731	Cfra_4474T1
OG0002732	Cfra_3586T1
OG0002733	Cfra_0583T1
OG0002734	Cfra_6787T1
OG0002737	Cfra_2602T1
OG0002738	Cfra_5797T1
OG0002739	Cfra_1492T1
OG0002740	Cfra_4961T1
OG0002740	Cfra_5062T1
OG0002741	Cfra_2205T1
OG0002742	Cfra_7255T1
OG0002743	Cfra_5650T1
OG0002744	Cfra_0039T1
OG0002746	Cfra_8506T1
OG0002748	Cfra_8446T1
OG0002750	Cfra_7685T1
OG0002751	Cfra_3905T1
OG0002772	Cfra_0573T1
OG0002773	Cfra_3702T1
OG0002774	Cfra_1518T1
OG0002777	Cfra_0331T1
OG0002784	Cfra_3904T1
OG0002786	Cfra_1980T1
OG0002787	Cfra_6887T1
OG0002788	Cfra_7908T1
OG0002789	Cfra_3088T1
OG0002790	Cfra_6610T1
OG0002791	Cfra_5622T1
OG0002792	Cfra_5949T1
OG0002793	Cfra_5954T1
OG0002794	Cfra_5597T1
OG0002795	Cfra_5433T1
OG0002796	Cfra_0677T1
OG0002798	Cfra_1039T1
OG0002799	Cfra_2343T1
OG0002800	Cfra_7748T1
OG0002801	Cfra_7641T1
OG0002803	Cfra_0462T1
OG0002805	Cfra_3038T1
OG0002806	Cfra_8084T1
OG0002807	Cfra_6835T1
OG0002809	Cfra_2849T1
OG0002810	Cfra_1937T1
OG0002811	Cfra_0456T1
OG0002813	Cfra_3447T1
OG0002814	Cfra_4655T1
OG0002815	Cfra_0438T1
OG0002816	Cfra_1984T1
OG0002817	Cfra_1532T1
OG0002818	Cfra_3982T1
OG0002819	Cfra_7338T1
OG0002819	Cfra_7339T1
OG0002820	Cfra_5955T1
OG0002822	Cfra_0866T1
OG0002823	Cfra_6470T1
OG0002824	Cfra_7808T1
OG0002825	Cfra_3922T1
OG0002828	Cfra_2583T1
OG0002828	Cfra_5251T1
OG0002828	Cfra_5254T1
OG0002828	Cfra_5739T1
OG0002828	Cfra_8633T1
OG0002829	Cfra_3471T1
OG0002830	Cfra_1014T1
OG0002831	Cfra_0469T1
OG0002832	Cfra_8423T1
OG0002833	Cfra_8268T1
OG0002835	Cfra_1427T1
OG0002837	Cfra_3898T1
OG0002839	Cfra_5417T1
OG0002840	Cfra_1371T1
OG0002841	Cfra_2398T1
OG0002843	Cfra_4064T1
OG0002844	Cfra_1359T1
OG0002845	Cfra_5391T1
OG0002846	Cfra_1605T1
OG0002847	Cfra_3633T1
OG0002848	Cfra_5167T1
OG0002849	Cfra_3919T1
OG0002850	Cfra_6871T1
OG0002851	Cfra_4977T1
OG0002852	Cfra_5583T1
OG0002853	Cfra_5472T1
OG0002854	Cfra_3797T1
OG0002855	Cfra_8143T1
OG0002856	Cfra_0641T1
OG0002856	Cfra_4101T1
OG0002857	Cfra_5317T1
OG0002858	Cfra_7798T1
OG0002859	Cfra_6334T1
OG0002860	Cfra_2044T1
OG0002861	Cfra_1291T1
OG0002863	Cfra_5712T1
OG0002864	Cfra_4073T1
OG0002865	Cfra_3039T1
OG0002866	Cfra_4006T1
OG0002867	Cfra_8286T1
OG0002868	Cfra_3134T1
OG0002869	Cfra_2359T1
OG0002870	Cfra_2745T1
OG0002871	Cfra_5397T1
OG0002872	Cfra_4854T1
OG0002874	Cfra_2939T1
OG0002876	Cfra_2242T1
OG0002877	Cfra_1752T1
OG0002879	Cfra_7263T1
OG0002880	Cfra_0512T1
OG0002881	Cfra_2421T1
OG0002882	Cfra_2456T1
OG0002883	Cfra_2951T1
OG0002884	Cfra_6716T1
OG0002885	Cfra_0578T1
OG0002887	Cfra_8335T1
OG0002888	Cfra_6272T1
OG0002889	Cfra_8290T1
OG0002890	Cfra_2462T1
OG0002891	Cfra_6630T1
OG0002893	Cfra_1593T1
OG0002896	Cfra_6742T1
OG0002897	Cfra_5476T1
OG0002898	Cfra_7829T1
OG0002899	Cfra_0940T1
OG0002900	Cfra_3917T1
OG0002902	Cfra_2833T1
OG0002903	Cfra_6747T1
OG0002904	Cfra_1173T1
OG0002905	Cfra_2108T1
OG0002907	Cfra_1628T1
OG0002909	Cfra_0285T1
OG0002910	Cfra_0045T1
OG0002911	Cfra_2823T1
OG0002912	Cfra_3610T1
OG0002914	Cfra_7655T1
OG0002916	Cfra_3330T1
OG0002917	Cfra_5934T1
OG0002918	Cfra_2041T1
OG0002919	Cfra_0317T1
OG0002920	Cfra_1245T1
OG0002922	Cfra_1464T1
OG0002923	Cfra_2480T1
OG0002924	Cfra_2383T1
OG0002925	Cfra_4082T1
OG0002926	Cfra_4811T1
OG0002927	Cfra_7478T1
OG0002928	Cfra_3287T1
OG0002928	Cfra_5747T1
OG0002929	Cfra_3079T1
OG0002929	Cfra_3268T1
OG0002930	Cfra_4263T1
OG0002931	Cfra_0437T1
OG0002932	Cfra_2875T1
OG0002933	Cfra_7294T1
OG0002934	Cfra_5262T1
OG0002935	Cfra_3821T1
OG0002937	Cfra_4176T1
OG0002938	Cfra_5553T1
OG0002939	Cfra_8436T1
OG0002942	Cfra_2564T1
OG0002945	Cfra_5865T1
OG0002947	Cfra_8119T1
OG0002949	Cfra_4418T1
OG0002949	Cfra_8041T1
OG0002950	Cfra_2577T1
OG0002957	Cfra_2867T1
OG0002987	Cfra_2151T1
OG0002990	Cfra_1814T1
OG0002991	Cfra_5438T1
OG0002992	Cfra_7585T1
OG0003001	Cfra_4886T1
OG0003002	Cfra_2465T1
OG0003004	Cfra_5217T1
OG0003007	Cfra_0304T1
OG0003008	Cfra_5480T1
OG0003009	Cfra_3261T1
OG0003010	Cfra_3641T1
OG0003011	Cfra_0913T1
OG0003012	Cfra_1210T1
OG0003013	Cfra_1090T1
OG0003015	Cfra_3108T1
OG0003016	Cfra_6450T1
OG0003017	Cfra_0915T1
OG0003019	Cfra_0095T1
OG0003021	Cfra_6690T1
OG0003022	Cfra_5272T1
OG0003023	Cfra_3632T1
OG0003024	Cfra_7257T1
OG0003025	Cfra_6106T1
OG0003026	Cfra_6461T1
OG0003027	Cfra_4585T1
OG0003028	Cfra_5171T1
OG0003029	Cfra_1051T1
OG0003030	Cfra_4944T1
OG0003031	Cfra_3055T1
OG0003032	Cfra_1332T1
OG0003033	Cfra_6511T1
OG0003035	Cfra_8467T1
OG0003037	Cfra_5753T1
OG0003038	Cfra_7953T1
OG0003039	Cfra_5625T1
OG0003040	Cfra_5200T1
OG0003043	Cfra_3612T1
OG0003044	Cfra_3602T1
OG0003047	Cfra_6576T1
OG0003048	Cfra_0325T1
OG0003049	Cfra_5168T1
OG0003051	Cfra_7700T1
OG0003052	Cfra_5292T1
OG0003053	Cfra_7731T1
OG0003054	Cfra_1287T1
OG0003055	Cfra_3920T1
OG0003057	Cfra_6522T1
OG0003058	Cfra_2268T1
OG0003058	Cfra_4962T1
OG0003059	Cfra_4713T1
OG0003059	Cfra_5856T1
OG0003060	Cfra_0876T1
OG0003061	Cfra_6225T1
OG0003062	Cfra_5483T1
OG0003063	Cfra_7621T1
OG0003064	Cfra_2229T1
OG0003065	Cfra_4848T1
OG0003066	Cfra_4038T1
OG0003067	Cfra_1712T1
OG0003069	Cfra_3624T1
OG0003070	Cfra_3303T1
OG0003072	Cfra_4451T1
OG0003072	Cfra_8008T1
OG0003073	Cfra_0310T1
OG0003074	Cfra_0476T1
OG0003074	Cfra_0477T1
OG0003075	Cfra_1992T1
OG0003076	Cfra_1876T1
OG0003077	Cfra_0378T1
OG0003078	Cfra_0547T1
OG0003079	Cfra_1737T1
OG0003081	Cfra_2308T1
OG0003082	Cfra_3066T1
OG0003084	Cfra_0676T1
OG0003085	Cfra_1997T1
OG0003086	Cfra_4663T1
OG0003087	Cfra_7943T1
OG0003090	Cfra_3157T1
OG0003091	Cfra_8325T1
OG0003092	Cfra_1381T1
OG0003093	Cfra_5040T1
OG0003094	Cfra_1960T1
OG0003094	Cfra_7242T1
OG0003095	Cfra_1311T1
OG0003097	Cfra_2762T1
OG0003098	Cfra_1620T1
OG0003099	Cfra_4686T1
OG0003100	Cfra_1131T1
OG0003101	Cfra_0212T1
OG0003102	Cfra_3488T1
OG0003103	Cfra_0703T1
OG0003103	Cfra_3509T1
OG0003104	Cfra_4146T1
OG0003106	Cfra_5260T1
OG0003107	Cfra_4674T1
OG0003108	Cfra_3504T1
OG0003109	Cfra_1261T1
OG0003110	Cfra_4875T1
OG0003111	Cfra_0390T1
OG0003111	Cfra_6616T1
OG0003112	Cfra_2862T1
OG0003113	Cfra_5223T1
OG0003114	Cfra_5051T1
OG0003115	Cfra_1476T1
OG0003116	Cfra_7738T1
OG0003117	Cfra_1660T1
OG0003118	Cfra_3343T1
OG0003119	Cfra_0281T1
OG0003120	Cfra_4760T1
OG0003122	Cfra_5394T1
OG0003123	Cfra_8528T1
OG0003125	Cfra_4465T1
OG0003126	Cfra_4057T1
OG0003127	Cfra_7011T1
OG0003128	Cfra_8484T1
OG0003129	Cfra_3410T1
OG0003130	Cfra_1218T1
OG0003131	Cfra_7486T1
OG0003132	Cfra_1250T1
OG0003132	Cfra_6105T1
OG0003133	Cfra_2415T1
OG0003134	Cfra_7712T1
OG0003135	Cfra_2790T1
OG0003136	Cfra_1542T1
OG0003137	Cfra_7330T1
OG0003138	Cfra_6236T1
OG0003139	Cfra_7421T1
OG0003140	Cfra_1736T1
OG0003142	Cfra_0494T1
OG0003142	Cfra_8118T1
OG0003143	Cfra_5268T1
OG0003144	Cfra_6899T1
OG0003145	Cfra_3425T1
OG0003146	Cfra_4873T1
OG0003147	Cfra_6298T1
OG0003148	Cfra_8265T1
OG0003150	Cfra_3788T1
OG0003152	Cfra_8249T1
OG0003154	Cfra_3714T1
OG0003156	Cfra_8420T1
OG0003157	Cfra_4258T1
OG0003159	Cfra_2330T1
OG0003161	Cfra_4919T1
OG0003162	Cfra_8345T1
OG0003163	Cfra_1726T1
OG0003164	Cfra_1493T1
OG0003168	Cfra_5921T1
OG0003169	Cfra_1784T1
OG0003170	Cfra_7696T1
OG0003171	Cfra_0052T1
OG0003172	Cfra_6358T1
OG0003172	Cfra_6848T1
OG0003173	Cfra_0021T1
OG0003173	Cfra_5918T1
OG0003174	Cfra_6287T1
OG0003176	Cfra_5717T1
OG0003179	Cfra_4079T1
OG0003179	Cfra_4521T1
OG0003180	Cfra_4930T1
OG0003181	Cfra_0855T1
OG0003182	Cfra_2900T1
OG0003182	Cfra_6941T1
OG0003183	Cfra_2774T1
OG0003185	Cfra_1153T1
OG0003186	Cfra_2328T1
OG0003186	Cfra_4652T1
OG0003186	Cfra_6733T1
OG0003187	Cfra_8281T1
OG0003188	Cfra_5186T1
OG0003190	Cfra_3110T1
OG0003224	Cfra_6214T1
OG0003225	Cfra_3748T1
OG0003226	Cfra_6807T1
OG0003227	Cfra_7757T1
OG0003228	Cfra_7202T1
OG0003229	Cfra_1347T1
OG0003233	Cfra_2071T1
OG0003235	Cfra_4653T1
OG0003236	Cfra_7909T1
OG0003237	Cfra_5482T1
OG0003238	Cfra_1439T1
OG0003239	Cfra_2957T1
OG0003240	Cfra_0137T1
OG0003241	Cfra_4070T1
OG0003243	Cfra_4203T1
OG0003245	Cfra_1137T1
OG0003246	Cfra_0563T1
OG0003249	Cfra_5493T1
OG0003252	Cfra_5522T1
OG0003253	Cfra_3507T1
OG0003255	Cfra_1877T1
OG0003256	Cfra_0617T1
OG0003257	Cfra_0718T1
OG0003258	Cfra_4829T1
OG0003259	Cfra_3761T1
OG0003260	Cfra_1019T1
OG0003265	Cfra_2922T1
OG0003268	Cfra_5890T1
OG0003269	Cfra_8093T1
OG0003270	Cfra_3444T1
OG0003272	Cfra_6860T1
OG0003273	Cfra_0830T1
OG0003274	Cfra_5510T1
OG0003274	Cfra_8208T1
OG0003275	Cfra_3860T1
OG0003276	Cfra_3812T1
OG0003277	Cfra_4060T1
OG0003279	Cfra_4912T1
OG0003281	Cfra_6709T1
OG0003282	Cfra_8141T1
OG0003284	Cfra_2172T1
OG0003285	Cfra_4580T1
OG0003286	Cfra_0538T1
OG0003287	Cfra_1293T1
OG0003288	Cfra_3733T1
OG0003289	Cfra_3372T1
OG0003290	Cfra_6567T1
OG0003291	Cfra_0157T1
OG0003292	Cfra_4052T1
OG0003293	Cfra_7799T1
OG0003294	Cfra_4869T1
OG0003295	Cfra_2949T1
OG0003296	Cfra_7628T1
OG0003297	Cfra_6825T1
OG0003298	Cfra_0877T1
OG0003299	Cfra_4505T1
OG0003300	Cfra_6254T1
OG0003302	Cfra_1362T1
OG0003303	Cfra_0466T1
OG0003304	Cfra_4631T1
OG0003305	Cfra_4017T1
OG0003307	Cfra_7524T1
OG0003308	Cfra_2299T1
OG0003309	Cfra_5041T1
OG0003310	Cfra_1115T1
OG0003311	Cfra_1163T1
OG0003313	Cfra_4245T1
OG0003314	Cfra_1516T1
OG0003315	Cfra_0567T1
OG0003316	Cfra_1571T1
OG0003317	Cfra_0823T1
OG0003318	Cfra_2727T1
OG0003320	Cfra_6923T1
OG0003323	Cfra_6760T1
OG0003324	Cfra_7335T1
OG0003325	Cfra_1396T1
OG0003326	Cfra_0164T1
OG0003328	Cfra_0075T1
OG0003328	Cfra_0125T1
OG0003330	Cfra_7717T1
OG0003331	Cfra_5270T1
OG0003332	Cfra_8503T1
OG0003336	Cfra_2966T1
OG0003337	Cfra_1750T1
OG0003338	Cfra_3131T1
OG0003339	Cfra_1375T1
OG0003340	Cfra_5558T1
OG0003341	Cfra_7608T1
OG0003342	Cfra_1193T1
OG0003343	Cfra_3319T1
OG0003344	Cfra_3302T1
OG0003346	Cfra_3676T1
OG0003347	Cfra_0341T1
OG0003348	Cfra_4478T1
OG0003349	Cfra_0761T1
OG0003350	Cfra_2129T1
OG0003351	Cfra_4288T1
OG0003352	Cfra_4202T1
OG0003353	Cfra_6157T1
OG0003355	Cfra_2718T1
OG0003356	Cfra_2261T1
OG0003358	Cfra_4292T1
OG0003362	Cfra_0154T1
OG0003362	Cfra_3367T1
OG0003364	Cfra_2340T1
OG0003365	Cfra_1524T1
OG0003366	Cfra_2572T1
OG0003370	Cfra_0377T1
OG0003371	Cfra_2192T1
OG0003373	Cfra_0467T1
OG0003374	Cfra_7045T1
OG0003376	Cfra_2348T1
OG0003378	Cfra_7471T1
OG0003380	Cfra_2947T1
OG0003381	Cfra_5225T1
OG0003382	Cfra_1699T1
OG0003383	Cfra_4314T1
OG0003386	Cfra_8447T1
OG0003387	Cfra_6679T1
OG0003388	Cfra_6782T1
OG0003390	Cfra_5494T1
OG0003391	Cfra_0831T1
OG0003392	Cfra_4466T1
OG0003393	Cfra_0302T1
OG0003394	Cfra_5812T1
OG0003395	Cfra_2996T1
OG0003396	Cfra_6094T1
OG0003396	Cfra_6387T1
OG0003396	Cfra_6751T1
OG0003398	Cfra_5564T1
OG0003399	Cfra_0138T1
OG0003401	Cfra_7565T1
OG0003402	Cfra_0356T1
OG0003403	Cfra_1958T1
OG0003404	Cfra_1324T1
OG0003407	Cfra_2374T1
OG0003409	Cfra_0196T1
OG0003410	Cfra_1295T1
OG0003411	Cfra_5944T1
OG0003412	Cfra_4981T1
OG0003414	Cfra_4827T1
OG0003416	Cfra_4116T1
OG0003417	Cfra_0946T1
OG0003418	Cfra_2839T1
OG0003419	Cfra_0557T1
OG0003420	Cfra_4791T1
OG0003421	Cfra_6098T1
OG0003423	Cfra_3574T1
OG0003424	Cfra_8295T1
OG0003429	Cfra_3760T1
OG0003429	Cfra_6472T1
OG0003429	Cfra_7187T1
OG0003431	Cfra_8087T1
OG0003433	Cfra_0890T1
OG0003436	Cfra_0668T1
OG0003448	Cfra_4256T1
OG0003479	Cfra_5471T1
OG0003487	Cfra_5368T1
OG0003488	Cfra_0070T1
OG0003489	Cfra_2917T1
OG0003489	Cfra_2965T1
OG0003490	Cfra_1123T1
OG0003495	Cfra_1852T1
OG0003496	Cfra_6186T1
OG0003497	Cfra_4023T1
OG0003503	Cfra_3608T1
OG0003504	Cfra_4195T1
OG0003505	Cfra_3360T1
OG0003506	Cfra_1489T1
OG0003507	Cfra_8072T1
OG0003508	Cfra_6743T1
OG0003509	Cfra_8096T1
OG0003511	Cfra_2593T1
OG0003513	Cfra_3611T1
OG0003516	Cfra_1602T1
OG0003517	Cfra_7783T1
OG0003518	Cfra_4031T1
OG0003519	Cfra_5155T1
OG0003522	Cfra_2855T1
OG0003523	Cfra_1731T1
OG0003524	Cfra_1848T1
OG0003525	Cfra_8379T1
OG0003527	Cfra_2644T1
OG0003528	Cfra_2399T1
OG0003531	Cfra_4084T1
OG0003533	Cfra_2476T1
OG0003534	Cfra_7595T1
OG0003536	Cfra_7563T1
OG0003538	Cfra_6939T1
OG0003539	Cfra_1384T1
OG0003540	Cfra_4080T1
OG0003541	Cfra_4501T1
OG0003542	Cfra_3387T1
OG0003543	Cfra_6550T1
OG0003544	Cfra_1136T1
OG0003545	Cfra_5620T1
OG0003545	Cfra_5953T1
OG0003546	Cfra_7693T1
OG0003547	Cfra_1776T1
OG0003548	Cfra_3198T1
OG0003549	Cfra_4725T1
OG0003550	Cfra_5936T1
OG0003551	Cfra_5331T1
OG0003552	Cfra_2195T1
OG0003553	Cfra_1761T1
OG0003554	Cfra_2919T1
OG0003555	Cfra_2425T1
OG0003556	Cfra_1376T1
OG0003557	Cfra_0426T1
OG0003558	Cfra_2534T1
OG0003559	Cfra_0634T1
OG0003560	Cfra_5249T1
OG0003561	Cfra_8157T1
OG0003563	Cfra_4747T1
OG0003564	Cfra_0363T1
OG0003566	Cfra_8568T1
OG0003567	Cfra_1135T1
OG0003569	Cfra_3954T1
OG0003570	Cfra_1936T1
OG0003571	Cfra_1374T1
OG0003572	Cfra_1274T1
OG0003573	Cfra_0531T1
OG0003574	Cfra_4676T1
OG0003575	Cfra_0519T1
OG0003576	Cfra_5383T1
OG0003577	Cfra_1581T1
OG0003579	Cfra_0178T1
OG0003580	Cfra_0150T1
OG0003581	Cfra_4748T1
OG0003582	Cfra_3928T1
OG0003583	Cfra_8102T1
OG0003584	Cfra_7824T1
OG0003586	Cfra_1619T1
OG0003588	Cfra_1415T1
OG0003591	Cfra_5991T1
OG0003592	Cfra_4943T1
OG0003593	Cfra_2584T1
OG0003594	Cfra_3843T1
OG0003595	Cfra_1009T1
OG0003596	Cfra_0590T1
OG0003597	Cfra_1441T1
OG0003598	Cfra_2497T1
OG0003599	Cfra_1130T1
OG0003600	Cfra_4801T1
OG0003601	Cfra_3720T1
OG0003602	Cfra_8175T1
OG0003603	Cfra_2918T1
OG0003604	Cfra_1142T1
OG0003608	Cfra_3334T1
OG0003608	Cfra_6398T1
OG0003609	Cfra_7488T1
OG0003610	Cfra_7570T1
OG0003611	Cfra_7770T1
OG0003612	Cfra_7753T1
OG0003613	Cfra_4343T1
OG0003614	Cfra_2769T1
OG0003615	Cfra_1372T1
OG0003618	Cfra_5786T1
OG0003619	Cfra_4211T1
OG0003620	Cfra_2502T1
OG0003621	Cfra_0566T1
OG0003622	Cfra_0327T1
OG0003623	Cfra_1085T1
OG0003624	Cfra_0147T1
OG0003625	Cfra_6814T1
OG0003626	Cfra_7495T1
OG0003628	Cfra_6590T1
OG0003629	Cfra_6591T1
OG0003630	Cfra_4229T1
OG0003631	Cfra_0829T1
OG0003632	Cfra_0924T1
OG0003633	Cfra_2416T1
OG0003634	Cfra_6992T1
OG0003636	Cfra_4626T1
OG0003637	Cfra_7880T1
OG0003638	Cfra_5512T1
OG0003639	Cfra_0352T1
OG0003640	Cfra_0479T1
OG0003641	Cfra_0160T1
OG0003642	Cfra_3160T1
OG0003643	Cfra_6420T1
OG0003645	Cfra_5864T1
OG0003648	Cfra_0672T1
OG0003649	Cfra_5328T1
OG0003650	Cfra_6956T1
OG0003651	Cfra_6015T1
OG0003652	Cfra_0135T1
OG0003652	Cfra_4776T1
OG0003657	Cfra_4866T1
OG0003659	Cfra_2045T1
OG0003659	Cfra_2083T1
OG0003660	Cfra_1314T1
OG0003662	Cfra_3460T1
OG0003663	Cfra_1167T1
OG0003664	Cfra_5043T1
OG0003665	Cfra_0402T1
OG0003666	Cfra_4120T1
OG0003667	Cfra_0887T1
OG0003668	Cfra_8266T1
OG0003670	Cfra_0936T1
OG0003672	Cfra_7167T1
OG0003675	Cfra_6096T1
OG0003676	Cfra_1860T1
OG0003677	Cfra_7660T1
OG0003678	Cfra_5776T1
OG0003679	Cfra_6861T1
OG0003680	Cfra_3786T1
OG0003681	Cfra_7241T1
OG0003682	Cfra_2894T1
OG0003684	Cfra_2737T1
OG0003685	Cfra_6520T1
OG0003686	Cfra_0660T1
OG0003687	Cfra_7600T1
OG0003688	Cfra_3931T1
OG0003689	Cfra_2123T1
OG0003690	Cfra_5778T1
OG0003692	Cfra_7096T1
OG0003693	Cfra_1785T1
OG0003694	Cfra_7980T1
OG0003695	Cfra_3684T1
OG0003697	Cfra_7694T1
OG0003699	Cfra_5426T1
OG0003702	Cfra_0637T1
OG0003705	Cfra_8337T1
OG0003708	Cfra_5468T1
OG0003709	Cfra_5559T1
OG0003742	Cfra_7709T1
OG0003744	Cfra_0764T1
OG0003745	Cfra_0104T1
OG0003746	Cfra_6363T1
OG0003748	Cfra_7947T1
OG0003749	Cfra_4678T1
OG0003752	Cfra_0407T1
OG0003754	Cfra_3575T1
OG0003755	Cfra_0496T1
OG0003756	Cfra_6853T1
OG0003757	Cfra_0614T1
OG0003759	Cfra_1617T1
OG0003760	Cfra_4109T1
OG0003761	Cfra_4083T1
OG0003762	Cfra_4016T1
OG0003763	Cfra_8497T1
OG0003764	Cfra_5180T1
OG0003767	Cfra_3207T1
OG0003768	Cfra_1353T1
OG0003770	Cfra_1544T1
OG0003777	Cfra_3200T1
OG0003777	Cfra_7835T1
OG0003778	Cfra_0056T1
OG0003781	Cfra_7964T1
OG0003782	Cfra_4924T1
OG0003783	Cfra_1577T1
OG0003784	Cfra_3250T1
OG0003785	Cfra_1452T1
OG0003790	Cfra_6810T1
OG0003792	Cfra_2247T1
OG0003793	Cfra_2779T1
OG0003794	Cfra_5308T1
OG0003798	Cfra_6062T1
OG0003800	Cfra_0754T1
OG0003801	Cfra_7833T1
OG0003802	Cfra_1319T1
OG0003803	Cfra_8356T1
OG0003804	Cfra_0433T1
OG0003805	Cfra_2381T1
OG0003807	Cfra_3087T1
OG0003808	Cfra_6429T1
OG0003809	Cfra_7408T1
OG0003810	Cfra_5709T1
OG0003811	Cfra_7291T1
OG0003812	Cfra_7423T1
OG0003812	Cfra_7424T1
OG0003814	Cfra_6865T1
OG0003815	Cfra_6605T1
OG0003816	Cfra_7289T1
OG0003818	Cfra_5707T1
OG0003819	Cfra_7663T1
OG0003820	Cfra_5514T1
OG0003821	Cfra_7891T1
OG0003823	Cfra_0093T1
OG0003824	Cfra_4664T1
OG0003827	Cfra_5637T1
OG0003828	Cfra_7652T1
OG0003830	Cfra_5052T1
OG0003832	Cfra_6184T1
OG0003834	Cfra_4730T1
