Orthogroup	PT_TRX
OG0001370	PT_v1_tr_09184.p1
OG0001371	PT_v1_tr_02576.p1
OG0001371	PT_v1_tr_08988.p1
OG0001374	PT_v1_tr_00437.p1
OG0001374	PT_v1_tr_05539.p1
OG0001376	PT_v1_tr_02250.p1
OG0001377	PT_v1_tr_07445.p1
OG0001379	PT_v1_tr_08275.p1
OG0001380	PT_v1_tr_00075.p1
OG0001380	PT_v1_tr_09926.p1
OG0001384	PT_v1_tr_07869.p1
OG0001385	PT_v1_tr_02196.p1
OG0001386	PT_v1_tr_10537.p1
OG0001387	PT_v1_tr_09022.p2
OG0001388	PT_v1_tr_07602.p1
OG0001389	PT_v1_tr_02147.p1
OG0001391	PT_v1_tr_00443.p1
OG0001391	PT_v1_tr_00444.p1
OG0001391	PT_v1_tr_06245.p1
OG0001391	PT_v1_tr_08672.p1
OG0001392	PT_v1_tr_02503.p1
OG0001393	PT_v1_tr_02518.p1
OG0001393	PT_v1_tr_10018.p1
OG0001394	PT_v1_tr_05200.p1
OG0001397	PT_v1_tr_05847.p1
OG0001400	PT_v1_tr_01006.p1
OG0001400	PT_v1_tr_04799.p1
OG0001400	PT_v1_tr_07033.p1
OG0001400	PT_v1_tr_08047.p1
OG0001400	PT_v1_tr_08288.p1
OG0001400	PT_v1_tr_10354.p1
OG0001402	PT_v1_tr_10172.p1
OG0001402	PT_v1_tr_10173.p1
OG0001403	PT_v1_tr_05486.p1
OG0001404	PT_v1_tr_05435.p1
OG0001408	PT_v1_tr_04761.p4
OG0001408	PT_v1_tr_04953.p1
OG0001408	PT_v1_tr_04954.p1
OG0001409	PT_v1_tr_06701.p1
OG0001410	PT_v1_tr_03043.p1
OG0001410	PT_v1_tr_05040.p1
OG0001410	PT_v1_tr_06796.p1
OG0001411	PT_v1_tr_05310.p1
OG0001411	PT_v1_tr_09674.p1
OG0001412	PT_v1_tr_04754.p1
OG0001412	PT_v1_tr_05034.p1
OG0001412	PT_v1_tr_08955.p1
OG0001413	PT_v1_tr_08374.p1
OG0001414	PT_v1_tr_03282.p1
OG0001414	PT_v1_tr_03283.p1
OG0001414	PT_v1_tr_10783.p1
OG0001415	PT_v1_tr_09445.p1
OG0001417	PT_v1_tr_06797.p1
OG0001417	PT_v1_tr_06835.p1
OG0001417	PT_v1_tr_07831.p1
OG0001417	PT_v1_tr_10086.p1
OG0001418	PT_v1_tr_04334.p1
OG0001418	PT_v1_tr_05987.p1
OG0001418	PT_v1_tr_09933.p1
OG0001419	PT_v1_tr_06901.p1
OG0001422	PT_v1_tr_02512.p1
OG0001434	PT_v1_tr_10050.p1
OG0001442	PT_v1_tr_00354.p1
OG0001442	PT_v1_tr_01400.p1
OG0001443	PT_v1_tr_03467.p1
OG0001446	PT_v1_tr_00645.p1
OG0001446	PT_v1_tr_00646.p1
OG0001448	PT_v1_tr_00833.p1
OG0001449	PT_v1_tr_01464.p1
OG0001450	PT_v1_tr_05616.p1
OG0001452	PT_v1_tr_02198.p1
OG0001453	PT_v1_tr_03946.p1
OG0001453	PT_v1_tr_04552.p1
OG0001453	PT_v1_tr_05332.p1
OG0001453	PT_v1_tr_06889.p1
OG0001453	PT_v1_tr_07501.p1
OG0001453	PT_v1_tr_08957.p1
OG0001453	PT_v1_tr_10316.p1
OG0001454	PT_v1_tr_09728.p1
OG0001455	PT_v1_tr_01931.p1
OG0001456	PT_v1_tr_06958.p1
OG0001456	PT_v1_tr_06959.p1
OG0001457	PT_v1_tr_05478.p1
OG0001458	PT_v1_tr_06468.p1
OG0001460	PT_v1_tr_02166.p1
OG0001461	PT_v1_tr_04397.p1
OG0001462	PT_v1_tr_07402.p1
OG0001464	PT_v1_tr_05228.p1
OG0001467	PT_v1_tr_03967.p1
OG0001467	PT_v1_tr_05826.p1
OG0001467	PT_v1_tr_06027.p1
OG0001467	PT_v1_tr_08584.p1
OG0001467	PT_v1_tr_09945.p1
OG0001467	PT_v1_tr_09946.p1
OG0001471	PT_v1_tr_04307.p1
OG0001471	PT_v1_tr_07535.p1
OG0001472	PT_v1_tr_00462.p1
OG0001472	PT_v1_tr_00463.p1
OG0001472	PT_v1_tr_02598.p1
OG0001472	PT_v1_tr_10468.p1
OG0001472	PT_v1_tr_10615.p1
OG0001473	PT_v1_tr_01632.p1
OG0001475	PT_v1_tr_01948.p1
OG0001475	PT_v1_tr_01949.p1
OG0001475	PT_v1_tr_04575.p1
OG0001477	PT_v1_tr_01630.p1
OG0001477	PT_v1_tr_06300.p1
OG0001477	PT_v1_tr_09152.p1
OG0001478	PT_v1_tr_02566.p1
OG0001478	PT_v1_tr_03327.p1
OG0001478	PT_v1_tr_09676.p1
OG0001480	PT_v1_tr_02939.p1
OG0001480	PT_v1_tr_08162.p1
OG0001481	PT_v1_tr_09169.p1
OG0001482	PT_v1_tr_06017.p1
OG0001483	PT_v1_tr_04640.p1
OG0001484	PT_v1_tr_01524.p1
OG0001484	PT_v1_tr_04798.p1
OG0001484	PT_v1_tr_07958.p1
OG0001486	PT_v1_tr_06079.p1
OG0001488	PT_v1_tr_06127.p1
OG0001490	PT_v1_tr_10396.p1
OG0001501	PT_v1_tr_04741.p1
OG0001503	PT_v1_tr_04566.p1
OG0001504	PT_v1_tr_05750.p1
OG0001506	PT_v1_tr_06523.p1
OG0001509	PT_v1_tr_00786.p1
OG0001510	PT_v1_tr_00148.p1
OG0001515	PT_v1_tr_06749.p1
OG0001516	PT_v1_tr_03066.p1
OG0001516	PT_v1_tr_08801.p1
OG0001517	PT_v1_tr_05289.p1
OG0001517	PT_v1_tr_05289.p2
OG0001517	PT_v1_tr_07663.p1
OG0001517	PT_v1_tr_09274.p1
OG0001518	PT_v1_tr_06232.p1
OG0001519	PT_v1_tr_00036.p1
OG0001519	PT_v1_tr_02144.p1
OG0001519	PT_v1_tr_05380.p1
OG0001520	PT_v1_tr_09148.p1
OG0001521	PT_v1_tr_08175.p1
OG0001521	PT_v1_tr_08989.p1
OG0001524	PT_v1_tr_09358.p1
OG0001524	PT_v1_tr_10724.p1
OG0001525	PT_v1_tr_02072.p1
OG0001526	PT_v1_tr_03689.p1
OG0001527	PT_v1_tr_02700.p1
OG0001527	PT_v1_tr_04601.p1
OG0001528	PT_v1_tr_01047.p1
OG0001529	PT_v1_tr_01705.p1
OG0001529	PT_v1_tr_01706.p1
OG0001529	PT_v1_tr_04834.p1
OG0001529	PT_v1_tr_09470.p1
OG0001529	PT_v1_tr_10128.p1
OG0001531	PT_v1_tr_01261.p1
OG0001531	PT_v1_tr_06312.p1
OG0001531	PT_v1_tr_09972.p1
OG0001532	PT_v1_tr_01119.p1
OG0001532	PT_v1_tr_07937.p1
OG0001532	PT_v1_tr_08261.p1
OG0001535	PT_v1_tr_00346.p1
OG0001535	PT_v1_tr_00348.p1
OG0001535	PT_v1_tr_08448.p1
OG0001535	PT_v1_tr_08748.p1
OG0001535	PT_v1_tr_08929.p1
OG0001537	PT_v1_tr_01421.p1
OG0001537	PT_v1_tr_02091.p1
OG0001540	PT_v1_tr_07658.p1
OG0001541	PT_v1_tr_09508.p1
OG0001544	PT_v1_tr_09875.p1
OG0001546	PT_v1_tr_02622.p1
OG0001546	PT_v1_tr_06857.p1
OG0001546	PT_v1_tr_09855.p1
OG0001547	PT_v1_tr_06277.p1
OG0001548	PT_v1_tr_10834.p1
OG0001551	PT_v1_tr_00186.p1
OG0001552	PT_v1_tr_01939.p1
OG0001553	PT_v1_tr_04703.p1
OG0001553	PT_v1_tr_07780.p1
OG0001554	PT_v1_tr_00737.p1
OG0001554	PT_v1_tr_08763.p1
OG0001554	PT_v1_tr_10216.p1
OG0001555	PT_v1_tr_04831.p1
OG0001558	PT_v1_tr_01622.p1
OG0001558	PT_v1_tr_02498.p1
OG0001559	PT_v1_tr_04145.p1
OG0001564	PT_v1_tr_04594.p1
OG0001565	PT_v1_tr_03805.p1
OG0001565	PT_v1_tr_03806.p1
OG0001569	PT_v1_tr_06811.p1
OG0001570	PT_v1_tr_00623.p1
OG0001572	PT_v1_tr_06281.p1
OG0001573	PT_v1_tr_08028.p1
OG0001574	PT_v1_tr_02845.p1
OG0001577	PT_v1_tr_05209.p1
OG0001581	PT_v1_tr_06069.p1
OG0001581	PT_v1_tr_06070.p1
OG0001581	PT_v1_tr_09819.p1
OG0001583	PT_v1_tr_02402.p1
OG0001583	PT_v1_tr_07573.p1
OG0001585	PT_v1_tr_03390.p1
OG0001607	PT_v1_tr_04396.p1
OG0001608	PT_v1_tr_10276.p1
OG0001613	PT_v1_tr_09032.p1
OG0001615	PT_v1_tr_09249.p1
OG0001616	PT_v1_tr_01627.p1
OG0001616	PT_v1_tr_01628.p1
OG0001616	PT_v1_tr_01629.p1
OG0001618	PT_v1_tr_04294.p1
OG0001618	PT_v1_tr_04295.p1
OG0001619	PT_v1_tr_06919.p1
OG0001619	PT_v1_tr_07188.p1
OG0001620	PT_v1_tr_06622.p1
OG0001620	PT_v1_tr_06768.p1
OG0001620	PT_v1_tr_07121.p1
OG0001620	PT_v1_tr_09885.p1
OG0001620	PT_v1_tr_10728.p1
OG0001622	PT_v1_tr_03629.p1
OG0001622	PT_v1_tr_03632.p1
OG0001623	PT_v1_tr_00263.p1
OG0001624	PT_v1_tr_10386.p1
OG0001625	PT_v1_tr_00547.p1
OG0001626	PT_v1_tr_00613.p1
OG0001626	PT_v1_tr_00614.p1
OG0001628	PT_v1_tr_01616.p1
OG0001628	PT_v1_tr_02769.p1
OG0001629	PT_v1_tr_06431.p1
OG0001629	PT_v1_tr_08804.p1
OG0001629	PT_v1_tr_10596.p1
OG0001632	PT_v1_tr_01032.p1
OG0001633	PT_v1_tr_09230.p1
OG0001635	PT_v1_tr_04568.p1
OG0001635	PT_v1_tr_08663.p1
OG0001636	PT_v1_tr_02680.p1
OG0001636	PT_v1_tr_03193.p1
OG0001637	PT_v1_tr_04013.p1
OG0001637	PT_v1_tr_05669.p1
OG0001639	PT_v1_tr_05644.p1
OG0001639	PT_v1_tr_05732.p1
OG0001640	PT_v1_tr_04862.p1
OG0001641	PT_v1_tr_00021.p1
OG0001641	PT_v1_tr_00156.p1
OG0001641	PT_v1_tr_04256.p1
OG0001642	PT_v1_tr_07181.p1
OG0001644	PT_v1_tr_02876.p1
OG0001644	PT_v1_tr_03769.p1
OG0001646	PT_v1_tr_07813.p1
OG0001646	PT_v1_tr_09818.p1
OG0001647	PT_v1_tr_07178.p1
OG0001647	PT_v1_tr_09117.p1
OG0001649	PT_v1_tr_00617.p1
OG0001649	PT_v1_tr_00618.p1
OG0001650	PT_v1_tr_05871.p1
OG0001650	PT_v1_tr_05871.p2
OG0001652	PT_v1_tr_01033.p1
OG0001652	PT_v1_tr_01943.p1
OG0001652	PT_v1_tr_05345.p1
OG0001652	PT_v1_tr_07733.p2
OG0001652	PT_v1_tr_08637.p2
OG0001653	PT_v1_tr_03068.p1
OG0001653	PT_v1_tr_09359.p1
OG0001653	PT_v1_tr_10546.p1
OG0001654	PT_v1_tr_03352.p1
OG0001655	PT_v1_tr_01395.p1
OG0001657	PT_v1_tr_00899.p1
OG0001657	PT_v1_tr_01670.p1
OG0001657	PT_v1_tr_03807.p1
OG0001657	PT_v1_tr_04812.p1
OG0001657	PT_v1_tr_08750.p1
OG0001658	PT_v1_tr_00658.p1
OG0001658	PT_v1_tr_01892.p1
OG0001659	PT_v1_tr_04585.p1
OG0001659	PT_v1_tr_04586.p1
OG0001659	PT_v1_tr_08197.p1
OG0001659	PT_v1_tr_08198.p1
OG0001660	PT_v1_tr_07638.p1
OG0001661	PT_v1_tr_07497.p1
OG0001662	PT_v1_tr_00529.p1
OG0001664	PT_v1_tr_02556.p1
OG0001664	PT_v1_tr_03412.p1
OG0001664	PT_v1_tr_06087.p1
OG0001665	PT_v1_tr_03248.p1
OG0001666	PT_v1_tr_02676.p1
OG0001667	PT_v1_tr_02462.p1
OG0001667	PT_v1_tr_02463.p1
OG0001667	PT_v1_tr_05132.p1
OG0001667	PT_v1_tr_07662.p1
OG0001678	PT_v1_tr_05627.p1
OG0001679	PT_v1_tr_07069.p1
OG0001680	PT_v1_tr_03475.p1
OG0001684	PT_v1_tr_08952.p1
OG0001686	PT_v1_tr_01979.p1
OG0001686	PT_v1_tr_01980.p1
OG0001687	PT_v1_tr_02906.p1
OG0001687	PT_v1_tr_07479.p1
OG0001687	PT_v1_tr_10867.p1
OG0001691	PT_v1_tr_06464.p1
OG0001692	PT_v1_tr_10679.p1
OG0001692	PT_v1_tr_10784.p1
OG0001694	PT_v1_tr_01220.p1
OG0001695	PT_v1_tr_06732.p1
OG0001696	PT_v1_tr_06939.p1
OG0001698	PT_v1_tr_03009.p1
OG0001698	PT_v1_tr_10261.p1
OG0001699	PT_v1_tr_06587.p1
OG0001699	PT_v1_tr_09232.p1
OG0001700	PT_v1_tr_03406.p1
OG0001700	PT_v1_tr_07993.p1
OG0001700	PT_v1_tr_08588.p1
OG0001701	PT_v1_tr_01677.p1
OG0001701	PT_v1_tr_10640.p1
OG0001702	PT_v1_tr_05930.p1
OG0001702	PT_v1_tr_09033.p1
OG0001702	PT_v1_tr_10340.p1
OG0001703	PT_v1_tr_07255.p1
OG0001703	PT_v1_tr_08773.p1
OG0001704	PT_v1_tr_02480.p1
OG0001704	PT_v1_tr_02877.p1
OG0001704	PT_v1_tr_07758.p1
OG0001705	PT_v1_tr_07894.p1
OG0001706	PT_v1_tr_02630.p1
OG0001707	PT_v1_tr_06599.p1
OG0001709	PT_v1_tr_01866.p1
OG0001709	PT_v1_tr_01867.p1
OG0001710	PT_v1_tr_01351.p1
OG0001710	PT_v1_tr_07514.p1
OG0001711	PT_v1_tr_00867.p1
OG0001712	PT_v1_tr_07210.p1
OG0001712	PT_v1_tr_07753.p1
OG0001713	PT_v1_tr_02101.p1
OG0001716	PT_v1_tr_01030.p1
OG0001716	PT_v1_tr_03710.p1
OG0001717	PT_v1_tr_00839.p1
OG0001717	PT_v1_tr_01843.p1
OG0001718	PT_v1_tr_00788.p1
OG0001718	PT_v1_tr_01718.p1
OG0001718	PT_v1_tr_06419.p1
OG0001720	PT_v1_tr_06718.p1
OG0001722	PT_v1_tr_08397.p1
OG0001722	PT_v1_tr_09557.p1
OG0001723	PT_v1_tr_03908.p1
OG0001724	PT_v1_tr_05446.p1
OG0001725	PT_v1_tr_03993.p1
OG0001725	PT_v1_tr_09464.p1
OG0001725	PT_v1_tr_10670.p1
OG0001725	PT_v1_tr_10671.p1
OG0001727	PT_v1_tr_07978.p1
OG0001728	PT_v1_tr_04137.p1
OG0001728	PT_v1_tr_07622.p1
OG0001729	PT_v1_tr_01846.p1
OG0001729	PT_v1_tr_03947.p1
OG0001730	PT_v1_tr_02038.p1
OG0001730	PT_v1_tr_02814.p1
OG0001731	PT_v1_tr_03231.p1
OG0001732	PT_v1_tr_02339.p1
OG0001732	PT_v1_tr_07604.p1
OG0001735	PT_v1_tr_04161.p1
OG0001735	PT_v1_tr_10512.p1
OG0001737	PT_v1_tr_03072.p1
OG0001737	PT_v1_tr_03072.p2
OG0001737	PT_v1_tr_07798.p1
OG0001737	PT_v1_tr_07798.p2
OG0001738	PT_v1_tr_02260.p1
OG0001739	PT_v1_tr_01139.p1
OG0001740	PT_v1_tr_04558.p1
OG0001742	PT_v1_tr_06223.p1
OG0001744	PT_v1_tr_02662.p1
OG0001744	PT_v1_tr_02663.p1
OG0001744	PT_v1_tr_07063.p1
OG0001744	PT_v1_tr_09812.p1
OG0001745	PT_v1_tr_00415.p1
OG0001745	PT_v1_tr_03825.p1
OG0001746	PT_v1_tr_09801.p1
OG0001746	PT_v1_tr_09802.p1
OG0001746	PT_v1_tr_09803.p1
OG0001747	PT_v1_tr_07582.p1
OG0001749	PT_v1_tr_02349.p1
OG0001750	PT_v1_tr_08830.p1
OG0001751	PT_v1_tr_00320.p1
OG0001752	PT_v1_tr_02970.p1
OG0001752	PT_v1_tr_02971.p1
OG0001752	PT_v1_tr_02972.p1
OG0001752	PT_v1_tr_04339.p1
OG0001752	PT_v1_tr_06121.p1
OG0001753	PT_v1_tr_04660.p1
OG0001753	PT_v1_tr_04661.p1
OG0001754	PT_v1_tr_01822.p1
OG0001756	PT_v1_tr_05368.p1
OG0001780	PT_v1_tr_01971.p1
OG0001789	PT_v1_tr_09901.p1
OG0001790	PT_v1_tr_03129.p1
OG0001790	PT_v1_tr_09000.p1
OG0001791	PT_v1_tr_05942.p1
OG0001791	PT_v1_tr_10557.p1
OG0001792	PT_v1_tr_01050.p1
OG0001792	PT_v1_tr_01051.p1
OG0001792	PT_v1_tr_04164.p1
OG0001793	PT_v1_tr_08501.p1
OG0001795	PT_v1_tr_01163.p1
OG0001796	PT_v1_tr_06528.p1
OG0001798	PT_v1_tr_10727.p1
OG0001801	PT_v1_tr_02005.p1
OG0001801	PT_v1_tr_03500.p1
OG0001801	PT_v1_tr_09498.p1
OG0001802	PT_v1_tr_05291.p1
OG0001804	PT_v1_tr_03838.p1
OG0001804	PT_v1_tr_04689.p1
OG0001804	PT_v1_tr_08083.p1
OG0001805	PT_v1_tr_03170.p1
OG0001805	PT_v1_tr_10275.p1
OG0001806	PT_v1_tr_03554.p1
OG0001807	PT_v1_tr_08954.p1
OG0001808	PT_v1_tr_04194.p1
OG0001809	PT_v1_tr_02880.p1
OG0001809	PT_v1_tr_02891.p1
OG0001809	PT_v1_tr_09535.p1
OG0001810	PT_v1_tr_01202.p1
OG0001810	PT_v1_tr_09459.p1
OG0001812	PT_v1_tr_07563.p1
OG0001812	PT_v1_tr_07564.p1
OG0001813	PT_v1_tr_08946.p1
OG0001815	PT_v1_tr_03428.p1
OG0001816	PT_v1_tr_08822.p1
OG0001816	PT_v1_tr_09019.p1
OG0001816	PT_v1_tr_09020.p1
OG0001818	PT_v1_tr_09683.p1
OG0001821	PT_v1_tr_07507.p1
OG0001823	PT_v1_tr_07878.p1
OG0001824	PT_v1_tr_08530.p1
OG0001825	PT_v1_tr_01043.p1
OG0001825	PT_v1_tr_08164.p1
OG0001825	PT_v1_tr_08166.p1
OG0001826	PT_v1_tr_04002.p1
OG0001826	PT_v1_tr_05304.p1
OG0001826	PT_v1_tr_05305.p1
OG0001829	PT_v1_tr_07732.p1
OG0001831	PT_v1_tr_01153.p1
OG0001831	PT_v1_tr_02120.p1
OG0001832	PT_v1_tr_03818.p1
OG0001832	PT_v1_tr_06894.p1
OG0001833	PT_v1_tr_08160.p1
OG0001835	PT_v1_tr_02481.p1
OG0001835	PT_v1_tr_09687.p1
OG0001836	PT_v1_tr_00749.p1
OG0001836	PT_v1_tr_05443.p1
OG0001837	PT_v1_tr_04219.p1
OG0001839	PT_v1_tr_03658.p1
OG0001843	PT_v1_tr_06511.p1
OG0001846	PT_v1_tr_06082.p1
OG0001847	PT_v1_tr_05143.p1
OG0001849	PT_v1_tr_02838.p1
OG0001850	PT_v1_tr_01834.p1
OG0001850	PT_v1_tr_03247.p1
OG0001850	PT_v1_tr_10504.p1
OG0001852	PT_v1_tr_01013.p1
OG0001852	PT_v1_tr_01738.p1
OG0001852	PT_v1_tr_03597.p1
OG0001852	PT_v1_tr_04533.p1
OG0001852	PT_v1_tr_05260.p1
OG0001853	PT_v1_tr_07766.p1
OG0001854	PT_v1_tr_03690.p1
OG0001855	PT_v1_tr_04366.p1
OG0001855	PT_v1_tr_06879.p1
OG0001856	PT_v1_tr_04830.p1
OG0001856	PT_v1_tr_05085.p1
OG0001856	PT_v1_tr_08831.p1
OG0001857	PT_v1_tr_06607.p1
OG0001857	PT_v1_tr_09792.p1
OG0001858	PT_v1_tr_00009.p1
OG0001858	PT_v1_tr_02804.p1
OG0001859	PT_v1_tr_03966.p1
OG0001859	PT_v1_tr_06145.p1
OG0001859	PT_v1_tr_07003.p1
OG0001859	PT_v1_tr_07004.p1
OG0001861	PT_v1_tr_09540.p1
OG0001862	PT_v1_tr_06048.p1
OG0001863	PT_v1_tr_01254.p1
OG0001863	PT_v1_tr_05139.p1
OG0001863	PT_v1_tr_05140.p1
OG0001864	PT_v1_tr_02884.p1
OG0001866	PT_v1_tr_05473.p2
OG0001866	PT_v1_tr_06970.p1
OG0001866	PT_v1_tr_07377.p1
OG0001868	PT_v1_tr_03083.p1
OG0001869	PT_v1_tr_03741.p2
OG0001869	PT_v1_tr_05632.p2
OG0001872	PT_v1_tr_09153.p1
OG0001872	PT_v1_tr_10065.p1
OG0001891	PT_v1_tr_04127.p1
OG0001892	PT_v1_tr_04182.p1
OG0001892	PT_v1_tr_04183.p1
OG0001893	PT_v1_tr_02902.p1
OG0001893	PT_v1_tr_02903.p1
OG0001893	PT_v1_tr_10195.p1
OG0001896	PT_v1_tr_10573.p1
OG0001896	PT_v1_tr_10573.p2
OG0001898	PT_v1_tr_06845.p1
OG0001902	PT_v1_tr_00703.p1
OG0001902	PT_v1_tr_10355.p1
OG0001904	PT_v1_tr_09310.p1
OG0001913	PT_v1_tr_03138.p1
OG0001913	PT_v1_tr_04612.p1
OG0001913	PT_v1_tr_05779.p1
OG0001914	PT_v1_tr_03674.p1
OG0001914	PT_v1_tr_09704.p1
OG0001920	PT_v1_tr_03737.p1
OG0001920	PT_v1_tr_03844.p1
OG0001921	PT_v1_tr_04683.p1
OG0001922	PT_v1_tr_08346.p1
OG0001923	PT_v1_tr_04112.p1
OG0001924	PT_v1_tr_03033.p1
OG0001924	PT_v1_tr_03034.p1
OG0001925	PT_v1_tr_01695.p1
OG0001925	PT_v1_tr_07527.p1
OG0001926	PT_v1_tr_04304.p1
OG0001926	PT_v1_tr_06458.p2
OG0001926	PT_v1_tr_07858.p4
OG0001926	PT_v1_tr_10409.p2
OG0001927	PT_v1_tr_01875.p1
OG0001928	PT_v1_tr_01735.p1
OG0001928	PT_v1_tr_01900.p1
OG0001928	PT_v1_tr_07081.p1
OG0001929	PT_v1_tr_03534.p1
OG0001929	PT_v1_tr_08201.p1
OG0001930	PT_v1_tr_04852.p1
OG0001930	PT_v1_tr_09114.p1
OG0001931	PT_v1_tr_00286.p1
OG0001932	PT_v1_tr_03841.p1
OG0001933	PT_v1_tr_02486.p1
OG0001934	PT_v1_tr_02193.p1
OG0001935	PT_v1_tr_04592.p1
OG0001936	PT_v1_tr_04652.p1
OG0001936	PT_v1_tr_08453.p1
OG0001937	PT_v1_tr_08087.p1
OG0001938	PT_v1_tr_05161.p1
OG0001938	PT_v1_tr_06888.p1
OG0001939	PT_v1_tr_03561.p3
OG0001939	PT_v1_tr_07117.p3
OG0001940	PT_v1_tr_04855.p1
OG0001942	PT_v1_tr_06206.p1
OG0001943	PT_v1_tr_07235.p1
OG0001943	PT_v1_tr_07236.p1
OG0001944	PT_v1_tr_03301.p1
OG0001945	PT_v1_tr_10612.p1
OG0001946	PT_v1_tr_08272.p1
OG0001947	PT_v1_tr_01678.p2
OG0001947	PT_v1_tr_02895.p1
OG0001948	PT_v1_tr_00756.p1
OG0001949	PT_v1_tr_04626.p1
OG0001949	PT_v1_tr_04627.p1
OG0001949	PT_v1_tr_07451.p1
OG0001949	PT_v1_tr_08505.p1
OG0001952	PT_v1_tr_05199.p1
OG0001953	PT_v1_tr_01522.p1
OG0001954	PT_v1_tr_03143.p1
OG0001954	PT_v1_tr_05881.p1
OG0001955	PT_v1_tr_03044.p1
OG0001955	PT_v1_tr_03045.p1
OG0001955	PT_v1_tr_03046.p1
OG0001955	PT_v1_tr_03047.p1
OG0001955	PT_v1_tr_07237.p1
OG0001955	PT_v1_tr_09686.p1
OG0001956	PT_v1_tr_01371.p1
OG0001956	PT_v1_tr_03117.p1
OG0001956	PT_v1_tr_03118.p1
OG0001956	PT_v1_tr_05051.p1
OG0001956	PT_v1_tr_10121.p1
OG0001957	PT_v1_tr_07154.p1
OG0001957	PT_v1_tr_07155.p1
OG0001959	PT_v1_tr_02125.p1
OG0001960	PT_v1_tr_07346.p1
OG0001960	PT_v1_tr_07347.p1
OG0001961	PT_v1_tr_06747.p1
OG0001961	PT_v1_tr_08703.p1
OG0001962	PT_v1_tr_09281.p1
OG0001962	PT_v1_tr_09750.p1
OG0001963	PT_v1_tr_01940.p1
OG0001963	PT_v1_tr_02277.p1
OG0001964	PT_v1_tr_08379.p1
OG0001964	PT_v1_tr_10095.p1
OG0001966	PT_v1_tr_10298.p1
OG0001967	PT_v1_tr_00848.p1
OG0001968	PT_v1_tr_03958.p5
OG0001968	PT_v1_tr_07197.p1
OG0001971	PT_v1_tr_09662.p1
OG0001972	PT_v1_tr_08982.p1
OG0001973	PT_v1_tr_00928.p1
OG0001974	PT_v1_tr_08455.p1
OG0001976	PT_v1_tr_00150.p1
OG0001976	PT_v1_tr_09521.p1
OG0001977	PT_v1_tr_00668.p1
OG0001977	PT_v1_tr_04758.p1
OG0001977	PT_v1_tr_04759.p1
OG0001978	PT_v1_tr_00382.p1
OG0001978	PT_v1_tr_09488.p3
OG0001979	PT_v1_tr_04052.p1
OG0001979	PT_v1_tr_06019.p1
OG0001979	PT_v1_tr_10482.p1
OG0001980	PT_v1_tr_04645.p1
OG0001980	PT_v1_tr_07941.p1
OG0001982	PT_v1_tr_00221.p1
OG0001982	PT_v1_tr_00222.p1
OG0001985	PT_v1_tr_04071.p1
OG0001986	PT_v1_tr_05724.p1
OG0001986	PT_v1_tr_09136.p1
OG0001987	PT_v1_tr_00294.p1
OG0001988	PT_v1_tr_08084.p1
OG0001989	PT_v1_tr_02810.p1
OG0001990	PT_v1_tr_02745.p2
OG0001990	PT_v1_tr_03172.p1
OG0001990	PT_v1_tr_04976.p2
OG0001991	PT_v1_tr_07498.p1
OG0001991	PT_v1_tr_07499.p1
OG0001994	PT_v1_tr_00663.p1
OG0001994	PT_v1_tr_02795.p1
OG0001994	PT_v1_tr_02796.p1
OG0001995	PT_v1_tr_00706.p1
OG0001996	PT_v1_tr_03738.p1
OG0001998	PT_v1_tr_02551.p2
OG0001998	PT_v1_tr_06239.p2
OG0001998	PT_v1_tr_06870.p2
OG0001999	PT_v1_tr_06236.p1
OG0002000	PT_v1_tr_06123.p1
OG0002002	PT_v1_tr_02124.p2
OG0002002	PT_v1_tr_09955.p1
OG0002004	PT_v1_tr_10143.p1
OG0002004	PT_v1_tr_10346.p1
OG0002010	PT_v1_tr_00474.p1
OG0002010	PT_v1_tr_09736.p1
OG0002020	PT_v1_tr_00012.p1
OG0002020	PT_v1_tr_00061.p1
OG0002023	PT_v1_tr_04480.p1
OG0002026	PT_v1_tr_03194.p1
OG0002026	PT_v1_tr_05203.p1
OG0002027	PT_v1_tr_05822.p1
OG0002027	PT_v1_tr_05823.p1
OG0002028	PT_v1_tr_09333.p1
OG0002029	PT_v1_tr_05817.p1
OG0002030	PT_v1_tr_06825.p1
OG0002031	PT_v1_tr_05687.p1
OG0002031	PT_v1_tr_06420.p1
OG0002031	PT_v1_tr_09836.p1
OG0002033	PT_v1_tr_03343.p1
OG0002033	PT_v1_tr_03344.p1
OG0002033	PT_v1_tr_09405.p1
OG0002037	PT_v1_tr_03783.p1
OG0002038	PT_v1_tr_03315.p1
OG0002038	PT_v1_tr_10841.p1
OG0002040	PT_v1_tr_00637.p1
OG0002040	PT_v1_tr_05917.p1
OG0002041	PT_v1_tr_06778.p1
OG0002041	PT_v1_tr_10619.p1
OG0002043	PT_v1_tr_03016.p1
OG0002043	PT_v1_tr_09160.p1
OG0002045	PT_v1_tr_09860.p1
OG0002046	PT_v1_tr_02665.p1
OG0002047	PT_v1_tr_05974.p1
OG0002048	PT_v1_tr_03739.p1
OG0002048	PT_v1_tr_10449.p1
OG0002048	PT_v1_tr_10450.p1
OG0002050	PT_v1_tr_06702.p1
OG0002051	PT_v1_tr_02247.p1
OG0002052	PT_v1_tr_00029.p1
OG0002053	PT_v1_tr_01134.p1
OG0002054	PT_v1_tr_08105.p1
OG0002054	PT_v1_tr_08106.p1
