Orthogroup	FW_TRX
OG0003315	FW_v1_tr_08384.p1
OG0003315	FW_v1_tr_08385.p1
OG0003316	FW_v1_tr_06394.p1
OG0003316	FW_v1_tr_09342.p1
OG0003317	FW_v1_tr_14673.p1
OG0003318	FW_v1_tr_11225.p1
OG0003320	FW_v1_tr_00072.p1
OG0003320	FW_v1_tr_00073.p1
OG0003320	FW_v1_tr_00074.p1
OG0003320	FW_v1_tr_07464.p1
OG0003320	FW_v1_tr_12361.p1
OG0003323	FW_v1_tr_08997.p1
OG0003323	FW_v1_tr_11835.p1
OG0003324	FW_v1_tr_02912.p1
OG0003325	FW_v1_tr_12586.p1
OG0003325	FW_v1_tr_13985.p1
OG0003326	FW_v1_tr_11018.p1
OG0003330	FW_v1_tr_00750.p1
OG0003332	FW_v1_tr_03811.p1
OG0003334	FW_v1_tr_03170.p1
OG0003336	FW_v1_tr_10350.p1
OG0003336	FW_v1_tr_12821.p1
OG0003337	FW_v1_tr_09325.p1
OG0003337	FW_v1_tr_12638.p1
OG0003337	FW_v1_tr_14304.p1
OG0003338	FW_v1_tr_10827.p1
OG0003338	FW_v1_tr_10828.p1
OG0003339	FW_v1_tr_14879.p1
OG0003340	FW_v1_tr_02511.p1
OG0003341	FW_v1_tr_01523.p1
OG0003342	FW_v1_tr_03969.p1
OG0003342	FW_v1_tr_04166.p1
OG0003343	FW_v1_tr_03128.p1
OG0003344	FW_v1_tr_00437.p1
OG0003346	FW_v1_tr_12711.p1
OG0003347	FW_v1_tr_05190.p1
OG0003348	FW_v1_tr_08734.p1
OG0003349	FW_v1_tr_10934.p1
OG0003352	FW_v1_tr_03018.p1
OG0003352	FW_v1_tr_06393.p1
OG0003353	FW_v1_tr_11560.p1
OG0003354	FW_v1_tr_09410.p1
OG0003354	FW_v1_tr_13945.p1
OG0003355	FW_v1_tr_07339.p1
OG0003358	FW_v1_tr_11783.p1
OG0003360	FW_v1_tr_05033.p1
OG0003361	FW_v1_tr_13169.p1
OG0003362	FW_v1_tr_01858.p1
OG0003362	FW_v1_tr_09998.p1
OG0003363	FW_v1_tr_00898.p1
OG0003363	FW_v1_tr_02455.p1
OG0003363	FW_v1_tr_02459.p1
OG0003363	FW_v1_tr_02461.p1
OG0003363	FW_v1_tr_07954.p1
OG0003363	FW_v1_tr_07958.p1
OG0003363	FW_v1_tr_07959.p1
OG0003364	FW_v1_tr_13276.p1
OG0003365	FW_v1_tr_07719.p1
OG0003366	FW_v1_tr_13591.p1
OG0003368	FW_v1_tr_01679.p1
OG0003370	FW_v1_tr_06954.p1
OG0003371	FW_v1_tr_03572.p1
OG0003372	FW_v1_tr_02624.p1
OG0003374	FW_v1_tr_13408.p1
OG0003375	FW_v1_tr_07262.p1
OG0003376	FW_v1_tr_09155.p1
OG0003376	FW_v1_tr_09156.p1
OG0003377	FW_v1_tr_02370.p1
OG0003377	FW_v1_tr_05216.p1
OG0003377	FW_v1_tr_12291.p1
OG0003378	FW_v1_tr_10388.p1
OG0003379	FW_v1_tr_09920.p1
OG0003379	FW_v1_tr_14183.p1
OG0003380	FW_v1_tr_04802.p1
OG0003382	FW_v1_tr_00640.p1
OG0003383	FW_v1_tr_05759.p1
OG0003383	FW_v1_tr_14073.p1
OG0003385	FW_v1_tr_02892.p1
OG0003385	FW_v1_tr_09116.p1
OG0003386	FW_v1_tr_01681.p1
OG0003387	FW_v1_tr_14428.p1
OG0003388	FW_v1_tr_00186.p1
OG0003390	FW_v1_tr_14513.p1
OG0003391	FW_v1_tr_10367.p1
OG0003392	FW_v1_tr_04584.p1
OG0003392	FW_v1_tr_08561.p1
OG0003393	FW_v1_tr_10212.p1
OG0003394	FW_v1_tr_01887.p1
OG0003394	FW_v1_tr_13538.p1
OG0003395	FW_v1_tr_01981.p2
OG0003395	FW_v1_tr_11233.p1
OG0003396	FW_v1_tr_12076.p1
OG0003398	FW_v1_tr_03162.p1
OG0003399	FW_v1_tr_08533.p1
OG0003401	FW_v1_tr_00768.p1
OG0003402	FW_v1_tr_06156.p1
OG0003403	FW_v1_tr_05490.p1
OG0003404	FW_v1_tr_09059.p1
OG0003405	FW_v1_tr_10761.p1
OG0003407	FW_v1_tr_11775.p1
OG0003408	FW_v1_tr_00718.p1
OG0003408	FW_v1_tr_13518.p1
OG0003409	FW_v1_tr_14081.p1
OG0003411	FW_v1_tr_12330.p1
OG0003411	FW_v1_tr_12331.p1
OG0003412	FW_v1_tr_09348.p1
OG0003412	FW_v1_tr_11618.p1
OG0003414	FW_v1_tr_06739.p1
OG0003414	FW_v1_tr_12358.p1
OG0003414	FW_v1_tr_12358.p3
OG0003417	FW_v1_tr_10106.p1
OG0003418	FW_v1_tr_12757.p1
OG0003419	FW_v1_tr_03393.p1
OG0003420	FW_v1_tr_02444.p1
OG0003420	FW_v1_tr_06554.p1
OG0003420	FW_v1_tr_14326.p1
OG0003421	FW_v1_tr_01012.p1
OG0003421	FW_v1_tr_02506.p1
OG0003421	FW_v1_tr_04855.p1
OG0003423	FW_v1_tr_13572.p1
OG0003426	FW_v1_tr_12910.p1
OG0003428	FW_v1_tr_10889.p1
OG0003431	FW_v1_tr_04232.p1
OG0003433	FW_v1_tr_00534.p1
OG0003436	FW_v1_tr_02613.p1
OG0003436	FW_v1_tr_13893.p1
OG0003446	FW_v1_tr_06395.p1
OG0003479	FW_v1_tr_13901.p1
OG0003479	FW_v1_tr_13901.p2
OG0003482	FW_v1_tr_06188.p1
OG0003482	FW_v1_tr_14781.p1
OG0003483	FW_v1_tr_07268.p1
OG0003483	FW_v1_tr_10575.p1
OG0003485	FW_v1_tr_12770.p1
OG0003487	FW_v1_tr_14365.p1
OG0003488	FW_v1_tr_06018.p1
OG0003490	FW_v1_tr_14664.p1
OG0003491	FW_v1_tr_00557.p1
OG0003491	FW_v1_tr_03186.p1
OG0003495	FW_v1_tr_10426.p1
OG0003496	FW_v1_tr_03292.p1
OG0003497	FW_v1_tr_02432.p1
OG0003501	FW_v1_tr_01835.p1
OG0003501	FW_v1_tr_01880.p1
OG0003501	FW_v1_tr_02514.p1
OG0003501	FW_v1_tr_04494.p1
OG0003501	FW_v1_tr_11518.p1
OG0003501	FW_v1_tr_12947.p1
OG0003502	FW_v1_tr_00660.p1
OG0003502	FW_v1_tr_04865.p1
OG0003503	FW_v1_tr_04457.p1
OG0003504	FW_v1_tr_00433.p1
OG0003505	FW_v1_tr_10453.p1
OG0003505	FW_v1_tr_10454.p1
OG0003507	FW_v1_tr_03854.p1
OG0003507	FW_v1_tr_06743.p1
OG0003509	FW_v1_tr_08823.p1
OG0003511	FW_v1_tr_11251.p1
OG0003512	FW_v1_tr_02469.p1
OG0003512	FW_v1_tr_06088.p1
OG0003512	FW_v1_tr_11296.p1
OG0003512	FW_v1_tr_13601.p1
OG0003513	FW_v1_tr_08915.p1
OG0003514	FW_v1_tr_01992.p1
OG0003514	FW_v1_tr_06283.p1
OG0003516	FW_v1_tr_13702.p1
OG0003517	FW_v1_tr_02141.p1
OG0003518	FW_v1_tr_00285.p1
OG0003518	FW_v1_tr_00996.p1
OG0003518	FW_v1_tr_02294.p1
OG0003518	FW_v1_tr_08062.p1
OG0003519	FW_v1_tr_06546.p1
OG0003519	FW_v1_tr_08860.p1
OG0003521	FW_v1_tr_10788.p1
OG0003521	FW_v1_tr_11454.p1
OG0003522	FW_v1_tr_09849.p1
OG0003523	FW_v1_tr_06339.p1
OG0003524	FW_v1_tr_02938.p1
OG0003524	FW_v1_tr_04429.p1
OG0003524	FW_v1_tr_12338.p1
OG0003525	FW_v1_tr_07617.p1
OG0003527	FW_v1_tr_04921.p1
OG0003531	FW_v1_tr_03996.p1
OG0003531	FW_v1_tr_13217.p1
OG0003531	FW_v1_tr_13759.p1
OG0003533	FW_v1_tr_01487.p1
OG0003533	FW_v1_tr_01488.p1
OG0003539	FW_v1_tr_01017.p1
OG0003540	FW_v1_tr_06621.p1
OG0003541	FW_v1_tr_13668.p1
OG0003542	FW_v1_tr_05502.p1
OG0003542	FW_v1_tr_07075.p1
OG0003543	FW_v1_tr_10186.p1
OG0003543	FW_v1_tr_10772.p1
OG0003544	FW_v1_tr_03097.p1
OG0003546	FW_v1_tr_06350.p1
OG0003547	FW_v1_tr_14102.p1
OG0003549	FW_v1_tr_01995.p1
OG0003549	FW_v1_tr_10356.p1
OG0003550	FW_v1_tr_01936.p1
OG0003551	FW_v1_tr_07574.p1
OG0003551	FW_v1_tr_08754.p1
OG0003553	FW_v1_tr_00479.p1
OG0003553	FW_v1_tr_00480.p1
OG0003554	FW_v1_tr_01945.p1
OG0003554	FW_v1_tr_10315.p1
OG0003555	FW_v1_tr_01326.p1
OG0003555	FW_v1_tr_05306.p1
OG0003557	FW_v1_tr_10230.p1
OG0003558	FW_v1_tr_00225.p1
OG0003559	FW_v1_tr_05920.p1
OG0003560	FW_v1_tr_01185.p1
OG0003560	FW_v1_tr_10767.p1
OG0003561	FW_v1_tr_10277.p1
OG0003564	FW_v1_tr_13114.p1
OG0003564	FW_v1_tr_13115.p1
OG0003566	FW_v1_tr_00832.p1
OG0003567	FW_v1_tr_11137.p1
OG0003569	FW_v1_tr_06964.p1
OG0003569	FW_v1_tr_06965.p1
OG0003570	FW_v1_tr_07337.p1
OG0003571	FW_v1_tr_08379.p1
OG0003572	FW_v1_tr_07382.p1
OG0003573	FW_v1_tr_02756.p1
OG0003573	FW_v1_tr_07476.p1
OG0003573	FW_v1_tr_12257.p1
OG0003574	FW_v1_tr_02810.p1
OG0003574	FW_v1_tr_12260.p1
OG0003575	FW_v1_tr_09782.p1
OG0003576	FW_v1_tr_02498.p1
OG0003576	FW_v1_tr_14485.p1
OG0003577	FW_v1_tr_08105.p1
OG0003579	FW_v1_tr_09722.p1
OG0003580	FW_v1_tr_03644.p1
OG0003581	FW_v1_tr_12168.p1
OG0003582	FW_v1_tr_13748.p1
OG0003583	FW_v1_tr_03517.p1
OG0003584	FW_v1_tr_11571.p1
OG0003585	FW_v1_tr_08913.p1
OG0003585	FW_v1_tr_13597.p1
OG0003586	FW_v1_tr_00376.p1
OG0003588	FW_v1_tr_05230.p3
OG0003590	FW_v1_tr_06059.p1
OG0003590	FW_v1_tr_12303.p1
OG0003592	FW_v1_tr_00784.p1
OG0003593	FW_v1_tr_09542.p1
OG0003594	FW_v1_tr_12716.p1
OG0003597	FW_v1_tr_08208.p1
OG0003597	FW_v1_tr_13196.p1
OG0003599	FW_v1_tr_06253.p1
OG0003600	FW_v1_tr_05429.p1
OG0003601	FW_v1_tr_05090.p1
OG0003601	FW_v1_tr_06892.p1
OG0003603	FW_v1_tr_12102.p1
OG0003604	FW_v1_tr_09479.p1
OG0003609	FW_v1_tr_03100.p1
OG0003610	FW_v1_tr_11772.p1
OG0003611	FW_v1_tr_00636.p1
OG0003612	FW_v1_tr_10691.p1
OG0003614	FW_v1_tr_08469.p1
OG0003614	FW_v1_tr_13391.p1
OG0003615	FW_v1_tr_04572.p1
OG0003618	FW_v1_tr_03157.p1
OG0003619	FW_v1_tr_07743.p1
OG0003619	FW_v1_tr_12500.p1
OG0003620	FW_v1_tr_00114.p1
OG0003621	FW_v1_tr_08433.p1
OG0003621	FW_v1_tr_14855.p1
OG0003623	FW_v1_tr_02714.p1
OG0003624	FW_v1_tr_01909.p1
OG0003625	FW_v1_tr_00323.p1
OG0003626	FW_v1_tr_03306.p1
OG0003628	FW_v1_tr_09667.p1
OG0003629	FW_v1_tr_04295.p1
OG0003630	FW_v1_tr_08256.p1
OG0003631	FW_v1_tr_09145.p1
OG0003632	FW_v1_tr_10125.p1
OG0003632	FW_v1_tr_13385.p1
OG0003633	FW_v1_tr_06697.p1
OG0003634	FW_v1_tr_09370.p1
OG0003637	FW_v1_tr_14436.p2
OG0003637	FW_v1_tr_14438.p2
OG0003637	FW_v1_tr_14727.p2
OG0003638	FW_v1_tr_09619.p1
OG0003639	FW_v1_tr_11139.p1
OG0003640	FW_v1_tr_02236.p1
OG0003641	FW_v1_tr_05554.p1
OG0003641	FW_v1_tr_13150.p1
OG0003642	FW_v1_tr_00645.p1
OG0003642	FW_v1_tr_03709.p1
OG0003645	FW_v1_tr_06175.p1
OG0003646	FW_v1_tr_03910.p1
OG0003647	FW_v1_tr_01836.p1
OG0003647	FW_v1_tr_07089.p1
OG0003648	FW_v1_tr_02878.p1
OG0003648	FW_v1_tr_02879.p1
OG0003648	FW_v1_tr_13585.p1
OG0003649	FW_v1_tr_11167.p1
OG0003650	FW_v1_tr_05192.p1
OG0003650	FW_v1_tr_08407.p1
OG0003651	FW_v1_tr_05617.p1
OG0003651	FW_v1_tr_05618.p1
OG0003652	FW_v1_tr_04843.p1
OG0003653	FW_v1_tr_14525.p1
OG0003659	FW_v1_tr_02920.p1
OG0003663	FW_v1_tr_13938.p1
OG0003664	FW_v1_tr_03116.p1
OG0003665	FW_v1_tr_06847.p1
OG0003666	FW_v1_tr_06384.p1
OG0003667	FW_v1_tr_03433.p1
OG0003667	FW_v1_tr_03442.p1
OG0003668	FW_v1_tr_14792.p1
OG0003668	FW_v1_tr_14793.p1
OG0003669	FW_v1_tr_09698.p1
OG0003670	FW_v1_tr_06700.p1
OG0003672	FW_v1_tr_04814.p1
OG0003675	FW_v1_tr_12019.p1
OG0003676	FW_v1_tr_04279.p2
OG0003676	FW_v1_tr_06170.p2
OG0003679	FW_v1_tr_09487.p1
OG0003680	FW_v1_tr_08145.p1
OG0003681	FW_v1_tr_10776.p1
OG0003684	FW_v1_tr_07140.p1
OG0003685	FW_v1_tr_06758.p1
OG0003686	FW_v1_tr_11620.p1
OG0003687	FW_v1_tr_00488.p1
OG0003687	FW_v1_tr_00489.p1
OG0003688	FW_v1_tr_02618.p1
OG0003690	FW_v1_tr_08587.p1
OG0003690	FW_v1_tr_09448.p1
OG0003693	FW_v1_tr_01317.p1
OG0003694	FW_v1_tr_04432.p1
OG0003695	FW_v1_tr_01614.p1
OG0003695	FW_v1_tr_10018.p1
OG0003699	FW_v1_tr_03786.p1
OG0003699	FW_v1_tr_03787.p1
OG0003702	FW_v1_tr_09279.p1
OG0003705	FW_v1_tr_00120.p1
OG0003705	FW_v1_tr_03784.p1
OG0003708	FW_v1_tr_00544.p1
OG0003709	FW_v1_tr_04240.p1
OG0003744	FW_v1_tr_03202.p1
OG0003744	FW_v1_tr_07440.p1
OG0003744	FW_v1_tr_07441.p1
OG0003747	FW_v1_tr_05347.p1
OG0003747	FW_v1_tr_05912.p1
OG0003747	FW_v1_tr_09231.p1
OG0003747	FW_v1_tr_09232.p1
OG0003749	FW_v1_tr_06693.p1
OG0003750	FW_v1_tr_03397.p1
OG0003752	FW_v1_tr_12086.p1
OG0003754	FW_v1_tr_00559.p1
OG0003754	FW_v1_tr_03284.p1
OG0003755	FW_v1_tr_10224.p1
OG0003755	FW_v1_tr_10224.p2
OG0003755	FW_v1_tr_10225.p1
OG0003757	FW_v1_tr_14699.p1
OG0003758	FW_v1_tr_08136.p1
OG0003758	FW_v1_tr_11215.p1
OG0003762	FW_v1_tr_05751.p1
OG0003763	FW_v1_tr_09778.p1
OG0003765	FW_v1_tr_11245.p1
OG0003767	FW_v1_tr_14091.p1
OG0003768	FW_v1_tr_07671.p1
OG0003771	FW_v1_tr_03762.p1
OG0003774	FW_v1_tr_15022.p1
OG0003778	FW_v1_tr_12336.p1
OG0003781	FW_v1_tr_14920.p1
OG0003782	FW_v1_tr_02975.p1
OG0003784	FW_v1_tr_09900.p1
OG0003785	FW_v1_tr_08389.p1
OG0003786	FW_v1_tr_06498.p1
OG0003786	FW_v1_tr_07935.p1
OG0003786	FW_v1_tr_12216.p1
OG0003786	FW_v1_tr_12356.p1
OG0003788	FW_v1_tr_03081.p1
OG0003788	FW_v1_tr_08140.p1
OG0003788	FW_v1_tr_12189.p1
OG0003790	FW_v1_tr_03906.p1
OG0003792	FW_v1_tr_02792.p1
OG0003793	FW_v1_tr_01435.p1
OG0003796	FW_v1_tr_06440.p1
OG0003796	FW_v1_tr_11199.p1
OG0003796	FW_v1_tr_15102.p1
OG0003797	FW_v1_tr_02964.p1
OG0003797	FW_v1_tr_10678.p1
OG0003798	FW_v1_tr_11885.p1
OG0003800	FW_v1_tr_04026.p1
OG0003802	FW_v1_tr_00555.p1
OG0003803	FW_v1_tr_03467.p1
OG0003805	FW_v1_tr_04450.p1
OG0003805	FW_v1_tr_08858.p1
OG0003805	FW_v1_tr_09519.p1
OG0003807	FW_v1_tr_12629.p1
OG0003808	FW_v1_tr_01439.p1
OG0003809	FW_v1_tr_08159.p1
OG0003810	FW_v1_tr_09016.p1
OG0003811	FW_v1_tr_05794.p1
OG0003812	FW_v1_tr_09752.p1
OG0003814	FW_v1_tr_10682.p1
OG0003815	FW_v1_tr_08022.p1
OG0003816	FW_v1_tr_08715.p1
OG0003817	FW_v1_tr_08567.p1
OG0003819	FW_v1_tr_13889.p1
OG0003820	FW_v1_tr_02966.p1
OG0003821	FW_v1_tr_01996.p1
OG0003823	FW_v1_tr_02092.p1
OG0003823	FW_v1_tr_02093.p1
OG0003824	FW_v1_tr_03390.p1
OG0003825	FW_v1_tr_03008.p1
OG0003825	FW_v1_tr_13931.p1
OG0003825	FW_v1_tr_14552.p1
OG0003826	FW_v1_tr_04859.p1
OG0003827	FW_v1_tr_00137.p1
OG0003828	FW_v1_tr_04748.p1
OG0003828	FW_v1_tr_05265.p1
OG0003829	FW_v1_tr_05398.p1
OG0003830	FW_v1_tr_12848.p1
OG0003831	FW_v1_tr_00309.p1
OG0003831	FW_v1_tr_14393.p1
OG0003831	FW_v1_tr_14393.p2
OG0003832	FW_v1_tr_01079.p1
OG0003833	FW_v1_tr_11954.p1
OG0003833	FW_v1_tr_14539.p1
OG0003834	FW_v1_tr_02087.p1
OG0003834	FW_v1_tr_06726.p1
OG0003837	FW_v1_tr_14828.p1
OG0003838	FW_v1_tr_04575.p1
OG0003839	FW_v1_tr_09729.p1
OG0003839	FW_v1_tr_13567.p1
OG0003841	FW_v1_tr_10835.p1
OG0003842	FW_v1_tr_06010.p1
OG0003843	FW_v1_tr_08212.p1
OG0003844	FW_v1_tr_11693.p1
OG0003845	FW_v1_tr_11047.p1
OG0003846	FW_v1_tr_12877.p1
OG0003846	FW_v1_tr_12877.p2
OG0003849	FW_v1_tr_11174.p1
OG0003849	FW_v1_tr_12863.p1
OG0003850	FW_v1_tr_00870.p1
OG0003851	FW_v1_tr_04398.p1
OG0003856	FW_v1_tr_01781.p1
OG0003857	FW_v1_tr_12797.p1
OG0003858	FW_v1_tr_08014.p1
OG0003860	FW_v1_tr_07871.p1
OG0003860	FW_v1_tr_14918.p1
OG0003863	FW_v1_tr_01476.p1
OG0003863	FW_v1_tr_06628.p1
OG0003863	FW_v1_tr_07576.p1
OG0003863	FW_v1_tr_09528.p1
OG0003863	FW_v1_tr_09539.p1
OG0003863	FW_v1_tr_11191.p1
OG0003865	FW_v1_tr_09388.p1
OG0003865	FW_v1_tr_11499.p1
OG0003866	FW_v1_tr_04162.p1
OG0003867	FW_v1_tr_10494.p1
OG0003867	FW_v1_tr_10495.p1
OG0003867	FW_v1_tr_10497.p1
OG0003869	FW_v1_tr_06365.p1
OG0003871	FW_v1_tr_15056.p1
OG0003872	FW_v1_tr_01141.p1
OG0003873	FW_v1_tr_12373.p1
OG0003874	FW_v1_tr_02351.p1
OG0003875	FW_v1_tr_04918.p1
OG0003875	FW_v1_tr_05394.p1
OG0003876	FW_v1_tr_09522.p1
OG0003876	FW_v1_tr_09523.p1
OG0003877	FW_v1_tr_04842.p1
OG0003878	FW_v1_tr_01610.p1
OG0003879	FW_v1_tr_06155.p1
OG0003880	FW_v1_tr_03557.p1
OG0003880	FW_v1_tr_03558.p1
OG0003882	FW_v1_tr_13246.p1
OG0003883	FW_v1_tr_03196.p1
OG0003884	FW_v1_tr_07663.p1
OG0003886	FW_v1_tr_03994.p1
OG0003889	FW_v1_tr_08000.p1
OG0003889	FW_v1_tr_09290.p1
OG0003889	FW_v1_tr_09291.p1
OG0003891	FW_v1_tr_08376.p1
OG0003893	FW_v1_tr_04841.p1
OG0003894	FW_v1_tr_02393.p1
OG0003895	FW_v1_tr_08905.p1
OG0003896	FW_v1_tr_10399.p1
OG0003896	FW_v1_tr_13679.p1
OG0003897	FW_v1_tr_03792.p1
OG0003898	FW_v1_tr_13914.p1
OG0003898	FW_v1_tr_13915.p1
OG0003899	FW_v1_tr_01096.p1
OG0003900	FW_v1_tr_04263.p1
OG0003901	FW_v1_tr_00131.p1
OG0003903	FW_v1_tr_04638.p1
OG0003905	FW_v1_tr_13626.p1
OG0003906	FW_v1_tr_09652.p1
OG0003906	FW_v1_tr_13072.p1
OG0003908	FW_v1_tr_07060.p1
OG0003910	FW_v1_tr_10829.p1
OG0003911	FW_v1_tr_01890.p1
OG0003912	FW_v1_tr_00951.p1
OG0003912	FW_v1_tr_00952.p1
OG0003915	FW_v1_tr_01625.p1
OG0003915	FW_v1_tr_09855.p1
OG0003916	FW_v1_tr_12565.p1
OG0003917	FW_v1_tr_12007.p1
OG0003917	FW_v1_tr_14669.p1
OG0003918	FW_v1_tr_14023.p1
OG0003921	FW_v1_tr_09907.p1
OG0003922	FW_v1_tr_05034.p1
OG0003925	FW_v1_tr_01338.p1
OG0003926	FW_v1_tr_03438.p1
OG0003929	FW_v1_tr_14907.p1
OG0003930	FW_v1_tr_07693.p1
OG0003931	FW_v1_tr_11725.p1
OG0003931	FW_v1_tr_11725.p2
OG0003933	FW_v1_tr_04759.p1
OG0003933	FW_v1_tr_08958.p1
OG0003935	FW_v1_tr_04861.p1
OG0003935	FW_v1_tr_10782.p1
OG0003937	FW_v1_tr_11323.p1
OG0003939	FW_v1_tr_04951.p1
OG0003940	FW_v1_tr_07217.p1
OG0003942	FW_v1_tr_03265.p1
OG0003942	FW_v1_tr_08493.p1
OG0003942	FW_v1_tr_11429.p1
OG0003943	FW_v1_tr_02124.p1
OG0003943	FW_v1_tr_07890.p1
OG0003946	FW_v1_tr_00222.p1
OG0003946	FW_v1_tr_04103.p1
OG0003946	FW_v1_tr_05451.p1
OG0003946	FW_v1_tr_13363.p1
OG0003950	FW_v1_tr_06627.p1
OG0003951	FW_v1_tr_13411.p2
OG0003954	FW_v1_tr_02987.p1
OG0003955	FW_v1_tr_06888.p1
OG0003955	FW_v1_tr_14557.p1
OG0003959	FW_v1_tr_02109.p1
OG0003959	FW_v1_tr_07610.p1
OG0003990	FW_v1_tr_01426.p1
OG0003990	FW_v1_tr_11427.p1
OG0003991	FW_v1_tr_13079.p1
OG0003994	FW_v1_tr_08188.p1
OG0004004	FW_v1_tr_09333.p1
OG0004008	FW_v1_tr_06746.p1
OG0004009	FW_v1_tr_00439.p1
OG0004013	FW_v1_tr_14277.p1
OG0004015	FW_v1_tr_08089.p1
OG0004016	FW_v1_tr_09947.p1
OG0004016	FW_v1_tr_09948.p1
OG0004018	FW_v1_tr_02227.p1
OG0004020	FW_v1_tr_01738.p1
OG0004021	FW_v1_tr_13056.p1
OG0004021	FW_v1_tr_13239.p1
OG0004023	FW_v1_tr_01926.p1
OG0004023	FW_v1_tr_08780.p1
OG0004024	FW_v1_tr_05656.p1
OG0004025	FW_v1_tr_05499.p1
OG0004025	FW_v1_tr_05499.p3
OG0004026	FW_v1_tr_05158.p1
OG0004027	FW_v1_tr_03364.p1
OG0004028	FW_v1_tr_08626.p2
OG0004030	FW_v1_tr_04322.p1
OG0004031	FW_v1_tr_13190.p1
OG0004034	FW_v1_tr_01379.p1
OG0004037	FW_v1_tr_14998.p1
OG0004038	FW_v1_tr_10140.p1
OG0004040	FW_v1_tr_01680.p1
OG0004040	FW_v1_tr_07354.p1
OG0004040	FW_v1_tr_09838.p1
OG0004044	FW_v1_tr_07156.p1
OG0004044	FW_v1_tr_12880.p1
OG0004045	FW_v1_tr_02482.p1
OG0004045	FW_v1_tr_10221.p1
OG0004047	FW_v1_tr_08355.p1
OG0004048	FW_v1_tr_00531.p1
OG0004048	FW_v1_tr_03496.p1
OG0004049	FW_v1_tr_13817.p1
OG0004050	FW_v1_tr_02116.p1
OG0004051	FW_v1_tr_08093.p1
OG0004052	FW_v1_tr_07327.p1
OG0004053	FW_v1_tr_04158.p1
OG0004054	FW_v1_tr_01788.p1
OG0004054	FW_v1_tr_08508.p1
OG0004054	FW_v1_tr_08934.p1
OG0004056	FW_v1_tr_01840.p1
OG0004058	FW_v1_tr_06303.p1
OG0004058	FW_v1_tr_06938.p1
OG0004059	FW_v1_tr_06921.p1
OG0004060	FW_v1_tr_09237.p1
OG0004060	FW_v1_tr_13497.p1
OG0004061	FW_v1_tr_10162.p1
OG0004062	FW_v1_tr_08058.p1
OG0004063	FW_v1_tr_01653.p1
OG0004065	FW_v1_tr_02234.p1
OG0004065	FW_v1_tr_05402.p1
OG0004066	FW_v1_tr_03530.p1
OG0004068	FW_v1_tr_07008.p1
OG0004070	FW_v1_tr_03007.p1
OG0004073	FW_v1_tr_01322.p1
OG0004074	FW_v1_tr_12540.p1
OG0004074	FW_v1_tr_12541.p1
OG0004075	FW_v1_tr_10840.p1
OG0004075	FW_v1_tr_10843.p1
OG0004076	FW_v1_tr_11573.p1
OG0004077	FW_v1_tr_07428.p1
OG0004077	FW_v1_tr_09007.p1
OG0004078	FW_v1_tr_06612.p1
OG0004080	FW_v1_tr_00989.p1
OG0004081	FW_v1_tr_02384.p1
OG0004081	FW_v1_tr_04701.p1
OG0004082	FW_v1_tr_06729.p1
OG0004083	FW_v1_tr_13059.p1
OG0004083	FW_v1_tr_13060.p1
OG0004083	FW_v1_tr_13061.p1
OG0004084	FW_v1_tr_13833.p1
OG0004088	FW_v1_tr_04297.p1
OG0004088	FW_v1_tr_14214.p1
OG0004089	FW_v1_tr_13516.p1
OG0004090	FW_v1_tr_08741.p1
OG0004091	FW_v1_tr_02774.p1
OG0004091	FW_v1_tr_02775.p1
OG0004092	FW_v1_tr_05238.p1
OG0004093	FW_v1_tr_10713.p1
OG0004094	FW_v1_tr_04304.p1
OG0004095	FW_v1_tr_08253.p1
OG0004098	FW_v1_tr_10877.p1
OG0004098	FW_v1_tr_10878.p1
OG0004099	FW_v1_tr_03782.p1
OG0004100	FW_v1_tr_07971.p1
OG0004101	FW_v1_tr_07178.p1
OG0004102	FW_v1_tr_14636.p1
OG0004103	FW_v1_tr_10184.p1
OG0004104	FW_v1_tr_05485.p1
OG0004106	FW_v1_tr_07197.p1
OG0004106	FW_v1_tr_12808.p1
OG0004108	FW_v1_tr_06272.p1
OG0004109	FW_v1_tr_01077.p1
OG0004111	FW_v1_tr_01907.p1
OG0004114	FW_v1_tr_10998.p1
OG0004115	FW_v1_tr_14581.p1
OG0004116	FW_v1_tr_03684.p1
OG0004116	FW_v1_tr_11257.p1
OG0004117	FW_v1_tr_07074.p1
OG0004118	FW_v1_tr_06340.p1
OG0004118	FW_v1_tr_06341.p1
OG0004118	FW_v1_tr_06342.p1
OG0004119	FW_v1_tr_05921.p2
OG0004119	FW_v1_tr_14516.p2
OG0004120	FW_v1_tr_13677.p1
OG0004121	FW_v1_tr_08890.p1
OG0004122	FW_v1_tr_13199.p1
OG0004125	FW_v1_tr_03734.p1
OG0004126	FW_v1_tr_01364.p2
OG0004127	FW_v1_tr_02988.p1
OG0004128	FW_v1_tr_02752.p1
OG0004128	FW_v1_tr_05737.p1
OG0004129	FW_v1_tr_04220.p1
OG0004132	FW_v1_tr_05747.p1
OG0004133	FW_v1_tr_06390.p1
OG0004134	FW_v1_tr_08347.p1
OG0004136	FW_v1_tr_00706.p1
OG0004136	FW_v1_tr_08321.p1
OG0004138	FW_v1_tr_01882.p1
OG0004138	FW_v1_tr_04018.p1
OG0004139	FW_v1_tr_09220.p1
OG0004139	FW_v1_tr_09221.p1
OG0004139	FW_v1_tr_09223.p1
