Orthogroup	DD_TRX
OG0002527	XP_001134629.1
OG0002527	XP_642149.1
OG0002528	XP_636369.1
OG0002529	XP_636788.1
OG0002529	XP_644869.1
OG0002530	XP_646760.1
OG0002531	XP_638093.1
OG0002532	XP_646402.1
OG0002533	XP_629632.1
OG0002534	XP_643504.2
OG0002536	XP_644358.1
OG0002536	XP_645056.1
OG0002537	XP_637747.2
OG0002538	XP_639278.1
OG0002539	XP_646366.1
OG0002540	XP_642008.1
OG0002541	XP_637732.1
OG0002542	XP_001134625.1
OG0002546	XP_639247.1
OG0002547	XP_646280.1
OG0002549	XP_643594.2
OG0002550	XP_645843.1
OG0002551	XP_643934.1
OG0002552	XP_646414.1
OG0002553	XP_646876.1
OG0002554	XP_635122.1
OG0002555	XP_002649179.1
OG0002556	XP_646580.1
OG0002585	XP_644313.1
OG0002587	XP_629238.1
OG0002596	XP_646378.1
OG0002597	XP_640727.1
OG0002599	XP_645572.1
OG0002600	XP_635268.1
OG0002601	XP_636706.1
OG0002604	XP_629705.2
OG0002605	XP_647513.1
OG0002606	XP_636921.1
OG0002607	XP_643198.1
OG0002608	XP_640969.1
OG0002609	XP_641652.1
OG0002611	XP_642798.1
OG0002612	XP_638846.1
OG0002613	XP_637813.1
OG0002613	XP_643952.2
OG0002614	XP_639948.2
OG0002615	XP_645809.1
OG0002616	XP_629428.1
OG0002618	XP_645919.1
OG0002619	XP_635485.1
OG0002620	XP_640817.1
OG0002621	XP_638053.1
OG0002622	XP_645400.1
OG0002624	XP_639266.1
OG0002626	XP_643853.1
OG0002627	XP_629347.1
OG0002628	XP_641884.1
OG0002629	XP_001733035.1
OG0002630	XP_636923.1
OG0002630	XP_646599.1
OG0002633	XP_638331.1
OG0002634	XP_629979.1
OG0002635	XP_629779.1
OG0002636	XP_645383.1
OG0002639	XP_639261.1
OG0002644	XP_636670.1
OG0002645	XP_644579.1
OG0002645	XP_644672.1
OG0002646	XP_644303.1
OG0002647	XP_638200.1
OG0002647	XP_642107.2
OG0002647	XP_642108.1
OG0002649	XP_646559.1
OG0002652	XP_645711.1
OG0002653	XP_640157.1
OG0002655	XP_629461.1
OG0002656	XP_637604.1
OG0002658	XP_638113.1
OG0002659	XP_640403.1
OG0002660	XP_642233.1
OG0002661	XP_646452.1
OG0002664	XP_636320.1
OG0002665	XP_635115.1
OG0002666	XP_637949.2
OG0002667	XP_643928.1
OG0002667	XP_646420.1
OG0002669	XP_640936.1
OG0002670	XP_635524.1
OG0002670	XP_646663.1
OG0002673	XP_640292.1
OG0002674	XP_641872.1
OG0002675	XP_643860.1
OG0002676	XP_642300.1
OG0002676	XP_642302.1
OG0002677	XP_644318.1
OG0002678	XP_641069.1
OG0002679	XP_637846.1
OG0002680	XP_001134620.1
OG0002681	XP_642650.1
OG0002682	XP_635318.1
OG0002683	XP_640298.1
OG0002684	XP_646408.1
OG0002685	XP_642760.1
OG0002686	XP_646155.1
OG0002688	XP_643091.1
OG0002689	XP_642390.1
OG0002689	XP_642391.1
OG0002691	XP_646061.1
OG0002692	XP_628750.1
OG0002693	XP_647006.1
OG0002694	XP_640210.1
OG0002695	XP_642890.1
OG0002696	XP_636715.1
OG0002697	XP_638011.1
OG0002698	XP_636781.1
OG0002699	XP_640231.2
OG0002700	XP_643326.1
OG0002701	XP_642284.1
OG0002701	XP_642707.1
OG0002703	XP_638137.1
OG0002704	XP_638919.1
OG0002705	XP_640891.1
OG0002706	XP_637083.1
OG0002707	XP_642137.1
OG0002708	XP_645960.3
OG0002709	XP_643219.1
OG0002711	XP_637255.1
OG0002712	XP_643223.1
OG0002714	XP_639309.1
OG0002715	XP_647011.1
OG0002717	XP_646782.1
OG0002718	XP_001733026.1
OG0002719	XP_636422.1
OG0002721	XP_638482.1
OG0002722	XP_640846.1
OG0002723	XP_640643.1
OG0002723	XP_644229.1
OG0002724	XP_645432.1
OG0002726	XP_640905.1
OG0002727	XP_638565.2
OG0002728	XP_642608.1
OG0002729	XP_646446.1
OG0002730	XP_644436.1
OG0002730	XP_644814.1
OG0002731	XP_642773.2
OG0002732	XP_635730.1
OG0002734	XP_644082.1
OG0002738	XP_636556.1
OG0002739	XP_640132.1
OG0002740	XP_643058.1
OG0002740	XP_646489.1
OG0002742	XP_637803.1
OG0002742	XP_639988.1
OG0002742	XP_639989.1
OG0002743	XP_636936.1
OG0002743	XP_646891.1
OG0002743	XP_646944.1
OG0002744	XP_646372.1
OG0002746	XP_636624.1
OG0002748	XP_646196.2
OG0002751	XP_644547.1
OG0002751	XP_644704.1
OG0002772	XP_638902.1
OG0002773	XP_636472.1
OG0002776	XP_640847.1
OG0002776	XP_643173.1
OG0002777	XP_642306.2
OG0002784	XP_635474.1
OG0002787	XP_636982.1
OG0002788	XP_642943.1
OG0002789	NP_050104.1
OG0002790	XP_629069.1
OG0002791	XP_637925.1
OG0002792	XP_645368.1
OG0002793	XP_001732999.1
OG0002793	XP_640517.1
OG0002794	XP_629778.1
OG0002794	XP_637828.1
OG0002795	XP_645913.1
OG0002796	XP_641204.1
OG0002798	XP_642606.1
OG0002799	XP_637963.1
OG0002800	XP_636868.1
OG0002800	XP_638896.1
OG0002801	XP_635155.1
OG0002803	XP_640180.1
OG0002805	XP_629281.1
OG0002807	XP_637645.1
OG0002808	XP_643673.1
OG0002809	XP_645145.1
OG0002811	XP_640967.2
OG0002813	XP_642749.1
OG0002814	XP_643273.1
OG0002815	XP_645993.1
OG0002816	XP_641504.1
OG0002817	XP_640724.1
OG0002818	XP_647398.1
OG0002819	XP_638098.1
OG0002820	XP_629737.1
OG0002822	XP_642708.2
OG0002823	XP_647347.1
OG0002824	XP_636772.1
OG0002825	XP_629004.1
OG0002829	XP_638283.1
OG0002830	XP_644505.1
OG0002830	XP_644745.1
OG0002831	XP_642955.1
OG0002832	XP_642597.1
OG0002833	XP_638992.1
OG0002835	XP_635306.1
OG0002836	XP_641235.1
OG0002837	XP_643789.1
OG0002839	XP_640577.1
OG0002840	XP_647827.1
OG0002841	XP_638758.1
OG0002842	XP_635984.1
OG0002843	XP_638096.1
OG0002844	XP_638242.1
OG0002845	XP_636262.1
OG0002846	XP_629220.1
OG0002848	XP_646706.1
OG0002850	XP_636395.1
OG0002851	XP_642055.1
OG0002852	XP_638453.1
OG0002853	XP_641932.1
OG0002854	XP_640037.1
OG0002855	XP_638864.1
OG0002856	XP_002649116.1
OG0002856	XP_645460.1
OG0002857	XP_645863.1
OG0002858	XP_638617.1
OG0002860	XP_646880.1
OG0002861	XP_638526.1
OG0002863	XP_641505.2
OG0002864	XP_647263.1
OG0002865	XP_645139.1
OG0002866	XP_642799.1
OG0002867	XP_001134539.1
OG0002867	XP_629179.1
OG0002868	XP_643532.1
OG0002869	XP_643957.1
OG0002871	XP_001134493.1
OG0002872	XP_638099.1
OG0002873	XP_646664.1
OG0002874	XP_647492.1
OG0002876	XP_647295.1
OG0002877	XP_635521.1
OG0002877	XP_637043.1
OG0002877	XP_637044.1
OG0002877	XP_637059.1
OG0002879	XP_638007.1
OG0002880	XP_641214.1
OG0002881	XP_636815.1
OG0002882	XP_629577.1
OG0002883	XP_644014.1
OG0002884	XP_645331.1
OG0002885	XP_639315.1
OG0002887	XP_639913.1
OG0002888	XP_646778.1
OG0002889	XP_629022.1
OG0002890	XP_643401.2
OG0002892	XP_640230.1
OG0002893	XP_639866.1
OG0002896	XP_629550.1
OG0002897	XP_643807.1
OG0002898	XP_642389.1
OG0002899	XP_629798.1
OG0002900	XP_638997.1
OG0002901	XP_636568.1
OG0002902	XP_644903.1
OG0002903	XP_636100.1
OG0002904	XP_642765.1
OG0002905	XP_645184.1
OG0002907	XP_640786.1
OG0002909	XP_646045.1
OG0002910	XP_642001.1
OG0002911	XP_646189.1
OG0002912	XP_628923.1
OG0002914	XP_638348.1
OG0002916	XP_637356.1
OG0002918	XP_639262.1
OG0002919	XP_001733053.1
OG0002920	XP_638959.1
OG0002920	XP_639034.1
OG0002921	XP_635983.1
OG0002922	XP_643473.1
OG0002923	XP_637677.1
OG0002924	XP_636532.1
OG0002925	XP_635162.1
OG0002926	XP_639348.1
OG0002927	XP_636730.2
OG0002928	XP_646576.2
OG0002929	XP_636713.1
OG0002929	XP_644076.1
OG0002930	XP_645550.1
OG0002931	XP_637050.1
OG0002931	XP_637363.1
OG0002932	XP_647801.1
OG0002933	XP_641795.1
OG0002934	XP_646756.1
OG0002935	XP_637317.1
OG0002935	XP_641890.1
OG0002937	XP_643788.1
OG0002938	XP_638255.1
OG0002939	XP_640038.2
OG0002947	XP_637047.1
OG0002950	XP_629462.1
OG0002953	XP_639287.1
OG0002953	XP_643552.2
OG0002987	XP_638619.1
OG0002990	XP_628938.1
OG0002991	XP_640589.1
OG0002992	XP_639877.1
OG0003001	XP_637586.1
OG0003008	XP_645891.1
OG0003009	XP_001732995.1
OG0003010	XP_001134587.1
OG0003010	XP_642615.1
OG0003010	XP_644613.1
OG0003010	XP_644637.1
OG0003011	XP_643647.1
OG0003012	XP_647103.1
OG0003013	XP_643547.2
OG0003015	XP_645983.1
OG0003016	XP_629934.1
OG0003017	XP_638463.1
OG0003018	XP_629571.1
OG0003019	XP_640395.1
OG0003021	XP_644476.1
OG0003021	XP_644774.1
OG0003022	XP_629685.1
OG0003023	XP_637396.1
OG0003024	XP_640473.1
OG0003024	XP_641484.1
OG0003026	XP_641336.2
OG0003027	XP_639087.1
OG0003028	XP_647248.1
OG0003029	XP_644150.1
OG0003030	XP_636520.1
OG0003031	XP_641181.1
OG0003032	XP_638961.1
OG0003033	XP_643125.1
OG0003035	XP_638475.1
OG0003036	XP_643662.1
OG0003036	XP_646504.1
OG0003037	XP_638599.1
OG0003037	XP_638683.1
OG0003037	XP_642256.1
OG0003038	XP_642832.1
OG0003039	XP_638330.1
OG0003043	XP_646228.1
OG0003044	XP_629682.1
OG0003046	XP_640363.1
OG0003046	XP_647677.1
OG0003047	XP_642671.2
OG0003048	XP_642206.1
OG0003051	XP_635125.1
OG0003052	XP_644320.1
OG0003054	XP_641792.1
OG0003057	XP_640279.1
OG0003058	XP_637433.1
OG0003059	XP_637773.1
OG0003059	XP_647794.1
OG0003060	XP_635923.1
OG0003061	XP_636944.1
OG0003061	XP_644510.1
OG0003061	XP_644740.1
OG0003062	XP_647367.1
OG0003063	XP_644398.1
OG0003063	XP_645015.1
OG0003064	XP_629566.1
OG0003065	XP_636659.1
OG0003066	XP_640854.1
OG0003067	XP_001134535.1
OG0003069	XP_641269.1
OG0003072	XP_645673.2
OG0003073	XP_635980.1
OG0003074	XP_644004.1
OG0003075	XP_642264.1
OG0003076	XP_644432.1
OG0003076	XP_644818.2
OG0003078	XP_641569.1
OG0003079	XP_001134536.1
OG0003080	XP_640666.1
OG0003081	XP_635871.1
OG0003082	XP_637866.1
OG0003083	XP_646016.2
OG0003084	XP_641200.1
OG0003085	XP_637742.1
OG0003086	XP_640267.1
OG0003087	XP_636572.1
OG0003089	XP_629620.1
OG0003089	XP_645299.1
OG0003090	XP_637916.1
OG0003092	XP_646631.1
OG0003094	XP_642804.3
OG0003095	XP_636898.1
OG0003097	XP_638641.1
OG0003099	XP_635734.1
OG0003100	XP_641946.1
OG0003101	XP_640433.1
OG0003102	XP_637809.1
OG0003103	XP_629301.1
OG0003103	XP_640502.1
OG0003104	XP_640508.1
OG0003105	XP_645519.1
OG0003106	XP_638766.1
OG0003109	XP_642717.1
OG0003110	XP_642328.1
OG0003111	XP_646925.1
OG0003112	XP_635380.1
OG0003113	XP_629808.1
OG0003114	XP_638912.1
OG0003115	XP_646421.1
OG0003116	XP_638004.1
OG0003118	XP_629845.1
OG0003120	XP_640451.1
OG0003120	XP_642241.1
OG0003122	XP_646059.1
OG0003123	XP_629056.1
OG0003125	XP_629750.1
OG0003126	XP_629307.1
OG0003127	XP_644571.1
OG0003127	XP_644680.1
OG0003128	XP_641488.1
OG0003129	XP_645856.1
OG0003130	XP_646433.1
OG0003131	XP_640534.1
OG0003132	XP_635889.1
OG0003133	XP_640681.1
OG0003133	XP_646264.1
OG0003134	XP_638957.1
OG0003135	XP_638680.1
OG0003136	XP_001733046.1
OG0003137	XP_641668.1
OG0003138	XP_638368.1
OG0003139	XP_646225.1
OG0003140	XP_641054.1
OG0003142	XP_640529.1
OG0003143	XP_644348.1
OG0003143	XP_645066.1
OG0003145	XP_647199.1
OG0003146	XP_642043.1
OG0003148	XP_646241.1
OG0003150	XP_640402.1
OG0003150	XP_647529.1
OG0003151	XP_639145.1
OG0003152	XP_635360.1
OG0003154	XP_647673.1
OG0003156	XP_637130.1
OG0003157	XP_640986.2
OG0003159	XP_641483.1
OG0003160	XP_637607.1
OG0003161	XP_642517.1
OG0003162	XP_644993.1
OG0003163	XP_643707.1
OG0003168	XP_638322.1
OG0003169	XP_641871.1
OG0003170	XP_643911.1
OG0003172	XP_642909.1
OG0003172	XP_646993.1
OG0003173	XP_643264.1
OG0003173	XP_645246.1
OG0003174	XP_635358.1
OG0003176	XP_639340.1
OG0003176	XP_643307.1
OG0003176	XP_647032.1
OG0003180	XP_641187.1
OG0003182	XP_636985.1
OG0003182	XP_636990.1
OG0003182	XP_646771.1
OG0003183	XP_643947.1
OG0003185	XP_644989.1
OG0003189	XP_637188.1
OG0003190	XP_643343.1
OG0003224	XP_640158.1
OG0003224	XP_640938.1
OG0003225	XP_644181.1
OG0003226	XP_645521.1
OG0003227	XP_636746.1
OG0003228	XP_640660.1
OG0003229	XP_642169.1
OG0003233	XP_639001.1
OG0003235	XP_635728.1
OG0003235	XP_636987.1
OG0003237	XP_642135.2
OG0003238	XP_642253.1
OG0003239	XP_646229.1
OG0003240	XP_635833.1
OG0003241	XP_635403.1
OG0003243	XP_646183.1
OG0003245	XP_645694.1
OG0003246	XP_642084.1
OG0003249	XP_645662.1
OG0003251	XP_640596.1
OG0003252	XP_643769.1
OG0003253	XP_637810.1
OG0003255	XP_645946.2
OG0003256	XP_644359.2
OG0003256	XP_645055.2
OG0003258	XP_636826.1
OG0003259	XP_641951.1
OG0003260	XP_637260.1
OG0003264	XP_647040.1
OG0003265	XP_638691.1
OG0003268	XP_647483.1
OG0003269	XP_647072.1
OG0003270	XP_001134571.1
OG0003272	XP_646215.1
OG0003273	XP_642732.1
OG0003275	XP_636955.1
OG0003277	XP_635157.1
OG0003279	XP_645549.1
OG0003281	XP_636837.1
OG0003282	XP_640782.1
OG0003285	XP_639037.1
OG0003286	XP_644504.2
OG0003286	XP_644746.1
OG0003287	XP_643598.1
OG0003288	XP_646811.1
OG0003289	XP_639956.1
OG0003290	XP_636449.1
OG0003291	XP_635924.1
OG0003292	XP_643981.1
OG0003293	XP_641255.1
OG0003295	XP_638535.1
OG0003297	XP_636531.1
OG0003297	XP_647071.1
OG0003298	XP_644059.1
OG0003300	XP_638510.1
OG0003302	XP_646136.1
OG0003303	XP_629544.1
OG0003304	XP_629244.1
OG0003305	XP_642864.1
OG0003308	XP_629372.1
OG0003309	XP_637012.1
OG0003310	XP_637727.1
OG0003313	XP_638895.1
OG0003314	XP_642954.1
OG0003315	XP_640134.1
OG0003315	XP_645749.1
OG0003317	XP_629204.1
OG0003320	XP_001732969.1
OG0003323	XP_629439.1
OG0003324	XP_639380.1
OG0003325	XP_640977.1
OG0003326	XP_629919.1
OG0003328	XP_642287.1
OG0003330	XP_643284.1
OG0003332	XP_641989.1
OG0003332	XP_641990.1
OG0003332	XP_646923.1
OG0003334	XP_646435.1
OG0003336	XP_629241.1
OG0003337	XP_646807.1
OG0003338	XP_641593.1
OG0003339	XP_643949.1
OG0003340	XP_635627.1
OG0003341	XP_647355.1
OG0003342	XP_643919.1
OG0003343	XP_638879.1
OG0003344	XP_647374.1
OG0003347	XP_647045.1
OG0003349	XP_646869.1
OG0003350	XP_641001.1
OG0003351	XP_002649195.1
OG0003352	XP_629314.1
OG0003353	XP_643756.1
OG0003353	XP_645678.1
OG0003354	XP_638395.1
OG0003355	XP_639351.1
OG0003355	XP_640674.1
OG0003356	XP_643249.1
OG0003358	XP_629690.1
OG0003360	XP_002649121.1
OG0003361	XP_647561.1
OG0003364	XP_629404.1
OG0003365	XP_640597.1
OG0003366	XP_644221.1
OG0003368	XP_644589.1
OG0003368	XP_644662.1
OG0003371	XP_642684.2
OG0003373	XP_646315.1
OG0003374	XP_647280.1
OG0003375	XP_638627.1
OG0003376	XP_629875.1
OG0003378	XP_645544.1
OG0003380	XP_629906.1
OG0003380	XP_641852.1
OG0003382	XP_644356.1
OG0003382	XP_645058.2
OG0003383	XP_645243.1
OG0003385	XP_646454.1
OG0003386	XP_641299.1
OG0003387	XP_637189.1
OG0003388	XP_638091.1
OG0003388	XP_641892.2
OG0003390	XP_644940.1
OG0003391	XP_638301.1
OG0003392	XP_637343.1
OG0003393	XP_629327.1
OG0003394	XP_638364.1
OG0003395	XP_629704.1
OG0003399	XP_635173.1
OG0003401	XP_646265.1
OG0003402	XP_640467.1
OG0003403	XP_640861.1
OG0003404	XP_639221.1
OG0003405	XP_639344.1
OG0003406	XP_643778.1
OG0003407	XP_002649103.1
OG0003409	XP_629512.1
OG0003410	XP_637032.1
OG0003411	XP_642481.2
OG0003412	XP_642903.1
OG0003414	XP_640918.5
OG0003416	XP_629959.1
OG0003417	XP_001733061.1
OG0003417	XP_628885.1
OG0003418	XP_641369.2
OG0003424	XP_642463.1
OG0003424	XP_643686.2
OG0003433	XP_644924.1
OG0003453	XP_637827.1
OG0003453	XP_637831.1
OG0003453	XP_638667.1
OG0003453	XP_638705.1
OG0003453	XP_639334.1
OG0003453	XP_641455.1
OG0003453	XP_642495.1
OG0003453	XP_645627.1
OG0003453	XP_645656.1
OG0003479	XP_640156.1
OG0003483	XP_646585.1
OG0003487	XP_637942.1
OG0003490	XP_001134521.1
OG0003495	XP_646954.1
OG0003497	XP_642317.1
OG0003501	XP_643900.1
OG0003503	XP_647158.1
OG0003506	XP_636205.1
OG0003506	XP_641700.1
OG0003507	XP_639073.1
OG0003509	XP_645660.1
OG0003511	XP_639951.2
OG0003512	XP_635572.1
OG0003512	XP_640557.1
OG0003512	XP_642589.1
OG0003512	XP_646541.1
OG0003513	XP_636855.1
OG0003513	XP_637105.1
OG0003514	NP_050073.1
OG0003516	XP_001732984.1
OG0003519	XP_638737.1
OG0003521	XP_001732957.1
OG0003522	XP_642004.1
OG0003523	XP_628966.1
OG0003524	XP_636911.1
OG0003525	XP_641572.1
OG0003527	XP_638926.1
OG0003528	XP_640750.1
OG0003531	XP_636700.1
OG0003538	XP_645927.1
OG0003539	XP_645434.1
OG0003540	XP_640154.1
OG0003541	XP_645586.2
OG0003542	XP_635324.1
OG0003543	XP_637076.1
OG0003544	XP_646806.1
OG0003545	XP_644112.1
OG0003546	XP_638905.1
OG0003547	XP_638044.1
OG0003548	XP_640522.1
OG0003550	XP_636644.1
OG0003551	XP_638028.1
OG0003552	XP_635103.1
OG0003553	XP_645801.1
OG0003554	XP_640391.1
OG0003555	XP_638424.1
OG0003556	XP_636608.1
OG0003557	XP_638751.1
OG0003557	XP_643491.1
OG0003558	XP_647603.1
OG0003559	XP_635429.1
OG0003560	XP_629412.1
OG0003561	XP_647245.1
OG0003564	XP_636482.1
OG0003566	XP_640456.1
OG0003567	XP_641041.1
OG0003569	XP_646082.1
OG0003570	XP_640201.2
OG0003571	XP_642872.2
OG0003572	XP_645688.1
OG0003574	XP_642787.1
OG0003575	XP_646851.1
OG0003576	XP_629466.1
OG0003577	XP_644168.2
OG0003579	XP_637811.1
OG0003580	XP_640642.1
OG0003581	XP_638664.1
OG0003582	XP_643757.1
OG0003583	XP_635167.1
OG0003584	XP_637256.1
OG0003585	XP_643129.1
OG0003586	XP_628748.1
OG0003588	XP_629378.1
OG0003590	XP_639267.1
OG0003591	XP_641977.1
OG0003592	XP_646004.1
OG0003593	XP_635464.1
OG0003594	XP_643104.1
OG0003595	XP_643725.1
OG0003596	XP_637285.1
OG0003597	XP_639943.1
OG0003598	XP_645916.2
OG0003599	XP_638086.1
OG0003600	XP_636819.1
OG0003600	XP_637072.1
OG0003601	XP_638501.1
OG0003602	XP_638929.1
OG0003603	XP_636019.1
OG0003604	XP_636774.1
OG0003604	XP_645515.1
OG0003608	XP_635308.1
OG0003609	XP_640413.1
OG0003610	XP_642132.2
OG0003611	XP_638146.1
OG0003612	XP_646734.1
OG0003613	XP_628872.1
OG0003614	XP_636471.1
OG0003615	XP_640741.1
OG0003618	XP_638375.1
OG0003619	XP_638965.1
OG0003620	XP_646812.1
OG0003621	XP_640528.1
OG0003622	XP_636268.1
OG0003623	XP_642745.1
OG0003624	XP_645454.1
OG0003625	XP_644863.1
OG0003626	XP_646077.2
OG0003628	XP_647635.1
OG0003629	XP_644445.1
OG0003629	XP_644805.1
OG0003630	XP_628896.1
OG0003631	XP_629237.1
OG0003632	XP_642816.1
OG0003633	XP_641906.1
OG0003634	XP_646276.1
OG0003636	XP_638826.1
OG0003637	XP_638917.1
OG0003637	XP_646126.1
OG0003637	XP_646479.1
OG0003637	XP_647136.1
OG0003638	XP_636584.1
OG0003639	XP_641931.1
OG0003640	XP_636182.1
OG0003641	XP_629371.1
OG0003642	XP_637125.1
OG0003643	XP_629356.1
OG0003643	XP_641261.1
OG0003644	XP_638058.1
OG0003644	XP_642134.1
OG0003644	XP_644620.1
OG0003644	XP_644630.1
OG0003645	XP_636263.1
OG0003647	XP_642305.1
OG0003648	XP_636854.1
OG0003648	XP_642675.1
OG0003649	XP_638198.1
OG0003650	XP_629242.1
OG0003651	XP_642143.1
OG0003652	XP_629787.1
OG0003652	XP_647636.1
OG0003657	XP_635140.1
OG0003660	XP_645855.1
OG0003662	XP_641437.1
OG0003663	XP_641266.1
OG0003664	XP_638281.1
OG0003665	XP_643708.1
OG0003667	XP_638913.1
OG0003668	XP_637361.1
OG0003670	XP_635527.1
OG0003672	XP_647518.1
OG0003675	XP_629169.1
OG0003676	XP_636181.1
OG0003677	XP_640447.1
OG0003678	XP_641682.1
OG0003679	XP_645142.1
OG0003680	XP_636285.1
OG0003681	XP_637463.1
OG0003682	XP_629186.1
OG0003684	XP_643562.1
OG0003685	XP_639977.1
OG0003686	XP_637303.1
OG0003686	XP_640880.1
OG0003689	XP_637292.1
OG0003690	XP_642071.1
OG0003692	XP_001134477.1
OG0003693	XP_639139.1
OG0003694	XP_641888.1
OG0003695	XP_636796.1
OG0003697	XP_640927.2
OG0003702	XP_635146.1
OG0003703	XP_629631.1
OG0003703	XP_637683.1
OG0003708	XP_643955.1
OG0003709	XP_643259.1
OG0003742	XP_638838.1
OG0003746	XP_637542.1
OG0003747	XP_638035.1
OG0003748	XP_639078.1
OG0003749	XP_639349.1
OG0003750	XP_628874.1
OG0003750	XP_644553.1
OG0003750	XP_644698.1
OG0003752	XP_640753.1
OG0003755	XP_637792.1
OG0003755	XP_643081.1
OG0003756	XP_636790.1
OG0003756	XP_643621.1
OG0003757	XP_638520.1
OG0003758	XP_643233.1
OG0003759	XP_638072.1
OG0003759	XP_642478.1
OG0003760	XP_635802.1
OG0003762	XP_643312.1
OG0003763	XP_647463.1
OG0003764	XP_646765.2
OG0003768	XP_643479.1
OG0003770	XP_638637.1
OG0003778	XP_001134570.1
OG0003781	XP_640069.1
OG0003782	XP_638280.1
OG0003783	XP_636241.1
OG0003784	XP_641022.1
OG0003785	XP_636447.1
OG0003790	XP_635881.1
OG0003793	XP_641503.1
OG0003793	XP_647664.1
OG0003794	XP_646777.1
OG0003796	XP_638757.1
OG0003797	XP_637142.1
OG0003801	XP_643286.1
OG0003802	XP_638688.1
OG0003803	XP_639124.1
OG0003804	XP_639157.1
OG0003807	XP_002649133.1
OG0003808	XP_635189.2
OG0003809	XP_638318.1
OG0003810	XP_642077.1
OG0003811	XP_637842.1
OG0003814	XP_636702.2
OG0003814	XP_637761.1
OG0003815	XP_002649185.1
OG0003815	XP_644607.1
OG0003816	XP_637065.2
OG0003817	XP_640097.1
OG0003819	XP_638851.1
OG0003820	XP_638317.1
OG0003821	XP_636800.1
OG0003823	XP_640072.2
OG0003824	XP_636357.1
OG0003826	XP_646586.1
OG0003828	XP_629510.1
OG0003830	XP_001732956.1
OG0003832	XP_642377.1
OG0003834	XP_646578.1
OG0003835	XP_644524.1
OG0003835	XP_644726.1
OG0003836	XP_640492.2
OG0003837	XP_637438.1
OG0003838	XP_645275.1
OG0003839	XP_637941.1
OG0003840	XP_646538.1
OG0003841	XP_647207.1
OG0003842	XP_638066.1
OG0003843	XP_638884.1
OG0003844	XP_638819.1
OG0003845	XP_636595.2
OG0003850	XP_636638.1
OG0003853	XP_646437.1
OG0003856	XP_636326.1
OG0003857	XP_002649153.1
OG0003858	XP_636905.1
OG0003860	XP_647151.1
OG0003862	XP_644259.1
OG0003864	XP_646325.1
OG0003865	XP_647379.1
OG0003866	XP_637240.1
OG0003867	XP_640558.1
OG0003869	XP_641723.1
OG0003871	XP_644962.1
OG0003872	XP_638832.1
OG0003873	XP_646384.1
OG0003875	XP_642431.1
OG0003876	XP_629028.1
OG0003877	XP_638229.1
OG0003878	XP_641228.1
OG0003879	XP_638894.1
OG0003880	XP_636697.1
OG0003881	XP_640542.1
OG0003882	XP_642405.1
OG0003883	XP_638596.1
OG0003884	XP_636392.2
OG0003886	XP_643785.1
OG0003887	XP_646335.1
OG0003888	XP_629010.1
OG0003890	XP_637033.1
OG0003892	XP_641771.1
OG0003895	XP_646726.1
OG0003896	XP_637872.1
OG0003898	XP_638927.1
OG0003899	XP_644184.1
OG0003900	XP_641323.1
OG0003901	XP_638899.1
OG0003903	XP_636586.1
OG0003905	XP_641158.1
OG0003907	XP_638104.1
OG0003908	XP_636995.1
OG0003909	XP_638043.1
OG0003910	XP_636667.1
OG0003911	XP_647829.1
OG0003912	XP_636671.1
OG0003913	XP_636217.1
OG0003914	XP_636867.1
OG0003915	XP_637225.1
OG0003916	XP_646351.1
OG0003917	XP_642028.1
OG0003919	XP_639011.1
OG0003920	XP_637802.2
OG0003922	XP_640081.1
OG0003924	XP_644939.1
OG0003925	XP_643561.1
OG0003926	XP_644033.1
OG0003929	XP_638435.1
OG0003930	XP_640617.1
OG0003931	XP_638734.1
OG0003933	XP_635835.1
OG0003937	XP_639954.1
OG0003938	XP_641603.1
OG0003939	XP_644970.1
OG0003940	XP_639345.2
OG0003942	XP_638821.1
OG0003943	XP_643985.1
OG0003951	XP_636779.1
OG0003952	XP_636063.1
OG0003952	XP_638109.1
OG0003952	XP_639153.1
OG0003952	XP_640651.1
OG0003952	XP_640652.1
OG0003952	XP_643419.1
OG0003952	XP_646084.1
OG0003952	XP_646382.1
OG0003952	XP_647173.1
OG0003954	XP_638831.1
OG0003991	XP_629115.1
OG0003998	XP_645707.1
OG0003999	XP_645949.1
OG0004001	XP_629967.1
OG0004004	XP_646137.1
OG0004008	XP_641656.1
OG0004008	XP_645750.1
OG0004009	XP_647415.1
OG0004010	XP_637357.1
OG0004018	XP_645975.2
OG0004021	XP_629246.1
OG0004022	XP_638563.1
OG0004024	XP_647116.1
OG0004026	XP_640553.1
OG0004027	XP_002649181.1
OG0004030	XP_645395.1
OG0004031	XP_001134514.1
OG0004034	XP_635126.1
OG0004038	XP_636295.1
OG0004038	XP_640303.1
OG0004040	XP_645194.1
OG0004042	XP_647365.1
OG0004043	XP_644929.1
OG0004044	XP_641392.1
OG0004045	XP_002649129.1
OG0004045	XP_636363.1
OG0004045	XP_643112.1
OG0004048	XP_642716.1
OG0004050	XP_646138.1
OG0004051	XP_642599.1
OG0004053	XP_642189.1
OG0004054	NP_050107.1
OG0004056	XP_646582.1
OG0004057	XP_629638.1
OG0004058	XP_629686.1
OG0004060	XP_638887.1
OG0004061	XP_643108.1
OG0004062	XP_636275.1
OG0004063	XP_638102.1
OG0004066	XP_636971.1
OG0004068	XP_641254.1
