Orthogroup	ZF_TRX
OG0003408	ENSDARG00000075271.p1
OG0003408	ENSDARG00000075924.p1
OG0003408	ENSDARG00000078588.p1
OG0003408	ENSDARG00000078834.p1
OG0003408	ENSDARG00000079291.p1
OG0003408	ENSDARG00000079872.p1
OG0003408	ENSDARG00000079912.p1
OG0003409	ENSDARG00000003167.p1
OG0003410	ENSDARG00000033852.p3
OG0003411	ENSDARG00000045946.p4
OG0003411	ENSDARG00000060575.p7
OG0003411	ENSDARG00000061806.p1
OG0003412	ENSDARG00000002267.p1
OG0003414	ENSDARG00000033418.p5
OG0003416	ENSDARG00000009868.p1
OG0003417	ENSDARG00000026829.p1
OG0003418	ENSDARG00000005230.p1
OG0003419	ENSDARG00000024325.p1
OG0003419	ENSDARG00000063542.p1
OG0003420	ENSDARG00000035147.p3
OG0003421	ENSDARG00000032769.p1
OG0003423	ENSDARG00000024195.p1
OG0003423	ENSDARG00000060113.p1
OG0003423	ENSDARG00000077762.p1
OG0003424	ENSDARG00000078924.p1
OG0003426	ENSDARG00000007177.p1
OG0003426	ENSDARG00000044781.p1
OG0003426	ENSDARG00000086067.p1
OG0003428	ENSDARG00000027316.p1
OG0003428	ENSDARG00000031890.p1
OG0003429	ENSDARG00000040157.p1
OG0003429	ENSDARG00000057942.p1
OG0003430	ENSDARG00000039352.p1
OG0003431	ENSDARG00000031637.p1
OG0003433	ENSDARG00000055350.p1
OG0003433	ENSDARG00000077178.p1
OG0003433	ENSDARG00000086490.p1
OG0003436	ENSDARG00000022315.p1
OG0003446	ENSDARG00000004386.p1
OG0003446	ENSDARG00000042213.p1
OG0003446	ENSDARG00000042899.p1
OG0003448	ENSDARG00000039616.p1
OG0003453	
OG0003479	ENSDARG00000033134.p1
OG0003482	ENSDARG00000090971.p1
OG0003483	ENSDARG00000077653.p1
OG0003483	ENSDARG00000079046.p1
OG0003485	ENSDARG00000042701.p1
OG0003487	ENSDARG00000041332.p1
OG0003488	ENSDARG00000031098.p1
OG0003489	ENSDARG00000007711.p1
OG0003489	ENSDARG00000010073.p1
OG0003490	ENSDARG00000018124.p1
OG0003491	ENSDARG00000018871.p1
OG0003492	ENSDARG00000037062.p1
OG0003492	ENSDARG00000038867.p1
OG0003492	ENSDARG00000058733.p1
OG0003492	ENSDARG00000068567.p1
OG0003493	ENSDARG00000008880.p1
OG0003493	ENSDARG00000012314.p1
OG0003495	ENSDARG00000069386.p2
OG0003496	ENSDARG00000030022.p1
OG0003497	ENSDARG00000038664.p1
OG0003501	
OG0003502	ENSDARG00000057276.p1
OG0003502	ENSDARG00000069230.p1
OG0003503	ENSDARG00000020115.p1
OG0003504	ENSDARG00000071294.p1
OG0003505	ENSDARG00000057272.p1
OG0003506	ENSDARG00000059503.p1
OG0003507	ENSDARG00000012892.p1
OG0003508	ENSDARG00000030020.p3
OG0003509	ENSDARG00000015676.p1
OG0003511	ENSDARG00000045123.p1
OG0003512	ENSDARG00000053303.p1
OG0003513	ENSDARG00000037966.p1
OG0003514	
OG0003516	ENSDARG00000057648.p1
OG0003517	ENSDARG00000051889.p1
OG0003518	ENSDARG00000039193.p1
OG0003519	ENSDARG00000076490.p1
OG0003521	ENSDARG00000040803.p1
OG0003522	ENSDARG00000038834.p1
OG0003523	ENSDARG00000075445.p1
OG0003524	ENSDARG00000013063.p1
OG0003524	ENSDARG00000054319.p1
OG0003525	ENSDARG00000002184.p1
OG0003527	ENSDARG00000057857.p2
OG0003527	ENSDARG00000063223.p1
OG0003528	ENSDARG00000061527.p1
OG0003531	ENSDARG00000037928.p3
OG0003533	ENSDARG00000039340.p1
OG0003534	ENSDARG00000077494.p1
OG0003536	ENSDARG00000015747.p1
OG0003538	ENSDARG00000028513.p1
OG0003538	ENSDARG00000091587.p1
OG0003539	ENSDARG00000045543.p2
OG0003540	ENSDARG00000061889.p1
OG0003541	ENSDARG00000037708.p1
OG0003542	ENSDARG00000022974.p1
OG0003543	ENSDARG00000062152.p8
OG0003544	ENSDARG00000052721.p1
OG0003545	ENSDARG00000044488.p1
OG0003546	ENSDARG00000017617.p1
OG0003547	ENSDARG00000005738.p1
OG0003548	ENSDARG00000016710.p1
OG0003549	ENSDARG00000063197.p1
OG0003550	ENSDARG00000001057.p1
OG0003551	ENSDARG00000079686.p3
OG0003552	ENSDARG00000068978.p1
OG0003553	ENSDARG00000013732.p1
OG0003554	ENSDARG00000015757.p1
OG0003555	ENSDARG00000054980.p1
OG0003556	ENSDARG00000041113.p1
OG0003557	ENSDARG00000024651.p3
OG0003558	ENSDARG00000053070.p1
OG0003559	ENSDARG00000036625.p2
OG0003560	ENSDARG00000061505.p1
OG0003561	ENSDARG00000059079.p2
OG0003563	ENSDARG00000037906.p1
OG0003564	ENSDARG00000028976.p1
OG0003566	ENSDARG00000045399.p1
OG0003567	ENSDARG00000011246.p1
OG0003569	ENSDARG00000000966.p1
OG0003569	ENSDARG00000035285.p1
OG0003570	ENSDARG00000038312.p1
OG0003571	ENSDARG00000075857.p1
OG0003571	ENSDARG00000091534.p1
OG0003572	ENSDARG00000025889.p1
OG0003573	ENSDARG00000009657.p1
OG0003573	ENSDARG00000060981.p1
OG0003574	ENSDARG00000061421.p1
OG0003574	ENSDARG00000077124.p1
OG0003574	ENSDARG00000077545.p1
OG0003574	ENSDARG00000077791.p1
OG0003575	ENSDARG00000007657.p1
OG0003576	ENSDARG00000015221.p1
OG0003577	ENSDARG00000023583.p1
OG0003579	ENSDARG00000044405.p1
OG0003580	ENSDARG00000075933.p2
OG0003581	ENSDARG00000022918.p1
OG0003582	ENSDARG00000038608.p1
OG0003583	ENSDARG00000040314.p1
OG0003584	ENSDARG00000089369.p1
OG0003585	ENSDARG00000070446.p1
OG0003586	ENSDARG00000042571.p1
OG0003588	ENSDARG00000070834.p1
OG0003590	ENSDARG00000026762.p1
OG0003590	ENSDARG00000059324.p1
OG0003590	ENSDARG00000088532.p1
OG0003591	ENSDARG00000077728.p1
OG0003592	ENSDARG00000087752.p1
OG0003593	
OG0003594	ENSDARG00000007130.p1
OG0003595	ENSDARG00000077264.p1
OG0003596	ENSDARG00000025948.p1
OG0003597	ENSDARG00000057854.p1
OG0003598	ENSDARG00000025467.p1
OG0003599	ENSDARG00000071878.p1
OG0003600	ENSDARG00000056167.p1
OG0003601	ENSDARG00000059070.p1
OG0003602	ENSDARG00000017928.p1
OG0003603	ENSDARG00000035084.p1
OG0003603	ENSDARG00000055291.p1
OG0003604	ENSDARG00000015292.p1
OG0003604	ENSDARG00000069527.p1
OG0003608	ENSDARG00000056832.p1
OG0003609	ENSDARG00000021033.p1
OG0003609	ENSDARG00000024314.p1
OG0003610	ENSDARG00000026072.p1
OG0003611	ENSDARG00000021404.p1
OG0003611	ENSDARG00000068125.p1
OG0003612	ENSDARG00000009436.p1
OG0003613	ENSDARG00000042637.p1
OG0003614	ENSDARG00000003462.p1
OG0003615	ENSDARG00000060101.p1
OG0003617	ENSDARG00000061081.p1
OG0003617	ENSDARG00000063141.p1
OG0003618	ENSDARG00000056557.p1
OG0003619	ENSDARG00000028249.p1
OG0003620	ENSDARG00000011764.p1
OG0003621	ENSDARG00000057805.p1
OG0003622	ENSDARG00000076379.p1
OG0003623	ENSDARG00000003308.p1
OG0003624	ENSDARG00000023160.p1
OG0003625	ENSDARG00000063100.p1
OG0003626	ENSDARG00000061024.p1
OG0003628	ENSDARG00000005191.p1
OG0003629	ENSDARG00000069090.p1
OG0003630	ENSDARG00000062971.p1
OG0003631	ENSDARG00000036071.p1
OG0003632	ENSDARG00000091153.p1
OG0003633	ENSDARG00000076526.p1
OG0003634	ENSDARG00000021753.p1
OG0003636	ENSDARG00000075826.p1
OG0003637	ENSDARG00000044874.p2
OG0003637	ENSDARG00000073853.p1
OG0003637	ENSDARG00000078145.p1
OG0003638	ENSDARG00000030914.p1
OG0003638	ENSDARG00000042379.p1
OG0003638	ENSDARG00000042929.p5
OG0003639	ENSDARG00000069857.p1
OG0003640	ENSDARG00000041226.p1
OG0003641	ENSDARG00000057882.p1
OG0003642	ENSDARG00000017658.p1
OG0003643	ENSDARG00000086593.p1
OG0003643	ENSDARG00000087528.p1
OG0003644	ENSDARG00000038789.p1
OG0003645	ENSDARG00000052712.p1
OG0003646	ENSDARG00000039657.p1
OG0003647	ENSDARG00000061020.p1
OG0003648	ENSDARG00000004926.p2
OG0003648	ENSDARG00000069428.p1
OG0003649	ENSDARG00000004948.p1
OG0003650	ENSDARG00000008224.p1
OG0003651	ENSDARG00000074035.p1
OG0003652	ENSDARG00000061723.p1
OG0003653	ENSDARG00000013329.p3
OG0003657	ENSDARG00000087815.p1
OG0003659	ENSDARG00000019838.p1
OG0003660	ENSDARG00000027357.p1
OG0003662	ENSDARG00000014615.p1
OG0003663	ENSDARG00000003845.p1
OG0003664	ENSDARG00000059841.p1
OG0003665	ENSDARG00000005454.p1
OG0003665	ENSDARG00000062790.p1
OG0003665	ENSDARG00000073753.p1
OG0003666	ENSDARG00000010658.p1
OG0003666	ENSDARG00000037203.p1
OG0003667	ENSDARG00000005870.p1
OG0003667	ENSDARG00000041602.p1
OG0003668	ENSDARG00000014898.p1
OG0003669	ENSDARG00000055941.p1
OG0003669	ENSDARG00000058782.p1
OG0003670	ENSDARG00000046006.p1
OG0003671	ENSDARG00000004843.p1
OG0003671	ENSDARG00000005453.p1
OG0003671	ENSDARG00000014181.p1
OG0003671	ENSDARG00000055750.p4
OG0003671	ENSDARG00000076120.p2
OG0003671	ENSDARG00000078279.p1
OG0003672	ENSDARG00000042995.p1
OG0003675	ENSDARG00000086768.p1
OG0003676	ENSDARG00000058328.p2
OG0003677	ENSDARG00000055868.p1
OG0003678	ENSDARG00000035730.p1
OG0003679	ENSDARG00000010953.p1
OG0003679	ENSDARG00000037900.p1
OG0003679	ENSDARG00000038190.p1
OG0003680	ENSDARG00000004785.p1
OG0003681	ENSDARG00000077024.p1
OG0003682	ENSDARG00000076733.p1
OG0003684	ENSDARG00000040041.p1
OG0003685	ENSDARG00000011404.p1
OG0003686	ENSDARG00000074571.p1
OG0003687	ENSDARG00000060197.p1
OG0003688	
OG0003689	ENSDARG00000052307.p1
OG0003690	ENSDARG00000060865.p1
OG0003692	ENSDARG00000074889.p1
OG0003693	ENSDARG00000001788.p1
OG0003694	ENSDARG00000069287.p1
OG0003695	ENSDARG00000044596.p1
OG0003696	ENSDARG00000010878.p1
OG0003696	ENSDARG00000029018.p1
OG0003696	ENSDARG00000054271.p1
OG0003696	ENSDARG00000076554.p1
OG0003696	ENSDARG00000088020.p1
OG0003696	ENSDARG00000088081.p1
OG0003696	ENSDARG00000089854.p1
OG0003697	
OG0003699	ENSDARG00000010655.p1
OG0003699	ENSDARG00000076011.p1
OG0003702	ENSDARG00000068437.p1
OG0003703	ENSDARG00000058352.p2
OG0003703	ENSDARG00000058390.p1
OG0003705	ENSDARG00000052537.p1
OG0003705	ENSDARG00000054218.p1
OG0003705	ENSDARG00000067889.p1
OG0003708	ENSDARG00000010553.p1
OG0003709	ENSDARG00000011931.p2
OG0003720	
OG0003742	ENSDARG00000040033.p1
OG0003744	ENSDARG00000020679.p1
OG0003745	
OG0003746	ENSDARG00000057080.p1
OG0003747	ENSDARG00000052379.p1
OG0003748	ENSDARG00000016093.p3
OG0003749	ENSDARG00000031981.p1
OG0003750	ENSDARG00000010445.p1
OG0003752	ENSDARG00000011026.p1
OG0003754	ENSDARG00000012388.p1
OG0003754	ENSDARG00000022509.p1
OG0003754	ENSDARG00000032970.p1
OG0003755	ENSDARG00000069283.p1
OG0003756	
OG0003757	ENSDARG00000019300.p4
OG0003758	ENSDARG00000030790.p1
OG0003759	ENSDARG00000002986.p1
OG0003760	ENSDARG00000075354.p1
OG0003761	ENSDARG00000061303.p1
OG0003762	ENSDARG00000044404.p1
OG0003763	ENSDARG00000008239.p1
OG0003764	ENSDARG00000008805.p3
OG0003765	ENSDARG00000031886.p2
OG0003767	ENSDARG00000070798.p1
OG0003768	ENSDARG00000045696.p1
OG0003770	ENSDARG00000035505.p1
OG0003771	ENSDARG00000091326.p1
OG0003774	ENSDARG00000037406.p1
OG0003776	ENSDARG00000086564.p1
OG0003776	ENSDARG00000090107.p1
OG0003777	ENSDARG00000013837.p1
OG0003778	ENSDARG00000045269.p1
OG0003781	ENSDARG00000067913.p1
OG0003782	ENSDARG00000046061.p1
OG0003782	ENSDARG00000086777.p1
OG0003783	ENSDARG00000018902.p1
OG0003784	ENSDARG00000055639.p1
OG0003785	ENSDARG00000043734.p1
OG0003786	ENSDARG00000003414.p1
OG0003786	ENSDARG00000039341.p1
OG0003788	ENSDARG00000068103.p2
OG0003790	ENSDARG00000051855.p1
OG0003792	ENSDARG00000043016.p1
OG0003792	ENSDARG00000057415.p1
OG0003792	ENSDARG00000057417.p1
OG0003793	ENSDARG00000053155.p1
OG0003794	ENSDARG00000038845.p1
OG0003796	ENSDARG00000003085.p1
OG0003796	ENSDARG00000054501.p1
OG0003796	ENSDARG00000086906.p1
OG0003797	ENSDARG00000062785.p1
OG0003797	ENSDARG00000063525.p1
OG0003798	ENSDARG00000075721.p1
OG0003800	ENSDARG00000038881.p1
OG0003801	ENSDARG00000057929.p1
OG0003802	
OG0003803	ENSDARG00000016058.p1
OG0003803	ENSDARG00000025648.p1
OG0003803	ENSDARG00000087666.p1
OG0003804	ENSDARG00000075754.p1
OG0003805	ENSDARG00000063177.p1
OG0003805	ENSDARG00000075501.p1
OG0003807	ENSDARG00000042469.p1
OG0003808	ENSDARG00000068289.p2
OG0003809	ENSDARG00000045949.p1
OG0003810	ENSDARG00000011648.p1
OG0003811	ENSDARG00000009753.p1
OG0003812	ENSDARG00000029043.p1
OG0003814	ENSDARG00000040111.p1
OG0003815	ENSDARG00000000542.p1
OG0003816	ENSDARG00000073668.p1
OG0003816	ENSDARG00000087000.p1
OG0003817	ENSDARG00000043511.p2
OG0003818	ENSDARG00000041140.p1
OG0003818	ENSDARG00000053554.p1
OG0003819	ENSDARG00000091413.p1
OG0003820	ENSDARG00000033143.p1
OG0003821	
OG0003823	ENSDARG00000043631.p4
OG0003824	ENSDARG00000017696.p1
OG0003825	ENSDARG00000058140.p1
OG0003825	ENSDARG00000090531.p1
OG0003826	ENSDARG00000043357.p1
OG0003826	ENSDARG00000074603.p1
OG0003827	ENSDARG00000014095.p1
OG0003827	ENSDARG00000069699.p2
OG0003827	ENSDARG00000075067.p1
OG0003828	ENSDARG00000012747.p3
OG0003829	ENSDARG00000043260.p1
OG0003830	ENSDARG00000035562.p1
OG0003830	ENSDARG00000040265.p1
OG0003831	ENSDARG00000016038.p1
OG0003832	ENSDARG00000039390.p1
OG0003833	ENSDARG00000013741.p1
OG0003833	ENSDARG00000045465.p1
OG0003834	ENSDARG00000020217.p1
OG0003835	ENSDARG00000002967.p1
OG0003835	ENSDARG00000045153.p1
OG0003836	ENSDARG00000005974.p1
OG0003836	ENSDARG00000059469.p3
OG0003837	ENSDARG00000021202.p1
OG0003838	ENSDARG00000004658.p1
OG0003838	ENSDARG00000052438.p1
OG0003838	ENSDARG00000070076.p1
OG0003839	ENSDARG00000016516.p1
OG0003840	ENSDARG00000078075.p1
OG0003841	ENSDARG00000044402.p1
OG0003842	ENSDARG00000009449.p2
OG0003843	ENSDARG00000021220.p1
OG0003843	ENSDARG00000088740.p1
OG0003844	ENSDARG00000036776.p1
OG0003845	ENSDARG00000000779.p1
OG0003846	ENSDARG00000039279.p1
OG0003849	ENSDARG00000019188.p2
OG0003849	ENSDARG00000027141.p1
OG0003850	ENSDARG00000043976.p1
OG0003850	ENSDARG00000076021.p1
OG0003851	ENSDARG00000079499.p1
OG0003851	ENSDARG00000088712.p1
OG0003852	ENSDARG00000006094.p1
OG0003853	ENSDARG00000013861.p2
OG0003853	ENSDARG00000020887.p1
OG0003856	
OG0003857	ENSDARG00000054540.p1
OG0003858	ENSDARG00000041944.p2
OG0003860	ENSDARG00000025391.p1
OG0003862	ENSDARG00000068663.p1
OG0003863	ENSDARG00000059824.p3
OG0003863	ENSDARG00000062297.p1
OG0003864	ENSDARG00000044853.p1
OG0003865	ENSDARG00000003526.p1
OG0003866	ENSDARG00000079605.p1
OG0003867	ENSDARG00000009771.p1
OG0003869	ENSDARG00000045857.p1
OG0003871	ENSDARG00000044484.p1
OG0003872	ENSDARG00000041040.p1
OG0003873	ENSDARG00000090203.p1
OG0003874	ENSDARG00000002127.p1
OG0003874	ENSDARG00000005318.p3
OG0003875	ENSDARG00000030949.p1
OG0003876	ENSDARG00000023627.p2
OG0003877	ENSDARG00000051916.p1
OG0003878	ENSDARG00000014171.p1
OG0003879	ENSDARG00000010113.p1
OG0003880	ENSDARG00000013340.p1
OG0003880	ENSDARG00000070453.p1
OG0003881	ENSDARG00000067809.p1
OG0003882	ENSDARG00000078894.p1
OG0003883	ENSDARG00000078338.p1
OG0003884	ENSDARG00000002077.p1
OG0003886	ENSDARG00000031657.p1
OG0003887	ENSDARG00000055314.p1
OG0003888	ENSDARG00000002304.p1
OG0003889	ENSDARG00000030463.p3
OG0003889	ENSDARG00000035338.p1
OG0003889	ENSDARG00000067585.p1
OG0003890	ENSDARG00000043288.p1
OG0003891	ENSDARG00000017046.p1
OG0003892	ENSDARG00000089727.p1
OG0003892	ENSDARG00000090657.p1
OG0003893	ENSDARG00000011921.p1
OG0003894	ENSDARG00000060522.p1
OG0003895	ENSDARG00000030537.p1
OG0003895	ENSDARG00000043561.p1
OG0003896	ENSDARG00000054897.p1
OG0003897	ENSDARG00000078571.p1
OG0003897	ENSDARG00000089616.p1
OG0003898	ENSDARG00000015997.p1
OG0003899	ENSDARG00000035987.p1
OG0003900	ENSDARG00000035618.p1
OG0003901	ENSDARG00000026654.p1
OG0003903	ENSDARG00000006666.p1
OG0003905	ENSDARG00000020913.p1
OG0003906	ENSDARG00000024654.p1
OG0003907	ENSDARG00000061638.p1
OG0003908	ENSDARG00000025912.p3
OG0003908	ENSDARG00000037008.p1
OG0003909	ENSDARG00000007025.p1
OG0003909	ENSDARG00000068421.p1
OG0003909	ENSDARG00000074363.p1
OG0003909	ENSDARG00000086063.p1
OG0003910	ENSDARG00000003263.p1
OG0003911	ENSDARG00000041908.p1
OG0003912	ENSDARG00000040607.p1
OG0003913	ENSDARG00000031153.p2
OG0003914	ENSDARG00000071339.p1
OG0003915	ENSDARG00000012672.p1
OG0003916	ENSDARG00000086150.p1
OG0003917	ENSDARG00000032211.p1
OG0003918	ENSDARG00000068641.p1
OG0003919	ENSDARG00000040650.p1
OG0003920	ENSDARG00000032340.p1
OG0003921	ENSDARG00000010779.p1
OG0003922	ENSDARG00000060249.p1
OG0003924	ENSDARG00000019236.p3
OG0003925	ENSDARG00000043986.p1
OG0003926	ENSDARG00000058306.p1
OG0003929	ENSDARG00000037109.p1
OG0003930	ENSDARG00000024398.p1
OG0003931	ENSDARG00000079482.p1
OG0003933	ENSDARG00000061180.p1
OG0003935	ENSDARG00000079999.p1
OG0003937	ENSDARG00000015937.p1
OG0003938	ENSDARG00000054224.p1
OG0003939	ENSDARG00000040439.p1
OG0003940	ENSDARG00000054433.p1
OG0003941	ENSDARG00000019741.p1
OG0003941	ENSDARG00000027391.p1
OG0003941	ENSDARG00000035750.p1
OG0003941	ENSDARG00000051748.p1
OG0003941	ENSDARG00000070408.p2
OG0003942	ENSDARG00000004282.p1
OG0003942	ENSDARG00000006462.p1
OG0003943	ENSDARG00000040387.p1
OG0003943	ENSDARG00000087446.p1
OG0003943	ENSDARG00000089090.p1
OG0003946	ENSDARG00000057708.p1
OG0003946	ENSDARG00000077204.p3
OG0003948	ENSDARG00000070108.p3
OG0003950	ENSDARG00000059805.p1
OG0003950	ENSDARG00000074533.p1
OG0003951	ENSDARG00000003446.p1
OG0003952	
OG0003954	ENSDARG00000042660.p1
OG0003955	ENSDARG00000044751.p1
OG0003955	ENSDARG00000071336.p1
OG0003959	ENSDARG00000020191.p1
OG0003959	ENSDARG00000079413.p1
OG0003960	ENSDARG00000031494.p1
OG0003960	ENSDARG00000057583.p1
OG0003960	ENSDARG00000079639.p1
OG0003990	
OG0003991	
OG0003994	ENSDARG00000061899.p1
OG0003998	ENSDARG00000019907.p1
OG0003999	ENSDARG00000036636.p1
OG0003999	ENSDARG00000046098.p1
OG0004001	ENSDARG00000033370.p1
OG0004004	ENSDARG00000019222.p1
OG0004008	ENSDARG00000030830.p1
OG0004009	ENSDARG00000062269.p1
OG0004010	ENSDARG00000059963.p1
OG0004013	ENSDARG00000002333.p1
OG0004013	ENSDARG00000016866.p2
OG0004013	ENSDARG00000025846.p1
OG0004013	ENSDARG00000053104.p2
OG0004015	ENSDARG00000024828.p1
OG0004015	ENSDARG00000027687.p1
OG0004015	ENSDARG00000069674.p1
OG0004016	ENSDARG00000020596.p1
OG0004016	ENSDARG00000089357.p1
OG0004018	ENSDARG00000052815.p1
OG0004020	ENSDARG00000006862.p1
OG0004020	ENSDARG00000008639.p1
OG0004021	ENSDARG00000062964.p1
OG0004021	ENSDARG00000088768.p1
OG0004022	ENSDARG00000060027.p1
OG0004023	ENSDARG00000071396.p1
OG0004024	ENSDARG00000038040.p1
OG0004025	ENSDARG00000057435.p1
OG0004026	ENSDARG00000041887.p9
OG0004027	ENSDARG00000017154.p1
OG0004027	ENSDARG00000062044.p1
OG0004027	ENSDARG00000076964.p1
OG0004028	ENSDARG00000061061.p1
OG0004030	ENSDARG00000043471.p1
OG0004031	ENSDARG00000042005.p1
OG0004034	ENSDARG00000000651.p1
OG0004037	ENSDARG00000060634.p1
OG0004037	ENSDARG00000088984.p2
OG0004038	ENSDARG00000031102.p2
OG0004040	ENSDARG00000070723.p2
OG0004042	ENSDARG00000032296.p1
OG0004043	ENSDARG00000033854.p1
OG0004043	ENSDARG00000038583.p1
OG0004043	ENSDARG00000087388.p1
OG0004044	ENSDARG00000025404.p1
OG0004045	ENSDARG00000061728.p1
OG0004047	ENSDARG00000091777.p1
OG0004048	ENSDARG00000037980.p1
OG0004049	ENSDARG00000005948.p1
OG0004050	ENSDARG00000003527.p1
OG0004051	ENSDARG00000032200.p1
OG0004052	ENSDARG00000025635.p1
OG0004053	ENSDARG00000025212.p2
OG0004054	ENSDARG00000068635.p3
OG0004056	ENSDARG00000060861.p1
OG0004057	ENSDARG00000063005.p1
OG0004058	ENSDARG00000055365.p1
OG0004058	ENSDARG00000074286.p1
OG0004059	ENSDARG00000069672.p1
OG0004060	ENSDARG00000058005.p1
OG0004061	ENSDARG00000020232.p1
OG0004062	ENSDARG00000061004.p1
OG0004063	ENSDARG00000063466.p1
OG0004064	ENSDARG00000045411.p1
OG0004065	ENSDARG00000037261.p1
OG0004066	ENSDARG00000029331.p1
OG0004066	ENSDARG00000079131.p1
OG0004068	ENSDARG00000020840.p1
OG0004070	ENSDARG00000017084.p1
OG0004073	ENSDARG00000011240.p1
OG0004074	ENSDARG00000022599.p1
OG0004075	
OG0004076	ENSDARG00000015385.p1
OG0004077	ENSDARG00000013075.p1
OG0004078	ENSDARG00000019707.p1
OG0004079	
OG0004080	ENSDARG00000077463.p1
OG0004080	ENSDARG00000087172.p1
OG0004081	ENSDARG00000058280.p1
OG0004082	ENSDARG00000069278.p1
OG0004083	ENSDARG00000037108.p1
OG0004084	ENSDARG00000077202.p1
OG0004087	ENSDARG00000038900.p1
OG0004088	ENSDARG00000091610.p1
OG0004089	ENSDARG00000076077.p3
OG0004090	ENSDARG00000078835.p1
OG0004091	ENSDARG00000035264.p1
OG0004092	ENSDARG00000012021.p1
OG0004093	ENSDARG00000015394.p1
OG0004094	ENSDARG00000018494.p2
OG0004094	ENSDARG00000056235.p1
OG0004095	ENSDARG00000042344.p1
OG0004096	ENSDARG00000014333.p1
OG0004096	ENSDARG00000025555.p1
OG0004096	ENSDARG00000058022.p1
OG0004098	ENSDARG00000054362.p1
OG0004099	ENSDARG00000045249.p2
OG0004100	ENSDARG00000007526.p1
OG0004101	ENSDARG00000077533.p1
OG0004102	ENSDARG00000061235.p1
OG0004103	ENSDARG00000076620.p1
OG0004103	ENSDARG00000079719.p1
OG0004104	ENSDARG00000041373.p1
OG0004106	ENSDARG00000003113.p1
OG0004108	ENSDARG00000012915.p1
OG0004109	ENSDARG00000077299.p1
OG0004109	ENSDARG00000087823.p1
OG0004111	ENSDARG00000035043.p1
OG0004114	ENSDARG00000058806.p1
OG0004114	ENSDARG00000061692.p1
OG0004115	ENSDARG00000078479.p1
OG0004116	
OG0004117	ENSDARG00000005547.p1
OG0004118	ENSDARG00000037501.p1
OG0004119	ENSDARG00000090462.p1
OG0004120	ENSDARG00000031293.p1
OG0004121	ENSDARG00000004459.p1
OG0004121	ENSDARG00000009629.p1
OG0004121	ENSDARG00000034453.p1
OG0004121	ENSDARG00000044362.p1
OG0004122	ENSDARG00000030133.p1
OG0004122	ENSDARG00000090100.p1
OG0004123	ENSDARG00000023584.p2
OG0004124	ENSDARG00000077516.p1
OG0004125	ENSDARG00000028688.p1
OG0004126	
OG0004127	ENSDARG00000071652.p1
OG0004128	ENSDARG00000001557.p1
OG0004128	ENSDARG00000004017.p1
OG0004129	ENSDARG00000035776.p1
OG0004130	ENSDARG00000030976.p1
OG0004131	ENSDARG00000003132.p1
OG0004132	ENSDARG00000045846.p1
OG0004133	ENSDARG00000045455.p1
OG0004133	ENSDARG00000091247.p2
OG0004134	ENSDARG00000020077.p4
OG0004136	ENSDARG00000077934.p1
OG0004138	ENSDARG00000013667.p1
OG0004139	ENSDARG00000078418.p1
OG0004140	ENSDARG00000008243.p1
OG0004141	ENSDARG00000060633.p1
OG0004141	ENSDARG00000075013.p1
OG0004142	ENSDARG00000003087.p1
OG0004143	ENSDARG00000089663.p2
OG0004144	ENSDARG00000027428.p1
OG0004145	ENSDARG00000031680.p1
OG0004146	ENSDARG00000056914.p1
OG0004147	ENSDARG00000068076.p1
OG0004148	ENSDARG00000038847.p1
OG0004149	ENSDARG00000037570.p1
OG0004150	ENSDARG00000020608.p2
OG0004152	ENSDARG00000012572.p1
OG0004153	ENSDARG00000016044.p1
OG0004154	ENSDARG00000035686.p1
OG0004154	ENSDARG00000077434.p1
OG0004154	ENSDARG00000078585.p1
OG0004155	ENSDARG00000016116.p1
OG0004155	ENSDARG00000016300.p1
OG0004155	ENSDARG00000042525.p1
OG0004155	ENSDARG00000069196.p1
OG0004155	ENSDARG00000091287.p1
OG0004156	ENSDARG00000016485.p1
OG0004157	ENSDARG00000008439.p1
OG0004158	ENSDARG00000045815.p1
OG0004159	ENSDARG00000000019.p2
OG0004160	ENSDARG00000016231.p1
OG0004160	ENSDARG00000044972.p1
OG0004161	ENSDARG00000016607.p1
OG0004161	ENSDARG00000042975.p1
OG0004163	ENSDARG00000038399.p2
OG0004164	ENSDARG00000057997.p1
OG0004165	ENSDARG00000041300.p1
OG0004166	ENSDARG00000035905.p5
OG0004166	ENSDARG00000045927.p1
OG0004167	ENSDARG00000061143.p1
OG0004167	ENSDARG00000073999.p1
OG0004168	ENSDARG00000021257.p1
OG0004169	ENSDARG00000014536.p1
OG0004170	ENSDARG00000016733.p2
OG0004171	ENSDARG00000071060.p1
OG0004172	ENSDARG00000008235.p1
OG0004173	ENSDARG00000028848.p1
OG0004173	ENSDARG00000045940.p1
OG0004174	ENSDARG00000070407.p1
OG0004175	ENSDARG00000058528.p3
OG0004176	
OG0004186	ENSDARG00000023927.p2
OG0004193	ENSDARG00000077265.p1
OG0004194	ENSDARG00000004713.p1
OG0004200	ENSDARG00000042799.p1
OG0004201	ENSDARG00000035699.p1
OG0004237	ENSDARG00000068082.p1
OG0004238	ENSDARG00000060338.p1
OG0004238	ENSDARG00000087111.p1
OG0004239	ENSDARG00000001969.p3
OG0004239	ENSDARG00000020594.p1
OG0004239	ENSDARG00000076241.p3
OG0004239	ENSDARG00000077037.p1
