Orthogroup	Sarc4_TRX
OG0000406	Sarc4_g32827T
OG0000407	Sarc4_g28682T
OG0000407	Sarc4_g32730T
OG0000408	Sarc4_g11608T
OG0000408	Sarc4_g11925T
OG0000408	Sarc4_g26905T
OG0000409	Sarc4_g13066T
OG0000409	Sarc4_g4066T
OG0000410	Sarc4_g10506T
OG0000410	Sarc4_g5824T
OG0000411	Sarc4_g13500T
OG0000411	Sarc4_g22980T
OG0000411	Sarc4_g25254T
OG0000411	Sarc4_g8021T
OG0000412	Sarc4_g2006T
OG0000414	Sarc4_g26690T
OG0000414	Sarc4_g28694T
OG0000417	Sarc4_g10224T
OG0000417	Sarc4_g25200T
OG0000417	Sarc4_g5281T
OG0000417	Sarc4_g8158T
OG0000418	Sarc4_g10159T
OG0000421	Sarc4_g29716T
OG0000421	Sarc4_g32550T
OG0000421	Sarc4_g4863T
OG0000422	Sarc4_g12477T
OG0000422	Sarc4_g6396T
OG0000423	Sarc4_g19700T
OG0000423	Sarc4_g23752T
OG0000423	Sarc4_g29940T
OG0000425	Sarc4_g29323T
OG0000425	Sarc4_g9962T
OG0000427	Sarc4_g22725T
OG0000427	Sarc4_g33374T
OG0000428	Sarc4_g23693T
OG0000428	Sarc4_g30140T
OG0000429	Sarc4_g28716T
OG0000431	Sarc4_g30698T
OG0000431	Sarc4_g3311T
OG0000434	Sarc4_g14894T
OG0000434	Sarc4_g19410T
OG0000434	Sarc4_g33926T
OG0000434	Sarc4_g4383T
OG0000434	Sarc4_g5185T
OG0000435	Sarc4_g11001T
OG0000435	Sarc4_g21209T
OG0000435	Sarc4_g21210T
OG0000435	Sarc4_g25991T
OG0000435	Sarc4_g30707T
OG0000435	Sarc4_g30708T
OG0000435	Sarc4_g4727T
OG0000435	Sarc4_g4728T
OG0000436	Sarc4_g19189T
OG0000436	Sarc4_g31506T
OG0000442	Sarc4_g816T
OG0000444	Sarc4_g2112T
OG0000444	Sarc4_g3593T
OG0000445	Sarc4_g28015T
OG0000445	Sarc4_g356T
OG0000445	Sarc4_g5383T
OG0000449	Sarc4_g15399T
OG0000449	Sarc4_g25005T
OG0000449	Sarc4_g4494T
OG0000449	Sarc4_g9614T
OG0000450	Sarc4_g7404T
OG0000450	Sarc4_g7405T
OG0000451	Sarc4_g26336T
OG0000451	Sarc4_g30240T
OG0000451	Sarc4_g8471T
OG0000451	Sarc4_g9108T
OG0000452	Sarc4_g13988T
OG0000452	Sarc4_g26911T
OG0000453	Sarc4_g10874T
OG0000453	Sarc4_g31428T
OG0000454	Sarc4_g10515T
OG0000454	Sarc4_g32120T
OG0000454	Sarc4_g32504T
OG0000455	Sarc4_g24448T
OG0000455	Sarc4_g24450T
OG0000456	Sarc4_g26387T
OG0000456	Sarc4_g556T
OG0000456	Sarc4_g560T
OG0000460	Sarc4_g6290T
OG0000461	Sarc4_g3704T
OG0000461	Sarc4_g3705T
OG0000461	Sarc4_g3706T
OG0000463	Sarc4_g17720T
OG0000463	Sarc4_g25181T
OG0000464	Sarc4_g2139T
OG0000464	Sarc4_g32639T
OG0000465	Sarc4_g4862T
OG0000465	Sarc4_g6619T
OG0000466	Sarc4_g23425T
OG0000466	Sarc4_g30292T
OG0000471	Sarc4_g12662T
OG0000471	Sarc4_g30303T
OG0000472	Sarc4_g2370T
OG0000472	Sarc4_g24747T
OG0000472	Sarc4_g24749T
OG0000473	Sarc4_g23891T
OG0000473	Sarc4_g7652T
OG0000474	Sarc4_g6940T
OG0000474	Sarc4_g706T
OG0000475	Sarc4_g25451T
OG0000475	Sarc4_g28154T
OG0000476	Sarc4_g25175T
OG0000476	Sarc4_g25720T
OG0000477	Sarc4_g26816T
OG0000477	Sarc4_g27139T
OG0000478	Sarc4_g32028T
OG0000478	Sarc4_g32633T
OG0000479	Sarc4_g11655T
OG0000479	Sarc4_g1361T
OG0000479	Sarc4_g14895T
OG0000479	Sarc4_g14896T
OG0000479	Sarc4_g19988T
OG0000479	Sarc4_g25328T
OG0000479	Sarc4_g31976T
OG0000479	Sarc4_g33248T
OG0000479	Sarc4_g4525T
OG0000479	Sarc4_g7406T
OG0000480	Sarc4_g28673T
OG0000484	Sarc4_g11704T
OG0000484	Sarc4_g1995T
OG0000485	Sarc4_g14964T
OG0000485	Sarc4_g2010T
OG0000485	Sarc4_g22618T
OG0000485	Sarc4_g30075T
OG0000489	Sarc4_g12575T
OG0000489	Sarc4_g13323T
OG0000489	Sarc4_g28287T
OG0000489	Sarc4_g29747T
OG0000490	Sarc4_g2970T
OG0000491	Sarc4_g29916T
OG0000491	Sarc4_g31893T
OG0000491	Sarc4_g31894T
OG0000494	Sarc4_g22771T
OG0000494	Sarc4_g31202T
OG0000496	Sarc4_g28839T
OG0000496	Sarc4_g33722T
OG0000496	Sarc4_g9290T
OG0000498	Sarc4_g16693T
OG0000498	Sarc4_g9104T
OG0000499	Sarc4_g19706T
OG0000499	Sarc4_g31521T
OG0000501	Sarc4_g32203T
OG0000501	Sarc4_g6503T
OG0000502	Sarc4_g13495T
OG0000502	Sarc4_g1701T
OG0000502	Sarc4_g22553T
OG0000502	Sarc4_g22843T
OG0000502	Sarc4_g9554T
OG0000503	Sarc4_g1074T
OG0000503	Sarc4_g13087T
OG0000503	Sarc4_g19906T
OG0000503	Sarc4_g23035T
OG0000503	Sarc4_g23435T
OG0000503	Sarc4_g23436T
OG0000503	Sarc4_g27063T
OG0000509	Sarc4_g12342T
OG0000509	Sarc4_g13723T
OG0000509	Sarc4_g16090T
OG0000509	Sarc4_g24316T
OG0000511	Sarc4_g22114T
OG0000511	Sarc4_g30891T
OG0000512	Sarc4_g14224T
OG0000512	Sarc4_g17613T
OG0000512	Sarc4_g21808T
OG0000512	Sarc4_g2841T
OG0000513	Sarc4_g10401T
OG0000513	Sarc4_g20124T
OG0000513	Sarc4_g26079T
OG0000514	Sarc4_g21966T
OG0000514	Sarc4_g21999T
OG0000514	Sarc4_g23753T
OG0000518	Sarc4_g11000T
OG0000518	Sarc4_g15201T
OG0000518	Sarc4_g1968T
OG0000518	Sarc4_g28478T
OG0000518	Sarc4_g3555T
OG0000519	Sarc4_g13530T
OG0000519	Sarc4_g26110T
OG0000522	Sarc4_g10516T
OG0000522	Sarc4_g2766T
OG0000522	Sarc4_g32952T
OG0000522	Sarc4_g6936T
OG0000528	Sarc4_g3610T
OG0000528	Sarc4_g4722T
OG0000528	Sarc4_g7640T
OG0000529	Sarc4_g11114T
OG0000529	Sarc4_g11118T
OG0000529	Sarc4_g1544T
OG0000529	Sarc4_g20860T
OG0000529	Sarc4_g5961T
OG0000529	Sarc4_g8264T
OG0000532	Sarc4_g19744T
OG0000532	Sarc4_g28265T
OG0000532	Sarc4_g352T
OG0000532	Sarc4_g6382T
OG0000533	Sarc4_g23604T
OG0000533	Sarc4_g2428T
OG0000543	Sarc4_g15805T
OG0000543	Sarc4_g22473T
OG0000545	Sarc4_g32352T
OG0000546	Sarc4_g16431T
OG0000546	Sarc4_g9170T
OG0000547	Sarc4_g10796T
OG0000547	Sarc4_g15202T
OG0000549	Sarc4_g19184T
OG0000549	Sarc4_g4835T
OG0000550	Sarc4_g30191T
OG0000550	Sarc4_g6482T
OG0000550	Sarc4_g7550T
OG0000551	Sarc4_g18949T
OG0000551	Sarc4_g2150T
OG0000551	Sarc4_g9021T
OG0000552	Sarc4_g19117T
OG0000552	Sarc4_g19118T
OG0000552	Sarc4_g19126T
OG0000553	Sarc4_g32767T
OG0000554	Sarc4_g11981T
OG0000554	Sarc4_g22585T
OG0000554	Sarc4_g24202T
OG0000555	Sarc4_g11212T
OG0000555	Sarc4_g17965T
OG0000555	Sarc4_g30538T
OG0000555	Sarc4_g9522T
OG0000556	Sarc4_g8272T
OG0000557	Sarc4_g15162T
OG0000557	Sarc4_g31274T
OG0000557	Sarc4_g9903T
OG0000562	Sarc4_g32687T
OG0000563	Sarc4_g25707T
OG0000563	Sarc4_g26939T
OG0000563	Sarc4_g9243T
OG0000567	Sarc4_g10750T
OG0000567	Sarc4_g11522T
OG0000567	Sarc4_g22032T
OG0000567	Sarc4_g24121T
OG0000567	Sarc4_g24122T
OG0000567	Sarc4_g437T
OG0000568	Sarc4_g12200T
OG0000569	Sarc4_g15043T
OG0000569	Sarc4_g17478T
OG0000569	Sarc4_g7165T
OG0000570	Sarc4_g10720T
OG0000570	Sarc4_g15055T
OG0000570	Sarc4_g32588T
OG0000571	Sarc4_g157T
OG0000571	Sarc4_g19531T
OG0000573	Sarc4_g12478T
OG0000573	Sarc4_g2018T
OG0000575	Sarc4_g6622T
OG0000578	Sarc4_g10871T
OG0000578	Sarc4_g11401T
OG0000578	Sarc4_g4218T
OG0000580	Sarc4_g1875T
OG0000580	Sarc4_g30630T
OG0000581	Sarc4_g10100T
OG0000581	Sarc4_g27302T
OG0000581	Sarc4_g4065T
OG0000583	Sarc4_g26260T
OG0000583	Sarc4_g7776T
OG0000584	Sarc4_g33195T
OG0000585	Sarc4_g13402T
OG0000585	Sarc4_g26035T
OG0000585	Sarc4_g30705T
OG0000585	Sarc4_g31664T
OG0000585	Sarc4_g33350T
OG0000585	Sarc4_g5738T
OG0000585	Sarc4_g6560T
OG0000586	Sarc4_g4103T
OG0000587	Sarc4_g15353T
OG0000587	Sarc4_g19928T
OG0000587	Sarc4_g5664T
OG0000589	Sarc4_g2273T
OG0000589	Sarc4_g2274T
OG0000589	Sarc4_g4002T
OG0000590	Sarc4_g25876T
OG0000590	Sarc4_g28438T
OG0000592	Sarc4_g24067T
OG0000592	Sarc4_g4078T
OG0000593	Sarc4_g1671T
OG0000593	Sarc4_g29786T
OG0000595	Sarc4_g13525T
OG0000595	Sarc4_g19983T
OG0000595	Sarc4_g22381T
OG0000596	Sarc4_g12097T
OG0000596	Sarc4_g549T
OG0000599	Sarc4_g20002T
OG0000599	Sarc4_g25078T
OG0000600	Sarc4_g22981T
OG0000600	Sarc4_g23426T
OG0000600	Sarc4_g4549T
OG0000602	Sarc4_g14119T
OG0000602	Sarc4_g14120T
OG0000602	Sarc4_g14565T
OG0000602	Sarc4_g2117T
OG0000602	Sarc4_g7557T
OG0000604	Sarc4_g24792T
OG0000604	Sarc4_g2929T
OG0000604	Sarc4_g33719T
OG0000604	Sarc4_g6175T
OG0000606	Sarc4_g24392T
OG0000607	Sarc4_g20864T
OG0000607	Sarc4_g23396T
OG0000607	Sarc4_g30289T
OG0000608	Sarc4_g6950T
OG0000609	Sarc4_g1882T
OG0000609	Sarc4_g8044T
OG0000610	Sarc4_g18143T
OG0000610	Sarc4_g26812T
OG0000610	Sarc4_g26813T
OG0000611	Sarc4_g6943T
OG0000612	Sarc4_g15361T
OG0000612	Sarc4_g20876T
OG0000612	Sarc4_g6430T
OG0000613	Sarc4_g26355T
OG0000613	Sarc4_g2922T
OG0000613	Sarc4_g9229T
OG0000620	Sarc4_g19182T
OG0000620	Sarc4_g23930T
OG0000620	Sarc4_g9984T
OG0000622	Sarc4_g11283T
OG0000622	Sarc4_g32413T
OG0000622	Sarc4_g47T
OG0000624	Sarc4_g26808T
OG0000625	Sarc4_g1370T
OG0000625	Sarc4_g4085T
OG0000626	Sarc4_g9854T
OG0000627	Sarc4_g29072T
OG0000629	Sarc4_g30532T
OG0000631	Sarc4_g33621T
OG0000631	Sarc4_g33623T
OG0000633	Sarc4_g14340T
OG0000633	Sarc4_g20650T
OG0000634	Sarc4_g27337T
OG0000636	Sarc4_g24299T
OG0000636	Sarc4_g26775T
OG0000637	Sarc4_g2116T
OG0000637	Sarc4_g32330T
OG0000637	Sarc4_g32333T
OG0000638	Sarc4_g19624T
OG0000639	Sarc4_g27777T
OG0000639	Sarc4_g29138T
OG0000639	Sarc4_g7802T
OG0000641	Sarc4_g11889T
OG0000641	Sarc4_g32567T
OG0000642	Sarc4_g500T
OG0000643	Sarc4_g2288T
OG0000643	Sarc4_g30536T
OG0000643	Sarc4_g9542T
OG0000646	Sarc4_g21368T
OG0000646	Sarc4_g21369T
OG0000646	Sarc4_g28187T
OG0000646	Sarc4_g28189T
OG0000647	Sarc4_g33076T
OG0000647	Sarc4_g4083T
OG0000649	Sarc4_g30016T
OG0000651	Sarc4_g26390T
OG0000651	Sarc4_g26801T
OG0000651	Sarc4_g3881T
OG0000652	Sarc4_g12008T
OG0000652	Sarc4_g4254T
OG0000653	Sarc4_g11550T
OG0000653	Sarc4_g15104T
OG0000653	Sarc4_g15919T
OG0000653	Sarc4_g19620T
OG0000653	Sarc4_g29635T
OG0000653	Sarc4_g6120T
OG0000654	Sarc4_g4199T
OG0000654	Sarc4_g9383T
OG0000656	Sarc4_g32273T
OG0000656	Sarc4_g9540T
OG0000657	Sarc4_g11434T
OG0000657	Sarc4_g11441T
OG0000657	Sarc4_g19000T
OG0000658	Sarc4_g14140T
OG0000658	Sarc4_g25348T
OG0000658	Sarc4_g5178T
OG0000659	Sarc4_g23005T
OG0000659	Sarc4_g28991T
OG0000660	Sarc4_g10072T
OG0000661	Sarc4_g24147T
OG0000661	Sarc4_g32291T
OG0000662	Sarc4_g10353T
OG0000669	Sarc4_g13053T
OG0000669	Sarc4_g14274T
OG0000669	Sarc4_g6206T
OG0000670	Sarc4_g13099T
OG0000672	Sarc4_g1521T
OG0000673	Sarc4_g9291T
OG0000674	Sarc4_g11520T
OG0000674	Sarc4_g33192T
OG0000675	Sarc4_g18573T
OG0000675	Sarc4_g24453T
OG0000676	Sarc4_g9852T
OG0000677	Sarc4_g12109T
OG0000678	Sarc4_g17201T
OG0000678	Sarc4_g26720T
OG0000680	Sarc4_g33667T
OG0000681	Sarc4_g10205T
OG0000681	Sarc4_g13645T
OG0000681	Sarc4_g2916T
OG0000682	Sarc4_g18555T
OG0000683	Sarc4_g12202T
OG0000683	Sarc4_g22747T
OG0000684	Sarc4_g24843T
OG0000684	Sarc4_g26746T
OG0000685	Sarc4_g9662T
OG0000686	Sarc4_g1187T
OG0000686	Sarc4_g1189T
OG0000686	Sarc4_g30994T
OG0000687	Sarc4_g18377T
OG0000687	Sarc4_g24083T
OG0000687	Sarc4_g33873T
OG0000687	Sarc4_g5372T
OG0000687	Sarc4_g6977T
OG0000695	Sarc4_g26609T
OG0000695	Sarc4_g7495T
OG0000697	Sarc4_g3865T
OG0000697	Sarc4_g495T
OG0000698	Sarc4_g10144T
OG0000698	Sarc4_g10146T
OG0000698	Sarc4_g17696T
OG0000700	Sarc4_g4581T
OG0000701	Sarc4_g4850T
OG0000702	Sarc4_g25097T
OG0000702	Sarc4_g25686T
OG0000702	Sarc4_g27022T
OG0000702	Sarc4_g7494T
OG0000703	Sarc4_g19666T
OG0000706	Sarc4_g33277T
OG0000707	Sarc4_g33968T
OG0000708	Sarc4_g12619T
OG0000708	Sarc4_g1277T
OG0000708	Sarc4_g31101T
OG0000708	Sarc4_g31105T
OG0000708	Sarc4_g4476T
OG0000708	Sarc4_g4477T
OG0000708	Sarc4_g9176T
OG0000709	Sarc4_g25085T
OG0000710	Sarc4_g7768T
OG0000714	Sarc4_g11927T
OG0000714	Sarc4_g23731T
OG0000716	Sarc4_g20312T
OG0000716	Sarc4_g20313T
OG0000716	Sarc4_g22571T
OG0000716	Sarc4_g2270T
OG0000716	Sarc4_g23852T
OG0000716	Sarc4_g23864T
OG0000716	Sarc4_g24533T
OG0000716	Sarc4_g24534T
OG0000716	Sarc4_g24535T
OG0000716	Sarc4_g33496T
OG0000716	Sarc4_g4253T
OG0000718	Sarc4_g10147T
OG0000718	Sarc4_g9242T
OG0000719	Sarc4_g1054T
OG0000720	Sarc4_g27890T
OG0000721	Sarc4_g11504T
OG0000721	Sarc4_g11590T
OG0000721	Sarc4_g25173T
OG0000721	Sarc4_g7323T
OG0000722	Sarc4_g9460T
OG0000723	Sarc4_g23913T
OG0000724	Sarc4_g24754T
OG0000724	Sarc4_g9392T
OG0000725	Sarc4_g15050T
OG0000726	Sarc4_g4818T
OG0000727	Sarc4_g11452T
OG0000727	Sarc4_g32237T
OG0000727	Sarc4_g8031T
OG0000732	Sarc4_g22283T
OG0000732	Sarc4_g7246T
OG0000732	Sarc4_g7253T
OG0000734	Sarc4_g18728T
OG0000734	Sarc4_g8899T
OG0000737	Sarc4_g10057T
OG0000737	Sarc4_g12213T
OG0000738	Sarc4_g4171T
OG0000740	Sarc4_g25774T
OG0000740	Sarc4_g25775T
OG0000740	Sarc4_g25776T
OG0000740	Sarc4_g5766T
OG0000741	Sarc4_g2100T
OG0000742	Sarc4_g10436T
OG0000742	Sarc4_g10858T
OG0000742	Sarc4_g7342T
OG0000742	Sarc4_g784T
OG0000743	Sarc4_g1674T
OG0000743	Sarc4_g24784T
OG0000744	Sarc4_g16549T
OG0000744	Sarc4_g2907T
OG0000744	Sarc4_g2908T
OG0000744	Sarc4_g9545T
OG0000745	Sarc4_g23770T
OG0000745	Sarc4_g27036T
OG0000745	Sarc4_g27840T
OG0000746	Sarc4_g10244T
OG0000746	Sarc4_g4186T
OG0000747	Sarc4_g8231T
OG0000748	Sarc4_g5425T
OG0000748	Sarc4_g8050T
OG0000756	Sarc4_g11271T
OG0000756	Sarc4_g8185T
OG0000758	Sarc4_g12061T
OG0000758	Sarc4_g4848T
OG0000759	Sarc4_g10791T
OG0000761	Sarc4_g20127T
OG0000761	Sarc4_g3358T
OG0000765	Sarc4_g25994T
OG0000765	Sarc4_g25996T
OG0000765	Sarc4_g27869T
OG0000766	Sarc4_g12917T
OG0000766	Sarc4_g22910T
OG0000766	Sarc4_g25753T
OG0000768	Sarc4_g1048T
OG0000768	Sarc4_g14750T
OG0000769	Sarc4_g29452T
OG0000769	Sarc4_g7188T
OG0000770	Sarc4_g10095T
OG0000770	Sarc4_g11814T
OG0000770	Sarc4_g133T
OG0000773	Sarc4_g5059T
OG0000774	Sarc4_g30119T
OG0000774	Sarc4_g9151T
OG0000776	Sarc4_g28153T
OG0000777	Sarc4_g10719T
OG0000778	Sarc4_g10953T
OG0000778	Sarc4_g26754T
OG0000778	Sarc4_g30900T
OG0000778	Sarc4_g31130T
OG0000778	Sarc4_g4740T
OG0000779	Sarc4_g15276T
OG0000779	Sarc4_g2794T
OG0000787	Sarc4_g18237T
OG0000787	Sarc4_g4929T
OG0000788	Sarc4_g10421T
OG0000790	Sarc4_g25987T
OG0000790	Sarc4_g32950T
OG0000790	Sarc4_g5148T
OG0000792	Sarc4_g4799T
OG0000793	Sarc4_g18537T
OG0000794	Sarc4_g10424T
OG0000794	Sarc4_g33880T
OG0000795	Sarc4_g26354T
OG0000795	Sarc4_g28489T
OG0000796	Sarc4_g14850T
OG0000796	Sarc4_g19686T
OG0000797	Sarc4_g12131T
OG0000797	Sarc4_g7718T
OG0000798	Sarc4_g32431T
OG0000798	Sarc4_g3373T
OG0000799	Sarc4_g2682T
OG0000799	Sarc4_g7489T
OG0000800	Sarc4_g31788T
OG0000808	Sarc4_g22623T
OG0000809	Sarc4_g9760T
OG0000811	Sarc4_g11711T
OG0000811	Sarc4_g14423T
OG0000811	Sarc4_g14517T
OG0000812	Sarc4_g4874T
OG0000813	Sarc4_g1518T
OG0000814	Sarc4_g12733T
OG0000814	Sarc4_g15789T
OG0000814	Sarc4_g18911T
OG0000814	Sarc4_g21905T
OG0000814	Sarc4_g22894T
OG0000814	Sarc4_g25444T
OG0000814	Sarc4_g25445T
OG0000814	Sarc4_g26263T
OG0000814	Sarc4_g9216T
OG0000815	Sarc4_g2649T
OG0000815	Sarc4_g30775T
OG0000816	Sarc4_g24635T
OG0000817	Sarc4_g26065T
OG0000817	Sarc4_g28749T
OG0000818	Sarc4_g23430T
OG0000818	Sarc4_g26962T
OG0000818	Sarc4_g30013T
OG0000818	Sarc4_g31053T
OG0000818	Sarc4_g6487T
OG0000819	Sarc4_g2881T
OG0000820	Sarc4_g12375T
OG0000820	Sarc4_g29155T
OG0000820	Sarc4_g801T
OG0000820	Sarc4_g802T
OG0000821	Sarc4_g23636T
OG0000821	Sarc4_g23637T
OG0000821	Sarc4_g29731T
OG0000821	Sarc4_g5618T
OG0000821	Sarc4_g9831T
OG0000822	Sarc4_g4419T
OG0000823	Sarc4_g13254T
OG0000823	Sarc4_g7817T
OG0000823	Sarc4_g9402T
OG0000824	Sarc4_g33773T
OG0000826	Sarc4_g20037T
OG0000826	Sarc4_g22479T
OG0000826	Sarc4_g9100T
OG0000831	Sarc4_g31568T
OG0000831	Sarc4_g33518T
OG0000834	Sarc4_g14121T
OG0000834	Sarc4_g14122T
OG0000834	Sarc4_g14129T
OG0000834	Sarc4_g14130T
OG0000834	Sarc4_g14237T
OG0000834	Sarc4_g14238T
OG0000834	Sarc4_g14239T
OG0000834	Sarc4_g7324T
OG0000834	Sarc4_g7326T
OG0000834	Sarc4_g7327T
OG0000834	Sarc4_g7328T
OG0000834	Sarc4_g7330T
OG0000834	Sarc4_g7331T
OG0000834	Sarc4_g7332T
OG0000836	Sarc4_g12346T
OG0000836	Sarc4_g12347T
OG0000836	Sarc4_g12348T
OG0000837	Sarc4_g19289T
OG0000838	Sarc4_g14672T
OG0000839	Sarc4_g666T
OG0000839	Sarc4_g8201T
OG0000840	Sarc4_g29484T
OG0000841	Sarc4_g4008T
OG0000843	Sarc4_g30076T
OG0000844	Sarc4_g12580T
OG0000844	Sarc4_g2433T
OG0000844	Sarc4_g28185T
OG0000844	Sarc4_g30722T
OG0000846	Sarc4_g17770T
OG0000846	Sarc4_g7089T
OG0000848	Sarc4_g2075T
OG0000849	Sarc4_g15088T
OG0000849	Sarc4_g33537T
OG0000849	Sarc4_g355T
OG0000850	Sarc4_g12272T
OG0000850	Sarc4_g181T
OG0000851	Sarc4_g7254T
OG0000852	Sarc4_g12986T
OG0000852	Sarc4_g33946T
OG0000853	Sarc4_g10848T
OG0000853	Sarc4_g19311T
OG0000853	Sarc4_g6973T
OG0000855	Sarc4_g17722T
OG0000855	Sarc4_g30051T
OG0000857	Sarc4_g30870T
OG0000859	Sarc4_g18597T
OG0000859	Sarc4_g22427T
OG0000860	Sarc4_g10411T
OG0000860	Sarc4_g11822T
OG0000860	Sarc4_g24290T
OG0000860	Sarc4_g24457T
OG0000860	Sarc4_g24458T
OG0000862	Sarc4_g8597T
OG0000862	Sarc4_g8598T
OG0000864	Sarc4_g24459T
OG0000865	Sarc4_g20922T
OG0000865	Sarc4_g22414T
OG0000865	Sarc4_g27002T
OG0000865	Sarc4_g27096T
OG0000865	Sarc4_g28440T
OG0000866	Sarc4_g11059T
OG0000866	Sarc4_g19615T
OG0000866	Sarc4_g20311T
OG0000866	Sarc4_g23853T
OG0000866	Sarc4_g23862T
OG0000866	Sarc4_g25814T
OG0000866	Sarc4_g26447T
OG0000866	Sarc4_g27374T
OG0000866	Sarc4_g27375T
OG0000866	Sarc4_g27550T
OG0000866	Sarc4_g28750T
OG0000866	Sarc4_g28751T
OG0000866	Sarc4_g30885T
OG0000866	Sarc4_g6064T
OG0000866	Sarc4_g8649T
OG0000867	Sarc4_g4380T
OG0000868	Sarc4_g14193T
OG0000868	Sarc4_g16956T
OG0000868	Sarc4_g30090T
OG0000868	Sarc4_g6962T
OG0000868	Sarc4_g6966T
OG0000869	Sarc4_g23033T
OG0000869	Sarc4_g26293T
OG0000876	Sarc4_g8305T
OG0000881	Sarc4_g4229T
OG0000882	Sarc4_g11975T
OG0000882	Sarc4_g487T
OG0000883	Sarc4_g1209T
OG0000884	Sarc4_g19746T
OG0000884	Sarc4_g2347T
OG0000884	Sarc4_g3397T
OG0000885	Sarc4_g28192T
OG0000885	Sarc4_g29281T
OG0000886	Sarc4_g29715T
OG0000887	Sarc4_g1497T
OG0000887	Sarc4_g19518T
OG0000887	Sarc4_g26366T
OG0000888	Sarc4_g11667T
OG0000890	Sarc4_g23409T
OG0000890	Sarc4_g25264T
OG0000891	Sarc4_g17148T
OG0000891	Sarc4_g2031T
OG0000893	Sarc4_g23580T
OG0000893	Sarc4_g2768T
OG0000894	Sarc4_g14338T
OG0000895	Sarc4_g29732T
OG0000895	Sarc4_g8265T
OG0000896	Sarc4_g2961T
OG0000896	Sarc4_g29921T
OG0000899	Sarc4_g24014T
OG0000899	Sarc4_g4856T
OG0000901	Sarc4_g24343T
OG0000902	Sarc4_g5430T
OG0000902	Sarc4_g7486T
OG0000903	Sarc4_g26564T
OG0000914	Sarc4_g16591T
OG0000914	Sarc4_g16592T
OG0000914	Sarc4_g4098T
OG0000914	Sarc4_g9372T
OG0000917	Sarc4_g30141T
OG0000917	Sarc4_g9330T
OG0000918	Sarc4_g1056T
OG0000918	Sarc4_g1792T
OG0000918	Sarc4_g2656T
OG0000918	Sarc4_g2657T
OG0000919	Sarc4_g11110T
OG0000919	Sarc4_g30268T
OG0000920	Sarc4_g18536T
OG0000920	Sarc4_g32631T
OG0000921	Sarc4_g5155T
OG0000921	Sarc4_g7187T
OG0000922	Sarc4_g1360T
OG0000923	Sarc4_g24798T
OG0000924	Sarc4_g30229T
OG0000925	Sarc4_g7224T
OG0000926	Sarc4_g13359T
OG0000928	Sarc4_g21592T
OG0000930	Sarc4_g29934T
OG0000931	Sarc4_g13080T
OG0000931	Sarc4_g1373T
OG0000931	Sarc4_g28405T
OG0000932	Sarc4_g5346T
OG0000932	Sarc4_g9056T
OG0000933	Sarc4_g31219T
OG0000933	Sarc4_g33662T
OG0000933	Sarc4_g9594T
OG0000934	Sarc4_g3267T
OG0000935	Sarc4_g23357T
OG0000935	Sarc4_g7158T
OG0000937	Sarc4_g8833T
OG0000937	Sarc4_g8925T
OG0000940	Sarc4_g24172T
OG0000940	Sarc4_g7527T
OG0000942	Sarc4_g27541T
OG0000943	Sarc4_g10220T
OG0000943	Sarc4_g19952T
OG0000943	Sarc4_g31530T
OG0000944	Sarc4_g2957T
OG0000945	Sarc4_g1692T
OG0000946	Sarc4_g30721T
OG0000946	Sarc4_g32954T
OG0000947	Sarc4_g19058T
OG0000947	Sarc4_g6086T
OG0000948	Sarc4_g11681T
OG0000948	Sarc4_g11682T
OG0000948	Sarc4_g29726T
OG0000949	Sarc4_g5667T
OG0000949	Sarc4_g8077T
OG0000950	Sarc4_g13578T
OG0000950	Sarc4_g25466T
OG0000950	Sarc4_g25467T
OG0000951	Sarc4_g14138T
OG0000951	Sarc4_g8028T
OG0000951	Sarc4_g9826T
OG0000952	Sarc4_g8182T
OG0000963	Sarc4_g7767T
OG0000964	Sarc4_g1841T
OG0000965	Sarc4_g19513T
OG0000966	Sarc4_g3475T
OG0000966	Sarc4_g3669T
OG0000966	Sarc4_g5840T
OG0000968	Sarc4_g25052T
OG0000968	Sarc4_g25053T
OG0000968	Sarc4_g25054T
OG0000970	Sarc4_g8197T
OG0000973	Sarc4_g3690T
OG0000974	Sarc4_g18755T
OG0000974	Sarc4_g8788T
OG0000975	Sarc4_g29721T
OG0000977	Sarc4_g32240T
OG0000977	Sarc4_g8653T
OG0000978	Sarc4_g27308T
OG0000978	Sarc4_g6099T
OG0000979	Sarc4_g17145T
OG0000981	Sarc4_g31942T
OG0000982	Sarc4_g1681T
OG0000982	Sarc4_g32755T
OG0000983	Sarc4_g28471T
OG0000984	Sarc4_g1970T
OG0000984	Sarc4_g30473T
OG0000985	Sarc4_g611T
OG0000985	Sarc4_g9245T
OG0000986	Sarc4_g10288T
OG0000986	Sarc4_g29733T
OG0000987	Sarc4_g13223T
OG0000988	Sarc4_g2797T
OG0000988	Sarc4_g3985T
OG0000991	Sarc4_g32078T
OG0000991	Sarc4_g5446T
OG0000992	Sarc4_g31934T
OG0000993	Sarc4_g2903T
OG0000993	Sarc4_g29480T
OG0000994	Sarc4_g23870T
OG0000995	Sarc4_g22586T
OG0000996	Sarc4_g31670T
OG0000997	Sarc4_g25350T
OG0000998	Sarc4_g28742T
OG0000999	Sarc4_g12357T
OG0001004	Sarc4_g25099T
OG0001004	Sarc4_g7999T
