Orthogroup	DM_TRX
OG0001182	FBgn0032342.p1
OG0001185	FBgn0035227.p8
OG0001187	FBgn0034898.p1
OG0001187	FBgn0035348.p3
OG0001188	FBgn0064225.p5
OG0001189	FBgn0000064.p1
OG0001189	FBgn0039425.p1
OG0001190	FBgn0036892.p2
OG0001192	FBgn0005674.p4
OG0001194	FBgn0037044.p1
OG0001194	FBgn0051005.p1
OG0001195	FBgn0011704.p1
OG0001196	FBgn0004922.p3
OG0001197	FBgn0035978.p1
OG0001200	FBgn0026749.p1
OG0001200	FBgn0030183.p2
OG0001201	FBgn0026313.p1
OG0001201	FBgn0052677.p1
OG0001202	FBgn0064116.p3
OG0001202	FBgn0064117.p3
OG0001203	FBgn0031061.p1
OG0001204	FBgn0031456.p1
OG0001204	FBgn0034205.p1
OG0001205	FBgn0003345.p4
OG0001206	FBgn0027518.p1
OG0001207	FBgn0014026.p4
OG0001208	FBgn0010220.p1
OG0001208	FBgn0032919.p1
OG0001209	FBgn0027582.p1
OG0001210	FBgn0015949.p8
OG0001211	FBgn0031417.p1
OG0001211	FBgn0031418.p2
OG0001211	FBgn0032609.p1
OG0001212	FBgn0035247.p1
OG0001212	FBgn0085224.p1
OG0001213	FBgn0033226.p4
OG0001214	FBgn0015268.p1
OG0001214	FBgn0039553.p1
OG0001214	FBgn0040345.p1
OG0001216	FBgn0001142.p3
OG0001216	FBgn0001145.p8
OG0001218	FBgn0034751.p1
OG0001219	FBgn0039858.p10
OG0001220	FBgn0036213.p2
OG0001220	FBgn0038281.p1
OG0001221	FBgn0037339.p3
OG0001222	FBgn0053180.p1
OG0001224	FBgn0037874.p2
OG0001225	FBgn0039164.p1
OG0001226	FBgn0085436.p1
OG0001227	FBgn0032402.p1
OG0001227	FBgn0032845.p1
OG0001227	FBgn0036560.p1
OG0001230	FBgn0005649.p1
OG0001230	FBgn0085383.p1
OG0001230	FBgn0085391.p4
OG0001238	FBgn0015799.p1
OG0001238	FBgn0038390.p1
OG0001242	FBgn0039513.p1
OG0001242	FBgn0050264.p1
OG0001242	FBgn0050266.p1
OG0001242	FBgn0050271.p1
OG0001243	FBgn0004915.p1
OG0001244	FBgn0085496.p1
OG0001244	FBgn0085498.p1
OG0001245	FBgn0010715.p1
OG0001245	FBgn0037679.p3
OG0001247	FBgn0003274.p5
OG0001249	FBgn0036180.p1
OG0001250	FBgn0032031.p1
OG0001250	FBgn0032818.p1
OG0001251	FBgn0011289.p3
OG0001252	FBgn0044323.p16
OG0001253	FBgn0003654.p37
OG0001253	FBgn0052823.p1
OG0001253	FBgn0053497.p1
OG0001253	FBgn0053499.p1
OG0001253	FBgn0067861.p1
OG0001254	FBgn0003416.p1
OG0001255	FBgn0021768.p1
OG0001255	FBgn0051251.p1
OG0001256	FBgn0015618.p1
OG0001259	FBgn0013307.p1
OG0001259	FBgn0013308.p1
OG0001260	FBgn0015803.p11
OG0001262	FBgn0023143.p1
OG0001263	FBgn0011760.p1
OG0001263	FBgn0033687.p2
OG0001264	FBgn0033383.p1
OG0001265	FBgn0036650.p3
OG0001266	FBgn0032398.p1
OG0001267	FBgn0029783.p1
OG0001269	FBgn0025458.p1
OG0001269	FBgn0031696.p1
OG0001270	FBgn0033392.p1
OG0001271	FBgn0003942.p1
OG0001272	FBgn0039094.p1
OG0001273	FBgn0001108.p1
OG0001273	FBgn0036882.p6
OG0001274	FBgn0031993.p13
OG0001274	FBgn0058188.p2
OG0001274	FBgn0058249.p1
OG0001274	FBgn0085566.p1
OG0001274	FBgn0085781.p1
OG0001275	FBgn0011284.p1
OG0001276	FBgn0029172.p1
OG0001276	FBgn0038130.p1
OG0001276	FBgn0039754.p1
OG0001276	FBgn0039755.p3
OG0001276	FBgn0039756.p1
OG0001276	FBgn0043043.p1
OG0001276	FBgn0086687.p3
OG0001277	FBgn0034967.p1
OG0001278	FBgn0036309.p1
OG0001280	FBgn0003499.p1
OG0001281	FBgn0001208.p1
OG0001281	FBgn0005626.p1
OG0001281	FBgn0035187.p1
OG0001282	FBgn0025637.p4
OG0001282	FBgn0026174.p1
OG0001282	FBgn0026175.p1
OG0001282	FBgn0026176.p1
OG0001282	FBgn0031074.p1
OG0001282	FBgn0034862.p4
OG0001282	FBgn0034863.p1
OG0001283	FBgn0031550.p1
OG0001284	FBgn0022153.p1
OG0001285	FBgn0031492.p3
OG0001286	FBgn0002566.p1
OG0001287	FBgn0010015.p1
OG0001287	FBgn0011826.p1
OG0001287	FBgn0030758.p3
OG0001289	FBgn0036659.p1
OG0001302	FBgn0030057.p1
OG0001304	FBgn0032242.p1
OG0001304	FBgn0032969.p1
OG0001306	FBgn0034989.p1
OG0001306	FBgn0035953.p1
OG0001308	FBgn0015781.p1
OG0001308	FBgn0038516.p1
OG0001309	FBgn0085467.p1
OG0001310	FBgn0028475.p1
OG0001312	FBgn0039466.p1
OG0001313	FBgn0003598.p3
OG0001313	FBgn0035916.p1
OG0001313	FBgn0038129.p1
OG0001314	FBgn0024833.p1
OG0001315	FBgn0027587.p1
OG0001316	FBgn0038856.p1
OG0001317	FBgn0027532.p1
OG0001318	FBgn0027836.p4
OG0001318	FBgn0037391.p9
OG0001319	FBgn0027049.p1
OG0001320	FBgn0039045.p1
OG0001321	FBgn0037648.p1
OG0001322	FBgn0031079.p6
OG0001324	FBgn0010633.p1
OG0001324	FBgn0033845.p1
OG0001326	FBgn0036666.p1
OG0001327	FBgn0039120.p1
OG0001328	FBgn0039713.p1
OG0001329	FBgn0011703.p1
OG0001330	FBgn0003071.p1
OG0001331	FBgn0002174.p8
OG0001331	FBgn0035852.p1
OG0001332	FBgn0001248.p17
OG0001333	FBgn0039680.p1
OG0001334	FBgn0063485.p1
OG0001335	FBgn0028500.p1
OG0001336	FBgn0028507.p1
OG0001337	FBgn0028479.p1
OG0001340	FBgn0031985.p1
OG0001341	FBgn0003449.p1
OG0001342	FBgn0037105.p1
OG0001349	FBgn0026188.p13
OG0001360	FBgn0015391.p1
OG0001365	FBgn0031093.p1
OG0001365	FBgn0052454.p1
OG0001366	FBgn0015797.p1
OG0001367	FBgn0035420.p1
OG0001368	FBgn0028509.p1
OG0001369	FBgn0011715.p1
OG0001370	FBgn0034939.p1
OG0001371	FBgn0034792.p1
OG0001373	FBgn0086250.p1
OG0001374	FBgn0026722.p1
OG0001375	FBgn0046222.p6
OG0001376	FBgn0010590.p1
OG0001377	FBgn0002891.p1
OG0001378	FBgn0039908.p1
OG0001379	FBgn0027561.p8
OG0001380	FBgn0039065.p1
OG0001381	FBgn0051019.p1
OG0001381	FBgn0052627.p5
OG0001383	FBgn0053094.p1
OG0001384	FBgn0011660.p1
OG0001385	FBgn0011341.p1
OG0001386	FBgn0036099.p1
OG0001387	FBgn0031636.p1
OG0001387	FBgn0035763.p1
OG0001388	FBgn0035756.p1
OG0001388	FBgn0085378.p1
OG0001389	FBgn0034858.p1
OG0001390	FBgn0032619.p1
OG0001391	FBgn0020129.p1
OG0001391	FBgn0037544.p1
OG0001391	FBgn0038127.p1
OG0001392	FBgn0027079.p5
OG0001392	FBgn0035942.p1
OG0001393	FBgn0002775.p1
OG0001393	FBgn0027378.p1
OG0001395	FBgn0033883.p1
OG0001396	FBgn0086685.p1
OG0001397	FBgn0002283.p1
OG0001397	FBgn0005624.p1
OG0001397	FBgn0008654.p1
OG0001398	FBgn0031107.p1
OG0001400	FBgn0086441.p6
OG0001402	FBgn0037371.p1
OG0001403	FBgn0028426.p1
OG0001404	FBgn0025693.p1
OG0001404	FBgn0028516.p1
OG0001404	FBgn0051860.p1
OG0001406	FBgn0030478.p2
OG0001407	FBgn0028379.p1
OG0001407	FBgn0029687.p9
OG0001408	FBgn0024188.p1
OG0001409	FBgn0000150.p1
OG0001410	FBgn0004889.p1
OG0001411	FBgn0030504.p1
OG0001412	FBgn0015776.p1
OG0001412	FBgn0015777.p4
OG0001412	FBgn0032946.p5
OG0001412	FBgn0038690.p1
OG0001412	FBgn0038691.p1
OG0001412	FBgn0053310.p1
OG0001413	FBgn0025702.p7
OG0001413	FBgn0026370.p1
OG0001413	FBgn0030697.p1
OG0001414	FBgn0004867.p2
OG0001415	FBgn0014467.p5
OG0001417	FBgn0034968.p5
OG0001418	FBgn0086656.p1
OG0001419	FBgn0045064.p1
OG0001421	FBgn0039208.p3
OG0001422	FBgn0033494.p1
OG0001434	FBgn0024191.p1
OG0001437	FBgn0035767.p1
OG0001438	FBgn0041723.p1
OG0001442	FBgn0086694.p1
OG0001443	FBgn0011785.p1
OG0001447	FBgn0011241.p1
OG0001447	FBgn0034483.p1
OG0001448	FBgn0037875.p1
OG0001449	FBgn0051729.p1
OG0001450	FBgn0003423.p1
OG0001452	FBgn0034795.p1
OG0001453	FBgn0032010.p3
OG0001453	FBgn0039104.p1
OG0001454	FBgn0010278.p1
OG0001455	FBgn0032518.p1
OG0001457	FBgn0015546.p8
OG0001458	FBgn0004145.p4
OG0001458	FBgn0028667.p1
OG0001458	FBgn0028668.p1
OG0001458	FBgn0032294.p1
OG0001458	FBgn0034168.p2
OG0001458	FBgn0034169.p1
OG0001460	FBgn0016687.p1
OG0001461	FBgn0032348.p1
OG0001462	FBgn0025725.p1
OG0001463	FBgn0035752.p1
OG0001464	FBgn0035026.p1
OG0001465	FBgn0040295.p5
OG0001467	FBgn0033062.p7
OG0001471	FBgn0037541.p1
OG0001472	FBgn0017578.p1
OG0001473	FBgn0002183.p1
OG0001475	FBgn0024555.p3
OG0001476	FBgn0036894.p1
OG0001477	FBgn0037351.p1
OG0001478	FBgn0032891.p1
OG0001478	FBgn0036348.p1
OG0001479	FBgn0011205.p4
OG0001479	FBgn0031682.p1
OG0001480	FBgn0000339.p2
OG0001480	FBgn0031499.p1
OG0001481	FBgn0002044.p1
OG0001482	FBgn0030089.p1
OG0001483	FBgn0032925.p1
OG0001484	FBgn0051368.p6
OG0001486	FBgn0028688.p1
OG0001487	FBgn0005198.p1
OG0001488	FBgn0033912.p2
OG0001490	FBgn0031296.p1
OG0001490	FBgn0086904.p5
OG0001491	FBgn0005322.p1
OG0001491	FBgn0028868.p1
OG0001501	FBgn0033676.p1
OG0001503	FBgn0036642.p1
OG0001504	FBgn0036904.p1
OG0001506	FBgn0010416.p1
OG0001507	FBgn0030506.p1
OG0001509	FBgn0027348.p1
OG0001509	FBgn0028519.p1
OG0001511	FBgn0030268.p20
OG0001511	FBgn0034824.p1
OG0001511	FBgn0034827.p1
OG0001513	FBgn0001341.p1
OG0001515	FBgn0031710.p1
OG0001516	FBgn0033212.p3
OG0001517	FBgn0031050.p1
OG0001518	FBgn0039025.p1
OG0001519	FBgn0037660.p1
OG0001520	FBgn0030177.p1
OG0001521	FBgn0032247.p1
OG0001521	FBgn0039219.p1
OG0001522	FBgn0011596.p1
OG0001522	FBgn0029870.p1
OG0001523	FBgn0003392.p27
OG0001524	FBgn0010356.p1
OG0001524	FBgn0011569.p1
OG0001525	FBgn0038745.p1
OG0001526	FBgn0034908.p1
OG0001527	FBgn0031459.p4
OG0001528	FBgn0015831.p1
OG0001528	FBgn0053113.p7
OG0001529	FBgn0037182.p1
OG0001531	FBgn0034068.p1
OG0001532	FBgn0000409.p1
OG0001532	FBgn0086907.p1
OG0001534	FBgn0033206.p1
OG0001535	FBgn0037624.p1
OG0001537	FBgn0025463.p1
OG0001540	FBgn0031183.p1
OG0001541	FBgn0010406.p1
OG0001542	FBgn0028467.p1
OG0001542	FBgn0032467.p1
OG0001543	FBgn0038293.p1
OG0001544	FBgn0003204.p5
OG0001546	FBgn0002593.p2
OG0001548	FBgn0042083.p1
OG0001549	FBgn0019886.p1
OG0001550	FBgn0027453.p1
OG0001550	FBgn0034057.p1
OG0001552	FBgn0053525.p11
OG0001553	FBgn0010411.p1
OG0001554	FBgn0017545.p2
OG0001555	FBgn0039450.p2
OG0001556	FBgn0004910.p1
OG0001556	FBgn0052699.p1
OG0001557	FBgn0037010.p1
OG0001558	FBgn0003321.p1
OG0001558	FBgn0036640.p3
OG0001558	FBgn0051501.p1
OG0001558	FBgn0052135.p1
OG0001559	FBgn0039757.p9
OG0001560	FBgn0036571.p1
OG0001561	FBgn0016698.p1
OG0001561	FBgn0030696.p1
OG0001561	FBgn0037365.p1
OG0001562	FBgn0051064.p9
OG0001564	FBgn0030170.p4
OG0001565	FBgn0039654.p1
OG0001566	FBgn0034691.p1
OG0001567	FBgn0026259.p1
OG0001569	FBgn0020764.p1
OG0001570	FBgn0032721.p5
OG0001572	FBgn0042641.p1
OG0001573	FBgn0036643.p1
OG0001574	FBgn0034922.p1
OG0001576	FBgn0034274.p1
OG0001576	FBgn0040066.p1
OG0001577	FBgn0030858.p1
OG0001578	FBgn0036117.p1
OG0001581	FBgn0043458.p1
OG0001583	FBgn0035432.p10
OG0001583	FBgn0037000.p2
OG0001585	FBgn0036137.p1
OG0001605	FBgn0044028.p3
OG0001606	FBgn0086450.p5
OG0001607	FBgn0001202.p1
OG0001608	FBgn0002791.p1
OG0001610	FBgn0025592.p4
OG0001610	FBgn0033673.p1
OG0001610	FBgn0035266.p17
OG0001611	FBgn0028700.p1
OG0001611	FBgn0032347.p2
OG0001613	FBgn0011211.p1
OG0001614	FBgn0038524.p1
OG0001614	FBgn0038863.p3
OG0001615	FBgn0038636.p1
OG0001616	FBgn0032340.p1
OG0001617	FBgn0033460.p1
OG0001618	FBgn0034817.p1
OG0001619	FBgn0029785.p1
OG0001620	FBgn0035136.p1
OG0001621	FBgn0033698.p1
OG0001622	FBgn0037707.p1
OG0001622	FBgn0085363.p1
OG0001623	FBgn0033860.p1
OG0001623	FBgn0033868.p1
OG0001623	FBgn0034132.p1
OG0001623	FBgn0034134.p7
OG0001623	FBgn0035915.p1
OG0001623	FBgn0045770.p3
OG0001623	FBgn0052064.p1
OG0001623	FBgn0052351.p1
OG0001624	FBgn0027094.p5
OG0001624	FBgn0028962.p1
OG0001625	FBgn0039187.p3
OG0001628	FBgn0024995.p1
OG0001628	FBgn0030347.p1
OG0001628	FBgn0030348.p1
OG0001628	FBgn0034713.p1
OG0001628	FBgn0036759.p1
OG0001628	FBgn0036760.p1
OG0001628	FBgn0052487.p1
OG0001628	FBgn0052488.p1
OG0001629	FBgn0015737.p1
OG0001629	FBgn0041780.p1
OG0001631	FBgn0023023.p17
OG0001632	FBgn0030641.p5
OG0001633	FBgn0024921.p3
OG0001633	FBgn0035693.p1
OG0001635	FBgn0036740.p1
OG0001636	FBgn0003218.p22
OG0001637	FBgn0010417.p1
OG0001637	FBgn0014342.p1
OG0001638	FBgn0039177.p1
OG0001639	FBgn0033452.p1
OG0001640	FBgn0037255.p1
OG0001641	FBgn0011327.p1
OG0001641	FBgn0030370.p1
OG0001641	FBgn0034088.p6
OG0001642	FBgn0013987.p7
OG0001644	FBgn0024909.p3
OG0001646	FBgn0000709.p1
OG0001647	FBgn0005411.p1
OG0001647	FBgn0034834.p1
OG0001649	FBgn0011573.p1
OG0001650	FBgn0030739.p1
OG0001653	FBgn0034543.p1
OG0001653	FBgn0036107.p1
OG0001654	FBgn0024290.p1
OG0001654	FBgn0033244.p5
OG0001655	FBgn0040347.p1
OG0001657	FBgn0052264.p7
OG0001658	FBgn0033479.p1
OG0001658	FBgn0037915.p1
OG0001658	FBgn0037916.p1
OG0001658	FBgn0039010.p1
OG0001658	FBgn0039518.p1
OG0001659	FBgn0033507.p1
OG0001660	FBgn0031399.p1
OG0001662	FBgn0034073.p1
OG0001663	FBgn0020386.p1
OG0001664	FBgn0028697.p4
OG0001665	FBgn0003210.p1
OG0001666	FBgn0031997.p2
OG0001667	FBgn0037701.p1
OG0001678	FBgn0015615.p5
OG0001679	FBgn0001179.p1
OG0001680	FBgn0000377.p1
OG0001681	FBgn0025687.p1
OG0001684	FBgn0033376.p1
OG0001686	FBgn0036512.p1
OG0001686	FBgn0050157.p1
OG0001687	FBgn0083960.p1
OG0001691	FBgn0035232.p1
OG0001692	FBgn0034572.p1
OG0001694	FBgn0034410.p1
OG0001694	FBgn0034411.p1
OG0001695	FBgn0029980.p1
OG0001696	FBgn0031824.p1
OG0001698	FBgn0035630.p1
OG0001700	FBgn0014027.p1
OG0001701	FBgn0036111.p1
OG0001702	FBgn0032237.p1
OG0001703	FBgn0003479.p2
OG0001704	FBgn0086707.p1
OG0001705	FBgn0030685.p10
OG0001706	FBgn0022774.p1
OG0001707	FBgn0036337.p1
OG0001707	FBgn0037995.p1
OG0001709	FBgn0023510.p1
OG0001710	FBgn0002525.p1
OG0001710	FBgn0010397.p1
OG0001711	FBgn0028388.p5
OG0001712	FBgn0035416.p2
OG0001713	FBgn0026409.p1
OG0001713	FBgn0034497.p1
OG0001715	FBgn0032378.p1
OG0001716	FBgn0030720.p1
OG0001717	FBgn0030465.p1
OG0001717	FBgn0039698.p1
OG0001718	FBgn0036254.p1
OG0001719	FBgn0034982.p3
OG0001720	FBgn0027779.p1
OG0001721	FBgn0034032.p1
OG0001722	FBgn0010408.p2
OG0001723	FBgn0032864.p1
OG0001724	FBgn0036327.p1
OG0001724	FBgn0036328.p1
OG0001724	FBgn0038587.p1
OG0001725	FBgn0023529.p1
OG0001726	FBgn0085392.p4
OG0001727	FBgn0035402.p1
OG0001728	FBgn0032397.p1
OG0001729	FBgn0000139.p4
OG0001731	FBgn0014411.p1
OG0001732	FBgn0004419.p1
OG0001734	FBgn0033522.p9
OG0001735	FBgn0034829.p1
OG0001735	FBgn0035205.p7
OG0001737	FBgn0035437.p6
OG0001738	FBgn0029840.p1
OG0001739	FBgn0039260.p1
OG0001740	FBgn0010380.p1
OG0001741	FBgn0034400.p1
OG0001742	FBgn0036784.p1
OG0001742	FBgn0037607.p1
OG0001744	FBgn0011584.p5
OG0001745	FBgn0031623.p1
OG0001746	FBgn0025803.p7
OG0001747	FBgn0003559.p8
OG0001748	FBgn0035231.p1
OG0001748	FBgn0041342.p3
OG0001749	FBgn0027090.p1
OG0001750	FBgn0033918.p1
OG0001751	FBgn0038053.p1
OG0001752	FBgn0014868.p1
OG0001753	FBgn0032388.p6
OG0001754	FBgn0031713.p1
OG0001756	FBgn0033769.p1
OG0001781	FBgn0003278.p1
OG0001786	FBgn0030007.p1
OG0001787	FBgn0086443.p1
OG0001788	FBgn0035848.p1
OG0001789	FBgn0015567.p1
OG0001791	FBgn0050342.p1
OG0001792	FBgn0023517.p1
OG0001792	FBgn0035004.p1
OG0001793	FBgn0039004.p1
OG0001795	FBgn0031611.p1
OG0001796	FBgn0052210.p1
OG0001798	FBgn0011244.p1
OG0001798	FBgn0015245.p1
OG0001798	FBgn0031728.p4
OG0001799	FBgn0034748.p1
OG0001799	FBgn0039400.p1
OG0001800	FBgn0037332.p1
OG0001801	FBgn0030061.p1
OG0001802	FBgn0026418.p7
OG0001803	FBgn0032204.p1
OG0001804	FBgn0038810.p1
OG0001806	FBgn0032350.p1
OG0001807	FBgn0037298.p5
OG0001807	FBgn0038038.p1
OG0001808	FBgn0038195.p1
OG0001808	FBgn0050156.p1
OG0001810	FBgn0038686.p1
OG0001811	FBgn0026252.p1
OG0001812	FBgn0086676.p14
OG0001813	FBgn0015234.p9
OG0001814	FBgn0030734.p3
OG0001814	FBgn0037498.p1
OG0001816	FBgn0037721.p1
OG0001816	FBgn0038149.p1
OG0001816	FBgn0085638.p1
OG0001817	FBgn0010812.p1
OG0001818	FBgn0031952.p1
OG0001819	FBgn0036972.p1
OG0001819	FBgn0036973.p1
OG0001820	FBgn0002887.p8
OG0001820	FBgn0043002.p2
OG0001821	FBgn0051111.p1
OG0001822	FBgn0031991.p1
OG0001823	FBgn0030525.p1
OG0001823	FBgn0032372.p1
OG0001823	FBgn0035679.p1
OG0001823	FBgn0043783.p1
OG0001823	FBgn0052445.p1
OG0001825	FBgn0005776.p1
OG0001827	FBgn0050497.p15
OG0001829	FBgn0036855.p2
OG0001830	FBgn0031038.p1
OG0001830	FBgn0031038.p5
OG0001830	FBgn0031039.p5
OG0001830	FBgn0037512.p1
OG0001831	FBgn0032690.p1
OG0001832	FBgn0039359.p2
OG0001833	FBgn0038271.p1
OG0001834	FBgn0040068.p6
OG0001835	FBgn0000565.p4
OG0001836	FBgn0033339.p1
OG0001837	FBgn0035872.p1
OG0001838	FBgn0004507.p4
OG0001839	FBgn0035944.p1
OG0001840	FBgn0039936.p1
OG0001842	FBgn0030512.p1
OG0001843	FBgn0031735.p1
OG0001843	FBgn0036939.p1
OG0001844	FBgn0010750.p1
OG0001844	FBgn0031388.p1
OG0001845	FBgn0027568.p1
OG0001846	FBgn0027579.p1
OG0001846	FBgn0040212.p1
OG0001847	FBgn0027053.p1
OG0001848	FBgn0030514.p1
OG0001848	FBgn0032877.p1
OG0001849	FBgn0032799.p1
OG0001850	FBgn0027620.p1
OG0001851	FBgn0033690.p1
OG0001851	FBgn0037857.p1
OG0001851	FBgn0051682.p1
OG0001851	FBgn0052463.p1
OG0001852	FBgn0037249.p1
OG0001853	FBgn0031047.p1
OG0001853	FBgn0032088.p1
OG0001853	FBgn0032089.p1
OG0001855	FBgn0030528.p1
OG0001856	FBgn0038964.p1
OG0001857	FBgn0036825.p1
OG0001858	FBgn0027084.p5
OG0001859	FBgn0015756.p1
OG0001860	FBgn0038302.p1
OG0001861	FBgn0033117.p2
OG0001861	FBgn0038877.p1
OG0001862	FBgn0029992.p1
OG0001863	FBgn0015795.p1
OG0001864	FBgn0001087.p1
OG0001865	FBgn0037357.p4
OG0001866	FBgn0011272.p1
OG0001867	FBgn0035078.p1
OG0001867	FBgn0037852.p4
OG0001868	FBgn0027537.p1
OG0001868	FBgn0038274.p1
OG0001869	FBgn0041607.p1
OG0001873	FBgn0003076.p1
OG0001874	FBgn0033764.p3
OG0001877	FBgn0038304.p1
OG0001891	FBgn0033859.p1
OG0001892	FBgn0028325.p7
OG0001892	FBgn0029722.p1
OG0001895	FBgn0004391.p3
OG0001898	FBgn0036733.p1
OG0001900	FBgn0086475.p1
OG0001901	FBgn0033233.p1
OG0001901	FBgn0053182.p1
OG0001902	FBgn0032620.p1
OG0001903	FBgn0033259.p1
OG0001904	FBgn0030120.p1
OG0001904	FBgn0030121.p1
OG0001904	FBgn0031513.p1
OG0001906	FBgn0031077.p1
OG0001906	FBgn0039508.p1
OG0001908	FBgn0033052.p1
OG0001909	FBgn0037801.p1
OG0001913	FBgn0052663.p1
OG0001914	FBgn0036514.p1
OG0001915	FBgn0027603.p1
OG0001915	FBgn0031208.p1
OG0001915	FBgn0052110.p1
OG0001916	FBgn0000472.p1
OG0001917	FBgn0033720.p1
OG0001917	FBgn0034436.p4
OG0001917	FBgn0034437.p1
OG0001917	FBgn0034438.p1
OG0001917	FBgn0034439.p1
OG0001917	FBgn0034440.p1
OG0001917	FBgn0034441.p1
OG0001917	FBgn0050043.p1
OG0001917	FBgn0050047.p1
OG0001917	FBgn0050049.p1
OG0001917	FBgn0053012.p5
OG0001917	FBgn0053013.p1
OG0001918	FBgn0010591.p1
OG0001920	FBgn0010747.p1
OG0001921	FBgn0033734.p1
OG0001922	FBgn0032168.p1
OG0001923	FBgn0037998.p1
OG0001924	FBgn0028685.p1
OG0001924	FBgn0036224.p1
OG0001925	FBgn0032849.p1
OG0001925	FBgn0039765.p1
OG0001926	FBgn0053505.p1
OG0001927	FBgn0002576.p8
OG0001927	FBgn0003300.p1
OG0001927	FBgn0031121.p1
OG0001927	FBgn0083981.p1
OG0001928	FBgn0010410.p1
OG0001929	FBgn0086710.p1
OG0001930	FBgn0037802.p1
OG0001930	FBgn0039631.p1
OG0001931	FBgn0020653.p5
OG0001931	FBgn0037170.p1
OG0001932	FBgn0053123.p1
OG0001933	FBgn0038410.p1
OG0001934	FBgn0024273.p1
OG0001934	FBgn0037750.p5
OG0001935	FBgn0029629.p1
OG0001935	FBgn0038796.p1
OG0001936	FBgn0024332.p1
OG0001937	FBgn0039140.p1
OG0001939	FBgn0026566.p1
OG0001939	FBgn0038107.p4
OG0001940	FBgn0011570.p1
OG0001941	FBgn0038167.p13
OG0001942	FBgn0032305.p1
OG0001943	FBgn0027509.p1
OG0001944	FBgn0033431.p1
OG0001944	FBgn0034427.p1
OG0001944	FBgn0034665.p1
OG0001945	FBgn0037473.p1
OG0001946	FBgn0036838.p1
OG0001947	FBgn0002590.p1
OG0001947	FBgn0038277.p1
OG0001948	FBgn0033688.p1
OG0001949	FBgn0011474.p1
OG0001950	FBgn0052626.p4
OG0001951	FBgn0003656.p3
OG0001952	FBgn0052104.p1
OG0001953	FBgn0034877.p1
OG0001954	FBgn0086705.p1
OG0001955	FBgn0033086.p1
OG0001956	FBgn0002607.p2
OG0001957	FBgn0036511.p1
OG0001959	FBgn0038110.p1
OG0001960	FBgn0036684.p1
OG0001961	FBgn0027783.p1
OG0001962	FBgn0039710.p1
OG0001962	FBgn0086686.p1
OG0001963	FBgn0036154.p1
OG0001963	FBgn0036999.p1
OG0001963	FBgn0052412.p1
OG0001963	FBgn0052413.p1
OG0001964	FBgn0034722.p1
OG0001964	FBgn0040356.p1
OG0001966	FBgn0038811.p1
OG0001967	FBgn0036828.p1
OG0001968	FBgn0031188.p1
OG0001968	FBgn0031504.p1
OG0001968	FBgn0039970.p1
OG0001970	FBgn0000455.p1
OG0001971	FBgn0035715.p1
OG0001972	FBgn0032258.p1
OG0001973	FBgn0038570.p2
OG0001973	FBgn0038571.p1
OG0001974	FBgn0028336.p1
OG0001974	FBgn0029890.p1
OG0001974	FBgn0036162.p1
OG0001974	FBgn0051874.p1
OG0001976	FBgn0030049.p25
OG0001976	FBgn0039251.p1
OG0001977	FBgn0025117.p1
OG0001978	FBgn0040273.p1
OG0001979	FBgn0037081.p3
OG0001980	FBgn0037051.p1
OG0001981	FBgn0053181.p13
OG0001982	FBgn0053105.p1
OG0001982	FBgn0069242.p1
OG0001983	FBgn0026189.p5
OG0001983	FBgn0035399.p4
OG0001985	FBgn0014366.p1
OG0001986	FBgn0020388.p1
OG0001987	FBgn0035688.p1
OG0001988	FBgn0026479.p1
OG0001989	FBgn0011744.p1
OG0001990	FBgn0004403.p5
OG0001990	FBgn0004404.p1
OG0001991	FBgn0004868.p1
OG0001992	FBgn0032482.p4
OG0001993	FBgn0035892.p1
OG0001994	FBgn0034237.p5
OG0001995	FBgn0013325.p1
OG0001996	FBgn0053303.p1
OG0001997	FBgn0011763.p1
OG0001998	FBgn0033699.p3
OG0001999	FBgn0023512.p4
OG0002000	FBgn0025864.p1
OG0002002	FBgn0034138.p2
OG0002004	FBgn0036405.p1
OG0002010	FBgn0025814.p2
OG0002010	FBgn0042701.p1
OG0002010	FBgn0053177.p1
OG0002010	FBgn0053178.p1
OG0002018	FBgn0042177.p1
OG0002018	FBgn0042178.p1
OG0002020	FBgn0036207.p1
OG0002025	FBgn0033039.p1
OG0002026	FBgn0030891.p1
OG0002027	FBgn0028577.p9
OG0002028	FBgn0037530.p1
OG0002029	FBgn0036566.p2
OG0002030	FBgn0032988.p2
OG0002031	FBgn0031534.p1
OG0002032	FBgn0038651.p1
OG0002033	FBgn0028687.p1
OG0002037	FBgn0027496.p1
OG0002038	FBgn0015379.p3
OG0002038	FBgn0015527.p1
OG0002039	FBgn0032246.p1
OG0002040	FBgn0010926.p1
OG0002041	FBgn0033235.p1
OG0002043	FBgn0041775.p1
OG0002045	FBgn0039282.p1
OG0002045	FBgn0085788.p1
OG0002046	FBgn0038597.p1
OG0002047	FBgn0033885.p1
OG0002047	FBgn0039802.p1
OG0002048	FBgn0037024.p4
OG0002050	FBgn0035703.p1
OG0002051	FBgn0000261.p1
OG0002051	FBgn0032061.p1
OG0002052	FBgn0004654.p1
OG0002053	FBgn0031321.p1
OG0002054	FBgn0020611.p9
OG0002057	FBgn0000008.p7
OG0002057	FBgn0039269.p1
OG0002058	FBgn0031114.p1
OG0002059	FBgn0034230.p1
