Orthogroup	Apar_TRX
OG0003534	Apar_comp7536_c0_seq1m3194
OG0003536	Apar_comp24263_c1_seq1m45105
OG0003538	Apar_comp22504_c0_seq1m34055
OG0003538	Apar_comp22504_c1_seq1m34057
OG0003538	Apar_comp22504_c2_seq1m34065
OG0003539	Apar_comp16957_c0_seq1m15569
OG0003540	Apar_comp22585_c1_seq1m34576
OG0003540	Apar_comp22585_c1_seq2m34578
OG0003541	Apar_comp22972_c1_seq1m36518
OG0003542	Apar_comp11151_c0_seq1m5638
OG0003542	Apar_comp11151_c1_seq1m5640
OG0003542	Apar_comp21694_c6_seq1m30594
OG0003543	Apar_comp22434_c1_seq1m33679
OG0003544	Apar_comp22082_c0_seq1m32190
OG0003545	Apar_comp17887_c0_seq1m18120
OG0003546	Apar_comp21896_c0_seq1m31386
OG0003547	Apar_comp23351_c1_seq1m38563
OG0003548	Apar_comp19713_c0_seq1m23463
OG0003548	Apar_comp19837_c0_seq1m23890
OG0003548	Apar_comp22966_c0_seq1m36474
OG0003548	Apar_comp9959_c0_seq1m4854
OG0003549	Apar_comp22514_c0_seq1m34114
OG0003549	Apar_comp22514_c0_seq2m34119
OG0003550	Apar_comp19486_c0_seq1m22731
OG0003551	Apar_comp82459_c0_seq1m48412
OG0003552	Apar_comp4764_c0_seq1m899
OG0003553	Apar_comp18813_c0_seq1m20776
OG0003554	Apar_comp20053_c0_seq1m24643
OG0003554	Apar_comp23387_c0_seq1m38741
OG0003555	Apar_comp20096_c0_seq1m24765
OG0003556	Apar_comp59197_c0_seq1m47841
OG0003556	Apar_comp62919_c0_seq1m47928
OG0003557	Apar_comp23852_c0_seq1m41695
OG0003558	Apar_comp9777_c0_seq1m4735
OG0003559	Apar_comp17073_c0_seq1m15818
OG0003560	Apar_comp23916_c1_seq1m42169
OG0003561	Apar_comp11734_c0_seq1m6321
OG0003563	Apar_comp16645_c0_seq1m14841
OG0003564	Apar_comp17056_c1_seq1m15792
OG0003566	Apar_comp19346_c1_seq1m22272
OG0003567	Apar_comp11622_c0_seq1m6118
OG0003567	Apar_comp11622_c0_seq2m6122
OG0003567	Apar_comp11622_c0_seq2m6123
OG0003569	Apar_comp21051_c3_seq1m28309
OG0003569	Apar_comp24104_c0_seq1m43542
OG0003569	Apar_comp24104_c0_seq2m43546
OG0003570	Apar_comp15758_c0_seq1m12972
OG0003571	Apar_comp20786_c0_seq1m27305
OG0003571	Apar_comp20786_c0_seq2m27307
OG0003572	Apar_comp22860_c0_seq1m36067
OG0003573	Apar_comp39472_c0_seq1m47378
OG0003574	Apar_comp17393_c0_seq1m16719
OG0003574	Apar_comp18910_c0_seq1m21055
OG0003574	Apar_comp18910_c0_seq2m21058
OG0003575	Apar_comp5885_c0_seq1m1742
OG0003576	Apar_comp12167_c1_seq1m6922
OG0003577	Apar_comp24232_c2_seq13m44703
OG0003577	Apar_comp24232_c2_seq15m44705
OG0003577	Apar_comp24232_c2_seq4m44684
OG0003579	Apar_comp11956_c0_seq1m6639
OG0003579	Apar_comp19880_c1_seq1m24046
OG0003580	Apar_comp21503_c0_seq1m29824
OG0003580	Apar_comp21503_c0_seq2m29826
OG0003581	Apar_comp24333_c4_seq3m46051
OG0003581	Apar_comp24333_c4_seq4m46052
OG0003581	Apar_comp24333_c4_seq5m46053
OG0003581	Apar_comp24333_c4_seq6m46054
OG0003582	Apar_comp12869_c0_seq1m8046
OG0003583	Apar_comp12707_c0_seq1m7805
OG0003584	Apar_comp17807_c0_seq1m17881
OG0003586	Apar_comp23590_c0_seq1m40023
OG0003586	Apar_comp23590_c1_seq1m40024
OG0003588	Apar_comp18866_c1_seq1m20931
OG0003591	Apar_comp22979_c0_seq1m36556
OG0003592	Apar_comp16108_c0_seq1m13660
OG0003593	Apar_comp22271_c0_seq1m32937
OG0003594	Apar_comp16763_c0_seq1m15110
OG0003595	Apar_comp20721_c0_seq1m27070
OG0003596	Apar_comp12202_c0_seq1m6966
OG0003597	Apar_comp17063_c0_seq1m15802
OG0003598	Apar_comp10341_c0_seq1m5134
OG0003598	Apar_comp104523_c0_seq1m48767
OG0003599	Apar_comp30130_c0_seq1m47233
OG0003600	Apar_comp10693_c0_seq1m5364
OG0003601	Apar_comp18137_c0_seq1m18868
OG0003602	Apar_comp16532_c1_seq1m14584
OG0003603	Apar_comp12448_c0_seq1m7370
OG0003603	Apar_comp12448_c0_seq2m7372
OG0003603	Apar_comp12448_c0_seq3m7374
OG0003604	Apar_comp18149_c0_seq1m18900
OG0003604	Apar_comp20465_c0_seq1m26068
OG0003608	Apar_comp13558_c1_seq1m9143
OG0003609	Apar_comp22362_c1_seq1m33313
OG0003609	Apar_comp22362_c2_seq1m33319
OG0003610	Apar_comp18140_c1_seq1m18877
OG0003611	Apar_comp11716_c0_seq1m6291
OG0003612	Apar_comp20016_c0_seq1m24552
OG0003612	Apar_comp20016_c0_seq2m24557
OG0003613	Apar_comp15777_c1_seq1m13008
OG0003613	Apar_comp15777_c5_seq1m13010
OG0003613	Apar_comp15777_c6_seq1m13012
OG0003613	Apar_comp15777_c7_seq1m13013
OG0003614	Apar_comp22340_c0_seq1m33232
OG0003614	Apar_comp97834_c0_seq1m48681
OG0003615	Apar_comp17344_c0_seq1m16585
OG0003617	Apar_comp15100_c0_seq1m11751
OG0003617	Apar_comp316522_c0_seq1m50366
OG0003618	Apar_comp23295_c0_seq1m38237
OG0003619	Apar_comp6734_c0_seq1m2509
OG0003620	Apar_comp20034_c1_seq1m24587
OG0003621	Apar_comp17167_c0_seq1m16021
OG0003622	Apar_comp20363_c0_seq1m25722
OG0003623	Apar_comp18576_c0_seq1m20075
OG0003623	Apar_comp359771_c0_seq1m50625
OG0003624	Apar_comp17909_c0_seq1m18170
OG0003625	Apar_comp22651_c0_seq1m34917
OG0003626	Apar_comp7430_c0_seq1m3102
OG0003628	Apar_comp18758_c0_seq1m20619
OG0003629	Apar_comp19209_c0_seq1m21945
OG0003630	Apar_comp22130_c0_seq1m32372
OG0003631	Apar_comp16021_c0_seq1m13479
OG0003632	Apar_comp22412_c2_seq1m33526
OG0003632	Apar_comp6199_c1_seq1m2032
OG0003633	Apar_comp14829_c0_seq1m11301
OG0003634	Apar_comp8452_c0_seq1m3799
OG0003637	Apar_comp22881_c0_seq1m36149
OG0003638	Apar_comp19077_c0_seq1m21560
OG0003638	Apar_comp7317_c0_seq1m3017
OG0003639	Apar_comp20199_c0_seq1m25090
OG0003640	Apar_comp22006_c1_seq1m31851
OG0003641	Apar_comp24430_c0_seq1m46700
OG0003642	Apar_comp19138_c0_seq1m21792
OG0003642	Apar_comp21403_c1_seq1m29476
OG0003643	Apar_comp22472_c0_seq1m33865
OG0003644	Apar_comp17674_c0_seq1m17489
OG0003644	Apar_comp20048_c1_seq1m24633
OG0003644	Apar_comp20048_c1_seq2m24634
OG0003644	Apar_comp20429_c0_seq1m25941
OG0003645	Apar_comp11987_c0_seq1m6680
OG0003646	Apar_comp17455_c1_seq1m16888
OG0003648	Apar_comp17173_c0_seq1m16035
OG0003648	Apar_comp4668_c0_seq1m848
OG0003649	Apar_comp9550_c0_seq1m4571
OG0003650	Apar_comp22446_c0_seq1m33727
OG0003651	Apar_comp12415_c0_seq1m7319
OG0003652	Apar_comp16925_c0_seq1m15489
OG0003652	Apar_comp17591_c2_seq1m17237
OG0003657	Apar_comp8755_c1_seq1m3990
OG0003657	Apar_comp9819_c0_seq1m4775
OG0003659	Apar_comp19120_c0_seq1m21741
OG0003659	Apar_comp19120_c1_seq1m21743
OG0003659	Apar_comp20411_c0_seq1m25855
OG0003659	Apar_comp20411_c1_seq1m25856
OG0003660	Apar_comp22051_c0_seq1m32053
OG0003660	Apar_comp22051_c0_seq2m32056
OG0003662	Apar_comp149739_c0_seq1m49327
OG0003662	Apar_comp19020_c0_seq1m21404
OG0003662	Apar_comp19020_c1_seq1m21405
OG0003663	Apar_comp20091_c0_seq1m24746
OG0003664	Apar_comp21098_c0_seq1m28486
OG0003666	Apar_comp34742_c0_seq1m47306
OG0003668	Apar_comp20283_c0_seq1m25445
OG0003670	Apar_comp17821_c1_seq1m17941
OG0003672	Apar_comp24128_c1_seq1m43803
OG0003675	Apar_comp17050_c0_seq1m15779
OG0003675	Apar_comp4226_c0_seq1m720
OG0003676	Apar_comp11588_c0_seq1m6067
OG0003677	Apar_comp19374_c0_seq1m22334
OG0003678	Apar_comp20660_c0_seq1m26810
OG0003678	Apar_comp20660_c2_seq1m26812
OG0003679	Apar_comp22194_c3_seq1m32623
OG0003680	Apar_comp22092_c0_seq1m32218
OG0003680	Apar_comp22092_c0_seq2m32222
OG0003681	Apar_comp22560_c1_seq1m34342
OG0003682	Apar_comp152031_c0_seq1m49385
OG0003682	Apar_comp15397_c0_seq1m12327
OG0003684	Apar_comp24139_c1_seq1m43894
OG0003685	Apar_comp21828_c0_seq1m31118
OG0003686	Apar_comp12720_c0_seq1m7829
OG0003687	Apar_comp23969_c0_seq1m42499
OG0003688	Apar_comp13735_c0_seq1m9420
OG0003688	Apar_comp13735_c1_seq1m9422
OG0003689	Apar_comp11984_c0_seq1m6677
OG0003690	Apar_comp124422_c0_seq1m49072
OG0003690	Apar_comp22296_c2_seq1m33077
OG0003692	Apar_comp14196_c1_seq1m10149
OG0003693	Apar_comp15011_c0_seq1m11624
OG0003694	Apar_comp16949_c0_seq1m15547
OG0003694	Apar_comp16949_c0_seq2m15550
OG0003695	Apar_comp17541_c1_seq1m17107
OG0003695	Apar_comp19625_c1_seq1m23153
OG0003696	Apar_comp17551_c0_seq1m17137
OG0003696	Apar_comp22861_c0_seq1m36072
OG0003697	Apar_comp17717_c1_seq1m17635
OG0003697	Apar_comp18824_c0_seq1m20808
OG0003699	Apar_comp17977_c0_seq1m18360
OG0003699	Apar_comp42045_c0_seq1m47452
OG0003699	Apar_comp5849_c0_seq1m1714
OG0003702	Apar_comp18809_c0_seq1m20765
OG0003703	Apar_comp22225_c1_seq1m32759
OG0003705	Apar_comp22889_c0_seq1m36178
OG0003708	Apar_comp25539_c0_seq1m47003
OG0003709	Apar_comp64517_c0_seq1m47968
OG0003742	Apar_comp15912_c0_seq1m13281
OG0003742	Apar_comp15912_c0_seq2m13285
OG0003742	Apar_comp22953_c1_seq2m36425
OG0003744	Apar_comp9205_c0_seq1m4345
OG0003745	Apar_comp23586_c1_seq1m40001
OG0003745	Apar_comp23586_c1_seq2m40004
OG0003746	Apar_comp17378_c0_seq1m16687
OG0003747	Apar_comp19520_c1_seq1m22832
OG0003748	Apar_comp7111_c0_seq1m2843
OG0003749	Apar_comp18323_c0_seq1m19397
OG0003750	Apar_comp6885_c0_seq1m2633
OG0003752	Apar_comp22053_c0_seq1m32062
OG0003755	Apar_comp17526_c0_seq1m17074
OG0003756	Apar_comp7472_c0_seq1m3140
OG0003757	Apar_comp18683_c0_seq1m20379
OG0003757	Apar_comp18683_c1_seq1m20382
OG0003757	Apar_comp18683_c3_seq1m20383
OG0003757	Apar_comp18683_c4_seq1m20384
OG0003760	Apar_comp11287_c1_seq1m5702
OG0003760	Apar_comp15383_c0_seq1m12305
OG0003760	Apar_comp15383_c1_seq1m12306
OG0003760	Apar_comp15383_c2_seq1m12309
OG0003761	Apar_comp13575_c0_seq1m9158
OG0003761	Apar_comp13575_c2_seq1m9161
OG0003761	Apar_comp555240_c0_seq1m51046
OG0003762	Apar_comp22482_c0_seq1m33905
OG0003763	Apar_comp11_c0_seq1m5
OG0003763	Apar_comp11_c1_seq1m6
OG0003764	Apar_comp12941_c0_seq1m8154
OG0003764	Apar_comp7060_c0_seq1m2802
OG0003767	Apar_comp22776_c1_seq1m35631
OG0003767	Apar_comp22776_c1_seq2m35633
OG0003767	Apar_comp22776_c1_seq3m35635
OG0003767	Apar_comp22776_c1_seq4m35636
OG0003768	Apar_comp12780_c0_seq1m7913
OG0003770	Apar_comp20239_c1_seq1m25251
OG0003777	Apar_comp23455_c0_seq1m39160
OG0003778	Apar_comp19652_c0_seq1m23251
OG0003781	Apar_comp20669_c0_seq1m26833
OG0003781	Apar_comp20669_c1_seq1m26839
OG0003782	Apar_comp17225_c0_seq1m16217
OG0003783	Apar_comp19149_c0_seq1m21824
OG0003784	Apar_comp24027_c0_seq1m42984
OG0003784	Apar_comp24027_c0_seq2m42987
OG0003785	Apar_comp13224_c0_seq1m8597
OG0003785	Apar_comp13224_c1_seq1m8598
OG0003790	Apar_comp23753_c0_seq1m41053
OG0003792	Apar_comp11040_c0_seq1m5581
OG0003792	Apar_comp15975_c1_seq1m13390
OG0003792	Apar_comp20539_c0_seq1m26339
OG0003793	Apar_comp11166_c0_seq1m5647
OG0003793	Apar_comp14527_c0_seq1m10735
OG0003794	Apar_comp12510_c0_seq1m7481
OG0003794	Apar_comp18115_c0_seq1m18783
OG0003794	Apar_comp24262_c4_seq4m45066
OG0003797	Apar_comp20008_c1_seq1m24511
OG0003797	Apar_comp20008_c1_seq2m24514
OG0003798	Apar_comp19477_c0_seq1m22684
OG0003798	Apar_comp19477_c0_seq2m22686
OG0003800	Apar_comp24652_c0_seq1m46816
OG0003801	Apar_comp19831_c0_seq1m23863
OG0003801	Apar_comp19831_c0_seq2m23867
OG0003802	Apar_comp21249_c0_seq1m28949
OG0003803	Apar_comp12142_c0_seq1m6886
OG0003803	Apar_comp12142_c1_seq1m6887
OG0003804	Apar_comp20917_c0_seq1m27896
OG0003804	Apar_comp20917_c0_seq2m27898
OG0003805	Apar_comp25310_c0_seq1m46987
OG0003807	Apar_comp12643_c0_seq1m7699
OG0003808	Apar_comp11465_c0_seq1m5906
OG0003809	Apar_comp21333_c0_seq1m29232
OG0003810	Apar_comp16965_c0_seq1m15600
OG0003811	Apar_comp22235_c3_seq1m32796
OG0003812	Apar_comp19984_c2_seq1m24413
OG0003814	Apar_comp12787_c0_seq1m7925
OG0003814	Apar_comp18776_c0_seq1m20665
OG0003815	Apar_comp15996_c0_seq1m13431
OG0003816	Apar_comp21368_c0_seq1m29365
OG0003817	Apar_comp8173_c0_seq1m3627
OG0003818	Apar_comp19865_c0_seq1m23998
OG0003818	Apar_comp19865_c1_seq1m24002
OG0003819	Apar_comp4648_c0_seq1m836
OG0003819	Apar_comp5721_c0_seq1m1587
OG0003820	Apar_comp18244_c0_seq1m19214
OG0003821	Apar_comp21297_c0_seq1m29095
OG0003823	Apar_comp23820_c0_seq1m41509
OG0003824	Apar_comp23166_c0_seq1m37487
OG0003824	Apar_comp9973_c0_seq1m4861
OG0003825	Apar_comp6811_c0_seq1m2554
OG0003826	Apar_comp23499_c0_seq1m39356
OG0003827	Apar_comp4955_c0_seq1m1048
OG0003828	Apar_comp19239_c0_seq1m22013
OG0003828	Apar_comp19239_c0_seq2m22015
OG0003829	Apar_comp22848_c1_seq2m36014
OG0003829	Apar_comp22848_c1_seq3m36017
OG0003830	Apar_comp18117_c0_seq1m18788
OG0003830	Apar_comp18117_c0_seq2m18790
OG0003832	Apar_comp12779_c0_seq1m7911
OG0003833	Apar_comp411892_c0_seq1m50807
OG0003834	Apar_comp16961_c1_seq1m15581
OG0003834	Apar_comp23609_c3_seq1m40156
OG0003835	Apar_comp18396_c0_seq1m19589
OG0003836	Apar_comp13487_c0_seq1m9027
OG0003836	Apar_comp13487_c1_seq1m9030
OG0003836	Apar_comp15270_c2_seq1m12069
OG0003836	Apar_comp17241_c0_seq1m16273
OG0003837	Apar_comp22962_c0_seq1m36459
OG0003838	Apar_comp20377_c0_seq1m25752
OG0003839	Apar_comp11941_c0_seq1m6614
OG0003839	Apar_comp37191_c0_seq1m47340
OG0003840	Apar_comp23907_c0_seq1m42094
OG0003840	Apar_comp23907_c0_seq2m42097
OG0003840	Apar_comp23907_c0_seq3m42100
OG0003840	Apar_comp23907_c0_seq5m42104
OG0003841	Apar_comp19772_c0_seq1m23678
OG0003842	Apar_comp122361_c0_seq1m49011
OG0003842	Apar_comp22171_c0_seq1m32535
OG0003843	Apar_comp25460_c0_seq1m46997
OG0003845	Apar_comp19184_c0_seq1m21889
OG0003846	Apar_comp23751_c1_seq1m41035
OG0003849	Apar_comp22347_c0_seq1m33255
OG0003850	Apar_comp10129_c0_seq1m4962
OG0003851	Apar_comp10938_c0_seq1m5514
OG0003851	Apar_comp23045_c1_seq1m36878
OG0003851	Apar_comp23045_c1_seq2m36881
OG0003851	Apar_comp23045_c1_seq3m36885
OG0003852	Apar_comp23800_c0_seq1m41372
OG0003852	Apar_comp23800_c0_seq2m41378
OG0003853	Apar_comp19797_c1_seq1m23767
OG0003856	Apar_comp23691_c0_seq1m40676
OG0003857	Apar_comp4951_c0_seq1m1043
OG0003858	Apar_comp15636_c0_seq1m12764
OG0003860	Apar_comp22313_c0_seq1m33151
OG0003862	Apar_comp38420_c0_seq1m47353
OG0003864	Apar_comp9638_c0_seq1m4659
OG0003865	Apar_comp24760_c0_seq1m46873
OG0003866	Apar_comp23773_c0_seq1m41211
OG0003867	Apar_comp52888_c0_seq1m47714
OG0003869	Apar_comp24089_c0_seq1m43421
OG0003871	Apar_comp4601_c0_seq1m805
OG0003872	Apar_comp19942_c0_seq1m24253
OG0003872	Apar_comp19942_c1_seq1m24254
OG0003874	Apar_comp22016_c0_seq1m31886
OG0003875	Apar_comp11894_c0_seq1m6541
OG0003876	Apar_comp11520_c0_seq1m5968
OG0003877	Apar_comp12145_c0_seq1m6894
OG0003877	Apar_comp21230_c1_seq2m28903
OG0003878	Apar_comp19221_c0_seq1m21982
OG0003879	Apar_comp9319_c0_seq1m4400
OG0003880	Apar_comp24927_c0_seq1m46918
OG0003881	Apar_comp22132_c1_seq1m32375
OG0003882	Apar_comp13232_c1_seq1m8607
OG0003882	Apar_comp13232_c2_seq1m8608
OG0003882	Apar_comp18003_c0_seq1m18440
OG0003883	Apar_comp19488_c0_seq1m22734
OG0003883	Apar_comp19488_c1_seq1m22735
OG0003884	Apar_comp21815_c0_seq1m31079
OG0003886	Apar_comp25653_c0_seq1m47020
OG0003887	Apar_comp4845_c0_seq1m962
OG0003888	Apar_comp5004_c0_seq1m1102
OG0003890	Apar_comp17430_c0_seq1m16832
OG0003890	Apar_comp17430_c0_seq2m16833
OG0003891	Apar_comp22197_c0_seq1m32631
OG0003891	Apar_comp22197_c0_seq2m32634
OG0003892	Apar_comp21784_c2_seq1m30942
OG0003893	Apar_comp25552_c0_seq1m47004
OG0003894	Apar_comp16939_c0_seq1m15525
OG0003894	Apar_comp21653_c2_seq1m30440
OG0003894	Apar_comp21653_c2_seq2m30442
OG0003895	Apar_comp22836_c3_seq1m35947
OG0003896	Apar_comp22073_c1_seq1m32164
OG0003897	Apar_comp19116_c0_seq1m21724
OG0003897	Apar_comp19116_c0_seq2m21726
OG0003897	Apar_comp6126_c1_seq1m1964
OG0003898	Apar_comp11569_c0_seq1m6043
OG0003898	Apar_comp20378_c1_seq1m25753
OG0003898	Apar_comp24277_c0_seq1m45316
OG0003898	Apar_comp5936_c0_seq1m1793
OG0003899	Apar_comp21457_c0_seq1m29654
OG0003899	Apar_comp21457_c0_seq2m29658
OG0003899	Apar_comp21457_c0_seq3m29660
OG0003900	Apar_comp21571_c0_seq1m30140
OG0003901	Apar_comp11387_c0_seq1m5754
OG0003901	Apar_comp6953_c0_seq1m2696
OG0003903	Apar_comp22407_c0_seq1m33499
OG0003905	Apar_comp12029_c0_seq1m6725
OG0003906	Apar_comp20958_c0_seq1m28041
OG0003907	Apar_comp19884_c1_seq1m24056
OG0003909	Apar_comp17577_c0_seq1m17201
OG0003909	Apar_comp9721_c0_seq1m4697
OG0003910	Apar_comp157571_c0_seq1m49439
OG0003910	Apar_comp7562_c0_seq1m3219
OG0003910	Apar_comp7562_c1_seq1m3220
OG0003911	Apar_comp52803_c0_seq1m47707
OG0003912	Apar_comp22295_c1_seq1m33065
OG0003913	Apar_comp23194_c5_seq1m37633
OG0003914	Apar_comp12184_c0_seq1m6944
OG0003916	Apar_comp21598_c1_seq1m30237
OG0003916	Apar_comp21598_c1_seq2m30238
OG0003916	Apar_comp21598_c1_seq3m30240
OG0003917	Apar_comp20489_c0_seq1m26149
OG0003917	Apar_comp20489_c0_seq2m26151
OG0003917	Apar_comp20489_c0_seq2m26152
OG0003918	Apar_comp22905_c0_seq1m36231
OG0003919	Apar_comp22267_c0_seq1m32927
OG0003921	Apar_comp17701_c0_seq1m17585
OG0003921	Apar_comp17701_c0_seq2m17588
OG0003922	Apar_comp13324_c0_seq1m8759
OG0003922	Apar_comp6937_c0_seq1m2683
OG0003922	Apar_comp6937_c1_seq1m2686
OG0003922	Apar_comp7485_c0_seq1m3147
OG0003924	Apar_comp18155_c0_seq1m18924
OG0003925	Apar_comp18566_c0_seq1m20057
OG0003925	Apar_comp22642_c6_seq2m34876
OG0003926	Apar_comp23380_c0_seq1m38699
OG0003929	Apar_comp12472_c0_seq1m7413
OG0003930	Apar_comp20541_c0_seq1m26341
OG0003931	Apar_comp5594_c0_seq1m1501
OG0003933	Apar_comp18029_c0_seq1m18538
OG0003935	Apar_comp17757_c0_seq1m17769
OG0003935	Apar_comp6664_c0_seq1m2441
OG0003937	Apar_comp97953_c0_seq1m48686
OG0003938	Apar_comp17771_c0_seq1m17806
OG0003938	Apar_comp17771_c1_seq1m17807
OG0003939	Apar_comp45564_c0_seq1m47549
OG0003940	Apar_comp11436_c0_seq1m5850
OG0003941	Apar_comp12403_c0_seq1m7300
OG0003941	Apar_comp21750_c0_seq1m30810
OG0003942	Apar_comp12648_c0_seq1m7704
OG0003942	Apar_comp22374_c0_seq1m33355
OG0003943	Apar_comp12781_c0_seq1m7914
OG0003946	Apar_comp1317_c0_seq1m367
OG0003946	Apar_comp15900_c0_seq1m13258
OG0003946	Apar_comp16468_c2_seq1m14434
OG0003948	Apar_comp17859_c1_seq1m18039
OG0003950	Apar_comp19654_c0_seq1m23263
OG0003950	Apar_comp19654_c0_seq2m23264
OG0003951	Apar_comp21221_c0_seq1m28866
OG0003952	Apar_comp21877_c0_seq1m31303
OG0003952	Apar_comp6875_c0_seq1m2624
OG0003954	Apar_comp25852_c0_seq1m47041
OG0003955	Apar_comp7815_c0_seq1m3427
OG0003991	Apar_comp23166_c1_seq1m37489
OG0003991	Apar_comp23166_c3_seq1m37491
OG0003991	Apar_comp23166_c3_seq2m37493
OG0003991	Apar_comp23166_c3_seq3m37496
OG0003991	Apar_comp23166_c5_seq1m37498
OG0003998	Apar_comp57646_c0_seq1m47810
OG0003999	Apar_comp19153_c0_seq1m21832
OG0003999	Apar_comp22989_c1_seq1m36597
OG0003999	Apar_comp22989_c1_seq2m36598
OG0004001	Apar_comp21494_c0_seq1m29797
OG0004008	Apar_comp81540_c0_seq1m48367
OG0004009	Apar_comp16889_c0_seq1m15400
OG0004009	Apar_comp16889_c1_seq1m15402
OG0004009	Apar_comp171736_c0_seq1m49559
OG0004010	Apar_comp124521_c0_seq1m49074
OG0004013	Apar_comp24264_c6_seq1m45189
OG0004015	Apar_comp20508_c0_seq1m26232
OG0004016	Apar_comp15164_c1_seq1m11871
OG0004018	Apar_comp23177_c1_seq1m37552
OG0004022	Apar_comp19590_c0_seq1m23048
OG0004023	Apar_comp14619_c0_seq1m10911
OG0004023	Apar_comp9445_c0_seq1m4500
OG0004024	Apar_comp21642_c2_seq1m30410
OG0004024	Apar_comp21642_c2_seq2m30412
OG0004025	Apar_comp23244_c0_seq1m37950
OG0004025	Apar_comp23244_c0_seq1m37951
OG0004026	Apar_comp11460_c0_seq1m5893
OG0004027	Apar_comp23182_c1_seq1m37567
OG0004027	Apar_comp23182_c1_seq2m37571
OG0004027	Apar_comp54130_c0_seq1m47730
OG0004028	Apar_comp24130_c0_seq1m43827
OG0004030	Apar_comp5593_c0_seq1m1499
OG0004031	Apar_comp15171_c0_seq1m11884
OG0004034	Apar_comp1412_c0_seq1m402
OG0004034	Apar_comp286171_c0_seq1m50291
OG0004038	Apar_comp19029_c1_seq1m21431
OG0004038	Apar_comp19029_c1_seq2m21432
OG0004040	Apar_comp8627_c0_seq1m3916
OG0004040	Apar_comp8627_c0_seq2m3919
OG0004042	Apar_comp24482_c0_seq1m46731
OG0004043	Apar_comp113582_c0_seq1m48899
OG0004043	Apar_comp25056_c0_seq1m46944
OG0004044	Apar_comp21278_c0_seq1m29031
OG0004047	Apar_comp23995_c0_seq1m42675
OG0004048	Apar_comp11711_c0_seq1m6278
OG0004049	Apar_comp14339_c0_seq1m10380
OG0004049	Apar_comp72392_c0_seq1m48170
OG0004049	Apar_comp7703_c0_seq1m3340
OG0004050	Apar_comp23197_c3_seq1m37660
OG0004051	Apar_comp12071_c0_seq1m6796
OG0004051	Apar_comp12071_c0_seq1m6798
OG0004051	Apar_comp12071_c0_seq2m6800
OG0004052	Apar_comp16942_c0_seq1m15538
OG0004053	Apar_comp18886_c0_seq1m20994
OG0004054	Apar_comp23741_c0_seq1m40976
OG0004056	Apar_comp45542_c0_seq1m47543
OG0004057	Apar_comp65255_c0_seq1m47979
OG0004058	Apar_comp12219_c0_seq1m6990
OG0004058	Apar_comp16700_c0_seq1m14959
OG0004059	Apar_comp10323_c1_seq1m5125
OG0004060	Apar_comp8608_c0_seq1m3889
OG0004061	Apar_comp23217_c0_seq1m37809
OG0004062	Apar_comp19857_c0_seq1m23973
OG0004063	Apar_comp18643_c1_seq1m20269
OG0004064	Apar_comp23337_c0_seq1m38473
OG0004065	Apar_comp23391_c0_seq1m38759
OG0004066	Apar_comp15352_c0_seq1m12236
OG0004066	Apar_comp15352_c1_seq1m12239
OG0004068	Apar_comp20119_c0_seq1m24830
OG0004070	Apar_comp29487_c0_seq1m47224
OG0004074	Apar_comp17252_c0_seq1m16310
OG0004075	Apar_comp16382_c0_seq1m14248
OG0004075	Apar_comp16382_c1_seq1m14249
OG0004076	Apar_comp17103_c1_seq1m15863
OG0004077	Apar_comp19315_c0_seq1m22187
OG0004078	Apar_comp7325_c0_seq1m3022
OG0004078	Apar_comp7325_c0_seq2m3024
OG0004079	Apar_comp10384_c0_seq1m5162
OG0004079	Apar_comp20839_c0_seq1m27537
OG0004079	Apar_comp8090_c0_seq1m3577
OG0004080	Apar_comp19382_c0_seq1m22364
OG0004082	Apar_comp22762_c0_seq1m35561
OG0004083	Apar_comp25258_c0_seq1m46981
OG0004084	Apar_comp22648_c0_seq1m34905
OG0004084	Apar_comp22648_c0_seq2m34906
OG0004084	Apar_comp22648_c0_seq3m34907
OG0004087	Apar_comp12548_c0_seq1m7540
OG0004088	Apar_comp25018_c0_seq1m46940
OG0004089	Apar_comp60764_c0_seq1m47874
OG0004089	Apar_comp6157_c0_seq1m1985
OG0004089	Apar_comp6157_c0_seq2m1987
OG0004090	Apar_comp12858_c0_seq1m8028
OG0004091	Apar_comp19801_c1_seq1m23777
OG0004092	Apar_comp13570_c1_seq1m9152
OG0004092	Apar_comp21730_c0_seq1m30733
OG0004094	Apar_comp109534_c0_seq1m48828
OG0004094	Apar_comp11404_c0_seq1m5789
OG0004095	Apar_comp15401_c0_seq1m12335
OG0004095	Apar_comp15401_c1_seq1m12337
OG0004096	Apar_comp20180_c0_seq1m25025
OG0004098	Apar_comp21159_c0_seq1m28660
OG0004099	Apar_comp22182_c0_seq1m32585
OG0004099	Apar_comp22182_c0_seq2m32589
OG0004100	Apar_comp22091_c1_seq1m32216
OG0004101	Apar_comp17524_c1_seq1m17071
OG0004102	Apar_comp16793_c0_seq1m15182
OG0004103	Apar_comp6773_c0_seq1m2531
OG0004103	Apar_comp81888_c0_seq1m48389
OG0004104	Apar_comp20276_c0_seq1m25423
OG0004106	Apar_comp21767_c0_seq1m30869
OG0004108	Apar_comp12350_c0_seq1m7209
OG0004108	Apar_comp12350_c0_seq2m7212
OG0004108	Apar_comp22473_c0_seq1m33874
OG0004109	Apar_comp7530_c0_seq1m3191
