Orthogroup	Nk52Cperk_TRX
OG0001572	Nk52_evm16s272
OG0001572	Nk52_evm50s2391
OG0001573	Nk52_evm35s208
OG0001573	Nk52_evm48s554
OG0001574	Nk52_evm4s266
OG0001576	Nk52_evm35s210
OG0001577	Nk52_evm36s2506
OG0001578	Nk52_evm46s1992
OG0001578	Nk52_evm53s2118
OG0001581	Nk52_evm4s2506
OG0001583	Nk52_evm14s136
OG0001583	Nk52_evm20s2426
OG0001585	Nk52_evm11s2604
OG0001585	Nk52_evm19s1400
OG0001605	Nk52_evm103s151
OG0001605	Nk52_evm10s302
OG0001606	Nk52_evm49s914
OG0001607	Nk52_evm24s914
OG0001608	Nk52_evm16s2241
OG0001610	Nk52_evm1s1744
OG0001610	Nk52_evm35s1524
OG0001611	Nk52_evm73s554
OG0001613	Nk52_evm1s1290
OG0001614	Nk52_evm1s23
OG0001615	Nk52_evm30s2192
OG0001616	Nk52_evm42s1020
OG0001617	Nk52_evm16s304
OG0001618	Nk52_evm19s1967
OG0001619	Nk52_evm11s1020
OG0001620	Nk52_evm12s238
OG0001621	Nk52_evm27s294
OG0001622	Nk52_evm9s305
OG0001623	Nk52_evm1s2334
OG0001623	Nk52_evm30s292
OG0001624	Nk52_evm109s151
OG0001625	Nk52_evm27s355
OG0001626	Nk52_evm20s621
OG0001628	Nk52_evm3s281
OG0001629	Nk52_evm73s207
OG0001630	Nk52_evm28s2340
OG0001631	Nk52_evm15s272
OG0001632	Nk52_evm14s62
OG0001632	Nk52_evm1s26
OG0001633	Nk52_evm74s2192
OG0001635	Nk52_evm3s2062
OG0001636	Nk52_evm4s386
OG0001637	Nk52_evm10s280
OG0001638	Nk52_evm43s1992
OG0001638	Nk52_evm4s726
OG0001639	Nk52_evm2s207
OG0001639	Nk52_evm57s226
OG0001640	Nk52_evm18s242
OG0001640	Nk52_evm1s1661
OG0001641	Nk52_evm20s271
OG0001642	Nk52_evm13s370
OG0001644	Nk52_evm26s1569
OG0001645	Nk52_evm15s319
OG0001645	Nk52_evm52s2152
OG0001646	Nk52_evm67s32
OG0001647	Nk52_evm47s1810
OG0001649	Nk52_evm56s226
OG0001649	Nk52_evm58s226
OG0001650	Nk52_evm3s2524
OG0001652	Nk52_evm16s262
OG0001653	Nk52_evm47s152
OG0001654	Nk52_evm13s2473
OG0001654	Nk52_evm33s1524
OG0001655	Nk52_evm24s252
OG0001657	Nk52_evm119s352
OG0001657	Nk52_evm120s352
OG0001658	Nk52_evm20s2340
OG0001659	Nk52_evm32s222
OG0001660	Nk52_evm4s166
OG0001661	Nk52_evm12s293
OG0001662	Nk52_evm7s442
OG0001663	Nk52_evm21s229
OG0001664	Nk52_evm3s351
OG0001665	Nk52_evm10s230
OG0001666	Nk52_evm122s151
OG0001666	Nk52_evm29s2496
OG0001667	Nk52_evm21s1967
OG0001678	Nk52_evm16s136
OG0001679	Nk52_evm5s288
OG0001680	Nk52_evm1s307
OG0001681	Nk52_evm109s224
OG0001681	Nk52_evm51s240
OG0001684	Nk52_evm6s1569
OG0001686	Nk52_evm2s305
OG0001686	Nk52_evm79s207
OG0001687	Nk52_evm26s78
OG0001691	Nk52_evm61s1992
OG0001692	Nk52_evm27s1992
OG0001694	Nk52_evm22s265
OG0001694	Nk52_evm4s382
OG0001695	Nk52_evm17s236
OG0001696	Nk52_evm20s248
OG0001697	Nk52_evm32s2506
OG0001698	Nk52_evm44s296
OG0001699	Nk52_evm1s2297
OG0001699	Nk52_evm58s62
OG0001700	Nk52_evm1s2233
OG0001701	Nk52_evm39s359
OG0001702	Nk52_evm31s270
OG0001703	Nk52_evm29s2531
OG0001703	Nk52_evm82s1992
OG0001704	Nk52_evm34s2462
OG0001705	Nk52_evm21s226
OG0001705	Nk52_evm58s207
OG0001706	Nk52_evm12s307
OG0001706	Nk52_evm2s155
OG0001707	Nk52_evm59s164
OG0001708	Nk52_evm24s217
OG0001708	Nk52_evm33s222
OG0001709	Nk52_evm10s269
OG0001710	Nk52_evm44s2309
OG0001711	Nk52_evm24s311
OG0001712	Nk52_evm4s332
OG0001713	Nk52_evm26s162
OG0001715	Nk52_evm6s2578
OG0001716	Nk52_evm61s236
OG0001717	Nk52_evm44s208
OG0001718	Nk52_evm2s212
OG0001719	Nk52_evm48s359
OG0001720	Nk52_evm31s295
OG0001721	Nk52_evm23s248
OG0001721	Nk52_evm38s295
OG0001721	Nk52_evm66s2118
OG0001722	Nk52_evm47s212
OG0001723	Nk52_evm86s224
OG0001724	Nk52_evm2s314
OG0001725	Nk52_evm28s296
OG0001726	Nk52_evm2s213
OG0001727	Nk52_evm1s373
OG0001728	Nk52_evm1s962
OG0001729	Nk52_evm11s1400
OG0001729	Nk52_evm13s1400
OG0001730	Nk52_evm98s485
OG0001731	Nk52_evm1s390
OG0001732	Nk52_evm1s1458
OG0001734	Nk52_evm7s106
OG0001735	Nk52_evm12s327
OG0001737	Nk52_evm8s247
OG0001738	Nk52_evm6s327
OG0001739	Nk52_evm19s277
OG0001740	Nk52_evm9s169
OG0001741	Nk52_evm9s215
OG0001742	Nk52_evm36s2039
OG0001744	Nk52_evm5s389
OG0001745	Nk52_evm31s628
OG0001746	Nk52_evm3s2462
OG0001747	Nk52_evm3s442
OG0001748	Nk52_evm19s260
OG0001749	Nk52_evm16s250
OG0001750	Nk52_evm3s1779
OG0001751	Nk52_evm6s243
OG0001752	Nk52_evm13s179
OG0001753	Nk52_evm15s136
OG0001754	Nk52_evm7s164
OG0001756	Nk52_evm32s239
OG0001780	Nk52_evm47s2391
OG0001781	Nk52_evm4s1967
OG0001786	Nk52_evm22s136
OG0001787	Nk52_evm1s1685
OG0001788	Nk52_evm1s1014
OG0001788	Nk52_evm3s2622
OG0001788	Nk52_evm4s319
OG0001789	Nk52_evm105s224
OG0001790	Nk52_evm1s156
OG0001791	Nk52_evm89s914
OG0001792	Nk52_evm1s2475
OG0001793	Nk52_evm41s164
OG0001795	Nk52_evm17s262
OG0001796	Nk52_evm15s1869
OG0001798	Nk52_evm2s16
OG0001798	Nk52_evm39s151
OG0001799	Nk52_evm46s255
OG0001799	Nk52_evm48s745
OG0001800	Nk52_evm2s2062
OG0001800	Nk52_evm49s215
OG0001801	Nk52_evm19s559
OG0001802	Nk52_evm1s186
OG0001803	Nk52_evm1s2635
OG0001804	Nk52_evm15s311
OG0001805	Nk52_evm69s217
OG0001806	Nk52_evm3s123
OG0001807	Nk52_evm1s1851
OG0001808	Nk52_evm22s295
OG0001809	Nk52_evm53s223
OG0001810	Nk52_evm5s2391
OG0001811	Nk52_evm14s2657
OG0001812	Nk52_evm35s239
OG0001813	Nk52_evm81s151
OG0001814	Nk52_evm1s1613
OG0001815	Nk52_evm12s2496
OG0001816	Nk52_evm22s367
OG0001817	Nk52_evm45s164
OG0001818	Nk52_evm19s2011
OG0001819	Nk52_evm56s485
OG0001820	Nk52_evm10s639
OG0001820	Nk52_evm12s1810
OG0001821	Nk52_evm41s236
OG0001821	Nk52_evm82s1810
OG0001821	Nk52_evm9s128
OG0001822	Nk52_evm18s2531
OG0001823	Nk52_evm23s553
OG0001824	Nk52_evm58s2367
OG0001825	Nk52_evm29s1401
OG0001826	Nk52_evm41s967
OG0001827	Nk52_evm1s96
OG0001828	Nk52_evm24s539
OG0001828	Nk52_evm5s270
OG0001828	Nk52_evm9s273
OG0001829	Nk52_evm8s233
OG0001830	Nk52_evm45s359
OG0001831	Nk52_evm8s1401
OG0001832	Nk52_evm3s744
OG0001833	Nk52_evm6s2039
OG0001834	Nk52_evm18s2579
OG0001835	Nk52_evm3s336
OG0001836	Nk52_evm16s240
OG0001837	Nk52_evm33s2391
OG0001838	Nk52_evm4s152
OG0001839	Nk52_evm89s158
OG0001840	Nk52_evm26s249
OG0001842	Nk52_evm20s294
OG0001843	Nk52_evm20s2579
OG0001843	Nk52_evm21s2579
OG0001843	Nk52_evm28s243
OG0001843	Nk52_evm2s2415
OG0001843	Nk52_evm2s2587
OG0001843	Nk52_evm83s745
OG0001843	Nk52_evm84s745
OG0001844	Nk52_evm6s470
OG0001845	Nk52_evm72s207
OG0001846	Nk52_evm108s914
OG0001846	Nk52_evm43s2209
OG0001847	Nk52_evm2s159
OG0001848	Nk52_evm65s1737
OG0001849	Nk52_evm19s305
OG0001849	Nk52_evm24s223
OG0001850	Nk52_evm3s371
OG0001851	Nk52_evm12s123
OG0001852	Nk52_evm18s2612
OG0001853	Nk52_evm32s1129
OG0001854	Nk52_evm5s260
OG0001855	Nk52_evm13s298
OG0001855	Nk52_evm14s298
OG0001855	Nk52_evm19s250
OG0001855	Nk52_evm24s96
OG0001856	Nk52_evm19s245
OG0001857	Nk52_evm45s222
OG0001858	Nk52_evm18s217
OG0001858	Nk52_evm23s621
OG0001859	Nk52_evm19s2630
OG0001860	Nk52_evm77s1737
OG0001861	Nk52_evm3s1762
OG0001862	Nk52_evm8s214
OG0001863	Nk52_evm19s553
OG0001864	Nk52_evm42s914
OG0001865	Nk52_evm9s373
OG0001866	Nk52_evm13s553
OG0001867	Nk52_evm10s243
OG0001868	Nk52_evm4s397
OG0001869	Nk52_evm4s710
OG0001872	Nk52_evm16s1737
OG0001872	Nk52_evm2s2309
OG0001872	Nk52_evm39s1020
OG0001872	Nk52_evm9s89
OG0001873	Nk52_evm62s1810
OG0001874	Nk52_evm38s78
OG0001877	Nk52_evm113s485
OG0001877	Nk52_evm28s1524
OG0001881	Nk52_evm26s272
OG0001891	Nk52_evm11s155
OG0001892	Nk52_evm14s150
OG0001893	Nk52_evm11s106
OG0001895	Nk52_evm1s333
OG0001896	Nk52_evm10s2325
OG0001896	Nk52_evm11s2325
OG0001896	Nk52_evm15s277
OG0001896	Nk52_evm1s2656
OG0001896	Nk52_evm21s236
OG0001896	Nk52_evm40s226
OG0001896	Nk52_evm9s2256
OG0001898	Nk52_evm32s221
OG0001900	Nk52_evm3s298
OG0001901	Nk52_evm58s215
OG0001902	Nk52_evm37s208
OG0001903	Nk52_evm17s2011
OG0001904	Nk52_evm45s2657
OG0001906	Nk52_evm58s224
OG0001906	Nk52_evm9s270
OG0001908	Nk52_evm72s1073
OG0001909	Nk52_evm10s293
OG0001913	Nk52_evm81s207
OG0001914	Nk52_evm33s240
OG0001915	Nk52_evm7s2542
OG0001916	Nk52_evm1s1535
OG0001917	Nk52_evm36s255
OG0001917	Nk52_evm3s2596
OG0001918	Nk52_evm99s224
OG0001920	Nk52_evm18s1992
OG0001921	Nk52_evm5s1705
OG0001921	Nk52_evm8s161
OG0001922	Nk52_evm6s485
OG0001923	Nk52_evm22s1524
OG0001924	Nk52_evm37s2209
OG0001925	Nk52_evm1s1181
OG0001926	Nk52_evm1s1739
OG0001927	Nk52_evm4s2657
OG0001928	Nk52_evm14s1869
OG0001929	Nk52_evm16s260
OG0001930	Nk52_evm24s226
OG0001930	Nk52_evm46s223
OG0001931	Nk52_evm14s288
OG0001931	Nk52_evm19s485
OG0001932	Nk52_evm17s2579
OG0001933	Nk52_evm4s337
OG0001934	Nk52_evm4s2438
OG0001935	Nk52_evm9s150
OG0001936	Nk52_evm29s207
OG0001937	Nk52_evm30s1444
OG0001938	Nk52_evm30s1073
OG0001939	Nk52_evm74s239
OG0001940	Nk52_evm68s239
OG0001941	Nk52_evm8s230
OG0001942	Nk52_evm17s242
OG0001943	Nk52_evm57s2309
OG0001944	Nk52_evm3s313
OG0001944	Nk52_evm74s1073
OG0001945	Nk52_evm3s400
OG0001946	Nk52_evm79s212
OG0001947	Nk52_evm2s2462
OG0001948	Nk52_evm90s208
OG0001949	Nk52_evm30s317
OG0001950	Nk52_evm21s280
OG0001951	Nk52_evm55s78
OG0001952	Nk52_evm56s2192
OG0001953	Nk52_evm34s279
OG0001953	Nk52_evm43s156
OG0001954	Nk52_evm14s1129
OG0001954	Nk52_evm1s169
OG0001955	Nk52_evm39s62
OG0001956	Nk52_evm36s1992
OG0001957	Nk52_evm33s255
OG0001959	Nk52_evm1s2127
OG0001960	Nk52_evm67s212
OG0001961	Nk52_evm62s2192
OG0001962	Nk52_evm1s356
OG0001963	Nk52_evm93s1444
OG0001964	Nk52_evm53s343
OG0001966	Nk52_evm1s1833
OG0001966	Nk52_evm29s2657
OG0001967	Nk52_evm67s207
OG0001968	Nk52_evm49s1810
OG0001968	Nk52_evm50s485
OG0001970	Nk52_evm4s704
OG0001971	Nk52_evm20s276
OG0001972	Nk52_evm5s2010
OG0001973	Nk52_evm30s222
OG0001973	Nk52_evm31s222
OG0001974	Nk52_evm38s355
OG0001974	Nk52_evm42s2309
OG0001976	Nk52_evm19s249
OG0001977	Nk52_evm14s240
OG0001978	Nk52_evm7s335
OG0001979	Nk52_evm1s167
OG0001980	Nk52_evm52s239
OG0001981	Nk52_evm26s2011
OG0001982	Nk52_evm20s292
OG0001983	Nk52_evm31s307
OG0001985	Nk52_evm22s628
OG0001986	Nk52_evm3s383
OG0001986	Nk52_evm64s217
OG0001987	Nk52_evm8s239
OG0001988	Nk52_evm33s236
OG0001989	Nk52_evm35s352
OG0001990	Nk52_evm53s1444
OG0001991	Nk52_evm20s2462
OG0001992	Nk52_evm41s221
OG0001993	Nk52_evm20s1360
OG0001994	Nk52_evm62s352
OG0001995	Nk52_evm1s2359
OG0001996	Nk52_evm11s377
OG0001997	Nk52_evm9s2462
OG0001998	Nk52_evm2s309
OG0001999	Nk52_evm62s2657
OG0002000	Nk52_evm3s16
OG0002002	Nk52_evm22s271
OG0002004	Nk52_evm116s151
OG0002008	Nk52_evm27s370
OG0002010	Nk52_evm16s1636
OG0002010	Nk52_evm9s227
OG0002018	Nk52_evm40s2449
OG0002020	Nk52_evm17s266
OG0002023	Nk52_evm17s2133
OG0002025	Nk52_evm25s250
OG0002026	Nk52_evm73s1992
OG0002027	Nk52_evm1s1999
OG0002028	Nk52_evm22s284
OG0002029	Nk52_evm9s328
OG0002030	Nk52_evm57s352
OG0002031	Nk52_evm17s229
OG0002032	Nk52_evm7s2449
OG0002033	Nk52_evm21s164
OG0002037	Nk52_evm7s2241
OG0002038	Nk52_evm2s32
OG0002039	Nk52_evm20s78
OG0002040	Nk52_evm123s352
OG0002041	Nk52_evm11s372
OG0002043	Nk52_evm1s1870
OG0002045	Nk52_evm3s684
OG0002046	Nk52_evm2s913
OG0002047	Nk52_evm23s1569
OG0002048	Nk52_evm54s1810
OG0002050	Nk52_evm4s2085
OG0002051	Nk52_evm21s914
OG0002052	Nk52_evm7s1020
OG0002053	Nk52_evm17s2506
OG0002053	Nk52_evm18s1401
OG0002054	Nk52_evm47s1401
OG0002057	Nk52_evm19s226
OG0002058	Nk52_evm41s1569
OG0002059	Nk52_evm31s296
OG0002060	Nk52_evm1s1635
OG0002060	Nk52_evm2s859
OG0002061	Nk52_evm15s554
OG0002062	Nk52_evm12s470
OG0002063	Nk52_evm60s1992
OG0002064	Nk52_evm55s224
OG0002065	Nk52_evm17s292
OG0002066	Nk52_evm16s2011
OG0002067	Nk52_evm16s2579
OG0002068	Nk52_evm7s745
OG0002069	Nk52_evm79s210
OG0002072	Nk52_evm17s310
OG0002073	Nk52_evm115s151
OG0002075	Nk52_evm55s1810
OG0002076	Nk52_evm15s243
OG0002077	Nk52_evm6s628
OG0002078	Nk52_evm1s2444
OG0002078	Nk52_evm1s385
OG0002079	Nk52_evm3s2578
OG0002080	Nk52_evm1s698
OG0002081	Nk52_evm29s255
OG0002081	Nk52_evm2s2474
OG0002081	Nk52_evm2s485
OG0002081	Nk52_evm30s1178
OG0002081	Nk52_evm65s236
OG0002082	Nk52_evm29s1020
OG0002082	Nk52_evm82s212
OG0002083	Nk52_evm3s232
OG0002084	Nk52_evm7s1224
OG0002085	Nk52_evm7s280
OG0002086	Nk52_evm61s207
OG0002087	Nk52_evm6s296
OG0002088	Nk52_evm10s262
OG0002089	Nk52_evm125s151
OG0002089	Nk52_evm44s221
OG0002090	Nk52_evm80s1737
OG0002091	Nk52_evm9s2340
OG0002092	Nk52_evm11s271
OG0002092	Nk52_evm12s271
OG0002094	Nk52_evm8s78
OG0002095	Nk52_evm37s1705
OG0002095	Nk52_evm47s223
OG0002096	Nk52_evm2s208
OG0002097	Nk52_evm27s1671
OG0002097	Nk52_evm65s32
OG0002097	Nk52_evm66s270
OG0002098	Nk52_evm31s352
OG0002100	Nk52_evm1s209
OG0002100	Nk52_evm70s1810
OG0002102	Nk52_evm5s70
OG0002103	Nk52_evm19s273
OG0002105	Nk52_evm27s485
OG0002106	Nk52_evm3s332
OG0002108	Nk52_evm10s214
OG0002109	Nk52_evm65s239
OG0002110	Nk52_evm8s255
OG0002112	Nk52_evm8s246
OG0002113	Nk52_evm1s1385
OG0002113	Nk52_evm1s1444
OG0002113	Nk52_evm33s2402
OG0002113	Nk52_evm47s151
OG0002114	Nk52_evm32s2657
OG0002115	Nk52_evm1s1229
OG0002116	Nk52_evm6s303
OG0002117	Nk52_evm48s24
OG0002118	Nk52_evm20s1524
OG0002119	Nk52_evm74s224
OG0002120	Nk52_evm18s2474
OG0002121	Nk52_evm5s301
OG0002122	Nk52_evm16s553
OG0002123	Nk52_evm1s1972
OG0002124	Nk52_evm35s236
OG0002125	Nk52_evm70s217
OG0002126	Nk52_evm3s337
OG0002127	Nk52_evm37s2402
OG0002128	Nk52_evm16s359
OG0002128	Nk52_evm49s2579
OG0002129	Nk52_evm4s322
OG0002129	Nk52_evm9s359
OG0002130	Nk52_evm6s239
OG0002131	Nk52_evm12s162
OG0002131	Nk52_evm90s914
OG0002135	Nk52_evm3s2085
OG0002136	Nk52_evm28s2391
OG0002136	Nk52_evm50s352
OG0002137	Nk52_evm38s2402
OG0002138	Nk52_evm83s270
OG0002158	Nk52_evm36s2152
OG0002159	Nk52_evm57s1360
OG0002160	Nk52_evm30s304
OG0002160	Nk52_evm32s304
OG0002161	Nk52_evm4s293
OG0002164	Nk52_evm6s128
OG0002166	Nk52_evm49s78
OG0002167	Nk52_evm7s331
OG0002170	Nk52_evm26s245
OG0002171	Nk52_evm2s2578
OG0002172	Nk52_evm61s2657
OG0002173	Nk52_evm5s470
OG0002174	Nk52_evm8s370
OG0002175	Nk52_evm20s304
OG0002176	Nk52_evm39s236
OG0002177	Nk52_evm52s212
OG0002177	Nk52_evm52s2367
OG0002178	Nk52_evm1s1810
OG0002178	Nk52_evm25s1401
OG0002179	Nk52_evm1s2467
OG0002180	Nk52_evm92s208
OG0002182	Nk52_evm19s288
OG0002183	Nk52_evm20s96
OG0002184	Nk52_evm21s78
OG0002185	Nk52_evm10s1762
OG0002186	Nk52_evm26s2209
OG0002186	Nk52_evm8s256
OG0002186	Nk52_evm9s2657
OG0002187	Nk52_evm11s2192
OG0002188	Nk52_evm3s2340
OG0002189	Nk52_evm12s246
OG0002190	Nk52_evm51s914
OG0002191	Nk52_evm26s288
OG0002192	Nk52_evm1s311
OG0002192	Nk52_evm8s1945
OG0002193	Nk52_evm1s1576
OG0002194	Nk52_evm28s2192
OG0002195	Nk52_evm24s2192
OG0002196	Nk52_evm13s367
OG0002197	Nk52_evm4s334
OG0002198	Nk52_evm32s147
OG0002199	Nk52_evm23s211
OG0002200	Nk52_evm1s1345
OG0002202	Nk52_evm3s211
OG0002204	Nk52_evm11s2462
OG0002205	Nk52_evm14s327
OG0002206	Nk52_evm10s367
OG0002207	Nk52_evm20s1810
OG0002207	Nk52_evm21s1810
OG0002208	Nk52_evm29s236
OG0002210	Nk52_evm6s639
OG0002212	Nk52_evm4s32
OG0002213	Nk52_evm23s2340
OG0002214	Nk52_evm26s913
OG0002215	Nk52_evm96s352
OG0002216	Nk52_evm24s136
OG0002218	Nk52_evm29s211
OG0002220	Nk52_evm60s224
OG0002221	Nk52_evm36s304
OG0002223	Nk52_evm26s745
OG0002224	Nk52_evm30s1485
OG0002225	Nk52_evm13s164
OG0002226	Nk52_evm10s356
OG0002227	Nk52_evm5s744
OG0002227	Nk52_evm63s2039
OG0002228	Nk52_evm1s848
OG0002229	Nk52_evm3s349
OG0002230	Nk52_evm8s162
OG0002231	Nk52_evm16s164
OG0002232	Nk52_evm51s266
OG0002233	Nk52_evm27s621
OG0002234	Nk52_evm129s221
OG0002235	Nk52_evm48s2391
OG0002236	Nk52_evm18s16
OG0002237	Nk52_evm21s2209
OG0002238	Nk52_evm11s376
OG0002239	Nk52_evm23s1705
OG0002240	Nk52_evm13s295
OG0002240	Nk52_evm19s239
OG0002241	Nk52_evm18s370
OG0002242	Nk52_evm68s2192
OG0002243	Nk52_evm71s1992
OG0002244	Nk52_evm74s270
OG0002245	Nk52_evm12s166
OG0002246	Nk52_evm47s255
OG0002247	Nk52_evm16s311
OG0002248	Nk52_evm9s2118
OG0002249	Nk52_evm23s1524
OG0002250	Nk52_evm15s2622
OG0002250	Nk52_evm35s967
OG0002251	Nk52_evm15s303
OG0002252	Nk52_evm1s1240
OG0002253	Nk52_evm6s206
OG0002254	Nk52_evm19s211
OG0002255	Nk52_evm37s1401
OG0002256	Nk52_evm97s217
OG0002258	Nk52_evm2s2340
OG0002266	Nk52_evm98s914
OG0002267	Nk52_evm17s1400
OG0002271	Nk52_evm82s158
OG0002282	Nk52_evm24s1737
OG0002284	Nk52_evm2s639
OG0002291	Nk52_evm1s24
OG0002292	Nk52_evm90s224
OG0002293	Nk52_evm3s345
OG0002294	Nk52_evm67s352
OG0002295	Nk52_evm46s152
OG0002297	Nk52_evm9s166
OG0002298	Nk52_evm25s2496
OG0002300	Nk52_evm29s2449
OG0002301	Nk52_evm1s1394
OG0002302	Nk52_evm3s330
OG0002303	Nk52_evm84s151
OG0002304	Nk52_evm24s628
OG0002305	Nk52_evm1s2175
OG0002308	Nk52_evm31s1444
OG0002310	Nk52_evm23s1360
OG0002311	Nk52_evm22s539
OG0002312	Nk52_evm51s236
OG0002313	Nk52_evm5s639
OG0002314	Nk52_evm14s967
OG0002314	Nk52_evm35s295
OG0002315	Nk52_evm1s51
OG0002317	Nk52_evm10s355
OG0002318	Nk52_evm7s284
OG0002320	Nk52_evm8s1992
OG0002322	Nk52_evm9s211
OG0002323	Nk52_evm50s208
OG0002324	Nk52_evm3s539
OG0002325	Nk52_evm17s304
OG0002326	Nk52_evm51s2579
OG0002326	Nk52_evm55s554
OG0002327	Nk52_evm15s2118
OG0002328	Nk52_evm46s279
OG0002329	Nk52_evm45s158
OG0002330	Nk52_evm7s136
OG0002331	Nk52_evm45s270
OG0002332	Nk52_evm6s229
OG0002333	Nk52_evm93s914
OG0002336	Nk52_evm5s1444
OG0002337	Nk52_evm46s2152
OG0002338	Nk52_evm112s221
OG0002339	Nk52_evm67s343
OG0002340	Nk52_evm69s230
OG0002341	Nk52_evm1s1865
OG0002342	Nk52_evm115s221
OG0002343	Nk52_evm50s215
OG0002344	Nk52_evm80s914
OG0002345	Nk52_evm50s255
OG0002345	Nk52_evm51s255
OG0002347	Nk52_evm19s2657
OG0002348	Nk52_evm39s1401
OG0002349	Nk52_evm22s280
OG0002349	Nk52_evm27s293
OG0002350	Nk52_evm63s352
OG0002351	Nk52_evm13s232
OG0002352	Nk52_evm39s240
OG0002353	Nk52_evm1s542
OG0002354	Nk52_evm8s244
OG0002355	Nk52_evm1s647
OG0002357	Nk52_evm1s2576
OG0002358	Nk52_evm6s166
OG0002359	Nk52_evm10s227
OG0002361	Nk52_evm110s226
OG0002362	Nk52_evm4s314
OG0002363	Nk52_evm26s156
OG0002364	Nk52_evm11s304
OG0002367	Nk52_evm24s294
OG0002368	Nk52_evm26s234
OG0002368	Nk52_evm42s1524
OG0002370	Nk52_evm21s228
OG0002371	Nk52_evm1s5
OG0002372	Nk52_evm89s210
OG0002373	Nk52_evm3s2010
OG0002374	Nk52_evm4s288
OG0002375	Nk52_evm57s1020
OG0002376	Nk52_evm9s162
OG0002377	Nk52_evm3s1360
OG0002378	Nk52_evm1s1794
OG0002378	Nk52_evm80s223
OG0002379	Nk52_evm65s2192
OG0002380	Nk52_evm4s1869
OG0002381	Nk52_evm88s2118
OG0002382	Nk52_evm25s2367
OG0002383	Nk52_evm23s294
OG0002384	Nk52_evm3s167
OG0002385	Nk52_evm19s2462
OG0002386	Nk52_evm10s553
OG0002387	Nk52_evm22s294
OG0002388	Nk52_evm56s266
OG0002390	Nk52_evm4s1020
OG0002391	Nk52_evm57s164
OG0002392	Nk52_evm11s273
OG0002392	Nk52_evm48s1810
OG0002394	Nk52_evm32s343
OG0002395	Nk52_evm96s151
OG0002396	Nk52_evm12s553
OG0002397	Nk52_evm7s244
OG0002398	Nk52_evm69s914
OG0002399	Nk52_evm115s226
OG0002400	Nk52_evm24s250
OG0002401	Nk52_evm51s2391
OG0002407	Nk52_evm1s161
OG0002421	Nk52_evm9s372
OG0002424	Nk52_evm46s745
OG0002428	Nk52_evm119s151
OG0002428	Nk52_evm44s78
OG0002429	Nk52_evm129s226
OG0002430	Nk52_evm20s157
OG0002430	Nk52_evm99s221
OG0002432	Nk52_evm5s2462
OG0002433	Nk52_evm20s2152
OG0002435	Nk52_evm63s1992
OG0002436	Nk52_evm2s193
OG0002439	Nk52_evm42s229
OG0002440	Nk52_evm13s2039
OG0002442	Nk52_evm1s683
OG0002443	Nk52_evm15s2340
OG0002444	Nk52_evm30s224
OG0002445	Nk52_evm76s221
OG0002446	Nk52_evm22s914
OG0002446	Nk52_evm7s1073
OG0002447	Nk52_evm23s2496
OG0002448	Nk52_evm2s819
OG0002449	Nk52_evm4s157
OG0002450	Nk52_evm34s343
OG0002451	Nk52_evm1s120
OG0002452	Nk52_evm25s223
OG0002453	Nk52_evm84s270
OG0002455	Nk52_evm46s221
OG0002456	Nk52_evm6s236
OG0002457	Nk52_evm1s413
OG0002459	Nk52_evm31s226
OG0002461	Nk52_evm21s1671
OG0002462	Nk52_evm48s914
OG0002463	Nk52_evm1s1579
OG0002464	Nk52_evm1s526
OG0002465	Nk52_evm38s2496
OG0002467	Nk52_evm40s270
OG0002468	Nk52_evm1s2314
OG0002468	Nk52_evm25s266
OG0002469	Nk52_evm16s914
OG0002470	Nk52_evm54s1737
OG0002471	Nk52_evm46s1524
OG0002472	Nk52_evm40s343
OG0002473	Nk52_evm12s372
OG0002475	Nk52_evm13s1129
OG0002476	Nk52_evm1s2584
OG0002477	Nk52_evm54s226
OG0002478	Nk52_evm4s174
OG0002479	Nk52_evm1s2593
OG0002480	Nk52_evm66s343
OG0002481	Nk52_evm17s305
OG0002482	Nk52_evm32s296
OG0002483	Nk52_evm10s372
OG0002483	Nk52_evm1s50
OG0002485	Nk52_evm10s564
OG0002485	Nk52_evm35s153
OG0002487	Nk52_evm80s554
OG0002488	Nk52_evm19s2474
OG0002489	Nk52_evm8s265
OG0002491	Nk52_evm56s164
OG0002492	Nk52_evm54s1444
OG0002493	Nk52_evm80s270
OG0002494	Nk52_evm1s2257
OG0002495	Nk52_evm41s153
OG0002496	Nk52_evm56s2039
OG0002497	Nk52_evm50s207
OG0002498	Nk52_evm13s166
OG0002498	Nk52_evm27s151
OG0002498	Nk52_evm72s212
OG0002499	Nk52_evm110s151
OG0002500	Nk52_evm59s239
OG0002502	Nk52_evm59s212
OG0002503	Nk52_evm40s1129
OG0002505	Nk52_evm19s156
OG0002506	Nk52_evm38s2209
OG0002507	Nk52_evm54s151
OG0002508	Nk52_evm37s2496
OG0002509	Nk52_evm88s223
OG0002510	Nk52_evm34s359
OG0002511	Nk52_evm4s96
OG0002512	Nk52_evm3s2297
OG0002513	Nk52_evm8s295
OG0002514	Nk52_evm3s1178
OG0002515	Nk52_evm61s230
OG0002516	Nk52_evm7s287
OG0002516	Nk52_evm8s166
OG0002517	Nk52_evm2s341
OG0002518	Nk52_evm12s745
OG0002519	Nk52_evm19s240
OG0002520	Nk52_evm41s2367
OG0002521	Nk52_evm5s232
OG0002521	Nk52_evm88s62
OG0002522	Nk52_evm23s967
