Orthogroup	HD_TRX
OG0000861	HD_v1_tr_12282.p1
OG0000862	HD_v1_tr_03718.p1
OG0000865	HD_v1_tr_06919.p1
OG0000867	HD_v1_tr_09294.p1
OG0000869	HD_v1_tr_06515.p1
OG0000876	HD_v1_tr_09195.p1
OG0000880	HD_v1_tr_01964.p1
OG0000880	HD_v1_tr_01965.p1
OG0000880	HD_v1_tr_02138.p1
OG0000880	HD_v1_tr_04550.p1
OG0000881	HD_v1_tr_03300.p1
OG0000881	HD_v1_tr_04314.p1
OG0000882	HD_v1_tr_01031.p1
OG0000882	HD_v1_tr_02430.p1
OG0000883	HD_v1_tr_08694.p1
OG0000883	HD_v1_tr_12201.p1
OG0000884	HD_v1_tr_04532.p1
OG0000884	HD_v1_tr_08980.p1
OG0000885	HD_v1_tr_10369.p1
OG0000886	HD_v1_tr_06070.p1
OG0000886	HD_v1_tr_06597.p1
OG0000886	HD_v1_tr_10560.p1
OG0000887	HD_v1_tr_01866.p1
OG0000887	HD_v1_tr_02442.p1
OG0000887	HD_v1_tr_02933.p1
OG0000887	HD_v1_tr_05686.p1
OG0000887	HD_v1_tr_07810.p1
OG0000887	HD_v1_tr_11224.p1
OG0000888	HD_v1_tr_01142.p1
OG0000888	HD_v1_tr_05576.p1
OG0000889	HD_v1_tr_06845.p1
OG0000889	HD_v1_tr_06846.p1
OG0000889	HD_v1_tr_07771.p1
OG0000889	HD_v1_tr_08968.p1
OG0000889	HD_v1_tr_11441.p1
OG0000890	HD_v1_tr_03500.p2
OG0000890	HD_v1_tr_11218.p1
OG0000891	HD_v1_tr_04517.p1
OG0000891	HD_v1_tr_08876.p1
OG0000891	HD_v1_tr_11526.p1
OG0000892	HD_v1_tr_00320.p1
OG0000892	HD_v1_tr_00476.p1
OG0000892	HD_v1_tr_01245.p1
OG0000892	HD_v1_tr_01731.p1
OG0000892	HD_v1_tr_02530.p1
OG0000892	HD_v1_tr_02824.p1
OG0000892	HD_v1_tr_03883.p1
OG0000892	HD_v1_tr_04216.p1
OG0000892	HD_v1_tr_09761.p1
OG0000892	HD_v1_tr_10875.p1
OG0000893	HD_v1_tr_01112.p2
OG0000893	HD_v1_tr_08419.p1
OG0000893	HD_v1_tr_11620.p1
OG0000894	HD_v1_tr_01234.p1
OG0000894	HD_v1_tr_01236.p1
OG0000895	HD_v1_tr_00507.p1
OG0000895	HD_v1_tr_00516.p1
OG0000895	HD_v1_tr_01163.p1
OG0000896	HD_v1_tr_10761.p1
OG0000898	HD_v1_tr_09234.p1
OG0000898	HD_v1_tr_10049.p1
OG0000899	HD_v1_tr_02963.p1
OG0000899	HD_v1_tr_06735.p1
OG0000901	HD_v1_tr_03021.p1
OG0000901	HD_v1_tr_03999.p1
OG0000901	HD_v1_tr_05633.p1
OG0000902	HD_v1_tr_02122.p1
OG0000902	HD_v1_tr_02123.p1
OG0000902	HD_v1_tr_09580.p1
OG0000903	HD_v1_tr_08664.p1
OG0000903	HD_v1_tr_09512.p1
OG0000903	HD_v1_tr_12465.p1
OG0000913	HD_v1_tr_01712.p1
OG0000914	HD_v1_tr_09807.p1
OG0000915	HD_v1_tr_11384.p1
OG0000916	HD_v1_tr_12162.p2
OG0000917	HD_v1_tr_02340.p1
OG0000917	HD_v1_tr_03366.p1
OG0000918	HD_v1_tr_06171.p1
OG0000920	HD_v1_tr_04580.p1
OG0000920	HD_v1_tr_08612.p1
OG0000921	HD_v1_tr_04416.p1
OG0000921	HD_v1_tr_05790.p1
OG0000921	HD_v1_tr_10362.p1
OG0000922	HD_v1_tr_06302.p1
OG0000922	HD_v1_tr_09893.p1
OG0000923	HD_v1_tr_01349.p1
OG0000924	HD_v1_tr_06461.p1
OG0000924	HD_v1_tr_09182.p1
OG0000925	HD_v1_tr_00789.p1
OG0000926	HD_v1_tr_00469.p1
OG0000926	HD_v1_tr_01414.p1
OG0000926	HD_v1_tr_04113.p1
OG0000926	HD_v1_tr_05121.p1
OG0000926	HD_v1_tr_07656.p1
OG0000926	HD_v1_tr_07669.p1
OG0000926	HD_v1_tr_09054.p1
OG0000926	HD_v1_tr_09741.p1
OG0000926	HD_v1_tr_10625.p1
OG0000926	HD_v1_tr_11231.p1
OG0000926	HD_v1_tr_12256.p1
OG0000928	HD_v1_tr_03192.p2
OG0000929	HD_v1_tr_10215.p1
OG0000930	HD_v1_tr_02876.p1
OG0000930	HD_v1_tr_05937.p1
OG0000931	HD_v1_tr_12182.p1
OG0000931	HD_v1_tr_12484.p1
OG0000932	HD_v1_tr_01789.p1
OG0000932	HD_v1_tr_11928.p1
OG0000933	HD_v1_tr_04592.p1
OG0000933	HD_v1_tr_09205.p1
OG0000933	HD_v1_tr_09683.p1
OG0000933	HD_v1_tr_12697.p1
OG0000934	HD_v1_tr_10007.p1
OG0000935	HD_v1_tr_04234.p1
OG0000937	HD_v1_tr_04297.p2
OG0000937	HD_v1_tr_08293.p1
OG0000937	HD_v1_tr_10357.p1
OG0000937	HD_v1_tr_11775.p2
OG0000939	HD_v1_tr_04616.p1
OG0000940	HD_v1_tr_04257.p1
OG0000940	HD_v1_tr_06764.p1
OG0000940	HD_v1_tr_09089.p1
OG0000940	HD_v1_tr_09680.p1
OG0000941	HD_v1_tr_00729.p1
OG0000941	HD_v1_tr_06853.p1
OG0000942	HD_v1_tr_02077.p1
OG0000942	HD_v1_tr_02079.p1
OG0000942	HD_v1_tr_04030.p1
OG0000942	HD_v1_tr_08142.p1
OG0000943	HD_v1_tr_02605.p1
OG0000943	HD_v1_tr_02605.p2
OG0000944	HD_v1_tr_06905.p1
OG0000944	HD_v1_tr_08677.p1
OG0000944	HD_v1_tr_11991.p1
OG0000945	HD_v1_tr_12456.p1
OG0000945	HD_v1_tr_12459.p1
OG0000946	HD_v1_tr_01482.p2
OG0000946	HD_v1_tr_03607.p2
OG0000946	HD_v1_tr_12734.p1
OG0000946	HD_v1_tr_12736.p1
OG0000947	HD_v1_tr_01273.p1
OG0000948	HD_v1_tr_00388.p1
OG0000948	HD_v1_tr_01288.p1
OG0000948	HD_v1_tr_07700.p1
OG0000949	HD_v1_tr_01399.p1
OG0000949	HD_v1_tr_07085.p1
OG0000949	HD_v1_tr_09264.p1
OG0000950	HD_v1_tr_06186.p1
OG0000950	HD_v1_tr_08247.p1
OG0000951	HD_v1_tr_01730.p1
OG0000951	HD_v1_tr_06573.p1
OG0000952	HD_v1_tr_03239.p1
OG0000952	HD_v1_tr_04567.p1
OG0000958	HD_v1_tr_09143.p1
OG0000958	HD_v1_tr_11723.p1
OG0000963	HD_v1_tr_00291.p1
OG0000963	HD_v1_tr_01307.p1
OG0000963	HD_v1_tr_03730.p1
OG0000963	HD_v1_tr_05252.p1
OG0000964	HD_v1_tr_01134.p1
OG0000966	HD_v1_tr_07160.p1
OG0000966	HD_v1_tr_09504.p1
OG0000968	HD_v1_tr_09574.p1
OG0000970	HD_v1_tr_10014.p1
OG0000973	HD_v1_tr_01848.p1
OG0000973	HD_v1_tr_08689.p1
OG0000974	HD_v1_tr_01116.p1
OG0000974	HD_v1_tr_04595.p1
OG0000975	HD_v1_tr_02585.p1
OG0000975	HD_v1_tr_05799.p1
OG0000975	HD_v1_tr_08625.p1
OG0000975	HD_v1_tr_10286.p1
OG0000978	HD_v1_tr_10447.p1
OG0000979	HD_v1_tr_03279.p1
OG0000979	HD_v1_tr_03281.p1
OG0000979	HD_v1_tr_04447.p1
OG0000979	HD_v1_tr_06802.p1
OG0000979	HD_v1_tr_08176.p1
OG0000979	HD_v1_tr_08590.p1
OG0000979	HD_v1_tr_09569.p1
OG0000981	HD_v1_tr_03833.p1
OG0000981	HD_v1_tr_10668.p1
OG0000982	HD_v1_tr_10748.p1
OG0000982	HD_v1_tr_11873.p1
OG0000983	HD_v1_tr_02510.p1
OG0000983	HD_v1_tr_09624.p1
OG0000984	HD_v1_tr_00524.p2
OG0000984	HD_v1_tr_03181.p1
OG0000984	HD_v1_tr_06219.p1
OG0000984	HD_v1_tr_06633.p1
OG0000985	HD_v1_tr_01012.p1
OG0000985	HD_v1_tr_01015.p1
OG0000985	HD_v1_tr_04426.p1
OG0000986	HD_v1_tr_04346.p1
OG0000987	HD_v1_tr_02708.p1
OG0000988	HD_v1_tr_01423.p1
OG0000988	HD_v1_tr_01424.p1
OG0000990	HD_v1_tr_09403.p1
OG0000990	HD_v1_tr_09899.p1
OG0000990	HD_v1_tr_10285.p1
OG0000990	HD_v1_tr_10367.p1
OG0000991	HD_v1_tr_11813.p1
OG0000992	HD_v1_tr_09163.p1
OG0000993	HD_v1_tr_08307.p1
OG0000993	HD_v1_tr_10873.p1
OG0000993	HD_v1_tr_11870.p1
OG0000994	HD_v1_tr_07168.p1
OG0000995	HD_v1_tr_03210.p1
OG0000996	HD_v1_tr_00478.p1
OG0000996	HD_v1_tr_03127.p1
OG0000996	HD_v1_tr_05298.p2
OG0000997	HD_v1_tr_03206.p1
OG0000997	HD_v1_tr_03846.p2
OG0000997	HD_v1_tr_04031.p1
OG0000997	HD_v1_tr_04796.p1
OG0000997	HD_v1_tr_04801.p1
OG0000997	HD_v1_tr_06639.p1
OG0000997	HD_v1_tr_10353.p1
OG0000998	HD_v1_tr_00389.p1
OG0000999	HD_v1_tr_04158.p1
OG0001004	HD_v1_tr_00812.p1
OG0001004	HD_v1_tr_03091.p1
OG0001004	HD_v1_tr_10930.p1
OG0001012	HD_v1_tr_11446.p1
OG0001018	HD_v1_tr_02444.p1
OG0001018	HD_v1_tr_07192.p1
OG0001020	HD_v1_tr_00839.p1
OG0001020	HD_v1_tr_04212.p1
OG0001020	HD_v1_tr_05395.p1
OG0001021	HD_v1_tr_10538.p1
OG0001022	HD_v1_tr_07221.p1
OG0001023	HD_v1_tr_03870.p1
OG0001023	HD_v1_tr_04190.p1
OG0001023	HD_v1_tr_07493.p1
OG0001024	HD_v1_tr_11844.p1
OG0001024	HD_v1_tr_12626.p1
OG0001025	HD_v1_tr_04104.p1
OG0001025	HD_v1_tr_04461.p1
OG0001026	HD_v1_tr_03703.p1
OG0001026	HD_v1_tr_08024.p1
OG0001028	HD_v1_tr_04709.p1
OG0001029	HD_v1_tr_04365.p1
OG0001030	HD_v1_tr_00744.p1
OG0001032	HD_v1_tr_01475.p1
OG0001032	HD_v1_tr_02202.p1
OG0001032	HD_v1_tr_07950.p1
OG0001032	HD_v1_tr_09617.p1
OG0001032	HD_v1_tr_10053.p1
OG0001032	HD_v1_tr_10636.p1
OG0001034	HD_v1_tr_01298.p3
OG0001034	HD_v1_tr_12217.p1
OG0001035	HD_v1_tr_10263.p1
OG0001035	HD_v1_tr_10705.p1
OG0001035	HD_v1_tr_12342.p1
OG0001036	HD_v1_tr_00770.p1
OG0001036	HD_v1_tr_05183.p1
OG0001036	HD_v1_tr_05631.p1
OG0001036	HD_v1_tr_08529.p1
OG0001037	HD_v1_tr_03694.p2
OG0001038	HD_v1_tr_01383.p1
OG0001038	HD_v1_tr_03015.p1
OG0001038	HD_v1_tr_04145.p1
OG0001038	HD_v1_tr_04146.p1
OG0001038	HD_v1_tr_12709.p1
OG0001039	HD_v1_tr_03688.p1
OG0001039	HD_v1_tr_04831.p1
OG0001039	HD_v1_tr_07114.p1
OG0001040	HD_v1_tr_12331.p1
OG0001041	HD_v1_tr_10326.p1
OG0001041	HD_v1_tr_10327.p1
OG0001042	HD_v1_tr_00635.p1
OG0001042	HD_v1_tr_00636.p1
OG0001042	HD_v1_tr_01267.p1
OG0001042	HD_v1_tr_01267.p2
OG0001042	HD_v1_tr_12607.p1
OG0001044	HD_v1_tr_07119.p1
OG0001048	HD_v1_tr_04253.p1
OG0001054	HD_v1_tr_05625.p1
OG0001054	HD_v1_tr_06854.p1
OG0001055	HD_v1_tr_01038.p1
OG0001055	HD_v1_tr_01108.p1
OG0001056	HD_v1_tr_00836.p1
OG0001058	HD_v1_tr_03394.p1
OG0001058	HD_v1_tr_03395.p1
OG0001058	HD_v1_tr_09836.p1
OG0001058	HD_v1_tr_09886.p1
OG0001058	HD_v1_tr_10300.p1
OG0001061	HD_v1_tr_01534.p1
OG0001061	HD_v1_tr_04846.p1
OG0001061	HD_v1_tr_11102.p1
OG0001062	HD_v1_tr_00156.p1
OG0001062	HD_v1_tr_01688.p1
OG0001062	HD_v1_tr_01689.p1
OG0001062	HD_v1_tr_03060.p1
OG0001062	HD_v1_tr_03790.p3
OG0001062	HD_v1_tr_11653.p1
OG0001063	HD_v1_tr_05002.p1
OG0001064	HD_v1_tr_01305.p1
OG0001068	HD_v1_tr_02894.p1
OG0001068	HD_v1_tr_12243.p1
OG0001069	HD_v1_tr_04664.p1
OG0001069	HD_v1_tr_12143.p1
OG0001070	HD_v1_tr_01328.p3
OG0001070	HD_v1_tr_01873.p3
OG0001070	HD_v1_tr_02094.p1
OG0001070	HD_v1_tr_03739.p1
OG0001070	HD_v1_tr_06901.p3
OG0001070	HD_v1_tr_08868.p3
OG0001071	HD_v1_tr_01256.p1
OG0001071	HD_v1_tr_07249.p1
OG0001071	HD_v1_tr_07873.p1
OG0001071	HD_v1_tr_08170.p1
OG0001071	HD_v1_tr_09660.p1
OG0001071	HD_v1_tr_09694.p2
OG0001071	HD_v1_tr_09695.p1
OG0001072	HD_v1_tr_05531.p1
OG0001073	HD_v1_tr_04342.p1
OG0001073	HD_v1_tr_04805.p2
OG0001073	HD_v1_tr_06908.p1
OG0001073	HD_v1_tr_07108.p2
OG0001074	HD_v1_tr_05043.p1
OG0001074	HD_v1_tr_07496.p1
OG0001075	HD_v1_tr_08458.p2
OG0001076	HD_v1_tr_03782.p1
OG0001077	HD_v1_tr_04150.p1
OG0001077	HD_v1_tr_04820.p1
OG0001077	HD_v1_tr_04828.p1
OG0001077	HD_v1_tr_08233.p1
OG0001078	HD_v1_tr_02994.p1
OG0001079	HD_v1_tr_02275.p1
OG0001079	HD_v1_tr_08090.p1
OG0001079	HD_v1_tr_08434.p1
OG0001080	HD_v1_tr_11008.p1
OG0001081	HD_v1_tr_01066.p1
OG0001081	HD_v1_tr_03169.p1
OG0001081	HD_v1_tr_04480.p1
OG0001081	HD_v1_tr_04770.p1
OG0001081	HD_v1_tr_06014.p1
OG0001081	HD_v1_tr_08603.p2
OG0001081	HD_v1_tr_09673.p1
OG0001081	HD_v1_tr_10413.p1
OG0001081	HD_v1_tr_12578.p1
OG0001081	HD_v1_tr_12579.p1
OG0001082	HD_v1_tr_00333.p1
OG0001082	HD_v1_tr_04265.p1
OG0001082	HD_v1_tr_11274.p1
OG0001082	HD_v1_tr_11275.p1
OG0001085	HD_v1_tr_00908.p1
OG0001085	HD_v1_tr_04478.p1
OG0001085	HD_v1_tr_05564.p1
OG0001085	HD_v1_tr_11891.p1
OG0001085	HD_v1_tr_12100.p1
OG0001092	HD_v1_tr_00053.p1
OG0001092	HD_v1_tr_01026.p1
OG0001094	HD_v1_tr_04966.p1
OG0001096	HD_v1_tr_06359.p1
OG0001096	HD_v1_tr_06610.p1
OG0001096	HD_v1_tr_09405.p1
OG0001096	HD_v1_tr_09668.p1
OG0001096	HD_v1_tr_09786.p1
OG0001096	HD_v1_tr_12343.p1
OG0001097	HD_v1_tr_00829.p1
OG0001097	HD_v1_tr_09168.p1
OG0001099	HD_v1_tr_01408.p1
OG0001099	HD_v1_tr_01586.p1
OG0001099	HD_v1_tr_12554.p1
OG0001100	HD_v1_tr_09005.p1
OG0001100	HD_v1_tr_10022.p1
OG0001101	HD_v1_tr_00410.p1
OG0001101	HD_v1_tr_10471.p1
OG0001103	HD_v1_tr_00335.p1
OG0001103	HD_v1_tr_00776.p1
OG0001103	HD_v1_tr_03003.p1
OG0001103	HD_v1_tr_03922.p1
OG0001105	HD_v1_tr_11266.p1
OG0001106	HD_v1_tr_03171.p1
OG0001108	HD_v1_tr_06909.p1
OG0001108	HD_v1_tr_08667.p1
OG0001108	HD_v1_tr_10941.p1
OG0001108	HD_v1_tr_12060.p1
OG0001109	HD_v1_tr_02347.p1
OG0001111	HD_v1_tr_00581.p1
OG0001112	HD_v1_tr_01476.p1
OG0001113	HD_v1_tr_05872.p3
OG0001115	HD_v1_tr_01286.p1
OG0001115	HD_v1_tr_08511.p1
OG0001116	HD_v1_tr_10612.p1
OG0001117	HD_v1_tr_07906.p1
OG0001117	HD_v1_tr_07907.p1
OG0001117	HD_v1_tr_10352.p1
OG0001117	HD_v1_tr_10620.p1
OG0001117	HD_v1_tr_11601.p1
OG0001118	HD_v1_tr_02807.p1
OG0001119	HD_v1_tr_02290.p1
OG0001120	HD_v1_tr_12253.p1
OG0001120	HD_v1_tr_12253.p2
OG0001121	HD_v1_tr_03558.p1
OG0001121	HD_v1_tr_07488.p1
OG0001121	HD_v1_tr_07489.p1
OG0001122	HD_v1_tr_01730.p2
OG0001122	HD_v1_tr_06377.p1
OG0001122	HD_v1_tr_10401.p1
OG0001129	HD_v1_tr_01087.p1
OG0001129	HD_v1_tr_05521.p1
OG0001129	HD_v1_tr_10259.p1
OG0001129	HD_v1_tr_12503.p1
OG0001135	HD_v1_tr_01462.p1
OG0001135	HD_v1_tr_04851.p1
OG0001137	HD_v1_tr_04512.p1
OG0001137	HD_v1_tr_07663.p1
OG0001137	HD_v1_tr_07979.p1
OG0001138	HD_v1_tr_03112.p1
OG0001139	HD_v1_tr_07600.p1
OG0001140	HD_v1_tr_00482.p1
OG0001140	HD_v1_tr_07053.p1
OG0001141	HD_v1_tr_01426.p1
OG0001141	HD_v1_tr_05077.p1
OG0001141	HD_v1_tr_05078.p1
OG0001142	HD_v1_tr_09327.p1
OG0001144	HD_v1_tr_09120.p1
OG0001144	HD_v1_tr_11512.p1
OG0001147	HD_v1_tr_00680.p1
OG0001148	HD_v1_tr_04088.p1
OG0001148	HD_v1_tr_06996.p1
OG0001148	HD_v1_tr_12265.p1
OG0001149	HD_v1_tr_00156.p4
OG0001149	HD_v1_tr_03060.p4
OG0001149	HD_v1_tr_03790.p5
OG0001149	HD_v1_tr_11653.p5
OG0001149	HD_v1_tr_11692.p2
OG0001150	HD_v1_tr_07004.p1
OG0001150	HD_v1_tr_07006.p1
OG0001150	HD_v1_tr_09722.p1
OG0001151	HD_v1_tr_04384.p1
OG0001151	HD_v1_tr_06851.p1
OG0001152	HD_v1_tr_02490.p1
OG0001152	HD_v1_tr_09453.p1
OG0001152	HD_v1_tr_09981.p1
OG0001153	HD_v1_tr_06808.p1
OG0001154	HD_v1_tr_10345.p1
OG0001156	HD_v1_tr_06398.p1
OG0001157	HD_v1_tr_03846.p1
OG0001157	HD_v1_tr_11337.p1
OG0001158	HD_v1_tr_01159.p2
OG0001158	HD_v1_tr_07131.p2
OG0001159	HD_v1_tr_05205.p1
OG0001159	HD_v1_tr_05849.p1
OG0001160	HD_v1_tr_01216.p1
OG0001160	HD_v1_tr_02326.p1
OG0001160	HD_v1_tr_06247.p1
OG0001160	HD_v1_tr_06248.p1
OG0001160	HD_v1_tr_08770.p1
OG0001160	HD_v1_tr_11621.p1
OG0001161	HD_v1_tr_05384.p1
OG0001162	HD_v1_tr_01653.p1
OG0001162	HD_v1_tr_06293.p1
OG0001163	HD_v1_tr_03942.p1
OG0001163	HD_v1_tr_03944.p1
OG0001163	HD_v1_tr_03945.p1
OG0001163	HD_v1_tr_06728.p1
OG0001163	HD_v1_tr_10992.p1
OG0001164	HD_v1_tr_03981.p1
OG0001164	HD_v1_tr_12374.p1
OG0001165	HD_v1_tr_10756.p1
OG0001166	HD_v1_tr_00347.p1
OG0001166	HD_v1_tr_09852.p1
OG0001166	HD_v1_tr_10314.p1
OG0001168	HD_v1_tr_02582.p1
OG0001181	HD_v1_tr_05038.p1
OG0001182	HD_v1_tr_11876.p1
OG0001182	HD_v1_tr_11882.p1
OG0001182	HD_v1_tr_12000.p1
OG0001182	HD_v1_tr_12001.p1
OG0001184	HD_v1_tr_03882.p1
OG0001185	HD_v1_tr_05655.p1
OG0001187	HD_v1_tr_12336.p1
OG0001188	HD_v1_tr_10409.p2
OG0001189	HD_v1_tr_02897.p1
OG0001190	HD_v1_tr_00115.p1
OG0001192	HD_v1_tr_01004.p1
OG0001192	HD_v1_tr_01082.p1
OG0001194	HD_v1_tr_01925.p1
OG0001195	HD_v1_tr_00096.p1
OG0001195	HD_v1_tr_02820.p1
OG0001195	HD_v1_tr_05557.p3
OG0001195	HD_v1_tr_06578.p1
OG0001195	HD_v1_tr_11571.p1
OG0001196	HD_v1_tr_02076.p1
OG0001196	HD_v1_tr_03409.p1
OG0001197	HD_v1_tr_01063.p1
OG0001200	HD_v1_tr_09485.p1
OG0001200	HD_v1_tr_12294.p2
OG0001200	HD_v1_tr_12296.p2
OG0001201	HD_v1_tr_06805.p1
OG0001202	HD_v1_tr_05258.p1
OG0001202	HD_v1_tr_05685.p1
OG0001206	HD_v1_tr_06139.p1
OG0001206	HD_v1_tr_06139.p3
OG0001206	HD_v1_tr_11874.p1
OG0001206	HD_v1_tr_11874.p3
OG0001207	HD_v1_tr_09867.p2
OG0001207	HD_v1_tr_10054.p1
OG0001208	HD_v1_tr_01276.p1
OG0001208	HD_v1_tr_10797.p1
OG0001209	HD_v1_tr_06731.p1
OG0001210	HD_v1_tr_04885.p1
OG0001211	HD_v1_tr_03787.p1
OG0001211	HD_v1_tr_05570.p1
OG0001211	HD_v1_tr_05571.p1
OG0001211	HD_v1_tr_08424.p1
OG0001211	HD_v1_tr_09637.p1
OG0001211	HD_v1_tr_12308.p1
OG0001211	HD_v1_tr_12530.p1
OG0001212	HD_v1_tr_02794.p5
OG0001212	HD_v1_tr_02795.p5
OG0001212	HD_v1_tr_05710.p1
OG0001212	HD_v1_tr_05962.p2
OG0001212	HD_v1_tr_09481.p2
OG0001213	HD_v1_tr_03259.p1
OG0001214	HD_v1_tr_01401.p1
OG0001216	HD_v1_tr_02743.p1
OG0001218	HD_v1_tr_11352.p1
OG0001220	HD_v1_tr_03260.p1
OG0001221	HD_v1_tr_11860.p1
OG0001221	HD_v1_tr_11861.p1
OG0001222	HD_v1_tr_09183.p1
OG0001222	HD_v1_tr_09739.p1
OG0001222	HD_v1_tr_12332.p1
OG0001223	HD_v1_tr_02455.p1
OG0001223	HD_v1_tr_03246.p1
OG0001224	HD_v1_tr_03647.p1
OG0001225	HD_v1_tr_01609.p1
OG0001226	HD_v1_tr_03477.p1
OG0001226	HD_v1_tr_09877.p1
OG0001227	HD_v1_tr_00701.p1
OG0001230	HD_v1_tr_06098.p1
OG0001238	HD_v1_tr_09606.p1
OG0001243	HD_v1_tr_03151.p1
OG0001243	HD_v1_tr_12633.p1
OG0001245	HD_v1_tr_01761.p1
OG0001245	HD_v1_tr_04546.p1
OG0001245	HD_v1_tr_12101.p1
OG0001247	HD_v1_tr_06801.p2
OG0001249	HD_v1_tr_01567.p1
OG0001249	HD_v1_tr_05643.p1
OG0001250	HD_v1_tr_04027.p1
OG0001250	HD_v1_tr_05054.p1
OG0001250	HD_v1_tr_12614.p1
OG0001251	HD_v1_tr_06143.p1
OG0001251	HD_v1_tr_10184.p1
OG0001252	HD_v1_tr_05535.p1
OG0001252	HD_v1_tr_10478.p1
OG0001252	HD_v1_tr_10479.p1
OG0001252	HD_v1_tr_10480.p1
OG0001253	HD_v1_tr_06860.p1
OG0001254	HD_v1_tr_10794.p1
OG0001254	HD_v1_tr_12688.p1
OG0001255	HD_v1_tr_12698.p1
OG0001256	HD_v1_tr_00495.p3
OG0001256	HD_v1_tr_04213.p1
OG0001256	HD_v1_tr_09133.p1
OG0001256	HD_v1_tr_11669.p3
OG0001259	HD_v1_tr_00888.p1
OG0001260	HD_v1_tr_05944.p1
OG0001262	HD_v1_tr_10005.p1
OG0001262	HD_v1_tr_11298.p1
OG0001263	HD_v1_tr_00727.p1
OG0001263	HD_v1_tr_01062.p1
OG0001264	HD_v1_tr_05199.p1
OG0001266	HD_v1_tr_03520.p1
OG0001266	HD_v1_tr_06777.p1
OG0001267	HD_v1_tr_09921.p1
OG0001269	HD_v1_tr_00371.p1
OG0001269	HD_v1_tr_03889.p1
OG0001269	HD_v1_tr_07492.p1
OG0001269	HD_v1_tr_10939.p1
OG0001269	HD_v1_tr_11203.p1
OG0001270	HD_v1_tr_01029.p1
OG0001270	HD_v1_tr_01029.p2
OG0001271	HD_v1_tr_03197.p1
OG0001272	HD_v1_tr_01772.p1
OG0001272	HD_v1_tr_04404.p1
OG0001272	HD_v1_tr_05157.p1
OG0001272	HD_v1_tr_06727.p1
OG0001272	HD_v1_tr_09422.p1
OG0001272	HD_v1_tr_09426.p1
OG0001272	HD_v1_tr_09427.p1
OG0001273	HD_v1_tr_08982.p1
OG0001273	HD_v1_tr_12707.p1
OG0001274	HD_v1_tr_01943.p1
OG0001275	HD_v1_tr_00675.p1
OG0001276	HD_v1_tr_05846.p1
OG0001276	HD_v1_tr_05992.p1
OG0001277	HD_v1_tr_01691.p2
OG0001277	HD_v1_tr_12542.p1
OG0001278	HD_v1_tr_08774.p1
OG0001280	HD_v1_tr_12471.p1
OG0001281	HD_v1_tr_01213.p1
OG0001281	HD_v1_tr_05496.p1
OG0001281	HD_v1_tr_10108.p1
OG0001281	HD_v1_tr_10494.p1
OG0001282	HD_v1_tr_03018.p1
OG0001282	HD_v1_tr_03019.p1
OG0001282	HD_v1_tr_07394.p1
OG0001282	HD_v1_tr_10605.p2
OG0001283	HD_v1_tr_02205.p2
OG0001283	HD_v1_tr_04295.p1
OG0001283	HD_v1_tr_04350.p2
OG0001283	HD_v1_tr_04533.p2
OG0001283	HD_v1_tr_08752.p1
OG0001285	HD_v1_tr_03954.p1
OG0001285	HD_v1_tr_05088.p1
OG0001285	HD_v1_tr_09810.p1
OG0001285	HD_v1_tr_11209.p1
OG0001286	HD_v1_tr_11521.p1
OG0001287	HD_v1_tr_03494.p1
OG0001287	HD_v1_tr_03495.p1
OG0001287	HD_v1_tr_07717.p1
OG0001302	HD_v1_tr_00918.p1
OG0001302	HD_v1_tr_00919.p1
OG0001304	HD_v1_tr_00638.p1
OG0001304	HD_v1_tr_08078.p1
OG0001306	HD_v1_tr_06025.p1
OG0001306	HD_v1_tr_08610.p1
OG0001308	HD_v1_tr_11753.p1
OG0001310	HD_v1_tr_12699.p1
OG0001310	HD_v1_tr_12699.p2
OG0001311	HD_v1_tr_01986.p1
OG0001313	HD_v1_tr_06863.p1
OG0001314	HD_v1_tr_00156.p2
OG0001314	HD_v1_tr_01688.p2
OG0001314	HD_v1_tr_01689.p2
OG0001314	HD_v1_tr_03060.p2
OG0001314	HD_v1_tr_03790.p1
OG0001314	HD_v1_tr_11653.p2
OG0001315	HD_v1_tr_06601.p1
OG0001315	HD_v1_tr_08073.p1
OG0001315	HD_v1_tr_08273.p1
OG0001316	HD_v1_tr_05900.p1
OG0001317	HD_v1_tr_07121.p1
OG0001317	HD_v1_tr_07122.p1
OG0001317	HD_v1_tr_10785.p1
OG0001317	HD_v1_tr_11119.p1
OG0001317	HD_v1_tr_11122.p1
OG0001318	HD_v1_tr_04065.p1
OG0001318	HD_v1_tr_04087.p1
OG0001318	HD_v1_tr_05707.p1
OG0001319	HD_v1_tr_00808.p1
OG0001319	HD_v1_tr_02151.p1
OG0001319	HD_v1_tr_10924.p1
OG0001320	HD_v1_tr_10497.p1
OG0001321	HD_v1_tr_06549.p1
OG0001321	HD_v1_tr_11937.p1
OG0001322	HD_v1_tr_00502.p1
OG0001322	HD_v1_tr_02231.p1
OG0001322	HD_v1_tr_10309.p1
OG0001324	HD_v1_tr_04114.p1
OG0001324	HD_v1_tr_05679.p1
OG0001324	HD_v1_tr_05680.p1
OG0001326	HD_v1_tr_03579.p1
OG0001326	HD_v1_tr_07768.p1
OG0001328	HD_v1_tr_03332.p2
OG0001328	HD_v1_tr_03398.p1
OG0001328	HD_v1_tr_09016.p1
OG0001329	HD_v1_tr_02855.p1
