Orthogroup	AQ_TRX
OG0003584	Aqu2.1.30908_001.p1
OG0003585	Aqu2.1.31245_001.p1
OG0003586	Aqu2.1.31585_001.p1
OG0003588	Aqu2.1.31791_001.p1
OG0003590	Aqu2.1.32098_001.p1
OG0003591	Aqu2.1.32134_001.p1
OG0003592	Aqu2.1.32261_001.p1
OG0003593	Aqu2.1.32608_001.p1
OG0003594	Aqu2.1.32609_001.p1
OG0003595	Aqu2.1.32896_001.p1
OG0003596	Aqu2.1.32977_001.p1
OG0003597	Aqu2.1.33110_001.p1
OG0003597	Aqu2.1.33115_001.p1
OG0003598	Aqu2.1.33412_001.p1
OG0003599	Aqu2.1.33502_001.p1
OG0003600	Aqu2.1.33572_001.p1
OG0003601	Aqu2.1.33597_001.p1
OG0003602	Aqu2.1.33619_001.p1
OG0003603	Aqu2.1.33635_001.p1
OG0003604	Aqu2.1.33674_001.p1
OG0003608	Aqu2.1.34829_001.p1
OG0003609	Aqu2.1.34846_001.p1
OG0003610	Aqu2.1.34913_001.p1
OG0003611	Aqu2.1.34940_001.p1
OG0003612	Aqu2.1.35071_001.p1
OG0003613	Aqu2.1.35560_001.p1
OG0003614	Aqu2.1.35753_001.p1
OG0003615	Aqu2.1.35967_001.p1
OG0003617	Aqu2.1.36466_001.p1
OG0003618	Aqu2.1.36604_001.p1
OG0003619	Aqu2.1.36771_001.p1
OG0003620	Aqu2.1.37087_001.p1
OG0003621	Aqu2.1.37628_001.p1
OG0003622	Aqu2.1.37709_001.p1
OG0003623	Aqu2.1.37720_001.p1
OG0003624	Aqu2.1.37760_001.p1
OG0003625	Aqu2.1.37788_001.p1
OG0003626	Aqu2.1.37908_001.p1
OG0003628	Aqu2.1.38333_001.p1
OG0003629	Aqu2.1.38393_001.p1
OG0003630	Aqu2.1.38512_001.p1
OG0003631	Aqu2.1.38680_001.p1
OG0003632	Aqu2.1.38696_001.p1
OG0003633	Aqu2.1.38751_001.p1
OG0003634	Aqu2.1.39158_001.p1
OG0003636	Aqu2.1.39329_001.p1
OG0003636	Aqu2.1.39333_001.p1
OG0003636	Aqu2.1.39334_001.p1
OG0003636	Aqu2.1.39335_001.p1
OG0003636	Aqu2.1.39336_001.p1
OG0003637	Aqu2.1.39596_001.p1
OG0003638	Aqu2.1.39728_001.p1
OG0003639	Aqu2.1.39925_001.p1
OG0003640	Aqu2.1.39975_001.p1
OG0003641	Aqu2.1.40044_001.p1
OG0003642	Aqu2.1.40356_001.p1
OG0003643	Aqu2.1.40422_001.p1
OG0003644	Aqu2.1.40659_001.p1
OG0003645	Aqu2.1.40726_001.p1
OG0003646	Aqu2.1.40732_001.p1
OG0003647	Aqu2.1.40749_001.p1
OG0003648	Aqu2.1.40750_001.p1
OG0003649	Aqu2.1.40758_001.p1
OG0003650	Aqu2.1.40877_001.p1
OG0003651	Aqu2.1.40900_001.p1
OG0003652	Aqu2.1.40907_001.p1
OG0003653	Aqu2.1.40930_001.p1
OG0003657	Aqu2.1.41362_001.p1
OG0003659	Aqu2.1.41391_001.p1
OG0003660	Aqu2.1.41586_001.p1
OG0003662	Aqu2.1.41664_001.p1
OG0003662	Aqu2.1.41665_001.p2
OG0003663	Aqu2.1.41779_001.p1
OG0003664	Aqu2.1.41793_001.p1
OG0003664	Aqu2.1.41794_001.p1
OG0003665	Aqu2.1.41988_001.p1
OG0003666	Aqu2.1.42117_001.p1
OG0003667	Aqu2.1.42205_001.p1
OG0003668	Aqu2.1.42219_001.p1
OG0003669	Aqu2.1.42624_001.p1
OG0003670	Aqu2.1.42674_001.p1
OG0003671	Aqu2.1.42704_001.p1
OG0003672	Aqu2.1.43070_001.p1
OG0003675	Aqu2.1.43366_001.p1
OG0003676	Aqu2.1.43367_001.p1
OG0003677	Aqu2.1.43384_001.p1
OG0003677	Aqu2.1.43385_001.p2
OG0003678	Aqu2.1.43388_001.p1
OG0003679	Aqu2.1.43418_001.p1
OG0003680	Aqu2.1.43537_001.p1
OG0003681	Aqu2.1.43630_001.p1
OG0003682	Aqu2.1.43744_001.p1
OG0003684	Aqu2.1.44058_001.p1
OG0003685	Aqu2.1.44077_001.p1
OG0003686	Aqu2.1.44222_001.p1
OG0003687	Aqu2.1.44227_001.p1
OG0003688	Aqu2.1.44239_001.p1
OG0003742	Aqu2.1.00122_001.p1
OG0003742	Aqu2.1.32902_001.p1
OG0003744	Aqu2.1.00827_001.p1
OG0003744	Aqu2.1.15117_001.p2
OG0003745	Aqu2.1.00867_001.p1
OG0003745	Aqu2.1.41709_001.p1
OG0003746	Aqu2.1.00931_001.p1
OG0003746	Aqu2.1.41401_001.p1
OG0003747	Aqu2.1.01209_001.p1
OG0003747	Aqu2.1.09294_001.p1
OG0003747	Aqu2.1.30494_001.p1
OG0003748	Aqu2.1.01438_001.p1
OG0003749	Aqu2.1.01495_001.p1
OG0003749	Aqu2.1.14426_001.p1
OG0003749	Aqu2.1.32704_001.p2
OG0003750	Aqu2.1.01825_001.p1
OG0003750	Aqu2.1.06361_001.p1
OG0003750	Aqu2.1.16417_001.p1
OG0003752	Aqu2.1.02213_001.p1
OG0003752	Aqu2.1.03145_001.p1
OG0003752	Aqu2.1.19535_001.p1
OG0003754	Aqu2.1.03010_001.p1
OG0003754	Aqu2.1.16945_001.p1
OG0003755	Aqu2.1.03013_001.p1
OG0003755	Aqu2.1.26641_001.p1
OG0003756	Aqu2.1.03293_001.p1
OG0003756	Aqu2.1.04956_001.p1
OG0003756	Aqu2.1.17035_001.p1
OG0003756	Aqu2.1.17036_001.p1
OG0003756	Aqu2.1.17037_001.p1
OG0003756	Aqu2.1.17039_001.p1
OG0003756	Aqu2.1.17040_001.p1
OG0003756	Aqu2.1.17041_001.p1
OG0003756	Aqu2.1.17042_001.p1
OG0003756	Aqu2.1.41667_001.p1
OG0003756	Aqu2.1.41668_001.p1
OG0003757	Aqu2.1.03512_001.p1
OG0003758	Aqu2.1.03710_001.p1
OG0003758	Aqu2.1.05249_001.p1
OG0003758	Aqu2.1.14837_001.p1
OG0003758	Aqu2.1.14838_001.p1
OG0003758	Aqu2.1.14839_001.p1
OG0003758	Aqu2.1.14842_001.p1
OG0003758	Aqu2.1.42042_001.p1
OG0003759	Aqu2.1.03758_001.p1
OG0003759	Aqu2.1.41425_001.p1
OG0003760	Aqu2.1.03766_001.p1
OG0003760	Aqu2.1.36409_001.p1
OG0003761	Aqu2.1.04010_001.p1
OG0003761	Aqu2.1.25874_001.p1
OG0003762	Aqu2.1.04047_001.p1
OG0003762	Aqu2.1.11902_001.p1
OG0003762	Aqu2.1.14569_001.p1
OG0003762	Aqu2.1.29324_001.p1
OG0003762	Aqu2.1.29326_001.p1
OG0003763	Aqu2.1.04537_001.p1
OG0003763	Aqu2.1.09693_001.p1
OG0003763	Aqu2.1.36533_001.p1
OG0003764	Aqu2.1.04947_001.p1
OG0003764	Aqu2.1.17877_001.p1
OG0003764	Aqu2.1.22531_001.p1
OG0003765	Aqu2.1.05449_001.p1
OG0003765	Aqu2.1.38483_001.p1
OG0003765	Aqu2.1.38485_001.p1
OG0003765	Aqu2.1.38486_001.p1
OG0003767	Aqu2.1.06800_001.p1
OG0003767	Aqu2.1.14597_001.p1
OG0003767	Aqu2.1.14599_001.p1
OG0003768	Aqu2.1.07115_001.p1
OG0003768	Aqu2.1.41545_001.p1
OG0003770	Aqu2.1.07242_001.p1
OG0003770	Aqu2.1.09471_001.p1
OG0003770	Aqu2.1.29042_001.p1
OG0003771	Aqu2.1.07377_001.p1
OG0003771	Aqu2.1.07998_001.p1
OG0003771	Aqu2.1.29914_001.p1
OG0003774	Aqu2.1.08047_001.p1
OG0003774	Aqu2.1.36467_001.p1
OG0003776	Aqu2.1.08895_001.p1
OG0003776	Aqu2.1.10235_001.p1
OG0003776	Aqu2.1.13734_001.p1
OG0003776	Aqu2.1.15243_001.p1
OG0003776	Aqu2.1.16086_001.p1
OG0003776	Aqu2.1.16086_001.p5
OG0003776	Aqu2.1.21602_001.p1
OG0003776	Aqu2.1.23660_001.p1
OG0003776	Aqu2.1.26520_001.p1
OG0003776	Aqu2.1.30762_001.p1
OG0003776	Aqu2.1.35657_001.p1
OG0003776	Aqu2.1.36324_001.p1
OG0003776	Aqu2.1.42982_001.p1
OG0003777	Aqu2.1.09011_001.p1
OG0003777	Aqu2.1.42250_001.p1
OG0003778	Aqu2.1.09615_001.p1
OG0003778	Aqu2.1.22044_001.p1
OG0003781	Aqu2.1.10217_001.p1
OG0003781	Aqu2.1.36123_001.p1
OG0003782	Aqu2.1.12181_001.p1
OG0003782	Aqu2.1.35983_001.p1
OG0003783	Aqu2.1.12368_001.p1
OG0003783	Aqu2.1.27205_001.p1
OG0003784	Aqu2.1.12780_001.p1
OG0003785	Aqu2.1.13399_001.p2
OG0003785	Aqu2.1.42540_001.p2
OG0003785	Aqu2.1.42559_001.p1
OG0003786	Aqu2.1.13442_001.p2
OG0003788	Aqu2.1.14162_001.p1
OG0003788	Aqu2.1.31233_001.p1
OG0003790	Aqu2.1.14576_001.p2
OG0003792	Aqu2.1.15918_001.p1
OG0003793	Aqu2.1.16934_001.p1
OG0003793	Aqu2.1.18415_001.p1
OG0003794	Aqu2.1.17404_001.p1
OG0003794	Aqu2.1.19424_001.p1
OG0003794	Aqu2.1.19425_001.p1
OG0003796	Aqu2.1.18276_001.p1
OG0003797	Aqu2.1.18690_001.p1
OG0003797	Aqu2.1.18691_001.p1
OG0003797	Aqu2.1.38787_001.p1
OG0003798	Aqu2.1.18810_001.p1
OG0003800	Aqu2.1.19258_001.p1
OG0003801	Aqu2.1.19595_001.p1
OG0003801	Aqu2.1.31513_001.p1
OG0003802	Aqu2.1.19998_001.p1
OG0003803	Aqu2.1.20000_001.p1
OG0003804	Aqu2.1.20221_001.p1
OG0003805	Aqu2.1.20342_001.p1
OG0003807	Aqu2.1.21071_001.p1
OG0003808	Aqu2.1.21202_001.p1
OG0003809	Aqu2.1.21258_001.p1
OG0003809	Aqu2.1.21259_001.p1
OG0003810	Aqu2.1.21493_001.p1
OG0003811	Aqu2.1.21879_001.p1
OG0003812	Aqu2.1.21887_001.p2
OG0003812	Aqu2.1.21888_001.p1
OG0003814	Aqu2.1.22985_001.p1
OG0003815	Aqu2.1.23417_001.p1
OG0003816	Aqu2.1.23744_001.p1
OG0003817	Aqu2.1.24376_001.p1
OG0003818	Aqu2.1.24655_001.p1
OG0003819	Aqu2.1.26022_001.p1
OG0003820	Aqu2.1.26035_001.p1
OG0003821	Aqu2.1.26042_001.p1
OG0003821	Aqu2.1.26043_001.p1
OG0003821	Aqu2.1.26195_001.p1
OG0003823	Aqu2.1.26916_001.p1
OG0003824	Aqu2.1.26935_001.p1
OG0003825	Aqu2.1.26953_001.p1
OG0003826	Aqu2.1.27191_001.p1
OG0003827	Aqu2.1.27192_001.p1
OG0003828	Aqu2.1.27257_001.p1
OG0003829	Aqu2.1.27290_001.p1
OG0003830	Aqu2.1.27354_001.p1
OG0003831	Aqu2.1.27796_001.p1
OG0003832	Aqu2.1.27797_001.p1
OG0003833	Aqu2.1.27806_001.p1
OG0003833	Aqu2.1.33624_001.p1
OG0003834	Aqu2.1.28092_001.p1
OG0003835	Aqu2.1.28093_001.p1
OG0003836	Aqu2.1.28094_001.p1
OG0003837	Aqu2.1.28115_001.p1
OG0003838	Aqu2.1.28223_001.p1
OG0003839	Aqu2.1.28239_001.p1
OG0003840	Aqu2.1.28477_001.p1
OG0003841	Aqu2.1.28642_001.p1
OG0003842	Aqu2.1.28661_001.p1
OG0003843	Aqu2.1.28671_001.p1
OG0003844	Aqu2.1.28682_001.p1
OG0003845	Aqu2.1.29126_001.p1
OG0003846	Aqu2.1.29131_001.p1
OG0003846	Aqu2.1.29132_001.p2
OG0003849	Aqu2.1.29862_001.p1
OG0003850	Aqu2.1.30042_001.p1
OG0003851	Aqu2.1.30465_001.p1
OG0003852	Aqu2.1.30583_001.p1
OG0003853	Aqu2.1.30862_001.p1
OG0003856	Aqu2.1.31643_001.p1
OG0003857	Aqu2.1.31942_001.p1
OG0003858	Aqu2.1.32086_001.p1
OG0003860	Aqu2.1.32935_001.p1
OG0003862	Aqu2.1.33474_001.p1
OG0003862	Aqu2.1.36240_001.p1
OG0003863	Aqu2.1.33601_001.p1
OG0003863	Aqu2.1.33605_001.p1
OG0003863	Aqu2.1.33606_001.p1
OG0003864	Aqu2.1.33634_001.p1
OG0003865	Aqu2.1.34142_001.p1
OG0003866	Aqu2.1.34145_001.p1
OG0003867	Aqu2.1.34451_001.p1
OG0003869	Aqu2.1.35209_001.p1
OG0003871	Aqu2.1.35945_001.p1
OG0003872	Aqu2.1.35986_001.p1
OG0003873	Aqu2.1.36069_001.p1
OG0003874	Aqu2.1.36125_001.p1
OG0003875	Aqu2.1.36264_001.p1
OG0003876	Aqu2.1.36273_001.p1
OG0003877	Aqu2.1.36497_001.p1
OG0003878	Aqu2.1.36511_001.p1
OG0003879	Aqu2.1.36607_001.p1
OG0003880	Aqu2.1.37109_001.p1
OG0003881	Aqu2.1.37132_001.p1
OG0003882	Aqu2.1.37454_001.p1
OG0003883	Aqu2.1.37457_001.p1
OG0003884	Aqu2.1.37930_001.p1
OG0003886	Aqu2.1.38149_001.p1
OG0003887	Aqu2.1.38184_001.p1
OG0003888	Aqu2.1.38391_001.p1
OG0003889	Aqu2.1.38396_001.p2
OG0003890	Aqu2.1.38410_001.p1
OG0003891	Aqu2.1.38490_001.p1
OG0003892	Aqu2.1.38534_001.p1
OG0003893	Aqu2.1.38610_001.p1
OG0003894	Aqu2.1.38612_001.p1
OG0003895	Aqu2.1.38642_001.p1
OG0003896	Aqu2.1.39206_001.p1
OG0003897	Aqu2.1.39261_001.p1
OG0003898	Aqu2.1.39594_001.p1
OG0003899	Aqu2.1.39597_001.p1
OG0003900	Aqu2.1.39778_001.p1
OG0003901	Aqu2.1.39876_001.p1
OG0003903	Aqu2.1.39942_001.p1
OG0003905	Aqu2.1.40668_001.p1
OG0003906	Aqu2.1.40727_001.p1
OG0003907	Aqu2.1.40826_001.p1
OG0003908	Aqu2.1.40842_001.p1
OG0003909	Aqu2.1.40869_001.p1
OG0003909	Aqu2.1.42012_001.p1
OG0003910	Aqu2.1.40928_001.p1
OG0003911	Aqu2.1.41040_001.p1
OG0003912	Aqu2.1.41135_001.p1
OG0003913	Aqu2.1.41234_001.p1
OG0003914	Aqu2.1.41258_001.p1
OG0003914	Aqu2.1.41259_001.p2
OG0003915	Aqu2.1.41259_001.p1
OG0003916	Aqu2.1.41313_001.p1
OG0003917	Aqu2.1.41363_001.p1
OG0003918	Aqu2.1.41385_001.p1
OG0003919	Aqu2.1.41696_001.p1
OG0003920	Aqu2.1.41949_001.p1
OG0003921	Aqu2.1.42127_001.p1
OG0003922	Aqu2.1.42229_001.p1
OG0003924	Aqu2.1.42499_001.p1
OG0003925	Aqu2.1.42568_001.p1
OG0003926	Aqu2.1.42589_001.p1
OG0003929	Aqu2.1.43402_001.p1
OG0003930	Aqu2.1.43431_001.p1
OG0003931	Aqu2.1.43509_001.p1
OG0003933	Aqu2.1.43703_001.p1
OG0003935	Aqu2.1.43842_001.p1
OG0003935	Aqu2.1.43843_001.p1
OG0003937	Aqu2.1.44102_001.p1
OG0003938	Aqu2.1.44293_001.p1
OG0003939	Aqu2.1.44322_001.p1
OG0003990	Aqu2.1.00327_001.p1
OG0003990	Aqu2.1.06471_001.p1
OG0003990	Aqu2.1.07153_001.p1
OG0003990	Aqu2.1.09116_001.p1
OG0003990	Aqu2.1.09117_001.p1
OG0003990	Aqu2.1.13593_001.p1
OG0003990	Aqu2.1.29544_001.p1
OG0003991	Aqu2.1.00408_001.p1
OG0003991	Aqu2.1.02367_001.p1
OG0003991	Aqu2.1.32155_001.p1
OG0003994	Aqu2.1.00966_001.p1
OG0003994	Aqu2.1.02058_001.p1
OG0003994	Aqu2.1.02159_001.p1
OG0003994	Aqu2.1.08581_001.p1
OG0003994	Aqu2.1.09488_001.p1
OG0003994	Aqu2.1.10716_001.p1
OG0003994	Aqu2.1.11382_001.p1
OG0003994	Aqu2.1.17159_001.p1
OG0003994	Aqu2.1.35082_001.p1
OG0003998	Aqu2.1.02447_001.p1
OG0003998	Aqu2.1.26633_001.p1
OG0003999	Aqu2.1.02526_001.p1
OG0003999	Aqu2.1.42214_001.p1
OG0004001	Aqu2.1.02593_001.p1
OG0004001	Aqu2.1.27007_001.p1
OG0004004	Aqu2.1.02722_001.p1
OG0004004	Aqu2.1.14212_001.p1
OG0004004	Aqu2.1.30992_001.p1
OG0004008	Aqu2.1.03250_001.p1
OG0004008	Aqu2.1.05841_001.p1
OG0004008	Aqu2.1.07597_001.p1
OG0004008	Aqu2.1.32668_001.p1
OG0004008	Aqu2.1.32669_001.p1
OG0004009	Aqu2.1.03419_001.p1
OG0004009	Aqu2.1.44116_001.p1
OG0004010	Aqu2.1.03479_001.p1
OG0004010	Aqu2.1.06971_001.p1
OG0004010	Aqu2.1.09472_001.p1
OG0004010	Aqu2.1.29040_001.p1
OG0004013	Aqu2.1.04172_001.p1
OG0004013	Aqu2.1.34232_001.p1
OG0004015	Aqu2.1.05057_001.p1
OG0004015	Aqu2.1.33359_001.p1
OG0004016	Aqu2.1.05123_001.p1
OG0004016	Aqu2.1.11793_001.p1
OG0004016	Aqu2.1.18491_001.p1
OG0004016	Aqu2.1.18492_001.p1
OG0004016	Aqu2.1.18495_001.p1
OG0004018	Aqu2.1.05200_001.p2
OG0004018	Aqu2.1.31422_001.p1
OG0004020	Aqu2.1.06039_001.p1
OG0004020	Aqu2.1.22343_001.p1
OG0004020	Aqu2.1.22345_001.p1
OG0004020	Aqu2.1.22879_001.p1
OG0004021	Aqu2.1.06089_001.p1
OG0004021	Aqu2.1.24195_001.p1
OG0004022	Aqu2.1.06480_001.p1
OG0004023	Aqu2.1.07359_001.p1
OG0004023	Aqu2.1.35258_001.p1
OG0004024	Aqu2.1.07578_001.p1
OG0004024	Aqu2.1.09969_001.p1
OG0004024	Aqu2.1.42155_001.p1
OG0004025	Aqu2.1.08425_001.p2
OG0004025	Aqu2.1.14535_001.p1
OG0004026	Aqu2.1.08545_001.p1
OG0004027	Aqu2.1.09414_001.p1
OG0004027	Aqu2.1.32532_001.p1
OG0004028	Aqu2.1.09506_001.p1
OG0004028	Aqu2.1.32951_001.p1
OG0004030	Aqu2.1.11621_001.p1
OG0004030	Aqu2.1.24034_001.p1
OG0004030	Aqu2.1.24036_001.p1
OG0004031	Aqu2.1.11629_001.p1
OG0004031	Aqu2.1.39151_001.p1
OG0004034	Aqu2.1.14293_001.p1
OG0004034	Aqu2.1.33618_001.p1
OG0004037	Aqu2.1.15183_001.p1
OG0004037	Aqu2.1.43257_001.p1
OG0004038	Aqu2.1.15713_001.p1
OG0004040	Aqu2.1.16114_001.p1
OG0004042	Aqu2.1.16477_001.p1
OG0004042	Aqu2.1.19928_001.p2
OG0004043	Aqu2.1.19137_001.p1
OG0004044	Aqu2.1.19138_001.p1
OG0004045	Aqu2.1.19900_001.p1
OG0004047	Aqu2.1.20336_001.p1
OG0004047	Aqu2.1.20337_001.p1
OG0004047	Aqu2.1.20339_001.p1
OG0004048	Aqu2.1.20506_001.p1
OG0004049	Aqu2.1.20712_001.p1
OG0004049	Aqu2.1.27855_001.p1
OG0004050	Aqu2.1.20840_001.p1
OG0004051	Aqu2.1.20932_001.p1
OG0004051	Aqu2.1.34885_001.p1
OG0004051	Aqu2.1.37167_001.p1
OG0004052	Aqu2.1.21084_001.p1
OG0004053	Aqu2.1.21213_001.p1
OG0004054	Aqu2.1.22509_001.p1
OG0004056	Aqu2.1.22871_001.p1
OG0004057	Aqu2.1.23220_001.p1
OG0004057	Aqu2.1.23236_001.p1
OG0004058	Aqu2.1.23225_001.p1
OG0004059	Aqu2.1.24487_001.p1
OG0004059	Aqu2.1.32243_001.p1
OG0004060	Aqu2.1.24919_001.p1
OG0004061	Aqu2.1.25321_001.p1
OG0004062	Aqu2.1.25751_001.p1
OG0004063	Aqu2.1.26538_001.p1
OG0004064	Aqu2.1.27090_001.p1
OG0004064	Aqu2.1.36488_001.p1
OG0004065	Aqu2.1.27130_001.p1
OG0004066	Aqu2.1.27296_001.p1
OG0004068	Aqu2.1.27849_001.p1
OG0004070	Aqu2.1.28090_001.p1
OG0004073	Aqu2.1.28312_001.p1
OG0004074	Aqu2.1.28507_001.p1
OG0004075	Aqu2.1.28639_001.p1
OG0004076	Aqu2.1.28973_001.p1
OG0004077	Aqu2.1.29132_001.p1
OG0004078	Aqu2.1.29224_001.p1
OG0004079	Aqu2.1.29322_001.p1
OG0004079	Aqu2.1.30066_001.p1
OG0004079	Aqu2.1.30067_001.p1
OG0004079	Aqu2.1.30069_001.p1
OG0004079	Aqu2.1.36569_001.p1
OG0004080	Aqu2.1.29457_001.p1
OG0004081	Aqu2.1.29495_001.p1
OG0004082	Aqu2.1.29514_001.p1
OG0004083	Aqu2.1.29985_001.p1
OG0004084	Aqu2.1.31384_001.p1
OG0004087	Aqu2.1.31804_001.p1
OG0004088	Aqu2.1.31808_001.p1
OG0004089	Aqu2.1.32225_001.p1
OG0004090	Aqu2.1.32495_001.p1
OG0004091	Aqu2.1.32547_001.p1
OG0004092	Aqu2.1.32566_001.p1
OG0004093	Aqu2.1.32570_001.p1
OG0004094	Aqu2.1.32601_001.p1
OG0004095	Aqu2.1.33445_001.p1
OG0004096	Aqu2.1.33588_001.p1
OG0004098	Aqu2.1.33596_001.p1
OG0004099	Aqu2.1.33681_001.p1
OG0004100	Aqu2.1.33723_001.p1
OG0004101	Aqu2.1.33737_001.p1
OG0004102	Aqu2.1.34483_001.p1
OG0004103	Aqu2.1.34782_001.p1
OG0004104	Aqu2.1.34821_001.p1
OG0004106	Aqu2.1.34841_001.p1
OG0004106	Aqu2.1.36149_001.p1
OG0004108	Aqu2.1.34859_001.p1
OG0004109	Aqu2.1.34875_001.p1
OG0004111	Aqu2.1.35284_001.p1
OG0004114	Aqu2.1.35760_001.p1
OG0004115	Aqu2.1.35764_001.p1
OG0004116	Aqu2.1.35794_001.p1
OG0004117	Aqu2.1.36018_001.p1
OG0004118	Aqu2.1.36102_001.p1
OG0004119	Aqu2.1.36245_001.p1
OG0004120	Aqu2.1.36395_001.p1
OG0004121	Aqu2.1.36509_001.p1
OG0004122	Aqu2.1.36550_001.p1
OG0004123	Aqu2.1.36780_001.p1
OG0004124	Aqu2.1.36781_001.p1
OG0004125	Aqu2.1.37284_001.p1
OG0004126	Aqu2.1.37460_001.p1
OG0004127	Aqu2.1.37567_001.p1
OG0004128	Aqu2.1.37729_001.p1
OG0004129	Aqu2.1.37736_001.p1
OG0004130	Aqu2.1.37943_001.p1
OG0004131	Aqu2.1.37944_001.p1
OG0004132	Aqu2.1.37957_001.p1
OG0004132	Aqu2.1.37958_001.p1
OG0004133	Aqu2.1.38422_001.p1
OG0004134	Aqu2.1.38545_001.p1
OG0004136	Aqu2.1.38687_001.p1
OG0004138	Aqu2.1.39749_001.p1
OG0004139	Aqu2.1.39854_001.p1
OG0004140	Aqu2.1.39902_001.p1
OG0004141	Aqu2.1.40002_001.p1
OG0004142	Aqu2.1.40232_001.p1
OG0004143	Aqu2.1.40411_001.p1
OG0004144	Aqu2.1.40684_001.p1
OG0004145	Aqu2.1.40876_001.p1
OG0004146	Aqu2.1.40903_001.p1
OG0004147	Aqu2.1.40911_001.p1
OG0004148	Aqu2.1.40929_001.p1
OG0004149	Aqu2.1.41159_001.p1
OG0004150	Aqu2.1.41305_001.p1
OG0004152	Aqu2.1.41379_001.p1
OG0004153	Aqu2.1.41614_001.p2
OG0004154	Aqu2.1.41656_001.p1
OG0004155	Aqu2.1.41948_001.p1
OG0004156	Aqu2.1.42210_001.p1
OG0004157	Aqu2.1.42287_001.p1
OG0004158	Aqu2.1.42567_001.p1
OG0004159	Aqu2.1.42631_001.p1
OG0004160	Aqu2.1.42715_001.p1
OG0004161	Aqu2.1.42718_001.p1
OG0004163	Aqu2.1.43312_001.p1
OG0004164	Aqu2.1.43327_001.p1
OG0004165	Aqu2.1.43330_001.p1
OG0004165	Aqu2.1.43331_001.p1
OG0004166	Aqu2.1.43370_001.p1
OG0004167	Aqu2.1.43371_001.p1
OG0004168	Aqu2.1.43478_001.p1
OG0004169	Aqu2.1.43526_001.p1
OG0004170	Aqu2.1.43538_001.p1
OG0004171	Aqu2.1.43622_001.p1
OG0004172	Aqu2.1.43681_001.p1
OG0004173	Aqu2.1.43723_001.p1
OG0004174	Aqu2.1.43760_001.p1
OG0004175	Aqu2.1.44055_001.p1
OG0004176	Aqu2.1.44253_001.p1
OG0004237	Aqu2.1.00716_001.p1
OG0004238	Aqu2.1.01085_001.p1
OG0004238	Aqu2.1.01981_001.p1
OG0004238	Aqu2.1.01982_001.p1
OG0004238	Aqu2.1.03888_001.p1
OG0004238	Aqu2.1.03889_001.p1
OG0004238	Aqu2.1.20670_001.p1
OG0004238	Aqu2.1.20671_001.p1
OG0004238	Aqu2.1.20672_001.p1
OG0004238	Aqu2.1.20674_001.p1
OG0004239	Aqu2.1.01405_001.p1
OG0004239	Aqu2.1.10980_001.p1
OG0004239	Aqu2.1.14868_001.p1
OG0004244	Aqu2.1.02497_001.p1
OG0004244	Aqu2.1.03724_001.p1
OG0004244	Aqu2.1.18093_001.p1
OG0004245	Aqu2.1.02788_001.p1
OG0004245	Aqu2.1.41284_001.p1
OG0004246	Aqu2.1.02791_001.p1
OG0004246	Aqu2.1.07448_001.p1
OG0004246	Aqu2.1.41938_001.p1
OG0004247	Aqu2.1.02952_001.p1
OG0004247	Aqu2.1.25695_001.p1
OG0004247	Aqu2.1.25696_001.p1
OG0004249	Aqu2.1.03919_001.p1
OG0004249	Aqu2.1.27494_001.p1
OG0004251	Aqu2.1.04392_001.p1
OG0004252	Aqu2.1.04735_001.p1
OG0004252	Aqu2.1.29856_001.p1
OG0004253	Aqu2.1.04963_001.p1
OG0004253	Aqu2.1.33771_001.p1
OG0004254	Aqu2.1.06045_001.p1
OG0004254	Aqu2.1.06488_001.p1
OG0004254	Aqu2.1.14893_001.p1
OG0004254	Aqu2.1.36385_001.p1
OG0004255	Aqu2.1.06714_001.p1
OG0004255	Aqu2.1.23646_001.p1
OG0004256	Aqu2.1.07107_001.p1
OG0004256	Aqu2.1.35535_001.p1
OG0004257	Aqu2.1.07458_001.p1
OG0004257	Aqu2.1.31349_001.p1
OG0004258	Aqu2.1.07993_001.p1
OG0004258	Aqu2.1.43453_001.p1
OG0004259	Aqu2.1.08247_001.p1
OG0004259	Aqu2.1.36002_001.p1
OG0004259	Aqu2.1.36004_001.p1
OG0004264	Aqu2.1.11428_001.p1
OG0004264	Aqu2.1.36403_001.p1
OG0004265	Aqu2.1.12790_001.p1
OG0004265	Aqu2.1.18735_001.p1
OG0004267	Aqu2.1.14417_001.p1
OG0004267	Aqu2.1.24400_001.p1
OG0004268	Aqu2.1.14825_001.p1
OG0004268	Aqu2.1.44067_001.p1
OG0004269	Aqu2.1.15018_001.p1
OG0004270	Aqu2.1.15449_001.p1
OG0004270	Aqu2.1.21766_001.p1
OG0004270	Aqu2.1.21769_001.p1
OG0004271	Aqu2.1.15705_001.p1
OG0004271	Aqu2.1.15706_001.p1
OG0004271	Aqu2.1.15707_001.p1
OG0004271	Aqu2.1.37445_001.p1
OG0004271	Aqu2.1.37446_001.p1
OG0004273	Aqu2.1.15757_001.p1
OG0004273	Aqu2.1.31152_001.p1
OG0004274	Aqu2.1.16364_001.p1
OG0004274	Aqu2.1.33367_001.p1
OG0004275	Aqu2.1.16672_001.p1
OG0004275	Aqu2.1.34384_001.p1
OG0004276	Aqu2.1.17046_001.p1
OG0004277	Aqu2.1.17505_001.p2
OG0004277	Aqu2.1.24794_001.p1
