Orthogroup	NV_TRX
OG0003016	Nv.T1.70110.1.p1
OG0003016	Nv.T1.7721.1.p1
OG0003017	Nv.T1.22454.1.p1
OG0003017	Nv.T1.5060.1.p1
OG0003017	Nv.T1.71811.1.p1
OG0003018	Nv.T1.54805.1.p1
OG0003018	Nv.T1.54806.1.p1
OG0003019	Nv.T1.1002.2.p1
OG0003019	Nv.T1.54376.1.p1
OG0003020	Nv.T1.10092.1.p1
OG0003020	Nv.T1.10092.2.p1
OG0003020	Nv.T1.29266.1.p2
OG0003020	Nv.T1.36858.1.p1
OG0003020	Nv.T1.36859.1.p1
OG0003020	Nv.T1.36860.1.p1
OG0003020	Nv.T1.4425.2.p1
OG0003020	Nv.T1.67292.1.p1
OG0003020	Nv.T1.71601.1.p1
OG0003021	Nv.T1.58622.1.p2
OG0003021	Nv.T1.58623.1.p1
OG0003021	Nv.T1.58624.1.p1
OG0003021	Nv.T1.58625.1.p1
OG0003021	Nv.T1.58627.1.p1
OG0003022	Nv.T1.12653.304.p1
OG0003022	Nv.T1.26542.1.p1
OG0003022	Nv.T1.73349.1.p1
OG0003023	Nv.T1.42124.1.p1
OG0003023	Nv.T1.69169.1.p1
OG0003023	Nv.T1.8093.1.p2
OG0003025	Nv.T1.14255.1.p1
OG0003025	Nv.T1.57963.1.p2
OG0003025	Nv.T1.57965.1.p1
OG0003025	Nv.T1.6841.1.p1
OG0003025	Nv.T1.6841.2.p1
OG0003025	Nv.T1.68897.1.p1
OG0003025	Nv.T1.68897.2.p1
OG0003025	Nv.T1.68897.3.p1
OG0003025	Nv.T1.893.1.p1
OG0003026	Nv.T1.41838.1.p1
OG0003026	Nv.T1.4563.1.p1
OG0003026	Nv.T1.4563.2.p1
OG0003027	Nv.T1.40793.1.p1
OG0003027	Nv.T1.6565.1.p1
OG0003028	Nv.T1.54048.1.p1
OG0003028	Nv.T1.5908.1.p1
OG0003028	Nv.T1.68140.1.p1
OG0003028	Nv.T1.68140.2.p1
OG0003029	Nv.T1.11935.1.p1
OG0003029	Nv.T1.57615.1.p1
OG0003029	Nv.T1.69476.1.p1
OG0003030	Nv.T1.7033.2.p1
OG0003030	Nv.T1.74331.1.p1
OG0003031	Nv.T1.23472.1.p1
OG0003031	Nv.T1.23473.1.p1
OG0003031	Nv.T1.68272.1.p1
OG0003031	Nv.T1.9682.3.p1
OG0003032	Nv.T1.146.3.p1
OG0003032	Nv.T1.35561.1.p1
OG0003032	Nv.T1.67100.2.p1
OG0003033	Nv.T1.18607.1.p1
OG0003033	Nv.T1.2261.1.p1
OG0003033	Nv.T1.69196.1.p1
OG0003035	Nv.T1.15414.2.p1
OG0003035	Nv.T1.22916.1.p1
OG0003035	Nv.T1.22917.1.p1
OG0003036	Nv.T1.12653.1289.p1
OG0003036	Nv.T1.1399.1.p1
OG0003036	Nv.T1.69187.1.p1
OG0003037	Nv.T1.10530.1.p1
OG0003037	Nv.T1.49989.1.p1
OG0003037	Nv.T1.69615.1.p1
OG0003038	Nv.T1.4609.1.p1
OG0003038	Nv.T1.53500.1.p1
OG0003038	Nv.T1.53501.1.p1
OG0003038	Nv.T1.53502.1.p1
OG0003038	Nv.T1.53503.1.p1
OG0003038	Nv.T1.65503.1.p1
OG0003039	Nv.T1.399.2.p1
OG0003039	Nv.T1.66118.2.p1
OG0003041	Nv.T1.12275.1.p1
OG0003041	Nv.T1.20624.1.p1
OG0003041	Nv.T1.34052.1.p1
OG0003041	Nv.T1.76412.1.p1
OG0003041	Nv.T1.9798.2.p1
OG0003042	Nv.T1.15126.1.p1
OG0003042	Nv.T1.39873.1.p1
OG0003042	Nv.T1.45387.1.p1
OG0003042	Nv.T1.45388.1.p1
OG0003042	Nv.T1.70950.1.p1
OG0003043	Nv.T1.45132.1.p1
OG0003043	Nv.T1.45133.1.p1
OG0003043	Nv.T1.5785.1.p1
OG0003043	Nv.T1.5785.2.p1
OG0003043	Nv.T1.64796.1.p1
OG0003044	Nv.T1.28843.1.p1
OG0003044	Nv.T1.652.1.p1
OG0003044	Nv.T1.7274.2.p1
OG0003046	Nv.T1.56138.1.p1
OG0003046	Nv.T1.9273.1.p1
OG0003047	Nv.T1.10651.1.p1
OG0003047	Nv.T1.57120.1.p1
OG0003047	Nv.T1.63571.9608.p1
OG0003048	Nv.T1.12196.3.p1
OG0003048	Nv.T1.12196.4.p1
OG0003048	Nv.T1.63800.2.p1
OG0003048	Nv.T1.63800.3.p1
OG0003048	Nv.T1.63800.4.p1
OG0003048	Nv.T1.63800.5.p1
OG0003049	Nv.T1.10505.1.p1
OG0003049	Nv.T1.4754.1.p1
OG0003049	Nv.T1.59874.1.p1
OG0003049	Nv.T1.59875.1.p1
OG0003051	Nv.T1.24679.1.p1
OG0003051	Nv.T1.64171.1.p1
OG0003051	Nv.T1.64171.2.p1
OG0003051	Nv.T1.6556.1.p1
OG0003052	Nv.T1.11093.1.p1
OG0003052	Nv.T1.11093.2.p1
OG0003052	Nv.T1.11093.3.p2
OG0003052	Nv.T1.39760.1.p2
OG0003052	Nv.T1.39761.1.p1
OG0003052	Nv.T1.39762.1.p1
OG0003052	Nv.T1.72056.1.p1
OG0003053	Nv.T1.31234.1.p1
OG0003053	Nv.T1.31235.1.p1
OG0003053	Nv.T1.8295.1.p1
OG0003054	Nv.T1.35740.1.p1
OG0003054	Nv.T1.6269.2.p1
OG0003054	Nv.T1.6269.3.p1
OG0003055	Nv.T1.11274.1.p1
OG0003055	Nv.T1.50611.1.p1
OG0003055	Nv.T1.50612.1.p1
OG0003055	Nv.T1.69055.1.p1
OG0003057	Nv.T1.10115.1.p1
OG0003057	Nv.T1.45302.1.p1
OG0003057	Nv.T1.63571.3635.p1
OG0003057	Nv.T1.63571.3636.p1
OG0003058	Nv.T1.1753.2.p1
OG0003058	Nv.T1.43244.1.p1
OG0003059	Nv.T1.27058.1.p1
OG0003059	Nv.T1.27059.1.p1
OG0003059	Nv.T1.68599.1.p1
OG0003059	Nv.T1.7692.1.p1
OG0003059	Nv.T1.7692.2.p1
OG0003060	Nv.T1.53778.1.p1
OG0003060	Nv.T1.53779.1.p1
OG0003060	Nv.T1.64277.1.p1
OG0003060	Nv.T1.64277.1.p2
OG0003060	Nv.T1.64277.2.p1
OG0003060	Nv.T1.6689.2.p1
OG0003061	Nv.T1.28131.1.p1
OG0003061	Nv.T1.575.2.p1
OG0003061	Nv.T1.6947.2.p1
OG0003061	Nv.T1.70666.1.p1
OG0003062	Nv.T1.7250.1.p1
OG0003063	Nv.T1.11573.1.p1
OG0003063	Nv.T1.62334.1.p1
OG0003063	Nv.T1.62335.1.p1
OG0003063	Nv.T1.71442.1.p1
OG0003064	Nv.T1.22197.1.p1
OG0003064	Nv.T1.22198.1.p1
OG0003064	Nv.T1.22199.1.p1
OG0003064	Nv.T1.65743.1.p1
OG0003065	Nv.T1.3562.1.p1
OG0003065	Nv.T1.59513.1.p1
OG0003065	Nv.T1.59514.1.p1
OG0003065	Nv.T1.59515.1.p1
OG0003065	Nv.T1.65886.1.p1
OG0003066	Nv.T1.4653.2.p1
OG0003066	Nv.T1.57000.1.p1
OG0003067	Nv.T1.12653.1179.p1
OG0003067	Nv.T1.12653.771.p1
OG0003067	Nv.T1.12653.978.p1
OG0003067	Nv.T1.40653.1.p1
OG0003069	Nv.T1.46597.1.p1
OG0003069	Nv.T1.6289.1.p1
OG0003069	Nv.T1.66955.1.p1
OG0003070	Nv.T1.10018.1.p1
OG0003070	Nv.T1.36705.1.p1
OG0003070	Nv.T1.36706.1.p1
OG0003070	Nv.T1.36707.1.p1
OG0003070	Nv.T1.36708.1.p1
OG0003070	Nv.T1.63571.6431.p2
OG0003070	Nv.T1.63571.6432.p3
OG0003070	Nv.T1.63571.6433.p1
OG0003072	Nv.T1.42226.1.p1
OG0003072	Nv.T1.42227.1.p1
OG0003072	Nv.T1.4727.1.p1
OG0003073	Nv.T1.33727.1.p1
OG0003073	Nv.T1.33728.1.p1
OG0003073	Nv.T1.33729.1.p1
OG0003073	Nv.T1.67010.1.p1
OG0003073	Nv.T1.7592.2.p1
OG0003074	Nv.T1.5206.1.p1
OG0003074	Nv.T1.54056.1.p1
OG0003074	Nv.T1.54057.1.p1
OG0003074	Nv.T1.63716.1.p1
OG0003075	Nv.T1.19613.1.p1
OG0003075	Nv.T1.63571.4183.p1
OG0003075	Nv.T1.63571.4186.p1
OG0003075	Nv.T1.8653.3.p1
OG0003076	Nv.T1.27828.1.p1
OG0003076	Nv.T1.69701.1.p1
OG0003076	Nv.T1.69701.1.p2
OG0003076	Nv.T1.69701.2.p1
OG0003076	Nv.T1.69701.3.p1
OG0003076	Nv.T1.7901.1.p1
OG0003076	Nv.T1.7901.2.p1
OG0003077	Nv.T1.2813.2.p1
OG0003077	Nv.T1.2813.4.p1
OG0003077	Nv.T1.45115.1.p1
OG0003077	Nv.T1.45116.1.p1
OG0003077	Nv.T1.63571.3480.p3
OG0003077	Nv.T1.63571.3598.p2
OG0003078	Nv.T1.10144.3.p1
OG0003078	Nv.T1.214.1.p1
OG0003078	Nv.T1.40186.1.p1
OG0003078	Nv.T1.40187.1.p1
OG0003078	Nv.T1.72091.1.p1
OG0003078	Nv.T1.72575.1.p1
OG0003079	Nv.T1.2204.3.p1
OG0003079	Nv.T1.2204.4.p1
OG0003079	Nv.T1.2204.5.p1
OG0003079	Nv.T1.41093.1.p1
OG0003079	Nv.T1.41094.1.p1
OG0003079	Nv.T1.64424.1.p1
OG0003080	Nv.T1.18771.1.p1
OG0003080	Nv.T1.18772.1.p1
OG0003080	Nv.T1.7685.1.p1
OG0003081	Nv.T1.2631.2.p1
OG0003081	Nv.T1.35080.1.p1
OG0003082	Nv.T1.25253.1.p1
OG0003082	Nv.T1.5197.4.p1
OG0003082	Nv.T1.64624.28.p3
OG0003083	Nv.T1.10452.1.p1
OG0003083	Nv.T1.10452.2.p1
OG0003083	Nv.T1.51116.1.p1
OG0003083	Nv.T1.51117.1.p1
OG0003083	Nv.T1.51119.1.p1
OG0003083	Nv.T1.64157.1.p1
OG0003083	Nv.T1.67839.1.p1
OG0003083	Nv.T1.72806.1.p1
OG0003084	Nv.T1.10377.1.p1
OG0003084	Nv.T1.10377.2.p1
OG0003084	Nv.T1.28298.1.p1
OG0003084	Nv.T1.28299.1.p1
OG0003085	Nv.T1.12653.107.p1
OG0003085	Nv.T1.42012.1.p1
OG0003085	Nv.T1.63571.13671.p1
OG0003085	Nv.T1.63571.13672.p1
OG0003085	Nv.T1.63571.13673.p1
OG0003086	Nv.T1.11128.2.p1
OG0003086	Nv.T1.30248.1.p1
OG0003086	Nv.T1.65554.1.p2
OG0003086	Nv.T1.65554.2.p1
OG0003086	Nv.T1.65554.3.p2
OG0003087	Nv.T1.63238.1.p1
OG0003087	Nv.T1.63239.1.p1
OG0003087	Nv.T1.69337.8.p1
OG0003089	Nv.T1.42750.1.p1
OG0003090	Nv.T1.43941.1.p1
OG0003090	Nv.T1.64554.1.p1
OG0003090	Nv.T1.9584.2.p1
OG0003091	Nv.T1.1990.1.p1
OG0003091	Nv.T1.1990.2.p1
OG0003091	Nv.T1.21571.1.p1
OG0003091	Nv.T1.69435.6.p2
OG0003091	Nv.T1.69435.7.p1
OG0003091	Nv.T1.69435.8.p1
OG0003092	Nv.T1.11731.1.p1
OG0003092	Nv.T1.37691.1.p1
OG0003092	Nv.T1.37692.1.p1
OG0003092	Nv.T1.37693.1.p1
OG0003092	Nv.T1.37694.1.p1
OG0003092	Nv.T1.73333.1.p1
OG0003093	Nv.T1.15525.1.p1
OG0003093	Nv.T1.15525.2.p1
OG0003093	Nv.T1.2308.2.p1
OG0003093	Nv.T1.28518.1.p1
OG0003093	Nv.T1.40183.1.p1
OG0003093	Nv.T1.40184.1.p1
OG0003093	Nv.T1.49580.1.p1
OG0003094	Nv.T1.2401.2.p1
OG0003094	Nv.T1.50520.1.p3
OG0003094	Nv.T1.68835.1.p1
OG0003095	Nv.T1.11565.3.p1
OG0003095	Nv.T1.36414.1.p1
OG0003095	Nv.T1.69307.1.p1
OG0003097	Nv.T1.20589.1.p1
OG0003097	Nv.T1.20590.1.p1
OG0003097	Nv.T1.63948.1.p1
OG0003097	Nv.T1.7545.1.p1
OG0003098	Nv.T1.62354.1.p1
OG0003098	Nv.T1.64624.1.p1
OG0003098	Nv.T1.64624.17.p3
OG0003098	Nv.T1.64624.2.p1
OG0003098	Nv.T1.64624.3.p1
OG0003098	Nv.T1.64624.6.p1
OG0003098	Nv.T1.7352.1.p1
OG0003099	Nv.T1.41701.1.p1
OG0003099	Nv.T1.63746.5.p1
OG0003099	Nv.T1.8462.1.p1
OG0003100	Nv.T1.12614.1.p2
OG0003100	Nv.T1.60784.1.p2
OG0003100	Nv.T1.63571.4689.p1
OG0003100	Nv.T1.63571.4690.p2
OG0003100	Nv.T1.63571.4693.p2
OG0003101	Nv.T1.13996.1.p1
OG0003101	Nv.T1.27105.1.p1
OG0003101	Nv.T1.45227.1.p1
OG0003101	Nv.T1.77340.1.p1
OG0003102	Nv.T1.51925.1.p1
OG0003102	Nv.T1.74574.1.p1
OG0003102	Nv.T1.943.2.p1
OG0003103	Nv.T1.16885.1.p1
OG0003103	Nv.T1.35386.1.p1
OG0003104	Nv.T1.41424.1.p1
OG0003104	Nv.T1.65731.10.p1
OG0003104	Nv.T1.65731.12.p1
OG0003104	Nv.T1.65731.9.p1
OG0003104	Nv.T1.7159.2.p1
OG0003105	Nv.T1.16683.1.p1
OG0003105	Nv.T1.37936.1.p1
OG0003105	Nv.T1.71496.1.p1
OG0003105	Nv.T1.76399.1.p1
OG0003106	Nv.T1.12549.1.p1
OG0003106	Nv.T1.53953.1.p1
OG0003106	Nv.T1.63571.2385.p1
OG0003106	Nv.T1.63571.2386.p1
OG0003107	Nv.T1.37262.1.p1
OG0003107	Nv.T1.37263.1.p1
OG0003107	Nv.T1.63571.2393.p1
OG0003107	Nv.T1.63571.2393.p2
OG0003107	Nv.T1.63571.2394.p1
OG0003107	Nv.T1.63571.6803.p2
OG0003107	Nv.T1.63571.6805.p1
OG0003107	Nv.T1.6443.1.p1
OG0003108	Nv.T1.2738.1.p1
OG0003108	Nv.T1.37324.1.p1
OG0003108	Nv.T1.37325.1.p1
OG0003108	Nv.T1.72858.1.p1
OG0003109	Nv.T1.44778.1.p1
OG0003109	Nv.T1.6071.2.p1
OG0003109	Nv.T1.6071.4.p1
OG0003109	Nv.T1.63571.13999.p1
OG0003109	Nv.T1.63571.14000.p1
OG0003110	Nv.T1.29711.1.p1
OG0003110	Nv.T1.29712.1.p1
OG0003110	Nv.T1.65410.1.p1
OG0003110	Nv.T1.8361.2.p1
OG0003111	Nv.T1.21970.1.p1
OG0003111	Nv.T1.76580.1.p1
OG0003112	Nv.T1.36742.1.p1
OG0003112	Nv.T1.36743.1.p1
OG0003112	Nv.T1.36744.1.p1
OG0003112	Nv.T1.79555.1.p1
OG0003113	Nv.T1.54440.1.p1
OG0003113	Nv.T1.54442.1.p1
OG0003113	Nv.T1.64223.1.p1
OG0003113	Nv.T1.6945.2.p1
OG0003113	Nv.T1.6945.3.p1
OG0003113	Nv.T1.6945.4.p1
OG0003114	Nv.T1.10019.1.p1
OG0003114	Nv.T1.25680.1.p1
OG0003114	Nv.T1.64243.1.p1
OG0003114	Nv.T1.64243.2.p1
OG0003114	Nv.T1.64243.7.p1
OG0003115	Nv.T1.151.1.p1
OG0003115	Nv.T1.54629.1.p1
OG0003115	Nv.T1.73145.1.p1
OG0003116	Nv.T1.30504.1.p1
OG0003116	Nv.T1.30505.1.p1
OG0003116	Nv.T1.8921.2.p1
OG0003117	Nv.T1.40793.1.p2
OG0003117	Nv.T1.40794.1.p1
OG0003117	Nv.T1.40795.1.p1
OG0003117	Nv.T1.6445.1.p1
OG0003118	Nv.T1.54921.1.p1
OG0003118	Nv.T1.54922.1.p1
OG0003118	Nv.T1.68502.1.p1
OG0003118	Nv.T1.9007.1.p1
OG0003119	Nv.T1.4057.1.p1
OG0003119	Nv.T1.41839.1.p1
OG0003119	Nv.T1.41840.1.p1
OG0003119	Nv.T1.70243.1.p1
OG0003119	Nv.T1.8424.1.p1
OG0003120	Nv.T1.18653.1.p1
OG0003120	Nv.T1.6323.1.p1
OG0003120	Nv.T1.63622.1.p1
OG0003120	Nv.T1.63622.2.p1
OG0003120	Nv.T1.63622.3.p1
OG0003120	Nv.T1.63622.4.p1
OG0003121	Nv.T1.11369.1.p1
OG0003121	Nv.T1.11369.2.p1
OG0003121	Nv.T1.12299.1.p1
OG0003121	Nv.T1.27468.1.p1
OG0003121	Nv.T1.27469.1.p1
OG0003121	Nv.T1.27470.1.p1
OG0003121	Nv.T1.44702.1.p1
OG0003121	Nv.T1.5003.1.p1
OG0003121	Nv.T1.54485.1.p1
OG0003122	Nv.T1.12653.269.p1
OG0003122	Nv.T1.12653.330.p1
OG0003122	Nv.T1.60520.1.p1
OG0003123	Nv.T1.14874.1.p1
OG0003123	Nv.T1.2041.1.p1
OG0003123	Nv.T1.35297.1.p1
OG0003123	Nv.T1.35299.1.p1
OG0003125	Nv.T1.10839.3.p1
OG0003125	Nv.T1.12653.576.p1
OG0003125	Nv.T1.27184.1.p1
OG0003125	Nv.T1.27185.1.p2
OG0003125	Nv.T1.27186.1.p1
OG0003125	Nv.T1.66058.1.p1
OG0003126	Nv.T1.53189.1.p1
OG0003126	Nv.T1.53190.1.p1
OG0003126	Nv.T1.64820.1.p1
OG0003126	Nv.T1.64859.1.p1
OG0003126	Nv.T1.64859.2.p1
OG0003126	Nv.T1.73908.1.p1
OG0003126	Nv.T1.7924.1.p1
OG0003127	Nv.T1.3910.1.p1
OG0003127	Nv.T1.60979.1.p1
OG0003127	Nv.T1.64739.1.p1
OG0003127	Nv.T1.64739.2.p1
OG0003128	Nv.T1.103.1.p1
OG0003128	Nv.T1.10598.3.p1
OG0003128	Nv.T1.47494.1.p1
OG0003128	Nv.T1.58161.1.p1
OG0003128	Nv.T1.63573.1.p1
OG0003128	Nv.T1.69374.1.p2
OG0003129	Nv.T1.36080.1.p1
OG0003129	Nv.T1.36081.1.p1
OG0003129	Nv.T1.6096.3.p1
OG0003129	Nv.T1.72031.1.p1
OG0003130	Nv.T1.11181.1.p1
OG0003130	Nv.T1.24721.1.p1
OG0003130	Nv.T1.68596.1.p1
OG0003131	Nv.T1.33321.1.p1
OG0003131	Nv.T1.63995.1.p1
OG0003131	Nv.T1.8447.1.p1
OG0003131	Nv.T1.8447.1.p2
OG0003132	Nv.T1.14957.1.p1
OG0003132	Nv.T1.59461.1.p1
OG0003132	Nv.T1.66733.1.p1
OG0003133	Nv.T1.1849.1.p1
OG0003133	Nv.T1.39034.1.p1
OG0003133	Nv.T1.39035.1.p1
OG0003133	Nv.T1.64734.1.p1
OG0003133	Nv.T1.65121.1.p1
OG0003134	Nv.T1.65696.1.p1
OG0003134	Nv.T1.6940.3.p1
OG0003135	Nv.T1.31071.1.p2
OG0003135	Nv.T1.63.1.p1
OG0003136	Nv.T1.26174.1.p3
OG0003136	Nv.T1.26175.1.p1
OG0003136	Nv.T1.26175.1.p2
OG0003137	Nv.T1.38432.1.p1
OG0003137	Nv.T1.63571.10374.p1
OG0003137	Nv.T1.63571.10375.p1
OG0003137	Nv.T1.6553.1.p1
OG0003138	Nv.T1.11016.26.p1
OG0003138	Nv.T1.47098.1.p2
OG0003138	Nv.T1.65552.1.p1
OG0003139	Nv.T1.169.2.p1
OG0003139	Nv.T1.44103.1.p1
OG0003139	Nv.T1.44104.1.p1
OG0003139	Nv.T1.44105.1.p1
OG0003139	Nv.T1.66428.1.p1
OG0003140	Nv.T1.30461.1.p1
OG0003140	Nv.T1.63571.13938.p1
OG0003140	Nv.T1.63571.13939.p1
OG0003140	Nv.T1.6703.1.p1
OG0003142	Nv.T1.25425.1.p2
OG0003142	Nv.T1.25426.1.p3
OG0003142	Nv.T1.25427.1.p1
OG0003142	Nv.T1.25428.1.p2
OG0003142	Nv.T1.25429.1.p1
OG0003142	Nv.T1.26335.1.p1
OG0003143	Nv.T1.27572.1.p1
OG0003143	Nv.T1.63778.1.p1
OG0003143	Nv.T1.63778.1.p2
OG0003143	Nv.T1.63778.2.p1
OG0003143	Nv.T1.6535.1.p1
OG0003144	Nv.T1.16327.1.p1
OG0003144	Nv.T1.25433.1.p1
OG0003144	Nv.T1.4066.3.p1
OG0003144	Nv.T1.4066.4.p1
OG0003144	Nv.T1.62831.1.p1
OG0003144	Nv.T1.63571.3224.p1
OG0003144	Nv.T1.63571.3225.p1
OG0003145	Nv.T1.152.1.p1
OG0003145	Nv.T1.32757.1.p1
OG0003145	Nv.T1.9984.1.p1
OG0003146	Nv.T1.11564.1.p1
OG0003146	Nv.T1.14956.1.p1
OG0003146	Nv.T1.18609.1.p1
OG0003146	Nv.T1.65296.3.p1
OG0003146	Nv.T1.65296.6.p3
OG0003146	Nv.T1.7148.2.p1
OG0003147	Nv.T1.31649.1.p1
OG0003147	Nv.T1.5898.2.p1
OG0003147	Nv.T1.5898.4.p1
OG0003147	Nv.T1.5898.5.p1
OG0003147	Nv.T1.5898.5.p2
OG0003147	Nv.T1.5898.6.p1
OG0003147	Nv.T1.65974.1.p1
OG0003147	Nv.T1.69870.2.p1
OG0003148	Nv.T1.10737.4.p1
OG0003148	Nv.T1.63389.1.p1
OG0003148	Nv.T1.63571.11168.p1
OG0003148	Nv.T1.63571.11169.p1
OG0003148	Nv.T1.63571.14594.p1
OG0003149	Nv.T1.18275.1.p1
OG0003149	Nv.T1.18276.1.p1
OG0003149	Nv.T1.49846.1.p1
OG0003149	Nv.T1.65667.1.p1
OG0003149	Nv.T1.9368.3.p1
OG0003150	Nv.T1.32198.1.p1
OG0003150	Nv.T1.4873.1.p1
OG0003151	Nv.T1.12800.1.p1
OG0003151	Nv.T1.4950.2.p1
OG0003151	Nv.T1.54043.1.p1
OG0003151	Nv.T1.60866.1.p1
OG0003151	Nv.T1.60867.1.p1
OG0003151	Nv.T1.69291.1.p1
OG0003152	Nv.T1.21630.1.p1
OG0003152	Nv.T1.2764.2.p1
OG0003154	Nv.T1.1103.2.p1
OG0003154	Nv.T1.21628.1.p1
OG0003154	Nv.T1.21629.1.p1
OG0003154	Nv.T1.65206.1.p1
OG0003156	Nv.T1.38134.1.p1
OG0003156	Nv.T1.38135.1.p1
OG0003156	Nv.T1.72671.1.p1
OG0003157	Nv.T1.43369.1.p1
OG0003157	Nv.T1.43370.1.p1
OG0003157	Nv.T1.43371.1.p1
OG0003159	Nv.T1.50556.1.p1
OG0003159	Nv.T1.66499.1.p1
OG0003159	Nv.T1.9141.1.p2
OG0003159	Nv.T1.9141.2.p1
OG0003159	Nv.T1.9141.3.p1
OG0003159	Nv.T1.9141.4.p1
OG0003160	Nv.T1.10479.1.p1
OG0003160	Nv.T1.10891.1.p1
OG0003160	Nv.T1.62742.1.p1
OG0003160	Nv.T1.62743.1.p1
OG0003161	Nv.T1.2773.1.p1
OG0003161	Nv.T1.41152.1.p1
OG0003161	Nv.T1.41154.1.p1
OG0003161	Nv.T1.65087.1.p1
OG0003162	Nv.T1.12653.165.p1
OG0003162	Nv.T1.12851.2.p1
OG0003162	Nv.T1.26807.1.p1
OG0003162	Nv.T1.63571.3230.p1
OG0003163	Nv.T1.22278.1.p1
OG0003163	Nv.T1.22279.1.p1
OG0003163	Nv.T1.22280.1.p1
OG0003163	Nv.T1.2411.1.p1
OG0003163	Nv.T1.63571.7933.p2
OG0003163	Nv.T1.63571.7934.p1
OG0003163	Nv.T1.63571.7935.p1
OG0003164	Nv.T1.22304.1.p1
OG0003164	Nv.T1.22305.1.p1
OG0003164	Nv.T1.22306.1.p1
OG0003164	Nv.T1.22307.1.p1
OG0003164	Nv.T1.43335.1.p1
OG0003164	Nv.T1.4552.1.p1
OG0003164	Nv.T1.4552.2.p1
OG0003164	Nv.T1.5005.1.p1
OG0003164	Nv.T1.56111.1.p1
OG0003164	Nv.T1.70667.1.p1
OG0003164	Nv.T1.72410.1.p1
OG0003166	Nv.T1.5854.1.p1
OG0003166	Nv.T1.5854.3.p3
OG0003166	Nv.T1.58818.1.p1
OG0003166	Nv.T1.58819.1.p1
OG0003166	Nv.T1.71633.1.p1
OG0003168	Nv.T1.19622.1.p1
OG0003168	Nv.T1.19625.1.p1
OG0003168	Nv.T1.39.1.p1
OG0003168	Nv.T1.39.1.p2
OG0003168	Nv.T1.65209.5.p1
OG0003168	Nv.T1.73109.1.p1
OG0003169	Nv.T1.49113.1.p1
OG0003169	Nv.T1.64721.1.p1
OG0003169	Nv.T1.8542.1.p1
OG0003170	Nv.T1.1042.4.p1
OG0003170	Nv.T1.1042.5.p1
OG0003170	Nv.T1.16182.1.p1
OG0003170	Nv.T1.24009.1.p1
OG0003170	Nv.T1.24010.1.p1
OG0003170	Nv.T1.2991.1.p2
OG0003170	Nv.T1.66151.1.p1
OG0003171	Nv.T1.11045.1.p1
OG0003171	Nv.T1.11045.2.p1
OG0003171	Nv.T1.42260.1.p1
OG0003171	Nv.T1.42261.1.p1
OG0003171	Nv.T1.75215.1.p1
OG0003172	Nv.T1.30865.1.p1
OG0003173	Nv.T1.20825.1.p1
OG0003173	Nv.T1.8129.2.p1
OG0003173	Nv.T1.8129.3.p1
OG0003173	Nv.T1.8129.4.p1
OG0003174	Nv.T1.34904.1.p1
OG0003174	Nv.T1.34905.1.p1
OG0003176	Nv.T1.11414.2.p1
OG0003176	Nv.T1.21596.1.p1
OG0003176	Nv.T1.43698.1.p1
OG0003176	Nv.T1.51381.1.p1
OG0003176	Nv.T1.6627.1.p1
OG0003176	Nv.T1.7341.4.p1
OG0003176	Nv.T1.8857.1.p1
OG0003180	Nv.T1.37340.1.p1
OG0003180	Nv.T1.3788.1.p1
OG0003180	Nv.T1.3788.2.p1
OG0003181	Nv.T1.38057.1.p1
OG0003181	Nv.T1.38058.1.p1
OG0003181	Nv.T1.38059.1.p1
OG0003181	Nv.T1.4616.1.p1
OG0003181	Nv.T1.63571.6501.p1
OG0003181	Nv.T1.63571.6502.p1
OG0003181	Nv.T1.73.2.p1
OG0003183	Nv.T1.57388.1.p1
OG0003183	Nv.T1.63571.12124.p1
OG0003183	Nv.T1.63571.12125.p1
OG0003183	Nv.T1.6461.2.p1
OG0003183	Nv.T1.6461.3.p1
OG0003183	Nv.T1.6461.4.p1
OG0003185	Nv.T1.14052.1.p1
OG0003185	Nv.T1.22769.1.p1
OG0003185	Nv.T1.22770.1.p1
OG0003185	Nv.T1.66357.1.p1
OG0003185	Nv.T1.66357.2.p1
OG0003185	Nv.T1.9980.1.p1
OG0003185	Nv.T1.9980.10.p1
OG0003185	Nv.T1.9980.11.p1
OG0003185	Nv.T1.9980.12.p2
OG0003185	Nv.T1.9980.15.p1
OG0003185	Nv.T1.9980.16.p1
OG0003185	Nv.T1.9980.2.p1
OG0003185	Nv.T1.9980.5.p1
OG0003185	Nv.T1.9980.6.p1
OG0003186	Nv.T1.19804.1.p1
OG0003186	Nv.T1.19806.1.p1
OG0003186	Nv.T1.70580.1.p1
OG0003186	Nv.T1.70595.1.p1
OG0003187	Nv.T1.32212.1.p1
OG0003187	Nv.T1.9895.1.p1
OG0003188	Nv.T1.3081.3.p1
OG0003188	Nv.T1.46066.1.p1
OG0003188	Nv.T1.46067.1.p1
OG0003188	Nv.T1.79563.1.p1
OG0003189	Nv.T1.15750.1.p1
OG0003189	Nv.T1.16203.1.p1
OG0003189	Nv.T1.38441.1.p1
OG0003189	Nv.T1.38442.1.p1
OG0003189	Nv.T1.38443.1.p1
OG0003189	Nv.T1.38446.1.p2
OG0003189	Nv.T1.63920.1.p1
OG0003190	Nv.T1.39375.1.p1
OG0003190	Nv.T1.39376.1.p1
OG0003190	Nv.T1.39377.1.p1
